week_ending_friday,gfw_cape_total_hours,gfw_cape_total_vessels,gfw_cape_cargo_hours,gfw_cape_bunker_hours,gfw_cape_other_hours,gfw_cape_nontanker_hours,gfw_cape_other_share,gfw_cape_total_hours_mom_pct,gfw_hormuz_total_hours,gfw_hormuz_total_vessels,gfw_hormuz_cargo_hours,gfw_hormuz_bunker_hours,gfw_hormuz_other_hours,gfw_hormuz_nontanker_hours,gfw_hormuz_other_share,gfw_hormuz_total_hours_mom_pct,gfw_malacca_total_hours,gfw_malacca_total_vessels,gfw_malacca_cargo_hours,gfw_malacca_bunker_hours,gfw_malacca_other_hours,gfw_malacca_nontanker_hours,gfw_malacca_other_share,gfw_malacca_total_hours_mom_pct,gfw_mandeb_total_hours,gfw_mandeb_total_vessels,gfw_mandeb_cargo_hours,gfw_mandeb_bunker_hours,gfw_mandeb_other_hours,gfw_mandeb_nontanker_hours,gfw_mandeb_other_share,gfw_mandeb_total_hours_mom_pct,gfw_panama_total_hours,gfw_panama_total_vessels,gfw_panama_cargo_hours,gfw_panama_bunker_hours,gfw_panama_other_hours,gfw_panama_nontanker_hours,gfw_panama_other_share,gfw_panama_total_hours_mom_pct,gfw_suez_total_hours,gfw_suez_total_vessels,gfw_suez_cargo_hours,gfw_suez_bunker_hours,gfw_suez_other_hours,gfw_suez_nontanker_hours,gfw_suez_other_share,gfw_suez_total_hours_mom_pct,gfw_all_total_hours_sum,pw_cape_n_tanker,pw_cape_n_total,pw_cape_capacity_tanker,pw_cape_capacity,pw_cape_tanker_share,pw_cape_tanker_cap_share,pw_cape_n_tanker_wow_pct,pw_cape_capacity_tanker_4w_ma,pw_hormuz_n_tanker,pw_hormuz_n_total,pw_hormuz_capacity_tanker,pw_hormuz_capacity,pw_hormuz_tanker_share,pw_hormuz_tanker_cap_share,pw_hormuz_n_tanker_wow_pct,pw_hormuz_capacity_tanker_4w_ma,pw_malacca_n_tanker,pw_malacca_n_total,pw_malacca_capacity_tanker,pw_malacca_capacity,pw_malacca_tanker_share,pw_malacca_tanker_cap_share,pw_malacca_n_tanker_wow_pct,pw_malacca_capacity_tanker_4w_ma,pw_mandeb_n_tanker,pw_mandeb_n_total,pw_mandeb_capacity_tanker,pw_mandeb_capacity,pw_mandeb_tanker_share,pw_mandeb_tanker_cap_share,pw_mandeb_n_tanker_wow_pct,pw_mandeb_capacity_tanker_4w_ma,pw_panama_n_tanker,pw_panama_n_total,pw_panama_capacity_tanker,pw_panama_capacity,pw_panama_tanker_share,pw_panama_tanker_cap_share,pw_panama_n_tanker_wow_pct,pw_panama_capacity_tanker_4w_ma,pw_suez_n_tanker,pw_suez_n_total,pw_suez_capacity_tanker,pw_suez_capacity,pw_suez_tanker_share,pw_suez_tanker_cap_share,pw_suez_n_tanker_wow_pct,pw_suez_capacity_tanker_4w_ma,pw_all_n_tanker_sum,pw_all_n_total_sum,pw_all_tanker_share
2019-10-04,115664.0,1983.0,30642.0,196.0,25960.0,30838.0,0.22444321482916033,2.00007054922573,95785.0,2388.0,32783.0,540.0,56723.0,33323.0,0.5921908440778828,-15.642861546320031,1758620.0,10544.0,241979.0,62316.0,1196686.0,304295.0,0.6804687766544222,8.42694550969827,13274.0,1572.0,8074.0,51.0,4967.0,8125.0,0.37419014615036916,8.050468050468051,224322.0,1602.0,52628.0,1754.0,136263.0,54382.0,0.6074437638751438,6.048371846753153,94743.0,1823.0,41330.0,1735.0,47301.0,43065.0,0.49925588170102275,2.211601739074154,2302408.0,92.0,405.0,6421758.0,22312904.0,0.2271604938271605,0.28780467123418807,0.0,7632089.75,341.0,543.0,16543026.0,22374256.0,0.6279926335174953,0.7393777026596996,4.601226993865026,16553749.0,417.0,1135.0,20267722.0,47288913.0,0.3674008810572687,0.4285935267744471,-7.947019867549665,20121985.5,124.0,382.0,6017454.0,17815858.0,0.32460732984293195,0.3377583049887353,5.084745762711873,5684772.5,92.0,220.0,2357756.0,5638727.0,0.41818181818181815,0.41813622117190635,33.33333333333333,1892325.75,112.0,385.0,4999856.0,16400722.0,0.2909090909090909,0.30485584719989767,-1.7543859649122862,5354506.75,1178.0,3070.0,0.38371335504885995
2019-10-11,115664.0,1983.0,30642.0,196.0,25960.0,30838.0,0.22444321482916033,2.00007054922573,95785.0,2388.0,32783.0,540.0,56723.0,33323.0,0.5921908440778828,-15.642861546320031,1758620.0,10544.0,241979.0,62316.0,1196686.0,304295.0,0.6804687766544222,8.42694550969827,13274.0,1572.0,8074.0,51.0,4967.0,8125.0,0.37419014615036916,8.050468050468051,224322.0,1602.0,52628.0,1754.0,136263.0,54382.0,0.6074437638751438,6.048371846753153,94743.0,1823.0,41330.0,1735.0,47301.0,43065.0,0.49925588170102275,2.211601739074154,2302408.0,85.0,348.0,5616937.0,19785482.0,0.2442528735632184,0.2838918455461434,-7.608695652173914,7512529.5,317.0,505.0,15651271.0,20663316.0,0.6277227722772277,0.7574423679142303,-7.03812316715543,16428459.5,478.0,1191.0,20288568.0,46054991.0,0.40134340890008396,0.44052919259065754,14.62829736211031,20268767.0,117.0,358.0,5403383.0,16446042.0,0.3268156424581006,0.3285521829507671,-5.645161290322576,5472956.0,107.0,247.0,3006842.0,6840868.0,0.4331983805668016,0.4395410056150769,16.30434782608696,2115237.5,129.0,405.0,6099925.0,18712899.0,0.31851851851851853,0.32597434528984526,15.17857142857142,5313510.0,1233.0,3054.0,0.4037328094302554
2019-10-18,115664.0,1983.0,30642.0,196.0,25960.0,30838.0,0.22444321482916033,2.00007054922573,95785.0,2388.0,32783.0,540.0,56723.0,33323.0,0.5921908440778828,-15.642861546320031,1758620.0,10544.0,241979.0,62316.0,1196686.0,304295.0,0.6804687766544222,8.42694550969827,13274.0,1572.0,8074.0,51.0,4967.0,8125.0,0.37419014615036916,8.050468050468051,224322.0,1602.0,52628.0,1754.0,136263.0,54382.0,0.6074437638751438,6.048371846753153,94743.0,1823.0,41330.0,1735.0,47301.0,43065.0,0.49925588170102275,2.211601739074154,2302408.0,91.0,369.0,6801328.0,22671908.0,0.24661246612466126,0.299989220139743,7.058823529411762,6576130.75,347.0,567.0,19085499.0,24598605.0,0.6119929453262787,0.7758772906024549,9.46372239747635,16926957.75,501.0,1224.0,21463168.0,47088807.0,0.40931372549019607,0.4558019063850991,4.811715481171541,20772307.0,126.0,384.0,6114712.0,18442717.0,0.328125,0.3315515821231763,7.692307692307687,5638681.5,86.0,231.0,2383511.0,6028917.0,0.3722943722943723,0.39534646106423427,-19.626168224299068,2282486.75,112.0,385.0,5359812.0,16824332.0,0.2909090909090909,0.3185750257424782,-13.178294573643413,5492768.25,1263.0,3160.0,0.3996835443037975
2019-10-25,115664.0,1983.0,30642.0,196.0,25960.0,30838.0,0.22444321482916033,2.00007054922573,95785.0,2388.0,32783.0,540.0,56723.0,33323.0,0.5921908440778828,-15.642861546320031,1758620.0,10544.0,241979.0,62316.0,1196686.0,304295.0,0.6804687766544222,8.42694550969827,13274.0,1572.0,8074.0,51.0,4967.0,8125.0,0.37419014615036916,8.050468050468051,224322.0,1602.0,52628.0,1754.0,136263.0,54382.0,0.6074437638751438,6.048371846753153,94743.0,1823.0,41330.0,1735.0,47301.0,43065.0,0.49925588170102275,2.211601739074154,2302408.0,84.0,329.0,6948629.0,20246796.0,0.2553191489361702,0.34319647414830473,-7.692307692307687,6447163.0,336.0,563.0,16214549.0,21763672.0,0.5968028419182948,0.7450281827441619,-3.170028818443804,16873586.25,474.0,1167.0,22426726.0,49232936.0,0.40616966580976865,0.4555228231767449,-5.389221556886225,21111546.0,133.0,383.0,6107988.0,17889074.0,0.3472584856396867,0.34143678985284537,5.555555555555558,5910884.25,98.0,222.0,2217250.0,5580777.0,0.44144144144144143,0.39730130768529187,13.953488372093027,2491339.75,137.0,402.0,5848578.0,17968663.0,0.3407960199004975,0.3254876559263202,22.32142857142858,5577042.75,1262.0,3066.0,0.4116112198303979
2019-11-01,121875.0,1914.0,29386.0,132.0,26596.0,29518.0,0.21822358974358974,5.369864434914917,39973.0,2224.0,12831.0,302.0,24509.0,13133.0,0.6131388687363971,-58.267996032781745,1714145.0,10484.0,243332.0,61721.0,1158703.0,305053.0,0.6759655688404423,-2.528971579988859,12409.0,1510.0,7311.0,23.0,4780.0,7334.0,0.38520428721089534,-6.516498417959927,231335.0,1685.0,58328.0,1937.0,135941.0,60265.0,0.5876369766788424,3.1263095015201303,93876.0,1705.0,38846.0,1614.0,50987.0,40460.0,0.5431313647790703,-0.9151071846996595,2213613.0,81.0,350.0,5973057.0,18915912.0,0.23142857142857143,0.3157689145519391,-3.57142857142857,6334987.75,328.0,528.0,17562367.0,23449160.0,0.6212121212121212,0.7489550585180876,-2.3809523809523836,17128421.5,476.0,1199.0,21830642.0,48364463.0,0.3969974979149291,0.45137773989137436,0.42194092827003704,21502276.0,130.0,392.0,6520709.0,19096705.0,0.33163265306122447,0.34145728281397236,-2.2556390977443663,6036698.0,89.0,240.0,2215980.0,6015099.0,0.37083333333333335,0.368402914066751,-9.183673469387754,2455895.75,127.0,396.0,5595146.0,18701392.0,0.3207070707070707,0.2991833976850493,-7.299270072992703,5725865.25,1231.0,3105.0,0.3964573268921095
2019-11-08,121875.0,1914.0,29386.0,132.0,26596.0,29518.0,0.21822358974358974,5.369864434914917,39973.0,2224.0,12831.0,302.0,24509.0,13133.0,0.6131388687363971,-58.267996032781745,1714145.0,10484.0,243332.0,61721.0,1158703.0,305053.0,0.6759655688404423,-2.528971579988859,12409.0,1510.0,7311.0,23.0,4780.0,7334.0,0.38520428721089534,-6.516498417959927,231335.0,1685.0,58328.0,1937.0,135941.0,60265.0,0.5876369766788424,3.1263095015201303,93876.0,1705.0,38846.0,1614.0,50987.0,40460.0,0.5431313647790703,-0.9151071846996595,2213613.0,84.0,336.0,6275478.0,19127639.0,0.25,0.32808429728310956,3.703703703703698,6499623.0,293.0,488.0,15449228.0,21335065.0,0.6004098360655737,0.7241237840147194,-10.67073170731707,17077910.75,507.0,1249.0,18095844.0,47077224.0,0.40592473979183347,0.3843863860791792,6.512605042016806,20954095.0,124.0,378.0,5817042.0,18078404.0,0.328042328042328,0.32176745248087163,-4.61538461538461,6140112.75,105.0,233.0,3070089.0,6350191.0,0.45064377682403434,0.48346404068791,17.97752808988764,2471707.5,114.0,360.0,4917696.0,16124074.0,0.31666666666666665,0.3049909098655836,-10.236220472440948,5430308.0,1227.0,3044.0,0.4030880420499343
2019-11-15,121875.0,1914.0,29386.0,132.0,26596.0,29518.0,0.21822358974358974,5.369864434914917,39973.0,2224.0,12831.0,302.0,24509.0,13133.0,0.6131388687363971,-58.267996032781745,1714145.0,10484.0,243332.0,61721.0,1158703.0,305053.0,0.6759655688404423,-2.528971579988859,12409.0,1510.0,7311.0,23.0,4780.0,7334.0,0.38520428721089534,-6.516498417959927,231335.0,1685.0,58328.0,1937.0,135941.0,60265.0,0.5876369766788424,3.1263095015201303,93876.0,1705.0,38846.0,1614.0,50987.0,40460.0,0.5431313647790703,-0.9151071846996595,2213613.0,85.0,342.0,6279611.0,18358385.0,0.24853801169590642,0.3420568312517686,1.1904761904761862,6369193.75,278.0,435.0,10719037.0,15722368.0,0.639080459770115,0.6817698835188185,-5.119453924914675,14986295.25,520.0,1229.0,20775609.0,47340334.0,0.4231082180634662,0.43885640942034754,2.564102564102555,20782205.25,123.0,378.0,6145444.0,18405425.0,0.3253968253968254,0.3338930777202917,-0.8064516129032251,6147795.75,95.0,238.0,2516839.0,6054514.0,0.39915966386554624,0.4156962887524911,-9.523809523809524,2505039.5,120.0,381.0,6088001.0,17151422.0,0.31496062992125984,0.35495604970829825,5.263157894736836,5612355.25,1221.0,3003.0,0.4065934065934066
2019-11-22,121875.0,1914.0,29386.0,132.0,26596.0,29518.0,0.21822358974358974,5.369864434914917,39973.0,2224.0,12831.0,302.0,24509.0,13133.0,0.6131388687363971,-58.267996032781745,1714145.0,10484.0,243332.0,61721.0,1158703.0,305053.0,0.6759655688404423,-2.528971579988859,12409.0,1510.0,7311.0,23.0,4780.0,7334.0,0.38520428721089534,-6.516498417959927,231335.0,1685.0,58328.0,1937.0,135941.0,60265.0,0.5876369766788424,3.1263095015201303,93876.0,1705.0,38846.0,1614.0,50987.0,40460.0,0.5431313647790703,-0.9151071846996595,2213613.0,83.0,315.0,7924639.0,20933755.0,0.2634920634920635,0.37855793191426956,-2.352941176470591,6613196.25,231.0,392.0,7216350.0,11739823.0,0.5892857142857143,0.6146898466867856,-16.90647482014388,12736745.5,494.0,1214.0,23601326.0,49671590.0,0.40691927512355847,0.47514738304129184,-5.000000000000004,21075855.25,154.0,403.0,6722406.0,17855480.0,0.38213399503722084,0.37648979472968525,25.203252032520318,6301400.25,107.0,232.0,3273790.0,6761549.0,0.46120689655172414,0.48417751612833093,12.631578947368416,2769174.5,115.0,381.0,5641021.0,18041174.0,0.30183727034120733,0.31267482925445983,-4.1666666666666625,5560466.0,1184.0,2937.0,0.4031324480762683
2019-11-29,121875.0,1914.0,29386.0,132.0,26596.0,29518.0,0.21822358974358974,5.369864434914917,39973.0,2224.0,12831.0,302.0,24509.0,13133.0,0.6131388687363971,-58.267996032781745,1714145.0,10484.0,243332.0,61721.0,1158703.0,305053.0,0.6759655688404423,-2.528971579988859,12409.0,1510.0,7311.0,23.0,4780.0,7334.0,0.38520428721089534,-6.516498417959927,231335.0,1685.0,58328.0,1937.0,135941.0,60265.0,0.5876369766788424,3.1263095015201303,93876.0,1705.0,38846.0,1614.0,50987.0,40460.0,0.5431313647790703,-0.9151071846996595,2213613.0,93.0,327.0,6063380.0,19681546.0,0.28440366972477066,0.3080743758645789,12.04819277108433,6635777.0,280.0,437.0,8474047.0,12496544.0,0.6407322654462243,0.6781112441967956,21.212121212121215,10464665.5,470.0,1182.0,18566969.0,44299490.0,0.3976311336717428,0.41912376417877495,-4.858299595141702,20259937.0,117.0,349.0,5442610.0,16463711.0,0.335243553008596,0.33058221199339566,-24.02597402597403,6031875.5,99.0,252.0,1980199.0,6775591.0,0.39285714285714285,0.29225480109410384,-7.476635514018692,2710229.25,133.0,371.0,6748656.0,17243937.0,0.3584905660377358,0.39136399071743305,15.652173913043477,5848843.5,1192.0,2918.0,0.40849897189856066
2019-12-06,114432.0,1814.0,27604.0,145.0,24117.0,27749.0,0.21075398489932887,-6.107076923076926,42159.0,2305.0,10907.0,320.0,28217.0,11227.0,0.6692995564410921,5.468691366672496,1779946.0,10490.0,269753.0,62341.0,1206633.0,332094.0,0.677904273500432,3.838706760513255,13152.0,1566.0,7736.0,39.0,5180.0,7775.0,0.3938564476885645,5.9875896526714545,235087.0,1723.0,59994.0,1900.0,133973.0,61894.0,0.5698868929375083,1.6218903322022138,100530.0,1764.0,42757.0,1598.0,54579.0,44355.0,0.5429125634139063,7.088073629042557,2285306.0,70.0,285.0,5110483.0,16137316.0,0.24561403508771928,0.3166872979372778,-24.731182795698924,6344528.25,249.0,398.0,8857967.0,12739677.0,0.6256281407035176,0.695305461826073,-11.071428571428577,8816850.25,448.0,1128.0,17651642.0,43441474.0,0.3971631205673759,0.4063315623222177,-4.680851063829783,20148886.5,136.0,359.0,7352312.0,17859079.0,0.3788300835654596,0.41168483548339757,16.23931623931625,6415693.0,101.0,233.0,2236691.0,6387587.0,0.4334763948497854,0.35016211912260453,2.020202020202011,2501879.75,120.0,384.0,5388694.0,17207167.0,0.3125,0.313165671025335,-9.774436090225569,5966593.0,1124.0,2787.0,0.4033010405453893
2019-12-13,114432.0,1814.0,27604.0,145.0,24117.0,27749.0,0.21075398489932887,-6.107076923076926,42159.0,2305.0,10907.0,320.0,28217.0,11227.0,0.6692995564410921,5.468691366672496,1779946.0,10490.0,269753.0,62341.0,1206633.0,332094.0,0.677904273500432,3.838706760513255,13152.0,1566.0,7736.0,39.0,5180.0,7775.0,0.3938564476885645,5.9875896526714545,235087.0,1723.0,59994.0,1900.0,133973.0,61894.0,0.5698868929375083,1.6218903322022138,100530.0,1764.0,42757.0,1598.0,54579.0,44355.0,0.5429125634139063,7.088073629042557,2285306.0,72.0,315.0,6253830.0,19259316.0,0.22857142857142856,0.3247171394871967,2.857142857142847,6338083.0,270.0,415.0,10610211.0,15035389.0,0.6506024096385542,0.7056825067844936,8.43373493975903,8789643.75,491.0,1184.0,21390903.0,43958916.0,0.41469594594594594,0.4866112485576305,9.59821428571428,20302710.0,118.0,354.0,4945710.0,16352399.0,0.3333333333333333,0.30244553108079125,-13.235294117647056,6115759.5,88.0,229.0,2202771.0,5696459.0,0.38427947598253276,0.38669127610678844,-12.871287128712872,2423362.75,131.0,393.0,5109148.0,16012338.0,0.3333333333333333,0.3190757027487179,9.166666666666657,5721879.75,1170.0,2890.0,0.40484429065743943
2019-12-20,114432.0,1814.0,27604.0,145.0,24117.0,27749.0,0.21075398489932887,-6.107076923076926,42159.0,2305.0,10907.0,320.0,28217.0,11227.0,0.6692995564410921,5.468691366672496,1779946.0,10490.0,269753.0,62341.0,1206633.0,332094.0,0.677904273500432,3.838706760513255,13152.0,1566.0,7736.0,39.0,5180.0,7775.0,0.3938564476885645,5.9875896526714545,235087.0,1723.0,59994.0,1900.0,133973.0,61894.0,0.5698868929375083,1.6218903322022138,100530.0,1764.0,42757.0,1598.0,54579.0,44355.0,0.5429125634139063,7.088073629042557,2285306.0,72.0,274.0,7578216.0,18019749.0,0.26277372262773724,0.4205505859154864,0.0,6251477.25,281.0,443.0,10783005.0,14594450.0,0.6343115124153499,0.738842847794881,4.074074074074074,9681307.5,506.0,1216.0,20575553.0,47132855.0,0.4161184210526316,0.43654374427350096,3.054989816700604,19546266.75,138.0,413.0,6219503.0,17963806.0,0.3341404358353511,0.3462241242195557,16.94915254237288,5990033.75,98.0,230.0,2498617.0,6733639.0,0.4260869565217391,0.37106488779692526,11.363636363636353,2229569.5,123.0,379.0,5765861.0,16695636.0,0.3245382585751979,0.34535138403831994,-6.106870229007633,5753089.75,1218.0,2955.0,0.4121827411167513
2019-12-27,114432.0,1814.0,27604.0,145.0,24117.0,27749.0,0.21075398489932887,-6.107076923076926,42159.0,2305.0,10907.0,320.0,28217.0,11227.0,0.6692995564410921,5.468691366672496,1779946.0,10490.0,269753.0,62341.0,1206633.0,332094.0,0.677904273500432,3.838706760513255,13152.0,1566.0,7736.0,39.0,5180.0,7775.0,0.3938564476885645,5.9875896526714545,235087.0,1723.0,59994.0,1900.0,133973.0,61894.0,0.5698868929375083,1.6218903322022138,100530.0,1764.0,42757.0,1598.0,54579.0,44355.0,0.5429125634139063,7.088073629042557,2285306.0,69.0,278.0,3892726.0,15062550.0,0.24820143884892087,0.2584373827804721,-4.1666666666666625,5708813.75,287.0,485.0,8587662.0,14378363.0,0.5917525773195876,0.5972628455687201,2.1352313167259718,9709711.25,485.0,1241.0,18000199.0,47470314.0,0.39081385979049155,0.37918853875708514,-4.150197628458496,19404574.25,142.0,396.0,6790587.0,18444447.0,0.35858585858585856,0.36816430441096987,2.898550724637672,6327028.0,92.0,227.0,2686813.0,6203457.0,0.4052863436123348,0.43311543869813235,-6.122448979591832,2406223.0,107.0,340.0,5761441.0,16135344.0,0.31470588235294117,0.3570696106633983,-13.008130081300816,5506286.0,1182.0,2967.0,0.39838220424671383
2020-01-03,117526.0,1844.0,26408.0,250.0,26160.0,26658.0,0.22258904412640607,2.703789149888136,45355.0,2286.0,12348.0,476.0,29674.0,12824.0,0.6542608312203726,7.58082497212933,1712764.0,10456.0,264748.0,61089.0,1170426.0,325837.0,0.6833550915362537,-3.774384166710676,13407.0,1584.0,8221.0,9.0,4980.0,8230.0,0.3714477511747595,1.9388686131386779,242341.0,1766.0,60745.0,1963.0,132458.0,62708.0,0.5465769308536319,3.0856661576352584,104028.0,1732.0,45530.0,1414.0,55240.0,46944.0,0.5310108816857,3.479558340793787,2235421.0,76.0,289.0,7202430.0,17178801.0,0.2629757785467128,0.4192626714751513,10.144927536231885,6231800.5,305.0,494.0,14183766.0,19234831.0,0.6174089068825911,0.7374000842534046,6.271777003484313,11041161.0,520.0,1247.0,23192059.0,50334668.0,0.4170008019246191,0.46075716641262043,7.216494845360821,20789678.5,127.0,359.0,6221373.0,17822632.0,0.35376044568245124,0.34907150638581325,-10.563380281690138,6044293.25,86.0,205.0,2466563.0,5628781.0,0.4195121951219512,0.4382055368649091,-6.521739130434778,2463691.0,137.0,399.0,6726545.0,18917708.0,0.3433583959899749,0.35556870842916066,28.037383177570096,5840748.75,1251.0,2993.0,0.4179752756431674
2020-01-10,117526.0,1844.0,26408.0,250.0,26160.0,26658.0,0.22258904412640607,2.703789149888136,45355.0,2286.0,12348.0,476.0,29674.0,12824.0,0.6542608312203726,7.58082497212933,1712764.0,10456.0,264748.0,61089.0,1170426.0,325837.0,0.6833550915362537,-3.774384166710676,13407.0,1584.0,8221.0,9.0,4980.0,8230.0,0.3714477511747595,1.9388686131386779,242341.0,1766.0,60745.0,1963.0,132458.0,62708.0,0.5465769308536319,3.0856661576352584,104028.0,1732.0,45530.0,1414.0,55240.0,46944.0,0.5310108816857,3.479558340793787,2235421.0,65.0,252.0,4166071.0,13604898.0,0.25793650793650796,0.3062184663199974,-14.473684210526317,5709860.75,268.0,448.0,8339521.0,13490292.0,0.5982142857142857,0.6181868413226341,-12.131147540983612,10473488.5,474.0,1198.0,19515629.0,45732032.0,0.39565943238731216,0.4267387244021871,-8.846153846153848,20320860.0,122.0,385.0,5403181.0,18211304.0,0.3168831168831169,0.296693800729481,-3.937007874015752,6158661.0,95.0,219.0,2070473.0,5897034.0,0.4337899543378995,0.35110413133110646,10.465116279069765,2430616.5,111.0,408.0,4321903.0,18857721.0,0.27205882352941174,0.22918479915998333,-18.97810218978102,5643937.5,1135.0,2910.0,0.3900343642611684
2020-01-17,117526.0,1844.0,26408.0,250.0,26160.0,26658.0,0.22258904412640607,2.703789149888136,45355.0,2286.0,12348.0,476.0,29674.0,12824.0,0.6542608312203726,7.58082497212933,1712764.0,10456.0,264748.0,61089.0,1170426.0,325837.0,0.6833550915362537,-3.774384166710676,13407.0,1584.0,8221.0,9.0,4980.0,8230.0,0.3714477511747595,1.9388686131386779,242341.0,1766.0,60745.0,1963.0,132458.0,62708.0,0.5465769308536319,3.0856661576352584,104028.0,1732.0,45530.0,1414.0,55240.0,46944.0,0.5310108816857,3.479558340793787,2235421.0,81.0,298.0,6946842.0,16970106.0,0.27181208053691275,0.40935760801965526,24.615384615384617,5552017.25,261.0,463.0,6092439.0,11410366.0,0.5637149028077754,0.5339389639210521,-2.6119402985074647,9300847.0,527.0,1245.0,20481164.0,44881298.0,0.42329317269076305,0.45634072347907584,11.181434599156127,20297262.75,107.0,368.0,4898511.0,17691758.0,0.2907608695652174,0.2768809634407163,-12.295081967213118,5828413.0,87.0,229.0,1998876.0,6017353.0,0.3799126637554585,0.33218526484984345,-8.421052631578952,2305681.25,126.0,380.0,6949365.0,18585475.0,0.33157894736842103,0.37391376868226395,13.513513513513509,5939813.5,1189.0,2983.0,0.3985920214549112
2020-01-24,117526.0,1844.0,26408.0,250.0,26160.0,26658.0,0.22258904412640607,2.703789149888136,45355.0,2286.0,12348.0,476.0,29674.0,12824.0,0.6542608312203726,7.58082497212933,1712764.0,10456.0,264748.0,61089.0,1170426.0,325837.0,0.6833550915362537,-3.774384166710676,13407.0,1584.0,8221.0,9.0,4980.0,8230.0,0.3714477511747595,1.9388686131386779,242341.0,1766.0,60745.0,1963.0,132458.0,62708.0,0.5465769308536319,3.0856661576352584,104028.0,1732.0,45530.0,1414.0,55240.0,46944.0,0.5310108816857,3.479558340793787,2235421.0,75.0,268.0,5620532.0,13783460.0,0.2798507462686567,0.4077736649578553,-7.4074074074074066,5983968.75,285.0,476.0,10375668.0,15766785.0,0.5987394957983193,0.6580712554905772,9.195402298850585,9747848.5,501.0,1207.0,17785859.0,43491124.0,0.4150787075393538,0.4089537672100634,-4.933586337760909,20243677.75,121.0,359.0,5564795.0,16735176.0,0.3370473537604457,0.3325208530821546,13.08411214953271,5521965.0,96.0,222.0,2157097.0,5916426.0,0.43243243243243246,0.36459460491857754,10.344827586206895,2173252.25,103.0,330.0,5330758.0,15815887.0,0.31212121212121213,0.3370508400825069,-18.253968253968257,5832142.75,1181.0,2862.0,0.41264849755415794
2020-01-31,117526.0,1844.0,26408.0,250.0,26160.0,26658.0,0.22258904412640607,2.703789149888136,45355.0,2286.0,12348.0,476.0,29674.0,12824.0,0.6542608312203726,7.58082497212933,1712764.0,10456.0,264748.0,61089.0,1170426.0,325837.0,0.6833550915362537,-3.774384166710676,13407.0,1584.0,8221.0,9.0,4980.0,8230.0,0.3714477511747595,1.9388686131386779,242341.0,1766.0,60745.0,1963.0,132458.0,62708.0,0.5465769308536319,3.0856661576352584,104028.0,1732.0,45530.0,1414.0,55240.0,46944.0,0.5310108816857,3.479558340793787,2235421.0,61.0,242.0,4309119.0,11547248.0,0.25206611570247933,0.3731728113919438,-18.666666666666664,5260641.0,281.0,470.0,10263379.0,15914899.0,0.597872340425532,0.6448912431049673,-1.403508771929829,8767751.75,510.0,1268.0,23283063.0,49366389.0,0.4022082018927445,0.47163795998933605,1.7964071856287456,20266428.75,122.0,353.0,5891639.0,16985921.0,0.34560906515580736,0.34685425653398483,0.8264462809917328,5439531.5,87.0,212.0,1634539.0,5208974.0,0.41037735849056606,0.3137928889643143,-9.375,1965246.25,120.0,378.0,4831037.0,16745500.0,0.31746031746031744,0.28849762622794184,16.50485436893203,5358265.75,1181.0,2923.0,0.4040369483407458
2020-02-07,112627.0,1812.0,29457.0,22.0,24215.0,29479.0,0.21500173137879905,-4.168439324064465,66598.0,2401.0,20489.0,511.0,41902.0,21000.0,0.6291780533949969,46.83717340976739,1630347.0,9929.0,246988.0,57522.0,1117563.0,304510.0,0.6854755460033968,-4.811929722950737,12855.0,1520.0,7880.0,15.0,4799.0,7895.0,0.373317775184753,-4.117252181696129,251009.0,1777.0,62099.0,2376.0,134694.0,64475.0,0.5366102410670534,3.5767781762062523,93572.0,1678.0,39866.0,1423.0,50674.0,41289.0,0.541550891292267,-10.051140077671395,2167008.0,82.0,343.0,5616981.0,16081120.0,0.239067055393586,0.3492904101206881,34.42622950819671,5623368.5,296.0,469.0,12605315.0,17841953.0,0.6311300639658849,0.7064986103258988,5.3380782918149405,9834200.25,491.0,1155.0,21423181.0,44639296.0,0.4251082251082251,0.4799175372299778,-3.7254901960784292,20743316.75,114.0,368.0,6355848.0,17563276.0,0.30978260869565216,0.3618828286932347,-6.5573770491803245,5677698.25,95.0,223.0,2884575.0,6709356.0,0.4260089686098655,0.4299332156469265,9.195402298850585,2168771.75,104.0,361.0,5231597.0,17211086.0,0.2880886426592798,0.30396669913798585,-13.33333333333333,5585689.25,1182.0,2919.0,0.40493319630010277
