week_ending_friday,opt_NDVI_P001,opt_NDVI_P002,opt_NDVI_P003,opt_NDVI_P004,opt_NDVI_P005,opt_NDVI_P006,opt_NDVI_P007,opt_NDVI_P008,opt_NDVI_P009,opt_NDVI_P010,opt_NDVI_P011,opt_NDWI_P001,opt_NDWI_P002,opt_NDWI_P003,opt_NDWI_P004,opt_NDWI_P005,opt_NDWI_P006,opt_NDWI_P007,opt_NDWI_P008,opt_NDWI_P009,opt_NDWI_P010,opt_NDWI_P011,opt_NDBI_P001,opt_NDBI_P002,opt_NDBI_P003,opt_NDBI_P004,opt_NDBI_P005,opt_NDBI_P006,opt_NDBI_P007,opt_NDBI_P008,opt_NDBI_P009,opt_NDBI_P010,opt_NDBI_P011,opt_BSI_P001,opt_BSI_P002,opt_BSI_P003,opt_BSI_P004,opt_BSI_P005,opt_BSI_P006,opt_BSI_P007,opt_BSI_P008,opt_BSI_P009,opt_BSI_P010,opt_BSI_P011,opt_valid_obs_count_P001,opt_valid_obs_count_P002,opt_valid_obs_count_P003,opt_valid_obs_count_P004,opt_valid_obs_count_P005,opt_valid_obs_count_P006,opt_valid_obs_count_P007,opt_valid_obs_count_P008,opt_valid_obs_count_P009,opt_valid_obs_count_P010,opt_valid_obs_count_P011,opt_sensor_flag_P001,opt_sensor_flag_P002,opt_sensor_flag_P003,opt_sensor_flag_P004,opt_sensor_flag_P005,opt_sensor_flag_P006,opt_sensor_flag_P007,opt_sensor_flag_P008,opt_sensor_flag_P009,opt_sensor_flag_P010,opt_sensor_flag_P011,ntl_ntl_avg_rad_mean_P001,ntl_ntl_avg_rad_mean_P002,ntl_ntl_avg_rad_mean_P003,ntl_ntl_avg_rad_mean_P004,ntl_ntl_avg_rad_mean_P005,ntl_ntl_avg_rad_mean_P006,ntl_ntl_avg_rad_mean_P007,ntl_ntl_avg_rad_mean_P008,ntl_ntl_avg_rad_mean_P009,ntl_ntl_avg_rad_mean_P010,ntl_ntl_avg_rad_mean_P011,ntl_ntl_avg_rad_max_P001,ntl_ntl_avg_rad_max_P002,ntl_ntl_avg_rad_max_P003,ntl_ntl_avg_rad_max_P004,ntl_ntl_avg_rad_max_P005,ntl_ntl_avg_rad_max_P006,ntl_ntl_avg_rad_max_P007,ntl_ntl_avg_rad_max_P008,ntl_ntl_avg_rad_max_P009,ntl_ntl_avg_rad_max_P010,ntl_ntl_avg_rad_max_P011,ntl_ntl_avg_rad_stddev_P001,ntl_ntl_avg_rad_stddev_P002,ntl_ntl_avg_rad_stddev_P003,ntl_ntl_avg_rad_stddev_P004,ntl_ntl_avg_rad_stddev_P005,ntl_ntl_avg_rad_stddev_P006,ntl_ntl_avg_rad_stddev_P007,ntl_ntl_avg_rad_stddev_P008,ntl_ntl_avg_rad_stddev_P009,ntl_ntl_avg_rad_stddev_P010,ntl_ntl_avg_rad_stddev_P011,ntl_ntl_cf_cvg_mean_P001,ntl_ntl_cf_cvg_mean_P002,ntl_ntl_cf_cvg_mean_P003,ntl_ntl_cf_cvg_mean_P004,ntl_ntl_cf_cvg_mean_P005,ntl_ntl_cf_cvg_mean_P006,ntl_ntl_cf_cvg_mean_P007,ntl_ntl_cf_cvg_mean_P008,ntl_ntl_cf_cvg_mean_P009,ntl_ntl_cf_cvg_mean_P010,ntl_ntl_cf_cvg_mean_P011
2008-05-30,0.1165606096552921,0.0164541197241393,-0.0266772767088958,0.0189524464724041,0.1126330485875283,0.2272916935352345,-0.0206422991709817,-0.0256576098693976,0.1350451431866083,0.004476661339752,0.0013373089789224,-0.1080018409547536,-0.0318082526734757,0.0752568285934752,-0.0098838315414134,-0.1033526550348512,-0.2140126644788364,0.0548480542502494,0.070046059194095,-0.1174552098722387,0.0005961508422696604,-0.0262824322342248,-0.0462996612425084,0.0326905797229907,-0.0259471617475868,0.0026304000367367,-0.0598243171816352,-0.1041530655944164,-0.0527327902666521,-0.0423743535478518,-0.0697846684717,0.0066994494082401,0.024338070449998,-0.0165641179051325,0.0455227911676036,-0.0363187320385143,0.0077118210164687,-0.0123217134312058,-0.0490634920868908,-0.0276454514007158,-0.0450207991077387,-0.034432213012095,0.005828174575283,0.0445239420348188,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-06,0.1165606096552921,0.0134197225180385,-0.0292483129255859,0.0241851481016978,0.1271163255522628,0.2295562179693422,-0.0683118679513621,-0.0158608654984435,0.1350451431866083,0.004476661339752,0.0013373089789224,-0.1080018409547536,-0.0287232563822696,0.0790783500221396,-0.0102951102273284,-0.1271681449970635,-0.2206949405867908,0.113939950757289,0.0473118287620136,-0.1174552098722387,0.0005961508422696604,-0.0262824322342248,-0.0462996612425084,0.0292152987385406,-0.0195714500522901,-0.0036803262697825,-0.0486323447139705,-0.1042591001444275,-0.036041279075976,-0.0146236737008842,-0.0697846684717,0.0066994494082401,0.024338070449998,-0.0165641179051325,0.04282843062082,-0.0323432124961765,0.0054237391677857,-0.0050095878417148,-0.0511375740764197,-0.0305628838367801,-0.0242821486742223,-0.034432213012095,0.005828174575283,0.0445239420348188,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-13,0.1165606096552921,0.0134197225180385,-0.0292483129255859,0.0241851481016978,0.1271163255522628,0.2295562179693422,-0.0683118679513621,-0.0158608654984435,0.1350451431866083,0.004476661339752,0.0013373089789224,-0.1080018409547536,-0.0287232563822696,0.0790783500221396,-0.0102951102273284,-0.1271681449970635,-0.2206949405867908,0.113939950757289,0.0473118287620136,-0.1174552098722387,0.0005961508422696604,-0.0262824322342248,-0.0462996612425084,0.0292152987385406,-0.0195714500522901,-0.0036803262697825,-0.0486323447139705,-0.1042591001444275,-0.036041279075976,-0.0146236737008842,-0.0697846684717,0.0066994494082401,0.024338070449998,-0.0165641179051325,0.04282843062082,-0.0323432124961765,0.0054237391677857,-0.0050095878417148,-0.0511375740764197,-0.0305628838367801,-0.0242821486742223,-0.034432213012095,0.005828174575283,0.0445239420348188,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-20,0.1165606096552921,0.0134197225180385,-0.0292483129255859,0.0241851481016978,0.1271163255522628,0.2295562179693422,-0.0683118679513621,-0.0158608654984435,0.1350451431866083,0.004476661339752,0.0013373089789224,-0.1080018409547536,-0.0287232563822696,0.0790783500221396,-0.0102951102273284,-0.1271681449970635,-0.2206949405867908,0.113939950757289,0.0473118287620136,-0.1174552098722387,0.0005961508422696604,-0.0262824322342248,-0.0462996612425084,0.0292152987385406,-0.0195714500522901,-0.0036803262697825,-0.0486323447139705,-0.1042591001444275,-0.036041279075976,-0.0146236737008842,-0.0697846684717,0.0066994494082401,0.024338070449998,-0.0165641179051325,0.04282843062082,-0.0323432124961765,0.0054237391677857,-0.0050095878417148,-0.0511375740764197,-0.0305628838367801,-0.0242821486742223,-0.034432213012095,0.005828174575283,0.0445239420348188,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-27,0.1165606096552921,0.0134197225180385,-0.0292483129255859,0.0241851481016978,0.1271163255522628,0.2295562179693422,-0.0683118679513621,-0.0158608654984435,0.1350451431866083,0.004476661339752,0.0013373089789224,-0.1080018409547536,-0.0287232563822696,0.0790783500221396,-0.0102951102273284,-0.1271681449970635,-0.2206949405867908,0.113939950757289,0.0473118287620136,-0.1174552098722387,0.0005961508422696604,-0.0262824322342248,-0.0462996612425084,0.0292152987385406,-0.0195714500522901,-0.0036803262697825,-0.0486323447139705,-0.1042591001444275,-0.036041279075976,-0.0146236737008842,-0.0697846684717,0.0066994494082401,0.024338070449998,-0.0165641179051325,0.04282843062082,-0.0323432124961765,0.0054237391677857,-0.0050095878417148,-0.0511375740764197,-0.0305628838367801,-0.0242821486742223,-0.034432213012095,0.005828174575283,0.0445239420348188,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-04,0.1165606096552921,0.0054670430321098,-0.0167296311444889,0.0251903720170857,0.1281323346917058,0.2708768562831703,-0.0683118679513621,-0.0226599951161154,0.1682004874998402,0.004476661339752,0.0059079839121321,-0.1080018409547536,-0.0286642894692817,0.0154057060651105,-0.0026843449982482,-0.1257114261544654,-0.2576345869851795,0.113939950757289,0.0657222132847834,-0.151943659597091,0.0005961508422696604,-0.0284446688826324,-0.0462996612425084,0.0123302108220102,-0.032425637979668,-0.0088419308210033,-0.0625980715196413,-0.118776899176028,-0.036041279075976,-0.0220399898273337,-0.0823405143355638,0.0066994494082401,0.0156515824279502,-0.0165641179051325,0.0398704019352033,0.0068546114912057,-0.0051206149594283,-0.0139394378678437,-0.0616787069536608,-0.0305628838367801,-0.0338572622541375,-0.0447804895672645,0.005828174575283,0.0462248565358462,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-11,0.1165606096552921,0.0054670430321098,-0.0167296311444889,0.0251903720170857,0.1281323346917058,0.2708768562831703,-0.0683118679513621,-0.0226599951161154,0.1682004874998402,0.004476661339752,0.0059079839121321,-0.1080018409547536,-0.0286642894692817,0.0154057060651105,-0.0026843449982482,-0.1257114261544654,-0.2576345869851795,0.113939950757289,0.0657222132847834,-0.151943659597091,0.0005961508422696604,-0.0284446688826324,-0.0462996612425084,0.0123302108220102,-0.032425637979668,-0.0088419308210033,-0.0625980715196413,-0.118776899176028,-0.036041279075976,-0.0220399898273337,-0.0823405143355638,0.0066994494082401,0.0156515824279502,-0.0165641179051325,0.0398704019352033,0.0068546114912057,-0.0051206149594283,-0.0139394378678437,-0.0616787069536608,-0.0305628838367801,-0.0338572622541375,-0.0447804895672645,0.005828174575283,0.0462248565358462,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-18,0.1165606096552921,0.0054670430321098,-0.0167296311444889,0.0251903720170857,0.1281323346917058,0.2708768562831703,-0.0683118679513621,-0.0226599951161154,0.1682004874998402,0.004476661339752,0.0059079839121321,-0.1080018409547536,-0.0286642894692817,0.0154057060651105,-0.0026843449982482,-0.1257114261544654,-0.2576345869851795,0.113939950757289,0.0657222132847834,-0.151943659597091,0.0005961508422696604,-0.0284446688826324,-0.0462996612425084,0.0123302108220102,-0.032425637979668,-0.0088419308210033,-0.0625980715196413,-0.118776899176028,-0.036041279075976,-0.0220399898273337,-0.0823405143355638,0.0066994494082401,0.0156515824279502,-0.0165641179051325,0.0398704019352033,0.0068546114912057,-0.0051206149594283,-0.0139394378678437,-0.0616787069536608,-0.0305628838367801,-0.0338572622541375,-0.0447804895672645,0.005828174575283,0.0462248565358462,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-25,0.1165606096552921,0.0054670430321098,-0.0167296311444889,0.0251903720170857,0.1281323346917058,0.2708768562831703,-0.0683118679513621,-0.0226599951161154,0.1682004874998402,0.004476661339752,0.0059079839121321,-0.1080018409547536,-0.0286642894692817,0.0154057060651105,-0.0026843449982482,-0.1257114261544654,-0.2576345869851795,0.113939950757289,0.0657222132847834,-0.151943659597091,0.0005961508422696604,-0.0284446688826324,-0.0462996612425084,0.0123302108220102,-0.032425637979668,-0.0088419308210033,-0.0625980715196413,-0.118776899176028,-0.036041279075976,-0.0220399898273337,-0.0823405143355638,0.0066994494082401,0.0156515824279502,-0.0165641179051325,0.0398704019352033,0.0068546114912057,-0.0051206149594283,-0.0139394378678437,-0.0616787069536608,-0.0305628838367801,-0.0338572622541375,-0.0447804895672645,0.005828174575283,0.0462248565358462,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-01,0.1645256321494918,0.0054670430321098,-0.0180164524337937,0.0251903720170857,0.1368440222864708,0.2312874441936484,-0.0683118679513621,-0.0226599951161154,0.1605084509842373,0.004476661339752,0.0054443880178794,-0.1480334673113986,-0.0286642894692817,0.0526843701858789,-0.0026843449982482,-0.1337400846900738,-0.2138907766292538,0.113939950757289,0.0657222132847834,-0.1322263749235349,0.0005961508422696604,-0.0414883112574153,-0.0798565583391208,0.0123302108220102,-0.0207474802465004,-0.0088419308210033,-0.0631641646698803,-0.1246099935597003,-0.036041279075976,-0.0220399898273337,-0.0991952304247169,0.0066994494082401,0.0242350912085251,-0.0411100335008703,0.0398704019352033,-0.0266165237447359,-0.0051206149594283,-0.020265950914098,-0.0703144442470324,-0.0305628838367801,-0.0338572622541375,-0.0570917700159317,0.005828174575283,0.0509530219154058,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-08,0.1645256321494918,0.0054670430321098,-0.0180164524337937,0.0251903720170857,0.1368440222864708,0.2312874441936484,-0.0683118679513621,-0.0226599951161154,0.1605084509842373,0.004476661339752,0.0054443880178794,-0.1480334673113986,-0.0286642894692817,0.0526843701858789,-0.0026843449982482,-0.1337400846900738,-0.2138907766292538,0.113939950757289,0.0657222132847834,-0.1322263749235349,0.0005961508422696604,-0.0414883112574153,-0.0798565583391208,0.0123302108220102,-0.0207474802465004,-0.0088419308210033,-0.0631641646698803,-0.1246099935597003,-0.036041279075976,-0.0220399898273337,-0.0991952304247169,0.0066994494082401,0.0242350912085251,-0.0411100335008703,0.0398704019352033,-0.0266165237447359,-0.0051206149594283,-0.020265950914098,-0.0703144442470324,-0.0305628838367801,-0.0338572622541375,-0.0570917700159317,0.005828174575283,0.0509530219154058,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-15,0.1645256321494918,0.0054670430321098,-0.0180164524337937,0.0251903720170857,0.1368440222864708,0.2312874441936484,-0.0683118679513621,-0.0226599951161154,0.1605084509842373,0.004476661339752,0.0054443880178794,-0.1480334673113986,-0.0286642894692817,0.0526843701858789,-0.0026843449982482,-0.1337400846900738,-0.2138907766292538,0.113939950757289,0.0657222132847834,-0.1322263749235349,0.0005961508422696604,-0.0414883112574153,-0.0798565583391208,0.0123302108220102,-0.0207474802465004,-0.0088419308210033,-0.0631641646698803,-0.1246099935597003,-0.036041279075976,-0.0220399898273337,-0.0991952304247169,0.0066994494082401,0.0242350912085251,-0.0411100335008703,0.0398704019352033,-0.0266165237447359,-0.0051206149594283,-0.020265950914098,-0.0703144442470324,-0.0305628838367801,-0.0338572622541375,-0.0570917700159317,0.005828174575283,0.0509530219154058,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-22,0.1645256321494918,0.0054670430321098,-0.0180164524337937,0.0251903720170857,0.1368440222864708,0.2312874441936484,-0.0683118679513621,-0.0226599951161154,0.1605084509842373,0.004476661339752,0.0054443880178794,-0.1480334673113986,-0.0286642894692817,0.0526843701858789,-0.0026843449982482,-0.1337400846900738,-0.2138907766292538,0.113939950757289,0.0657222132847834,-0.1322263749235349,0.0005961508422696604,-0.0414883112574153,-0.0798565583391208,0.0123302108220102,-0.0207474802465004,-0.0088419308210033,-0.0631641646698803,-0.1246099935597003,-0.036041279075976,-0.0220399898273337,-0.0991952304247169,0.0066994494082401,0.0242350912085251,-0.0411100335008703,0.0398704019352033,-0.0266165237447359,-0.0051206149594283,-0.020265950914098,-0.0703144442470324,-0.0305628838367801,-0.0338572622541375,-0.0570917700159317,0.005828174575283,0.0509530219154058,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-29,0.1645256321494918,0.0054670430321098,-0.0180164524337937,0.0251903720170857,0.1368440222864708,0.2312874441936484,-0.0683118679513621,-0.0226599951161154,0.1605084509842373,0.004476661339752,0.0054443880178794,-0.1480334673113986,-0.0286642894692817,0.0526843701858789,-0.0026843449982482,-0.1337400846900738,-0.2138907766292538,0.113939950757289,0.0657222132847834,-0.1322263749235349,0.0005961508422696604,-0.0414883112574153,-0.0798565583391208,0.0123302108220102,-0.0207474802465004,-0.0088419308210033,-0.0631641646698803,-0.1246099935597003,-0.036041279075976,-0.0220399898273337,-0.0991952304247169,0.0066994494082401,0.0242350912085251,-0.0411100335008703,0.0398704019352033,-0.0266165237447359,-0.0051206149594283,-0.020265950914098,-0.0703144442470324,-0.0305628838367801,-0.0338572622541375,-0.0570917700159317,0.005828174575283,0.0509530219154058,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-05,0.163958059801314,0.0091312905852254,-0.0180164524337937,0.0251903720170857,0.1195075834747101,0.2207873082665812,-0.0417538540329393,-0.0360938251072334,0.1215216915756225,0.004476661339752,0.0054443880178794,-0.1490977091827605,-0.0301542925274608,0.0526843701858789,-0.0026843449982482,-0.1232898796041731,-0.2038750402197461,0.1123958112289863,0.0723623893643809,-0.1055969895560979,0.0005961508422696604,-0.0414883112574153,-0.0720400434299611,0.0317704351747911,-0.0207474802465004,-0.0088419308210033,-0.0418599609662298,-0.1080903101920108,-0.0215781957583586,-0.0387077216748114,-0.070380847625528,0.0066994494082401,0.0242350912085251,-0.0399428533559459,0.0442532918981008,-0.0266165237447359,-0.0051206149594283,-0.0015992961681888,-0.0614050096606144,-0.0441806884192898,-0.0327385156860925,-0.0433785511328487,0.005828174575283,0.0509530219154058,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-12,0.163958059801314,0.0091312905852254,-0.0180164524337937,0.0251903720170857,0.1195075834747101,0.2207873082665812,-0.0417538540329393,-0.0360938251072334,0.1215216915756225,0.004476661339752,0.0054443880178794,-0.1490977091827605,-0.0301542925274608,0.0526843701858789,-0.0026843449982482,-0.1232898796041731,-0.2038750402197461,0.1123958112289863,0.0723623893643809,-0.1055969895560979,0.0005961508422696604,-0.0414883112574153,-0.0720400434299611,0.0317704351747911,-0.0207474802465004,-0.0088419308210033,-0.0418599609662298,-0.1080903101920108,-0.0215781957583586,-0.0387077216748114,-0.070380847625528,0.0066994494082401,0.0242350912085251,-0.0399428533559459,0.0442532918981008,-0.0266165237447359,-0.0051206149594283,-0.0015992961681888,-0.0614050096606144,-0.0441806884192898,-0.0327385156860925,-0.0433785511328487,0.005828174575283,0.0509530219154058,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-19,0.163958059801314,0.0091312905852254,-0.0180164524337937,0.0251903720170857,0.1195075834747101,0.2207873082665812,-0.0417538540329393,-0.0360938251072334,0.1215216915756225,0.004476661339752,0.0054443880178794,-0.1490977091827605,-0.0301542925274608,0.0526843701858789,-0.0026843449982482,-0.1232898796041731,-0.2038750402197461,0.1123958112289863,0.0723623893643809,-0.1055969895560979,0.0005961508422696604,-0.0414883112574153,-0.0720400434299611,0.0317704351747911,-0.0207474802465004,-0.0088419308210033,-0.0418599609662298,-0.1080903101920108,-0.0215781957583586,-0.0387077216748114,-0.070380847625528,0.0066994494082401,0.0242350912085251,-0.0399428533559459,0.0442532918981008,-0.0266165237447359,-0.0051206149594283,-0.0015992961681888,-0.0614050096606144,-0.0441806884192898,-0.0327385156860925,-0.0433785511328487,0.005828174575283,0.0509530219154058,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-26,0.163958059801314,0.0091312905852254,-0.0180164524337937,0.0251903720170857,0.1195075834747101,0.2207873082665812,-0.0417538540329393,-0.0360938251072334,0.1215216915756225,0.004476661339752,0.0054443880178794,-0.1490977091827605,-0.0301542925274608,0.0526843701858789,-0.0026843449982482,-0.1232898796041731,-0.2038750402197461,0.1123958112289863,0.0723623893643809,-0.1055969895560979,0.0005961508422696604,-0.0414883112574153,-0.0720400434299611,0.0317704351747911,-0.0207474802465004,-0.0088419308210033,-0.0418599609662298,-0.1080903101920108,-0.0215781957583586,-0.0387077216748114,-0.070380847625528,0.0066994494082401,0.0242350912085251,-0.0399428533559459,0.0442532918981008,-0.0266165237447359,-0.0051206149594283,-0.0015992961681888,-0.0614050096606144,-0.0441806884192898,-0.0327385156860925,-0.0433785511328487,0.005828174575283,0.0509530219154058,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-03,0.1213105390354889,0.0129160674258743,-0.0288615379903449,-0.0084601545251979,0.0972646014162419,0.1943401965185618,-0.0271710596423424,-0.0807422230722352,0.1164321469079234,-0.0031920495659309,0.004878187511919,-0.1030355060493289,-0.0274656952017044,0.0738145750025918,0.0480352240627197,-0.1045961953725777,-0.1790693506576831,0.0867576977109105,0.1589208220932349,-0.1040026998434841,0.0170017730010023,-0.0363702715282777,-0.0610260378351792,0.0277970535503367,-0.0255747376085708,-0.0344480097435167,-0.0244419433239375,-0.0987274343656276,-0.0271812216513922,-0.0340042569928037,-0.0504056639750405,-0.0029742891174164,0.0216030913050767,-0.0388267910349167,0.0406024730862945,-0.0376754402150914,-0.0368701494995537,0.0081287681290701,-0.052836465278466,-0.0438597534142456,-0.0494414307312565,-0.0280399069722503,-0.0131282882713453,0.0431429531554697,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,0.1213105390354889,0.0129160674258743,-0.0288615379903449,-0.0084601545251979,0.0972646014162419,0.1943401965185618,-0.0271710596423424,-0.0807422230722352,0.1164321469079234,-0.0031920495659309,0.004878187511919,-0.1030355060493289,-0.0274656952017044,0.0738145750025918,0.0480352240627197,-0.1045961953725777,-0.1790693506576831,0.0867576977109105,0.1589208220932349,-0.1040026998434841,0.0170017730010023,-0.0363702715282777,-0.0610260378351792,0.0277970535503367,-0.0255747376085708,-0.0344480097435167,-0.0244419433239375,-0.0987274343656276,-0.0271812216513922,-0.0340042569928037,-0.0504056639750405,-0.0029742891174164,0.0216030913050767,-0.0388267910349167,0.0406024730862945,-0.0376754402150914,-0.0368701494995537,0.0081287681290701,-0.052836465278466,-0.0438597534142456,-0.0494414307312565,-0.0280399069722503,-0.0131282882713453,0.0431429531554697,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
