week_ending_friday,gdelt_oil_geo_event_count,gdelt_oil_geo_total_mentions,gdelt_negative_event_count,gdelt_conflict_event_count,gdelt_sanction_event_count,gdelt_key_oil_region_event_count,gdelt_oil_geo_avg_tone,gdelt_oil_geo_avg_goldstein,gdelt_transport_disruption_event_count,gdelt_transport_disruption_total_mentions,gdelt_transport_negative_event_count,gdelt_transport_unrest_conflict_event_count,gdelt_transport_sanction_event_count,gdelt_chokepoint_event_count,gdelt_transport_disruption_avg_tone,gdelt_transport_disruption_avg_goldstein,gdelt_oil_geo_event_count_4w_ma,gdelt_oil_geo_event_count_wow_pct,gdelt_oil_geo_negative_share,gdelt_oil_geo_conflict_share,gdelt_oil_geo_avg_tone_4w_ma,gdelt_transport_event_count_4w_ma,gdelt_transport_event_count_wow_pct,gdelt_transport_negative_share,gdelt_transport_avg_tone_4w_ma,gdelt_combined_event_count
2017-06-09,253925,1590897,95906,24812,8803,237906,-2.6837286139389462,0.11320492359644227,2417,12533,1240,454,78,166,-5.643624829007015,-1.4100858564223528,253716.75,9.063537537099009,0.37769420104361523,0.09771389189721374,-2.285928042328564,1863.5,75.27193618564176,0.5130326851468763,-5.205358950763597,256342
2017-06-16,236416,1534566,86805,22843,5466,223150,-2.6679661146924656,0.1434913728080848,2251,11121,907,410,40,743,-4.062251502936424,-0.4263805697548753,249689.75,-6.895343113123953,0.36717058067135894,0.09662205603681646,-2.4027453991682437,2040.75,-6.868018204385606,0.4029320302087961,-5.027909993803904,238667
2017-06-23,238362,1546510,88482,27476,5930,224844,-2.485089315866674,-0.08251231259107601,2848,16305,1245,597,26,557,-4.237537429348253,-0.6623140422104232,240381.5,0.8231253383865766,0.3712084979988421,0.11527005143437292,-2.515586308095007,2223.75,26.521545979564642,0.4371488764044944,-4.8541395929954625,241210
2017-06-30,202356,1360144,79216,23845,3769,189070,-2.7624299579741165,-0.20401742468973913,3273,17483,1463,690,24,308,-5.014021394830058,-1.0645023173683839,232764.75,-15.10559569058827,0.39146850105754216,0.11783688153551167,-2.6498035006180505,2697.25,14.92275280898876,0.44699052856706384,-4.739358789030438,205629
2017-07-07,199512,1287389,68638,19173,3547,187733,-2.590445680294063,0.22085440436117132,2187,10951,954,448,24,202,-4.722413821269072,-1.0406479043508066,219161.5,-1.4054438711972983,0.3440294318136252,0.09609948273788042,-2.62648276720683,2639.75,-33.180568285976165,0.43621399176954734,-4.509056037095952,201699
2017-07-14,240689,1525736,77219,20859,3711,227510,-2.313924958866824,0.5037813986521634,2193,11524,999,421,34,364,-4.793218699743298,-1.0348584308385607,220229.75,20.638858815509842,0.3208247988067589,0.08666370295277308,-2.5379724782504196,2625.25,0.274348422496562,0.45554035567715456,-4.69179783629767,242882
2017-07-21,213060,1375496,75328,19075,3756,201225,-2.5664224302470724,0.22400148325913077,1581,9258,772,350,22,265,-4.8819797102752975,-1.5629684632462624,213904.25,-11.47912866811529,0.3535529897681404,0.08952877123814888,-2.558305756845519,2308.5,-27.906976744186053,0.4882985452245414,-4.852908406529432,214641
2017-07-28,222027,1406119,80668,18945,6075,208004,-2.7039481024759584,0.18411648353094548,1800,10647,834,373,26,100,-4.2954256549042,-1.583459548305883,218822.0,4.208673613066738,0.3633251811716593,0.08532746017376265,-2.5436852929709795,1940.25,13.851992409867165,0.4633333333333333,-4.673259471547968,223827
2017-08-04,238394,1537639,91868,22013,7327,226428,-2.8766902244072354,-0.07099243946204184,1871,10770,814,328,20,274,-3.8158110806191528,-0.8709155552413896,228542.5,7.37162597341765,0.38536204770254284,0.09233873335738316,-2.6152464289992725,1861.25,3.9444444444444393,0.4350614644575094,-4.446608786385488,240265
2017-08-11,208121,1380220,75086,19766,4239,196033,-2.597532737407451,0.14911083876738768,1516,8839,736,296,18,178,-4.084087060098475,-1.3460605516883881,220400.5,-12.698725639068098,0.3607805074932371,0.09497359709015428,-2.686148373634429,1692.0,-18.973810796365576,0.48548812664907653,-4.269325876474282,209637
2017-08-18,194668,1291204,68765,18006,3096,183296,-2.563782159997936,0.2186240970596833,2101,11805,854,408,38,523,-4.20947801497369,-1.049669632038226,215802.5,-6.464028137477717,0.35324244354490725,0.09249594180861775,-2.6854883060721453,1822.0,38.58839050131926,0.40647310804378867,-4.10120045264888,196769
2017-08-25,183590,1158878,60773,17166,3159,171952,-2.2727453847908996,0.38850019485507364,1503,7388,626,277,14,232,-4.2177186582488995,-0.6699019220429943,206193.25,-5.690714447161316,0.33102565499210196,0.0935018247181219,-2.5776876266508806,1747.75,-28.462636839600187,0.41650033266799735,-4.081773703485055,185093
2017-09-01,129854,845536,45953,12825,2728,120958,-2.3366456895695706,0.1532751894930133,478,3046,184,85,7,59,-3.593800210223833,-0.34275630688594394,179058.25,-29.269568059262486,0.35388205215087715,0.09876476658400973,-2.442676492941464,1399.5,-68.1969394544245,0.38493723849372385,-4.0262709858862245,130332
2017-09-08,192268,1231297,65463,16236,3553,178432,-2.227847059925545,0.31981104448505215,775,4382,349,180,13,75,-4.137742721450314,-1.0567559760322518,175095.0,48.06474964190552,0.3404778746333243,0.08444462937150228,-2.350255073570988,1214.25,62.13389121338913,0.4503225806451613,-4.039684901224184,193043
2017-09-15,215925,1367488,71910,17413,3709,201757,-2.197660356268363,0.46869333972162835,775,4274,349,164,11,98,-4.200081820757066,-1.021030003916287,180409.25,12.304179582665853,0.33303230288294544,0.08064374204006021,-2.258724622638595,882.75,0.0,0.4503225806451613,-4.0373358526700285,216700
2017-09-22,231892,1427538,77723,19378,3701,218663,-2.123246718460982,0.4070409428600496,837,4612,373,179,12,57,-3.843447146152552,-0.7789255952857209,192484.75,7.394697232835479,0.33516895796318974,0.08356476290687044,-2.221349956056115,716.25,8.000000000000007,0.44563918757467147,-3.9437679746459415,232729
2017-09-29,227764,1412669,81740,19116,4658,214254,-2.2173114344267297,0.24573650537582936,1418,7624,629,379,9,48,-4.2379157701371915,-1.166586886478052,216962.25,-1.7801390302382147,0.35888024446356753,0.08392897911873694,-2.191516392270405,951.25,69.41457586618878,0.44358251057827924,-4.104796864624282,229182
2017-10-06,205542,1263371,66894,18027,3106,193229,-1.9995386392962191,0.4623895592031649,1207,7342,591,327,8,176,-4.5588206179982205,-1.7224706772474703,220280.75,-9.756590154721556,0.32545173249262926,0.08770470268850163,-2.1344392871130733,1059.25,-14.880112834978842,0.4896437448218724,-4.2100663387612585,206749
2017-10-13,217376,1333531,71093,17053,3568,203157,-1.9396662951083492,0.5677321796406363,956,5658,440,249,6,15,-4.499523563197632,-1.8226096779783347,220643.5,5.7574607622773,0.32705082437803623,0.07844932283232739,-2.06994077182307,1104.5,-20.795360397680195,0.4602510460251046,-4.2849267743713995,218332
2017-10-20,229322,1409860,77170,19899,3368,216117,-2.0951175650327696,0.515950160470592,1259,7363,528,268,19,139,-3.50377280913241,-0.7901746029942213,220001.0,5.495546886500802,0.3365137230618955,0.08677318355848981,-2.0629084834660167,1210.0,31.694560669456063,0.4193804606830818,-4.200008190116364,230581
2017-10-27,230878,1401091,74477,20084,2883,217595,-2.0515037987304376,0.566452663078813,1541,7868,773,374,23,181,-3.8084366166451806,-1.4964342065856446,220779.5,0.6785219036987256,0.3225816231949341,0.08698966553764326,-2.021456574541944,1240.75,22.398729150119134,0.5016223231667748,-4.092638401743361,232419
2017-11-03,226314,1370754,74423,20537,2863,213045,-2.226053150371803,0.48455489896338283,1372,9074,664,287,4,184,-4.634802883370978,-1.1982956281797834,225972.5,-1.976801600845468,0.3288484141502514,0.0907456012442889,-2.07808520231084,1282.0,-10.966904607397797,0.4839650145772595,-4.111633968086551,227686
2017-11-10,251014,1485884,90148,24632,3743,238123,-2.504192781120023,0.14817913663753549,1438,7257,743,370,7,199,-4.160510470158398,-1.8884339359766416,234382.0,10.914039785430862,0.35913534703243644,0.09812998478172533,-2.219216823813758,1402.5,4.810495626822164,0.5166898470097357,-4.026880694826742,252452
2017-11-17,247417,1487129,79336,20499,2903,232197,-2.264859140808491,0.6156046889888946,1595,8298,860,265,2,228,-4.5602502678787875,-1.2284358742898187,238905.75,-1.4329878014772035,0.32065702841761073,0.08285202714445652,-2.2616522177576885,1486.5,10.917941585535473,0.5391849529780565,-4.291000059513337,249012
2017-11-24,223237,1331354,67914,17229,2544,210388,-2.1767752882967786,0.7121206465657074,915,4845,407,167,11,84,-3.7139457636669264,-1.1983676580483458,236995.5,-9.772974371203269,0.30422376218995956,0.07717806635996721,-2.2929700901492738,1330.0,-42.63322884012539,0.4448087431693989,-4.2673773462687725,224152
2017-12-01,205105,1267227,63685,16589,2522,190571,-2.159554888289772,0.6369472258636352,1377,7036,549,228,82,101,-4.129124029631158,-0.4229664189759607,231693.25,-8.122309473787947,0.31049950025596645,0.08088052460934643,-2.2763455246287663,1331.25,50.49180327868852,0.39869281045751637,-4.140957632833818,206482
2017-12-08,218527,1312603,76475,21386,2999,206054,-2.3448914093079662,0.306901029597873,1420,6763,623,285,8,258,-3.766713863390389,-1.0885795589148937,223571.5,6.543965286072995,0.349956755915745,0.09786433712996563,-2.236520181675752,1326.75,3.1227305737109745,0.4387323943661972,-4.042508481141816,219947
2017-12-15,203302,1254882,67241,17932,2728,191832,-2.1023027200789772,0.4716077768123964,2152,11340,887,395,17,265,-4.266578026747266,-0.811673749015079,212542.75,-6.96710246331117,0.33074440979429615,0.08820375598862776,-2.1958810764933734,1466.0,51.54929577464789,0.4121747211895911,-3.9690904208589353,205454
2017-12-22,190661,1197892,68763,18967,2771,179226,-2.326344577590295,0.24423713285304585,1114,6286,464,252,25,132,-4.3983021838905385,-1.339269211316106,204398.75,-6.217843405377222,0.3606558236870676,0.09948022930751438,-2.2332733988167526,1515.75,-48.234200743494426,0.41651705565529623,-4.140179525914839,191775
2017-12-29,171493,1113362,61270,16853,2443,162328,-2.6228082874502197,0.3412696820678502,880,4075,329,73,11,213,-3.5150036900309622,0.2594510386218786,195995.75,-10.053445644363556,0.3572740578332643,0.09827223268588223,-2.3490867486068643,1391.5,-21.00538599640933,0.37386363636363634,-3.986649441014789,172373
2018-01-05,173177,1125092,70570,18506,2420,163125,-3.3607786211624324,-0.3410790446787893,1029,4709,413,185,22,218,-3.635623151287151,-0.6840396421753623,184658.25,0.9819642784253624,0.40750215097847864,0.10686176570791733,-2.603058551570481,1293.75,16.931818181818194,0.4013605442176871,-3.9538767629889797,174206
2018-01-12,187528,1188102,69447,18026,2816,174178,-2.7295069948220876,0.08493479985517617,2414,11584,1051,385,56,602,-4.17798638570653,-0.3750901219008715,180714.75,8.286897220762569,0.3703286975811612,0.096124312102726,-2.7598596202562584,1359.25,134.59669582118562,0.43537696768848383,-3.9317288527287957,189942
2018-01-19,182705,1180997,63341,16672,2578,168897,-2.47319280644295,0.35405584343158053,1314,7317,603,236,37,289,-3.674066757552876,-0.6490560981579395,178725.75,-2.5718825988652383,0.34668454612626914,0.09125092362004324,-2.7965716774694225,1409.25,-45.56752278376139,0.4589041095890411,-3.7506699961443797,184019
2018-01-26,186639,1191206,61567,15254,2543,174413,-2.184700061115326,0.5007589335724203,1345,6615,625,263,23,151,-3.752923679441385,-1.0689207733305748,182512.25,2.1531977778386002,0.3298721060442887,0.08172997069208472,-2.6870446208856986,1525.5,2.3592085235920823,0.4646840148698885,-3.8101499934969856,187984
2018-02-02,191073,1231515,65969,16859,2957,178274,-2.3733944120778085,0.33636942914064927,973,6020,476,165,7,96,-3.4758640140011066,-1.121720946970492,186986.25,2.37570925690771,0.34525547827270203,0.08823329303459934,-2.440198568614543,1511.5,-27.657992565055768,0.4892086330935252,-3.7702102091754743,192046
2018-02-09,189558,1223464,65569,18186,2210,175440,-2.3200386873294856,0.27297253124940474,1318,7035,547,276,5,70,-4.075083000129757,-1.1031912237654267,187493.75,-0.7928906752916465,0.34590468352694165,0.09593897382331529,-2.3378314917413925,1237.5,35.457348406988686,0.4150227617602428,-3.7444843627812814,190876
2018-02-16,200197,1216953,67413,18948,1966,187200,-2.3472692084428144,0.34004486715601423,1012,5769,497,261,1,96,-4.337612143286148,-1.4643398782540404,191866.75,5.612530201837962,0.33673331768208314,0.09464677292866526,-2.3063505922413587,1162.0,-23.216995447647946,0.49110671936758893,-3.9103707092145994,201209
2018-02-23,201307,1224379,70947,18439,2535,188844,-2.5763852464417134,0.30428476426034967,984,5825,441,218,4,177,-3.9581385552359363,-1.345993811200796,195533.75,0.5544538629449924,0.35243185780921676,0.0915964174122112,-2.4042718885729557,1071.75,-2.766798418972327,0.4481707317073171,-3.9616744281632372,202291
2018-03-02,188700,1189150,66391,16468,2758,176560,-2.461345655374088,0.2971754653773462,1148,5928,482,238,10,105,-3.97212239315645,-0.7017699738831377,194940.5,-6.262574078397676,0.35183359830418653,0.08727080021197668,-2.426259699397025,1115.5,16.666666666666675,0.41986062717770034,-4.085739022952073,189848
2018-03-09,186160,1133882,62357,15090,2591,172818,-2.063953153081504,0.45980536194115157,1363,7070,539,216,15,387,-2.433408690879841,-0.33625489755373117,194091.0,-1.346051934287229,0.3349645466265578,0.08105930382466696,-2.3622383158350297,1126.75,18.728222996515687,0.3954512105649303,-3.6753204456395943,187523
2018-03-16,211496,1292235,76600,17488,3760,198428,-2.405200187402748,0.29022921546496194,1261,6354,542,205,13,295,-2.911406396544104,-0.3383665858645788,196915.75,13.609798023205855,0.362181790672164,0.08268714301925333,-2.3767210605750133,1189.0,-7.483492296404992,0.42981760507533706,-3.3187690089540833,212757
2018-03-23,223595,1344089,80748,17288,3899,211426,-2.2386086792202904,0.2807398724460234,1105,5622,425,216,14,340,-3.2174926448552594,-0.008650707412395724,202487.75,5.720675568332267,0.3611350879939176,0.07731836579529953,-2.292276918769658,1219.25,-12.371134020618557,0.38461538461538464,-3.1336075313589142,224700
2018-03-30,221835,1337937,85577,19005,6107,210608,-2.5729030369887544,0.06676756460770682,1080,5308,404,159,11,293,-2.524813480939187,-0.29737871075494154,210771.5,-0.7871374583510393,0.3857687019631708,0.08567178308202042,-2.320166264173324,1202.25,-2.26244343891403,0.37407407407407406,-2.7717803033045985,222915
2018-04-06,200847,1207159,70113,15930,4159,189287,-2.4008686534643813,0.35438250131932636,1632,7992,858,509,17,255,-4.5351027489554365,-2.4001610431488345,214443.25,-9.461085942254376,0.3490866181720414,0.07931410476631466,-2.4043951392690435,1269.5,51.11111111111111,0.5257352941176471,-3.2972038178234975,202479
2018-04-13,222376,1262532,84967,23423,4077,209375,-2.6948333473806665,0.02801724469973916,1967,8866,899,407,35,254,-3.807141788998318,-1.0407388876725674,217163.25,10.719104592052652,0.382087095729755,0.10533061121703781,-2.4768034292635233,1446.0,20.52696078431373,0.4570411794611083,-3.521137665937051,224343
2018-04-20,219945,1276245,83467,22900,3589,206815,-2.680824843008384,0.002986845693283827,2688,12130,1157,498,38,166,-3.243452889210117,-0.90766070644427,216250.75,-1.0931935100910173,0.37949032712723635,0.10411693832549046,-2.587357470210547,1841.75,36.654804270462634,0.4304315476190476,-3.527627727025765,222633
2018-04-27,182168,1102280,60921,16116,2581,169069,-2.150718330981841,0.43016063979518754,1653,8710,674,297,25,140,-3.30327506787959,-0.860915766249596,206334.0,-17.17565755075132,0.33442207193359974,0.0884677879759343,-2.481811293708818,1985.0,-38.50446428571429,0.40774349667271625,-3.7222431237608657,183821
2018-05-04,177840,1037541,59401,15223,2828,165819,-2.1730295487292883,0.5238135048226276,1237,6284,427,172,14,150,-2.9421420602335533,0.006464927667121304,200582.25,-2.3758289051864168,0.33401372019793074,0.08559941520467836,-2.424851517525045,1886.25,-25.166364186327893,0.3451899757477769,-3.324002951580395,179077
2018-05-11,235468,1336956,80203,20482,4417,223178,-2.2043313415420616,0.524032116039048,1156,5827,517,288,3,156,-3.3553845625603516,-1.3256431149301378,203855.25,32.40440845704005,0.34061103844259094,0.08698421866240848,-2.3022260160653936,1683.5,-6.548100242522226,0.4472318339100346,-3.211063644970903,236624
2018-05-18,206273,1215178,67793,16303,3732,193767,-2.1488616790557598,0.6435119603756428,1117,6478,506,246,10,89,-4.357888426399096,-1.4622576283396354,200437.25,-12.398712351572183,0.32865668313351726,0.07903603476945602,-2.1692352250772378,1290.75,-3.3737024221453304,0.4529991047448523,-3.489672529268148,207390
2018-05-25,203684,1222249,69596,16211,3953,191829,-2.077979389788659,0.4913717111519794,1275,6233,672,362,26,200,-4.017338702134087,-1.5318193077795748,205816.25,-1.2551327609527152,0.3416861412776654,0.07958897115139137,-2.1510504897789424,1196.25,14.14503133393017,0.5270588235294118,-3.6681884378317724,204959
2018-06-01,188824,1122529,67421,20378,2747,176151,-2.405714352649718,0.2540462690391671,1119,6097,463,227,25,118,-4.092163892706437,-0.7182842644253637,208562.25,-7.295614775829229,0.35705736558912005,0.10792060331313816,-2.2092216907590494,1166.75,-12.235294117647054,0.4137622877569258,-3.9556938959499934,189943
2018-06-08,179484,1085998,59053,13885,2788,167488,-2.1697222790061526,0.5864114148420853,876,5284,344,136,16,138,-3.4075829534487516,-0.46048231810950335,194566.25,-4.94640511799348,0.3290153997013661,0.07736065610305097,-2.2005694251250723,1096.75,-21.715817694369978,0.3926940639269406,-3.9687434936720933,180360
2018-06-15,168491,1014052,52740,14208,2256,156039,-2.0429152330222187,0.6603344504675539,1768,10200,783,405,37,82,-4.21574903014505,-1.5311603449774178,185120.75,-6.124779924672952,0.31301375147634,0.0843249787822495,-2.174082813616687,1259.5,101.82648401826486,0.4428733031674208,-3.933208644608582,170259
2018-06-22,161347,999085,53400,14689,2121,146227,-2.2665600644913733,0.4506443806736713,1118,5719,505,253,25,119,-3.6747563156435086,-1.1580711676420425,174536.5,-4.2399890795354,0.3309636993560463,0.091039808611254,-2.2212279822923655,1220.25,-36.76470588235294,0.4516994633273703,-3.8475630479859375,162465
2018-06-29,163088,999882,53183,14633,2039,149209,-2.270906208757665,0.5115153291593845,1345,6943,623,272,25,135,-4.229617209095058,-1.1654064803623114,168102.5,1.0790408250540784,0.32610001962130875,0.0897245658785441,-2.187525946319352,1276.75,20.304114490161005,0.46319702602230484,-3.8819263770830923,164433
2018-07-06,165891,999062,53686,13551,2678,152753,-2.3342487390824553,0.5892920384532728,1270,6240,462,135,18,280,-3.202566413032946,0.332258966874796,164704.25,1.718704012557648,0.323622137427588,0.08168616742318752,-2.2286575613384283,1375.25,-5.576208178438657,0.3637795275590551,-3.830672241979141,167161
2018-07-13,171482,1008723,55404,13343,2498,158823,-2.191563691132486,0.6055260553203332,1507,8237,546,258,7,436,-3.3172393368640596,-0.4509035064722503,165452.0,3.370285307822596,0.32308930383363854,0.07780991590954153,-2.2658196758659948,1310.0,18.661417322834637,0.36230922362309226,-3.6060448186588934,172989
2018-07-20,204888,1194529,70607,15457,3418,193287,-2.4437208401544774,0.43445783528892346,1259,7141,637,325,17,175,-4.042570395361506,-2.0649185349831547,176337.25,19.480761829229888,0.34461266643239236,0.07544121666471439,-2.310109869781771,1345.25,-16.45653616456536,0.505957108816521,-3.6979983385883926,206147
2018-07-27,181842,1105016,63456,15354,2736,170453,-2.575255891149468,0.4133973559349074,2961,13372,1444,660,33,1101,-4.0845962868912356,-1.6236337766109565,181025.75,-11.248096521026119,0.3489622859405418,0.08443593889200515,-2.3861972903797213,1749.25,135.186656076251,0.4876730834177643,-3.661743108037437,184803
2018-08-03,175793,1128002,61289,15595,2613,165390,-2.5540847756523237,0.34894190739983044,3531,16890,1692,615,116,2093,-3.673924123996894,-1.0959741059452033,183501.25,-3.3265142266363124,0.348643006263048,0.08871229229832815,-2.4411562995221887,2314.5,19.250253292806473,0.4791843670348343,-3.7795825357784243,179324
2018-08-10,198139,1232386,76786,18103,5145,186703,-3.080188184373978,0.042782934663074465,2256,10020,960,414,35,803,-3.7789936476764154,-0.6544887543142949,190165.5,12.711541415187178,0.38753602269114107,0.09136515274630436,-2.6633124228325618,2501.75,-36.108751062022094,0.425531914893617,-3.895021113481513,200395
2018-08-17,165422,1028958,58168,13496,3182,155046,-2.6493256703658736,0.3880835768322459,1833,9446,650,215,6,524,-3.5582119439122333,0.18672274892770893,180299.0,-16.512145514007848,0.3516340027324056,0.08158527886254549,-2.714713630385411,2645.25,-18.75,0.3546099290780142,-3.773931500619195,167255
2018-08-24,187410,1156758,63796,15464,3361,177187,-2.5835937917200615,0.4692355807778502,1133,6230,544,221,19,204,-3.6301581991802725,-1.248194320465247,181691.0,13.292065142484066,0.3404087295235046,0.08251427351795529,-2.7167981055280594,2188.25,-38.188761593016906,0.4801412180052957,-3.6603219786914543,188543
2018-08-31,181156,1120875,63179,16071,2852,170539,-2.5338364387943777,0.3645349593018727,1454,7299,617,207,19,493,-3.4606319050400667,-0.13101394702368302,183031.75,-3.337068459527237,0.3487546644880655,0.08871359491267194,-2.711736021313573,1669.0,28.331862312444844,0.42434662998624484,-3.6069989239522475,182610
2018-09-07,192342,1155093,67478,18304,2589,181480,-2.9421219412258233,0.28036341752751437,1381,7452,575,206,26,303,-3.6467277638827995,-0.7115774887577017,181582.5,6.174788580008395,0.3508230131744497,0.09516382277401711,-2.677219460526534,1450.25,-5.020632737276475,0.4163649529326575,-3.5739324530038434,193723
2018-09-14,196354,1193331,69944,17272,2841,183171,-2.879415541651582,0.2553064192689947,1826,10920,836,390,28,228,-5.072417681074901,-1.2452934267711449,189315.5,2.0858678811700004,0.35621377715758273,0.08796357599030323,-2.734741928347961,1448.5,32.22302679217959,0.4578313253012048,-3.9524838872945103,198180
2018-09-21,185808,1114314,64872,16678,3077,174775,-2.4592824191800546,0.3776240308448653,1250,6422,569,276,5,152,-3.681188542952949,-0.9020290072096869,188915.0,-5.37091172066777,0.3491345905450788,0.08975932145009903,-2.703664085212959,1477.75,-31.544359255202625,0.4552,-3.9652414732376795,187058
2018-09-28,213905,1269759,75048,18394,3361,200992,-2.7193146072849355,0.2900354495385419,1062,6305,424,181,10,99,-3.6840968836918435,-0.5347487991072162,197102.25,15.12152329286145,0.35084733877188473,0.0859914448002618,-2.7500336273355988,1379.75,-15.039999999999997,0.3992467043314501,-4.021107717900623,214967
2018-10-05,180346,1103550,63461,15500,3238,168001,-2.2588429851249834,0.35875904869655556,1086,5738,440,216,10,112,-3.2345471065335567,-0.7048872254379451,194103.25,-15.688740328650574,0.351884710500926,0.085945903984563,-2.579213888310389,1306.0,2.259887005649719,0.40515653775322286,-3.918062553563313,181432
2018-10-12,182666,1072373,66586,16982,3018,171580,-2.3562135186153137,0.18890877462757677,1393,7297,578,240,18,73,-3.6881822112546447,-0.6200938652584672,190681.25,1.2864161112528194,0.3645232281869642,0.09296749258208972,-2.4484133825513217,1197.75,28.268876611418058,0.4149318018664752,-3.572003686108249,184059
2018-10-19,210264,1220469,76393,21714,4362,199047,-2.618628857553631,0.15188330942284706,1314,7054,535,182,34,330,-3.2740995774931143,-0.4118912667893801,196795.25,15.108449300909864,0.3633194460297531,0.10327017463759845,-2.488249992144716,1213.75,-5.671213208901649,0.4071537290715373,-3.4702314447432903,211578
2018-10-26,223249,1277930,80180,20812,4814,211616,-2.466249653912228,0.21712530439902786,963,5810,448,163,8,90,-4.05552009254462,-0.7971940535611585,199131.25,6.1755697599208625,0.359150544907256,0.09322326191830646,-2.4249837538015386,1189.0,-26.71232876712328,0.4652128764278297,-3.5630872469564845,224212
2018-11-02,187564,1115036,65485,18115,3759,174824,-2.459715671030852,0.3086603368391812,1068,5556,412,131,13,165,-3.2773640369906425,-0.0691093060772949,200935.75,-15.984394107028477,0.34913416220596705,0.09658036723465058,-2.475201925278006,1184.5,10.903426791277248,0.3857677902621723,-3.573791479570756,188632
2018-11-09,182803,1101443,64776,16713,4533,169498,-2.5535607169487853,0.32660691522539104,1413,7118,726,207,23,227,-3.979177337654092,-0.6591934064849189,200970.0,-2.5383335821372977,0.35434867042663415,0.0914262895029075,-2.524538724861374,1189.5,32.30337078651686,0.5138004246284501,-3.646540261170618,184216
2018-11-16,182303,1101092,61488,16414,3378,168989,-2.312088598981687,0.4071381725099524,1976,9246,917,347,33,316,-3.881177649772162,-0.938069492745533,193979.75,-0.2735184871145435,0.3372846305326846,0.09003691656198747,-2.447903660218388,1355.0,39.84430290162775,0.4640688259109312,-3.7983097792403795,184279
2018-11-23,187392,1124546,65273,17821,3212,174500,-2.244838088683654,0.29384559509905894,1099,5862,487,236,12,142,-3.7682815839546584,-1.1547441681685504,185015.5,2.791506448056258,0.34832330088797814,0.09510011099726776,-2.3925507689112444,1389.0,-44.382591093117405,0.44313011828935395,-3.726500152092889,188491
2018-11-30,271550,1564370,101879,24121,6333,258282,-2.7421511063935635,0.05953060401634579,2340,12350,1001,399,18,501,-3.805879512335418,-0.5424201226845752,206012.0,44.91013490437159,0.37517584238630086,0.08882710366415025,-2.4631596277519225,1707.0,112.92083712465879,0.42777777777777776,-3.858629020929083,273890
2018-12-07,232083,1359192,78432,17605,5005,215331,-2.2467063392631923,0.4580223852697295,1123,5901,376,168,8,186,-2.6856723935199702,0.3342487111012552,218332.0,-14.53397164426441,0.33794806168482827,0.07585648237914884,-2.3864460333305244,1634.5,-52.008547008547,0.3348174532502226,-3.5352527848955524,233206
2018-12-14,193535,1159000,66556,15121,3417,181948,-2.4818397614378322,0.47281884051547046,2457,10885,568,195,19,1445,-2.36512190240919,0.0648998052981783,221140.0,-16.60957502272894,0.343896452837988,0.0781305706978066,-2.4288838239445605,1754.75,118.78895814781836,0.23117623117623118,-3.1562388480548096,195992
2018-12-21,176407,1072680,60978,14333,3158,165539,-2.2882706414633778,0.5297237375507053,1673,8776,626,256,7,257,-3.292552424960243,-0.10121918106800962,218393.75,-8.850078797116801,0.3456665551820506,0.0812496102762362,-2.4397419621394913,1898.25,-31.908831908831914,0.37417812313209803,-3.0373065583062058,178080
2018-12-28,142545,879686,46926,11505,2271,136158,-2.1438398039019684,0.6015875607128364,1356,6714,523,254,9,211,-3.3393661510858523,-0.3850030614825583,186142.5,-19.19538340315293,0.32920130485109966,0.08071135430916553,-2.2901641365165926,1652.25,-18.947997609085476,0.38569321533923306,-2.920678217993814,143901
2019-01-04,120808,682713,42803,10984,1836,114746,-2.6177220682033058,0.2910785784933805,997,4895,360,165,15,145,-3.0979284539781062,-0.18222046755171709,158323.75,-15.249219544705184,0.35430600622475333,0.09092113105092378,-2.382918068751621,1620.75,-26.474926253687315,0.36108324974924777,-3.0237422331083486,121805
2019-01-11,154159,887042,52981,12445,2866,145508,-2.5073735007438516,0.42329495948777146,1645,8972,657,215,43,111,-3.569373313715083,-0.3939135338851879,148479.75,27.60661545593006,0.343677631536271,0.08072833892280049,-2.3893015035781255,1417.75,64.9949849548646,0.3993920972644377,-3.3248050859348215,155804
2019-01-18,174529,1008762,57361,12489,2666,163637,-2.227891234789183,0.5776864092400533,2040,11689,782,384,22,214,-3.3134602438577656,-0.25136126293953964,148010.25,13.213630083225759,0.3286617123801775,0.07155830836136115,-2.374206651909577,1509.5,24.012158054711243,0.38333333333333336,-3.3300320406592023,176569
2019-01-25,182094,1083066,63075,14100,3146,171876,-2.3672783252385132,0.38710210285943913,2690,14070,1146,462,38,372,-3.778720777788274,-0.7283961027631899,157897.5,4.334523202447738,0.3463870308741639,0.07743253484464067,-2.4300662822437133,1843.0,31.862745098039213,0.42602230483271375,-3.4398706973348077,184784
2019-02-01,205833,1188840,70124,13717,4510,194999,-2.388899559002184,0.5170982058510963,1333,7768,549,225,21,224,-3.3451722726646453,-0.3888882301131001,179153.75,13.036673366503004,0.34068395252461947,0.06664140346785986,-2.372860654943433,1927.0,-50.44609665427509,0.4118529632408102,-3.501681652006442,207166
2019-02-08,204724,1190587,65908,13460,3112,194251,-2.041988321027459,0.7204027166787476,952,5259,431,231,20,54,-3.7583565619532537,-1.2672864913994406,191795.0,-0.5387862976296343,0.32193587464098006,0.06574705457103222,-2.256514360014335,1753.75,-28.582145536384097,0.4527310924369748,-3.548927464065985,205676
