date,gate_finance,gate_shipping
2023-03-24,0.46248099207878113,0.5375189781188965
2023-03-31,0.48137834668159485,0.5186216831207275
2023-04-07,0.4650024175643921,0.5349975824356079
2023-04-14,0.469967782497406,0.530032217502594
2023-04-21,0.48896288871765137,0.5110371112823486
2023-04-28,0.5010555386543274,0.498944491147995
2023-05-05,0.491485595703125,0.5085144639015198
2023-05-12,0.47320300340652466,0.5267969965934753
2023-05-19,0.4894379675388336,0.510562002658844
2023-05-26,0.5081641674041748,0.49183589220046997
2023-06-02,0.46786221861839294,0.5321378111839294
2023-06-09,0.48443928360939026,0.5155608057975769
2023-06-16,0.46503862738609314,0.5349613428115845
2023-06-23,0.4660637080669403,0.5339362025260925
2023-06-30,0.47149458527565,0.5285053849220276
2023-07-07,0.46585166454315186,0.5341483950614929
2023-07-14,0.49285873770713806,0.5071412920951843
2023-07-21,0.4551037847995758,0.5448961853981018
2023-07-28,0.4608471095561981,0.5391528606414795
2023-08-04,0.4412601888179779,0.5587398409843445
2023-08-11,0.4961240291595459,0.5038759112358093
2023-08-18,0.4688575565814972,0.5311424732208252
2023-08-25,0.4741513133049011,0.5258487462997437
2023-09-01,0.44329479336738586,0.5567052364349365
2023-09-08,0.47120365500450134,0.5287963151931763
2023-09-15,0.46288347244262695,0.5371165871620178
2023-09-22,0.4496627151966095,0.5503373146057129
2023-09-29,0.48117077350616455,0.5188292860984802
2023-10-06,0.48137375712394714,0.5186262130737305
2023-10-13,0.48191624879837036,0.5180836915969849
2023-10-20,0.4837183952331543,0.5162816047668457
2023-10-27,0.508209764957428,0.491790235042572
2023-11-03,0.5112897753715515,0.4887102246284485
2023-11-10,0.5007355809211731,0.4992644488811493
2023-11-17,0.47727179527282715,0.5227282643318176
2023-11-24,0.4927763342857361,0.5072236061096191
2023-12-01,0.4777248799800873,0.5222750902175903
2023-12-08,0.511651873588562,0.4883481562137604
2023-12-15,0.4820110499858856,0.5179889798164368
2023-12-22,0.4604302644729614,0.5395697355270386
2023-12-29,0.4754967987537384,0.5245031714439392
2024-01-05,0.48633190989494324,0.5136681199073792
2024-01-12,0.5089249610900879,0.4910750389099121
2024-01-19,0.503461480140686,0.49653851985931396
2024-01-26,0.5237575769424438,0.4762424826622009
2024-02-02,0.5001799464225769,0.49982011318206787
2024-02-09,0.4892258644104004,0.5107741355895996
2024-02-16,0.5031285881996155,0.49687132239341736
2024-02-23,0.5130895972251892,0.48691031336784363
2024-03-01,0.4867594838142395,0.5132405161857605
2024-03-08,0.49847468733787537,0.5015252828598022
2024-03-15,0.4888840317726135,0.5111159682273865
2024-03-22,0.5044400095939636,0.49556002020835876
2024-03-29,0.5056772232055664,0.494322806596756
2024-04-05,0.4803038239479065,0.5196961760520935
2024-04-12,0.5220440626144409,0.47795596718788147
2024-04-19,0.4983077347278595,0.5016922950744629
2024-04-26,0.5066339373588562,0.4933660924434662
2024-05-03,0.4969501793384552,0.5030497908592224
2024-05-10,0.47500723600387573,0.524992823600769
2024-05-17,0.47556865215301514,0.5244312882423401
2024-05-24,0.49517372250556946,0.5048262476921082
2024-05-31,0.4815778136253357,0.5184221267700195
2024-06-07,0.47539088129997253,0.5246091485023499
2024-06-14,0.46158498525619507,0.5384150147438049
2024-06-21,0.4676623046398163,0.5323377251625061
2024-06-28,0.4907718598842621,0.5092281699180603
2024-07-05,0.462598979473114,0.5374010801315308
2024-07-12,0.48100847005844116,0.5189914703369141
2024-07-19,0.5198266506195068,0.48017337918281555
2024-07-26,0.5143972039222717,0.48560279607772827
2024-08-02,0.4915151596069336,0.5084848403930664
2024-08-09,0.49459365010261536,0.5054063200950623
2024-08-16,0.4940628707408905,0.5059371590614319
2024-08-23,0.4845903217792511,0.5154097080230713
2024-08-30,0.5144551992416382,0.48554477095603943
2024-09-06,0.4984535574913025,0.5015463829040527
2024-09-13,0.49629828333854675,0.5037016272544861
2024-09-20,0.49560123682022095,0.504398763179779
2024-09-27,0.5070285797119141,0.49297142028808594
2024-10-04,0.495358407497406,0.504641592502594
2024-10-11,0.5204127430915833,0.4795873165130615
2024-10-18,0.626314103603363,0.3736858665943146
2024-10-25,0.6067241430282593,0.3932758569717407
2024-11-01,0.6141115427017212,0.3858884572982788
2024-11-08,0.61539626121521,0.3846037685871124
2024-11-15,0.6202271580696106,0.3797729015350342
2024-11-22,0.5809321999549866,0.4190678000450134
2024-11-29,0.6189693808555603,0.3810306191444397
2024-12-06,0.5998936891555786,0.4001063108444214
2024-12-13,0.5994424819946289,0.4005575180053711
2024-12-20,0.6201703548431396,0.37982961535453796
2024-12-27,0.6231438517570496,0.37685611844062805
2025-01-03,0.5830852389335632,0.41691476106643677
2025-01-10,0.5848047137260437,0.4151953458786011
2025-01-17,0.49314984679222107,0.5068501830101013
2025-01-24,0.4977123737335205,0.5022876858711243
2025-01-31,0.49946722388267517,0.500532865524292
2025-02-07,0.48055320978164673,0.519446849822998
2025-02-14,0.5016698837280273,0.49833014607429504
2025-02-21,0.48760363459587097,0.5123964548110962
2025-02-28,0.5092939138412476,0.49070608615875244
2025-03-07,0.4988136887550354,0.5011863112449646
2025-03-14,0.49923601746559143,0.5007640719413757
2025-03-21,0.5028775334358215,0.4971224069595337
2025-03-28,0.5181273818016052,0.4818726181983948
2025-04-04,0.5167191028594971,0.48328089714050293
2025-04-11,0.4971235394477844,0.5028765201568604
2025-04-18,0.6289146542549133,0.3710853159427643
2025-04-25,0.6551136374473572,0.3448863923549652
2025-05-02,0.6578474044799805,0.34215259552001953
2025-05-09,0.6403401494026184,0.3596598505973816
2025-05-16,0.6504272222518921,0.3495727777481079
2025-05-23,0.6317888498306274,0.36821115016937256
2025-05-30,0.6596071720123291,0.3403928577899933
2025-06-06,0.6306513547897339,0.36934858560562134
2025-06-13,0.6380722522735596,0.36192771792411804
2025-06-20,0.659166693687439,0.34083327651023865
2025-06-27,0.657789945602417,0.3422100841999054
2025-07-04,0.6484279036521912,0.35157209634780884
2025-07-11,0.6663174629211426,0.3336825370788574
2025-07-18,0.964337944984436,0.035662032663822174
2025-07-25,0.9543876051902771,0.045612405985593796
2025-08-01,0.9663760662078857,0.03362393379211426
2025-08-08,0.9560010433197021,0.04399893060326576
2025-08-15,0.9652189612388611,0.034781042486429214
2025-08-22,0.9667160511016846,0.03328397497534752
2025-08-29,0.9586982727050781,0.04130176454782486
2025-09-05,0.96568363904953,0.03431638702750206
2025-09-12,0.9551375508308411,0.0448625348508358
2025-09-19,0.9544150829315186,0.04558492824435234
2025-09-26,0.9661032557487488,0.03389670327305794
2025-10-03,0.9560386538505554,0.043961357325315475
2025-10-10,0.966952383518219,0.03304760530591011
2025-10-17,0.9592632055282593,0.0407368429005146
2025-10-24,0.9567998647689819,0.04320015385746956
2025-10-31,0.9564260244369507,0.04357394203543663
2025-11-07,0.9648181796073914,0.03518182784318924
2025-11-14,0.9672790765762329,0.03272094205021858
2025-11-21,0.958219051361084,0.0417809933423996
2025-11-28,0.9579428434371948,0.04205717146396637
2025-12-05,0.9553526639938354,0.04464726522564888
2025-12-12,0.9674347043037415,0.03256526216864586
2025-12-19,0.9668264985084534,0.03317348286509514
