date,f_x,e_f_bg,sum_phi,residual,abs_residual,rel_residual,checkpoint_week
2024-06-21,-0.005003747530281544,-0.0012109825620427728,-0.0037961723282933235,3.407360054552555e-06,3.407360054552555e-06,0.0008983818136025115,2024-04-19
2024-06-28,-0.006847720127552748,-0.0012935890117660165,-0.005538269877433777,-1.5861238352954388e-05,1.5861238352954388e-05,0.002855749975072011,2024-04-19
2024-07-05,-0.005089330952614546,-0.0012589993420988321,-0.0038537648506462574,2.343324013054371e-05,2.343324013054371e-05,0.006117793793172583,2024-04-19
2024-07-12,-0.006869577337056398,-0.0012518222210928798,-0.005620995536446571,3.2404204830527306e-06,3.2404204830527306e-06,0.000576816655051082,2024-04-19
2024-07-19,-0.0011456073261797428,0.001680252025835216,-0.0028425375930964947,1.6678241081535816e-05,1.6678241081535816e-05,0.005901985903786938,2024-07-19
2024-07-26,0.00039645947981625795,0.0016956800827756524,-0.0012934699188917875,-5.750684067606926e-06,5.750684067606926e-06,0.004426222761769918,2024-07-19
2024-08-02,-0.0029507391154766083,0.0016162018291652203,-0.004572609905153513,5.668960511684418e-06,5.668960511684418e-06,0.0012413009424450947,2024-07-19
2024-08-09,0.002138424664735794,0.0017286912770941854,0.0003936630382668227,1.607034937478602e-05,1.607034937478602e-05,0.039220521573962074,2024-07-19
2024-08-16,-0.0032997000962495804,0.0016569211147725582,-0.004957192577421665,5.713663995265961e-07,5.713663995265961e-07,0.00011527313112503502,2024-07-19
2024-08-23,-0.0017106414306908846,0.0016627692384645343,-0.003383444156497717,1.0033487342298031e-05,1.0033487342298031e-05,0.0029742769510006143,2024-07-19
2024-08-30,-0.0004763668403029442,0.0016455941367894411,-0.002099274192005396,-2.2686785086989403e-05,2.2686785086989403e-05,0.01069137388395189,2024-07-19
2024-09-06,0.00010477390605956316,0.0016574603505432606,-0.001543832360766828,-8.854083716869354e-06,8.854083716869354e-06,0.005702391957117873,2024-07-19
2024-09-13,2.41787638515234e-05,0.0016995735932141542,-0.0016710315831005573,-4.363246262073517e-06,4.363246262073517e-06,0.0026042937119462725,2024-07-19
2024-09-20,0.002024295972660184,0.001684555085375905,0.0003517124569043517,-1.1971569620072842e-05,1.1971569620072842e-05,0.03523631598364569,2024-07-19
2024-09-27,0.0052702827379107475,0.001706350245513022,0.0035870203282684088,-2.3087835870683193e-05,2.3087835870683193e-05,0.006478172955913863,2024-07-19
2024-10-04,0.00108102906960994,0.001703693880699575,-0.0006285212002694607,5.856389179825783e-06,5.856389179825783e-06,0.009405212922580784,2024-07-19
2024-10-11,-0.0010552415624260902,0.0016943473601713777,-0.002751667518168688,2.078595571219921e-06,2.078595571219921e-06,0.0007559631894444921,2024-07-19
2024-10-18,-0.005468316376209259,-0.0006330284522846341,-0.004830064717680216,-5.223206244409084e-06,5.223206244409084e-06,0.0010802242853672208,2024-10-18
2024-10-25,-0.0038745917845517397,-0.0006737947696819901,-0.0032220289576798677,2.12319428101182e-05,2.12319428101182e-05,0.006633309259659377,2024-10-18
2024-11-01,-0.0017165036406368017,-0.000630076858215034,-0.0011067502200603485,2.03234376385808e-05,2.03234376385808e-05,0.018706507334258313,2024-10-18
2024-11-08,-0.003229514230042696,-0.000645174237433821,-0.0025961033534258604,1.1763360816985369e-05,1.1763360816985369e-05,0.004551767698116761,2024-10-18
2024-11-15,-0.0038887353148311377,-0.0006127585074864328,-0.0032408477272838354,-3.5129080060869455e-05,3.5129080060869455e-05,0.010723205594757182,2024-10-18
2024-11-22,-0.002249806420877576,-0.0006576185114681721,-0.0015969539526849985,4.766043275594711e-06,4.766043275594711e-06,0.0029933736550141476,2024-10-18
2024-11-29,-0.008154082112014294,-0.0006131243426352739,-0.007550988811999559,1.0031042620539665e-05,1.0031042620539665e-05,0.0013302062715705913,2024-10-18
2024-12-06,-7.818371523171663e-05,-0.0006651884759776294,0.0005983508308418095,-1.1346070095896721e-05,1.1346070095896721e-05,0.019328423839767506,2024-10-18
2024-12-13,0.0008776034228503704,-0.0006620902568101883,0.0015727145364508033,-3.302085679024458e-05,3.302085679024458e-05,0.021446241394658692,2024-10-18
2024-12-20,0.0003612425643950701,-0.00066682870965451,0.0010461531346663833,-1.808186061680317e-05,1.808186061680317e-05,0.0175879680655784,2024-10-18
2024-12-27,0.0009936777641996741,-0.0006825679447501898,0.0017049175221472979,-2.867181319743395e-05,2.867181319743395e-05,0.017104677433370942,2024-10-18
2025-01-03,0.0002814275794662535,-0.000637250195723027,0.0009382169228047132,-1.953914761543274e-05,1.953914761543274e-05,0.021268539914343607,2024-10-18
2025-01-10,0.0012096927966922522,-0.0006391372298821807,0.0018472315277904272,1.598498784005642e-06,1.598498784005642e-06,0.0008645955090919208,2024-10-18
2025-01-17,-0.0013348539359867573,0.0007002926431596279,-0.002029813127592206,-5.333451554179192e-06,5.333451554179192e-06,0.002620659073031238,2025-01-17
2025-01-24,-2.6131921913474798e-05,0.000702595803886652,-0.0007478847401216626,1.9157014321535826e-05,1.9157014321535826e-05,0.02628794097424027,2025-01-17
2025-01-31,0.0006316570797935128,0.0007214761571958661,-8.762603829381987e-05,-2.1930391085334122e-06,2.1930391085334122e-06,0.02441346579471783,2025-01-17
2025-02-07,-0.002414180664345622,0.0007051224820315838,-0.0031110376585274935,-8.265487849712372e-06,8.265487849712372e-06,0.002649778160077315,2025-01-17
2025-02-14,-0.0007621979457326233,0.0006832996150478721,-0.0014380677603185177,-7.42980046197772e-06,7.42980046197772e-06,0.0051399250087395135,2025-01-17
2025-02-21,-0.0021932986564934254,0.0007690804195590317,-0.002961626509204507,-7.525668479502201e-07,7.525668479502201e-07,0.0002540405154859185,2025-01-17
2025-02-28,-0.0015404687728732824,0.0006952999974600971,-0.0022187484428286552,-1.7020327504724264e-05,1.7020327504724264e-05,0.007612706467458917,2025-01-17
2025-03-07,-0.0014577750116586685,0.0006888570496812463,-0.002127948682755232,-1.868337858468294e-05,1.868337858468294e-05,0.008703536989776928,2025-01-17
2025-03-14,-0.0016687882598489523,0.00068439613096416,-0.002347933128476143,-5.251262336969376e-06,5.251262336969376e-06,0.0022315463429074716,2025-01-17
2025-03-21,-0.0025500725023448467,0.0006930374656803906,-0.003241409547626972,-1.7004203982651234e-06,1.7004203982651234e-06,0.0005243162186505618,2025-01-17
2025-03-28,-0.00010495219612494111,0.0007149212178774178,-0.0008337689214386046,1.389550743624568e-05,1.389550743624568e-05,0.016948150430819302,2025-01-17
2025-04-04,-0.00031910539837554097,0.000718332186806947,-0.0010134988697245717,-2.393871545791626e-05,2.393871545791626e-05,0.0230746264195173,2025-01-17
2025-04-11,0.0060556079261004925,0.0007247174507938325,0.005352516658604145,-2.1626183297485113e-05,2.1626183297485113e-05,0.004056759903445968,2025-01-17
2025-04-18,-0.00790643785148859,-0.0019668990280479193,-0.0059462254866957664,6.686663255095482e-06,6.686663255095482e-06,0.0011257863945332504,2025-04-18
2025-04-25,-0.0070329527370631695,-0.00197707605548203,-0.005037007853388786,-1.886882819235325e-05,1.886882819235325e-05,0.0037320512465386893,2025-04-18
2025-05-02,-0.0067633772268891335,-0.0019975928589701653,-0.004774993285536766,9.208917617797852e-06,9.208917617797852e-06,0.001932294368340323,2025-04-18
2025-05-09,-0.0025284504517912865,-0.0019901071209460497,-0.0005651581450365484,2.6814814191311598e-05,2.6814814191311598e-05,0.04980895009827698,2025-04-18
2025-05-16,0.0043183076195418835,-0.002007694449275732,0.006322551053017378,3.4510158002376556e-06,3.4510158002376556e-06,0.0005455278558902085,2025-04-18
2025-05-23,-0.006308736279606819,-0.0019700289703905582,-0.004360893741250038,2.2186432033777237e-05,2.2186432033777237e-05,0.00511359244047752,2025-04-18
2025-05-30,-0.004367778543382883,-0.0019673791248351336,-0.0023854447063058615,-1.4954712241888046e-05,1.4954712241888046e-05,0.006230067306991182,2025-04-18
2025-06-06,-0.0019774134270846844,-0.0019783100578933954,-2.8767848561983556e-05,2.9664479370694607e-05,2.9664479370694607e-05,32.71946980587203,2025-04-18
2025-06-13,-0.006156736519187689,-0.0019788905046880245,-0.004162124823778868,-1.5721190720796585e-05,1.5721190720796585e-05,0.0037629805015382605,2025-04-18
2025-06-20,-0.005745395552366972,-0.0020044490229338408,-0.0036997098941355944,-4.123663529753685e-05,4.123663529753685e-05,0.01102301910570061,2025-04-18
2025-06-27,-0.004060647916048765,-0.0019719270057976246,-0.0020288971718400717,-5.9823738411068916e-05,5.9823738411068916e-05,0.02864118978536874,2025-04-18
2025-07-04,0.0011612826492637396,-0.0020151520147919655,0.0032151860650628805,-3.8751401007175446e-05,3.8751401007175446e-05,0.012199614696796703,2025-04-18
2025-07-11,-0.005603685509413481,-0.0019915439188480377,-0.0036674642469733953,5.532265640795231e-05,5.532265640795231e-05,0.015315707278855412,2025-04-18
2025-07-18,0.006475488655269146,-0.0006160560296848416,0.007124907802790403,-3.336311783641577e-05,3.336311783641577e-05,0.004704626745275143,2025-07-18
2025-07-25,0.0010293317027390003,-0.0006181817734614015,0.0017595720710232854,-0.0001120585948228836,0.0001120585948228836,0.06801638728773599,2025-07-18
2025-08-01,-0.0046083154156804085,-0.0006137369200587273,-0.003992489539086819,-2.0889565348625183e-06,2.0889565348625183e-06,0.0005229466156907389,2025-07-18
2025-08-08,0.005963730625808239,-0.0006148414104245603,0.006522895768284798,5.567626794800162e-05,5.567626794800162e-05,0.00846326269724295,2025-07-18
2025-08-15,0.01668473333120346,-0.0006183114019222558,0.0172829981893301,2.0046543795615435e-05,2.0046543795615435e-05,0.0011585551860526374,2025-07-18
2025-08-22,0.006985061801970005,-0.0006211066502146423,0.007589944172650576,1.6224279534071684e-05,1.6224279534071684e-05,0.0021330395593613435,2025-07-18
2025-08-29,0.002034570323303342,-0.0006180609343573451,0.0026734110433608294,-2.0779785700142384e-05,2.0779785700142384e-05,0.007833620788386468,2025-07-18
2025-09-05,0.003136653918772936,-0.0006189900450408459,0.0036953547969460487,6.0289166867733e-05,6.0289166867733e-05,0.016052907815423633,2025-07-18
2025-09-12,-0.005394399166107178,-0.0006203700904734433,-0.0048211850225925446,4.715594695881009e-05,4.715594695881009e-05,0.009877578757050774,2025-07-18
2025-09-19,0.005040408112108707,-0.0006184906233102083,0.0056498097255826,9.089009836316109e-06,9.089009836316109e-06,0.0016061417954009946,2025-07-18
2025-09-26,-0.004688777960836887,-0.0006207367405295372,-0.004059348721057177,-8.692499250173569e-06,8.692499250173569e-06,0.002136772321543393,2025-07-18
2025-10-03,-0.012082541361451149,-0.0006149543332867324,-0.01146671362221241,-8.734059520065784e-07,8.734059520065784e-07,7.616294415137658e-05,2025-07-18
2025-10-10,0.002185375429689884,-0.0006162914796732366,0.0028002727776765823,1.3941316865384579e-06,1.3941316865384579e-06,0.0004976061593252639,2025-07-18
2025-10-17,-0.009096086956560612,-0.0005287002422846854,-0.008572290651500225,4.903937224298716e-06,4.903937224298716e-06,0.0005723952546900558,2025-10-17
2025-10-24,0.005587554536759853,-0.0005251909606158733,0.006124668288975954,-1.1922791600227356e-05,1.1922791600227356e-05,0.0019504774246812166,2025-10-17
2025-10-31,-0.0015304695116356015,-0.0005293788854032755,-0.0009465452749282122,-5.4545351304113865e-05,5.4545351304113865e-05,0.05448538326201736,2025-10-17
2025-11-07,-0.0008133822120726109,-0.000527172873262316,-0.00029258852009661496,6.37918128632009e-06,6.37918128632009e-06,0.0222877367854874,2025-10-17
2025-11-14,-0.011944822035729885,-0.0005304318619892001,-0.011417797766625881,3.407592885196209e-06,3.407592885196209e-06,0.00029853455576540254,2025-10-17
2025-11-21,-0.007392751052975655,-0.000527555646840483,-0.006844430696219206,-2.0764709915965796e-05,2.0764709915965796e-05,0.0030246305372610073,2025-10-17
2025-11-28,-0.0037080252077430487,-0.0005312814610078931,-0.0031240328680723906,-5.2710878662765026e-05,5.2710878662765026e-05,0.016592686391552248,2025-10-17
2025-12-05,-0.007268455810844898,-0.0005307885585352778,-0.006798908580094576,6.12413277849555e-05,6.12413277849555e-05,0.009089382808290867,2025-10-17
2025-12-12,0.02550620771944523,-0.0005325160454958677,0.025982866063714027,5.58577012270689e-05,5.58577012270689e-05,0.002145177324339652,2025-10-17
2025-12-19,0.0012867433251813054,-0.0005243471823632717,0.0019149535801261663,-0.00010386307258158922,0.00010386307258158922,0.057348044544696705,2025-10-17
