date,node_id,node_attention
2021-11-12,P011,0.029913103207945824
2021-11-12,hormuz,0.13422301411628723
2021-11-12,suez,0.1130262017250061
2021-11-12,malacca,0.06740330159664154
2021-11-12,mandeb,0.07543030381202698
2021-11-12,panama,0.11214020848274231
2021-11-12,cape,0.05952184647321701
2021-11-19,P001,0.05725330114364624
2021-11-19,P002,0.043537016957998276
2021-11-19,P003,0.053419969975948334
2021-11-19,P004,0.04461797699332237
2021-11-19,P005,0.047653645277023315
2021-11-19,P006,0.04784098267555237
2021-11-19,P007,0.029987890273332596
2021-11-19,P008,0.03711488097906113
2021-11-19,P009,0.05129145830869675
2021-11-19,P010,0.023094335570931435
2021-11-19,P011,0.023802699521183968
2021-11-19,hormuz,0.10923418402671814
2021-11-19,suez,0.06906212866306305
2021-11-19,malacca,0.0693189948797226
2021-11-19,mandeb,0.06584859639406204
2021-11-19,panama,0.09920189529657364
2021-11-19,cape,0.12772011756896973
2021-11-26,P001,0.04973125457763672
2021-11-26,P002,0.04053299129009247
2021-11-26,P003,0.05044027417898178
2021-11-26,P004,0.04152461141347885
2021-11-26,P005,0.044822536408901215
2021-11-26,P006,0.044904157519340515
2021-11-26,P007,0.029629720374941826
2021-11-26,P008,0.03389328718185425
2021-11-26,P009,0.0489174909889698
2021-11-26,P010,0.036991871893405914
2021-11-26,P011,0.03691970929503441
2021-11-26,hormuz,0.14756515622138977
2021-11-26,suez,0.08055337518453598
2021-11-26,malacca,0.06990941613912582
2021-11-26,mandeb,0.07707430422306061
2021-11-26,panama,0.07698269933462143
2021-11-26,cape,0.08960714936256409
2021-12-03,P001,0.054807208478450775
2021-12-03,P002,0.04231749475002289
2021-12-03,P003,0.05227000266313553
2021-12-03,P004,0.04162834584712982
2021-12-03,P005,0.051032889634370804
2021-12-03,P006,0.04575822502374649
2021-12-03,P007,0.044268686324357986
2021-12-03,P008,0.03556134179234505
2021-12-03,P009,0.046436261385679245
2021-12-03,P010,0.022426119074225426
2021-12-03,P011,0.028408555313944817
2021-12-03,hormuz,0.13484017550945282
2021-12-03,suez,0.09948620945215225
2021-12-03,malacca,0.06132099777460098
2021-12-03,mandeb,0.05422055348753929
2021-12-03,panama,0.09166610985994339
2021-12-03,cape,0.09355086088180542
2021-12-10,P001,0.05358186736702919
2021-12-10,P002,0.03846868872642517
2021-12-10,P003,0.047885652631521225
2021-12-10,P004,0.039487142115831375
2021-12-10,P005,0.04898602142930031
2021-12-10,P006,0.04432552680373192
2021-12-10,P007,0.0323830284178257
2021-12-10,P008,0.03446686267852783
2021-12-10,P009,0.04414640739560127
2021-12-10,P010,0.0243282038718462
2021-12-10,P011,0.025624627247452736
2021-12-10,hormuz,0.12137442827224731
2021-12-10,suez,0.07689812034368515
2021-12-10,malacca,0.0688699409365654
2021-12-10,mandeb,0.06450498104095459
2021-12-10,panama,0.09398651868104935
2021-12-10,cape,0.14068196713924408
2021-12-17,P001,0.056028347462415695
2021-12-17,P002,0.04248811677098274
2021-12-17,P003,0.05093484744429588
2021-12-17,P004,0.04202243685722351
2021-12-17,P005,0.05270100012421608
2021-12-17,P006,0.04797317087650299
2021-12-17,P007,0.029555296525359154
2021-12-17,P008,0.040780648589134216
2021-12-17,P009,0.045738354325294495
2021-12-17,P010,0.041106950491666794
2021-12-17,P011,0.029078233987092972
2021-12-17,hormuz,0.14174731075763702
2021-12-17,suez,0.08374404907226562
2021-12-17,malacca,0.06052381917834282
2021-12-17,mandeb,0.07650111615657806
2021-12-17,panama,0.07658131420612335
2021-12-17,cape,0.08249493688344955
2021-12-24,P001,0.05397193133831024
2021-12-24,P002,0.04208213835954666
2021-12-24,P003,0.049292098730802536
2021-12-24,P004,0.04208347573876381
2021-12-24,P005,0.05040448531508446
2021-12-24,P006,0.05424148216843605
2021-12-24,P007,0.03100091777741909
2021-12-24,P008,0.034171950072050095
2021-12-24,P009,0.045881424099206924
2021-12-24,P010,0.022300709038972855
2021-12-24,P011,0.030399665236473083
2021-12-24,hormuz,0.12122592329978943
2021-12-24,suez,0.08478715270757675
2021-12-24,malacca,0.06831155717372894
2021-12-24,mandeb,0.06260799616575241
2021-12-24,panama,0.09597884863615036
2021-12-24,cape,0.11125825345516205
2021-12-31,P001,0.05237143859267235
2021-12-31,P002,0.0378725565969944
2021-12-31,P003,0.044973224401474
2021-12-31,P004,0.0434543676674366
2021-12-31,P005,0.04549017921090126
2021-12-31,P006,0.03599732741713524
2021-12-31,P007,0.040577106177806854
2021-12-31,P008,0.036531396210193634
2021-12-31,P009,0.04695612192153931
2021-12-31,P010,0.02249188721179962
2021-12-31,P011,0.04094107076525688
2021-12-31,hormuz,0.13347335159778595
2021-12-31,suez,0.11041051149368286
2021-12-31,malacca,0.07176173478364944
2021-12-31,mandeb,0.06917941570281982
2021-12-31,panama,0.06971514970064163
2021-12-31,cape,0.09780319780111313
2022-01-07,P001,0.05556191876530647
2022-01-07,P002,0.04130571335554123
2022-01-07,P003,0.047528330236673355
2022-01-07,P004,0.049980055540800095
2022-01-07,P005,0.05277058109641075
2022-01-07,P006,0.03550690785050392
2022-01-07,P007,0.028936322778463364
2022-01-07,P008,0.03488502651453018
2022-01-07,P009,0.04773953929543495
2022-01-07,P010,0.022691017016768456
2022-01-07,P011,0.037039320915937424
2022-01-07,hormuz,0.12371454387903214
2022-01-07,suez,0.08001384139060974
2022-01-07,malacca,0.07052905112504959
2022-01-07,mandeb,0.07334738969802856
2022-01-07,panama,0.09500754624605179
2022-01-07,cape,0.10344292223453522
2022-01-14,P001,0.05330401659011841
2022-01-14,P002,0.03700340911746025
2022-01-14,P003,0.04432346299290657
2022-01-14,P004,0.045188721269369125
2022-01-14,P005,0.04812220484018326
2022-01-14,P006,0.03567156940698624
2022-01-14,P007,0.03863782808184624
2022-01-14,P008,0.03216695785522461
2022-01-14,P009,0.04477837681770325
2022-01-14,P010,0.02371302992105484
2022-01-14,P011,0.02822829969227314
2022-01-14,hormuz,0.11704552918672562
2022-01-14,suez,0.09950152039527893
2022-01-14,malacca,0.07073836028575897
2022-01-14,mandeb,0.09377650171518326
2022-01-14,panama,0.07382117956876755
2022-01-14,cape,0.11397895216941833
2022-01-21,P001,0.05804220214486122
2022-01-21,P002,0.05315757542848587
2022-01-21,P003,0.06142553314566612
2022-01-21,P004,0.05206334963440895
2022-01-21,P005,0.05674069747328758
2022-01-21,P006,0.04001728445291519
2022-01-21,P007,0.0497845858335495
2022-01-21,P008,0.05135545879602432
2022-01-21,P009,0.06543643027544022
2022-01-21,P010,0.0684136375784874
2022-01-21,P011,0.06388121098279953
2022-01-21,hormuz,0.11581523716449738
2022-01-21,suez,0.048052746802568436
2022-01-21,malacca,0.056863486766815186
2022-01-21,mandeb,0.05093614012002945
2022-01-21,panama,0.05732656270265579
2022-01-21,cape,0.05068785697221756
2022-01-28,P001,0.05931917205452919
2022-01-28,P002,0.05432140454649925
2022-01-28,P003,0.06704630702733994
2022-01-28,P004,0.04303034394979477
2022-01-28,P005,0.05399254336953163
2022-01-28,P006,0.04959717392921448
2022-01-28,P007,0.0908050611615181
2022-01-28,P008,0.04515330120921135
2022-01-28,P009,0.06272682547569275
2022-01-28,P010,0.08539126813411713
2022-01-28,P011,0.06996340304613113
2022-01-28,hormuz,0.07545232772827148
2022-01-28,suez,0.04258865863084793
2022-01-28,malacca,0.04472937807440758
2022-01-28,mandeb,0.04964073374867439
2022-01-28,panama,0.05737443268299103
2022-01-28,cape,0.048867736011743546
2022-02-04,P001,0.06497181951999664
2022-02-04,P002,0.05533821880817413
2022-02-04,P003,0.07204977422952652
2022-02-04,P004,0.045086875557899475
2022-02-04,P005,0.0556546114385128
2022-02-04,P006,0.055124495178461075
2022-02-04,P007,0.09633789956569672
2022-02-04,P008,0.05122249945998192
2022-02-04,P009,0.06209764629602432
2022-02-04,P010,0.06995830684900284
2022-02-04,P011,0.07185062766075134
2022-02-04,hormuz,0.07210657745599747
2022-02-04,suez,0.04836999624967575
2022-02-04,malacca,0.04646826535463333
2022-02-04,mandeb,0.03648639842867851
2022-02-04,panama,0.04868151992559433
2022-02-04,cape,0.048194486647844315
2022-02-11,P001,0.06172628700733185
2022-02-11,P002,0.05440164729952812
2022-02-11,P003,0.07014179974794388
2022-02-11,P004,0.04316268116235733
2022-02-11,P005,0.05848456174135208
2022-02-11,P006,0.05265703797340393
2022-02-11,P007,0.09216330200433731
2022-02-11,P008,0.05112401396036148
2022-02-11,P009,0.06085037440061569
2022-02-11,P010,0.08427291363477707
2022-02-11,P011,0.06447722762823105
2022-02-11,hormuz,0.07196235656738281
2022-02-11,suez,0.03444026783108711
2022-02-11,malacca,0.0451006144285202
2022-02-11,mandeb,0.05541705712676048
2022-02-11,panama,0.05475529283285141
2022-02-11,cape,0.04486259073019028
2022-02-18,P001,0.06067858636379242
2022-02-18,P002,0.05466553568840027
2022-02-18,P003,0.06712698936462402
2022-02-18,P004,0.04788010194897652
2022-02-18,P005,0.05713645741343498
2022-02-18,P006,0.052345018833875656
2022-02-18,P007,0.07991097867488861
2022-02-18,P008,0.05477103218436241
2022-02-18,P009,0.06537389010190964
2022-02-18,P010,0.06667783111333847
2022-02-18,P011,0.05557364225387573
2022-02-18,hormuz,0.07096598297357559
2022-02-18,suez,0.05710170045495033
2022-02-18,malacca,0.05058968439698219
2022-02-18,mandeb,0.048095859587192535
2022-02-18,panama,0.060653962194919586
2022-02-18,cape,0.05045272782444954
2022-02-25,P001,0.06106017157435417
2022-02-25,P002,0.05585926026105881
2022-02-25,P003,0.0715567022562027
2022-02-25,P004,0.04679511487483978
2022-02-25,P005,0.05577282980084419
2022-02-25,P006,0.0493963360786438
2022-02-25,P007,0.08081916719675064
2022-02-25,P008,0.04963322728872299
2022-02-25,P009,0.06210402026772499
2022-02-25,P010,0.07766803354024887
2022-02-25,P011,0.06284356862306595
2022-02-25,hormuz,0.06880991160869598
2022-02-25,suez,0.043853677809238434
2022-02-25,malacca,0.04936021938920021
2022-02-25,mandeb,0.039216481149196625
2022-02-25,panama,0.05096869170665741
2022-02-25,cape,0.07428260147571564
2022-03-04,P001,0.06723011285066605
2022-03-04,P002,0.05867261439561844
2022-03-04,P003,0.06959697604179382
2022-03-04,P004,0.05524297431111336
2022-03-04,P005,0.06388679891824722
2022-03-04,P006,0.06541351974010468
2022-03-04,P007,0.04150748625397682
2022-03-04,P008,0.05634346604347229
2022-03-04,P009,0.07484495639801025
2022-03-04,P010,0.03903260827064514
2022-03-04,P011,0.05303732678294182
2022-03-04,hormuz,0.09982582926750183
2022-03-04,suez,0.04680786281824112
2022-03-04,malacca,0.053897082805633545
2022-03-04,mandeb,0.05502091720700264
2022-03-04,panama,0.0549282468855381
2022-03-04,cape,0.04471127688884735
2022-03-11,P001,0.0653809905052185
2022-03-11,P002,0.055162325501441956
2022-03-11,P003,0.06669009476900101
2022-03-11,P004,0.05014680698513985
2022-03-11,P005,0.061265647411346436
2022-03-11,P006,0.06048985570669174
2022-03-11,P007,0.051439303904771805
2022-03-11,P008,0.053014546632766724
2022-03-11,P009,0.06769223511219025
2022-03-11,P010,0.044548988342285156
2022-03-11,P011,0.053370144218206406
2022-03-11,hormuz,0.09312326461076736
2022-03-11,suez,0.06306561082601547
2022-03-11,malacca,0.049823611974716187
2022-03-11,mandeb,0.04817032814025879
2022-03-11,panama,0.0645858645439148
2022-03-11,cape,0.05203036963939667
2022-03-18,P001,0.060266755521297455
2022-03-18,P002,0.055003635585308075
2022-03-18,P003,0.062312714755535126
2022-03-18,P004,0.04765439033508301
2022-03-18,P005,0.05689394474029541
2022-03-18,P006,0.054756224155426025
2022-03-18,P007,0.10484151542186737
2022-03-18,P008,0.05143657699227333
2022-03-18,P009,0.06739971041679382
2022-03-18,P010,0.04254388064146042
2022-03-18,P011,0.04068179056048393
2022-03-18,hormuz,0.10099323093891144
2022-03-18,suez,0.05609378218650818
2022-03-18,malacca,0.04723270982503891
2022-03-18,mandeb,0.04771926626563072
2022-03-18,panama,0.0565614178776741
2022-03-18,cape,0.04760846868157387
2022-03-25,P001,0.0617968887090683
2022-03-25,P002,0.054115165024995804
2022-03-25,P003,0.06469409912824631
2022-03-25,P004,0.048407264053821564
2022-03-25,P005,0.057628341019153595
2022-03-25,P006,0.05275407433509827
2022-03-25,P007,0.0807078406214714
2022-03-25,P008,0.05095318332314491
2022-03-25,P009,0.06424599140882492
2022-03-25,P010,0.04263914003968239
2022-03-25,P011,0.048499565571546555
2022-03-25,hormuz,0.09765587002038956
2022-03-25,suez,0.06332355737686157
2022-03-25,malacca,0.0501827672123909
2022-03-25,mandeb,0.06290611624717712
2022-03-25,panama,0.05047057196497917
2022-03-25,cape,0.04901954159140587
2022-04-01,P001,0.05822009965777397
2022-04-01,P002,0.05198187753558159
2022-04-01,P003,0.06405188143253326
2022-04-01,P004,0.03844068571925163
2022-04-01,P005,0.06249018386006355
2022-04-01,P006,0.05170746520161629
2022-04-01,P007,0.061045706272125244
2022-04-01,P008,0.04408436641097069
2022-04-01,P009,0.06481435149908066
2022-04-01,P010,0.05967676267027855
2022-04-01,P011,0.07080959528684616
2022-04-01,hormuz,0.1073678731918335
2022-04-01,suez,0.051008984446525574
2022-04-01,malacca,0.04813092574477196
2022-04-01,mandeb,0.05480503663420677
2022-04-01,panama,0.05572681874036789
2022-04-01,cape,0.05563739687204361
2022-04-08,P001,0.05978499725461006
2022-04-08,P002,0.05606948584318161
2022-04-08,P003,0.0734189823269844
2022-04-08,P004,0.038950465619564056
2022-04-08,P005,0.060619838535785675
2022-04-08,P006,0.05620613321661949
2022-04-08,P007,0.04694324731826782
2022-04-08,P008,0.05020451173186302
2022-04-08,P009,0.06608185917139053
2022-04-08,P010,0.03905186429619789
2022-04-08,P011,0.06545516848564148
2022-04-08,hormuz,0.0877525582909584
2022-04-08,suez,0.0706825703382492
2022-04-08,malacca,0.05313054099678993
2022-04-08,mandeb,0.054024387151002884
2022-04-08,panama,0.05830191448330879
2022-04-08,cape,0.0633215382695198
2022-04-15,P001,0.06054849177598953
2022-04-15,P002,0.054535601288080215
2022-04-15,P003,0.06961965560913086
2022-04-15,P004,0.04152219742536545
2022-04-15,P005,0.0559394396841526
2022-04-15,P006,0.0570509172976017
2022-04-15,P007,0.06888870894908905
2022-04-15,P008,0.054429396986961365
2022-04-15,P009,0.07060682028532028
2022-04-15,P010,0.058631304651498795
2022-04-15,P011,0.06046278029680252
2022-04-15,hormuz,0.11032964289188385
2022-04-15,suez,0.04267115518450737
2022-04-15,malacca,0.04695665091276169
2022-04-15,mandeb,0.05428515374660492
2022-04-15,panama,0.048673950135707855
2022-04-15,cape,0.04484820365905762
2022-04-22,P001,0.07026231288909912
2022-04-22,P002,0.05799529328942299
2022-04-22,P003,0.07966399937868118
2022-04-22,P004,0.042145781219005585
2022-04-22,P005,0.06459438800811768
2022-04-22,P006,0.07080814987421036
2022-04-22,P007,0.06325504928827286
2022-04-22,P008,0.04696314036846161
2022-04-22,P009,0.08238111436367035
2022-04-22,P010,0.06455722451210022
2022-04-22,P011,0.050657644867897034
2022-04-22,hormuz,0.058673106133937836
2022-04-22,suez,0.05056142061948776
2022-04-22,malacca,0.04085376858711243
2022-04-22,mandeb,0.04503694921731949
2022-04-22,panama,0.048747509717941284
2022-04-22,cape,0.06284314393997192
2022-04-29,P001,0.07390480488538742
2022-04-29,P002,0.051306575536727905
2022-04-29,P003,0.07750286906957626
2022-04-29,P004,0.05150313675403595
2022-04-29,P005,0.07388156652450562
2022-04-29,P006,0.0709528774023056
2022-04-29,P007,0.06249064952135086
2022-04-29,P008,0.04335523396730423
2022-04-29,P009,0.07206903398036957
2022-04-29,P010,0.03958290070295334
2022-04-29,P011,0.06466252356767654
2022-04-29,hormuz,0.053327467292547226
2022-04-29,suez,0.05136098340153694
2022-04-29,malacca,0.0338447242975235
2022-04-29,mandeb,0.037084463983774185
2022-04-29,panama,0.054143261164426804
2022-04-29,cape,0.08902688324451447
2022-05-06,P001,0.06751172989606857
2022-05-06,P002,0.052774909883737564
2022-05-06,P003,0.0775836780667305
2022-05-06,P004,0.05262814089655876
2022-05-06,P005,0.07049517333507538
2022-05-06,P006,0.06641393899917603
2022-05-06,P007,0.07542490214109421
2022-05-06,P008,0.047413572669029236
2022-05-06,P009,0.07275952398777008
2022-05-06,P010,0.04274510219693184
2022-05-06,P011,0.06718358397483826
2022-05-06,hormuz,0.06201489642262459
2022-05-06,suez,0.056999024003744125
2022-05-06,malacca,0.036023497581481934
2022-05-06,mandeb,0.039678506553173065
2022-05-06,panama,0.057595979422330856
2022-05-06,cape,0.054753851145505905
2022-05-13,P001,0.0648278072476387
2022-05-13,P002,0.053454119712114334
2022-05-13,P003,0.08044831454753876
2022-05-13,P004,0.048946063965559006
2022-05-13,P005,0.07295820862054825
2022-05-13,P006,0.07428096979856491
2022-05-13,P007,0.06699623912572861
2022-05-13,P008,0.04827854782342911
2022-05-13,P009,0.07190918177366257
2022-05-13,P010,0.06287532299757004
2022-05-13,P011,0.06450245529413223
2022-05-13,hormuz,0.055516816675662994
2022-05-13,suez,0.0442371740937233
2022-05-13,malacca,0.03858942538499832
2022-05-13,mandeb,0.04369957745075226
2022-05-13,panama,0.0468345545232296
2022-05-13,cape,0.061645254492759705
2022-05-20,P001,0.07079607993364334
2022-05-20,P002,0.05237845331430435
2022-05-20,P003,0.0780392736196518
2022-05-20,P004,0.0508473664522171
2022-05-20,P005,0.0753004178404808
2022-05-20,P006,0.07318118214607239
2022-05-20,P007,0.06190049648284912
2022-05-20,P008,0.04515932872891426
2022-05-20,P009,0.07543672621250153
2022-05-20,P010,0.04347323253750801
2022-05-20,P011,0.060827333480119705
2022-05-20,hormuz,0.055040907114744186
2022-05-20,suez,0.06524020433425903
2022-05-20,malacca,0.039073992520570755
2022-05-20,mandeb,0.04294293746352196
2022-05-20,panama,0.05507432296872139
2022-05-20,cape,0.055287811905145645
2022-05-27,P001,0.07548986375331879
2022-05-27,P002,0.054055165499448776
2022-05-27,P003,0.07359910756349564
2022-05-27,P004,0.051771484315395355
2022-05-27,P005,0.07076497375965118
2022-05-27,P006,0.06993686407804489
2022-05-27,P007,0.06881721317768097
2022-05-27,P008,0.04200676828622818
2022-05-27,P009,0.07111980766057968
2022-05-27,P010,0.0578620582818985
2022-05-27,P011,0.05980191007256508
2022-05-27,hormuz,0.05468793958425522
2022-05-27,suez,0.04785418510437012
2022-05-27,malacca,0.03927772119641304
2022-05-27,mandeb,0.04190342500805855
2022-05-27,panama,0.05044849216938019
2022-05-27,cape,0.07060296088457108
2022-06-03,P001,0.06813240051269531
2022-06-03,P002,0.05537697672843933
2022-06-03,P003,0.07031877338886261
2022-06-03,P004,0.042091794312000275
2022-06-03,P005,0.06573297828435898
2022-06-03,P006,0.06575920432806015
2022-06-03,P007,0.044516243040561676
2022-06-03,P008,0.04200718551874161
2022-06-03,P009,0.06740901619195938
2022-06-03,P010,0.07333977520465851
2022-06-03,P011,0.0705806314945221
2022-06-03,hormuz,0.0645364299416542
2022-06-03,suez,0.05738111957907677
2022-06-03,malacca,0.03452398627996445
2022-06-03,mandeb,0.06351890414953232
2022-06-03,panama,0.04817597568035126
2022-06-03,cape,0.06659866124391556
2022-06-10,P001,0.07079293578863144
2022-06-10,P002,0.06212412193417549
2022-06-10,P003,0.07645135372877121
2022-06-10,P004,0.047380413860082626
2022-06-10,P005,0.07703497260808945
2022-06-10,P006,0.07217102497816086
2022-06-10,P007,0.045984409749507904
2022-06-10,P008,0.04599469527602196
2022-06-10,P009,0.07828259468078613
2022-06-10,P010,0.0683741495013237
2022-06-10,P011,0.0425775907933712
2022-06-10,hormuz,0.06540612876415253
2022-06-10,suez,0.04582987353205681
2022-06-10,malacca,0.04170725867152214
2022-06-10,mandeb,0.041676685214042664
2022-06-10,panama,0.05968597158789635
2022-06-10,cape,0.05852581933140755
2022-06-17,P001,0.06879735738039017
2022-06-17,P002,0.05337139591574669
2022-06-17,P003,0.07616652548313141
2022-06-17,P004,0.04466819390654564
2022-06-17,P005,0.06808267533779144
2022-06-17,P006,0.06649551540613174
2022-06-17,P007,0.07303424924612045
2022-06-17,P008,0.042801253497600555
2022-06-17,P009,0.07368309050798416
2022-06-17,P010,0.059062328189611435
2022-06-17,P011,0.056574560701847076
2022-06-17,hormuz,0.05639651417732239
2022-06-17,suez,0.06741210073232651
2022-06-17,malacca,0.037330444902181625
2022-06-17,mandeb,0.04551258310675621
2022-06-17,panama,0.04680497944355011
2022-06-17,cape,0.06380624324083328
2022-06-24,P001,0.0697581097483635
2022-06-24,P002,0.056579429656267166
2022-06-24,P003,0.07836875319480896
2022-06-24,P004,0.04409455135464668
2022-06-24,P005,0.07491151243448257
2022-06-24,P006,0.06628289073705673
2022-06-24,P007,0.07223949581384659
2022-06-24,P008,0.044572118669748306
2022-06-24,P009,0.06764403730630875
2022-06-24,P010,0.04085097461938858
2022-06-24,P011,0.07519964128732681
2022-06-24,hormuz,0.05836499109864235
2022-06-24,suez,0.04701931029558182
2022-06-24,malacca,0.03901774808764458
2022-06-24,mandeb,0.04909829422831535
2022-06-24,panama,0.06055225431919098
2022-06-24,cape,0.055445872247219086
2022-07-01,P001,0.06407947838306427
2022-07-01,P002,0.05967066064476967
2022-07-01,P003,0.0751216784119606
2022-07-01,P004,0.051479775458574295
2022-07-01,P005,0.06260013580322266
2022-07-01,P006,0.0703224316239357
2022-07-01,P007,0.06905406713485718
2022-07-01,P008,0.04133088141679764
2022-07-01,P009,0.07226661592721939
2022-07-01,P010,0.061518825590610504
2022-07-01,P011,0.06652431190013885
2022-07-01,hormuz,0.06047731637954712
2022-07-01,suez,0.06371878832578659
2022-07-01,malacca,0.032800983637571335
2022-07-01,mandeb,0.051340047270059586
2022-07-01,panama,0.04855440929532051
2022-07-01,cape,0.0491396002471447
2022-07-08,P001,0.062365155667066574
2022-07-08,P002,0.05513196066021919
2022-07-08,P003,0.06934566795825958
2022-07-08,P004,0.049107711762189865
2022-07-08,P005,0.059318602085113525
2022-07-08,P006,0.06717219203710556
2022-07-08,P007,0.047731444239616394
2022-07-08,P008,0.040167029947042465
2022-07-08,P009,0.06958673149347305
2022-07-08,P010,0.06544920802116394
2022-07-08,P011,0.06915993243455887
2022-07-08,hormuz,0.05887284502387047
2022-07-08,suez,0.06636717170476913
2022-07-08,malacca,0.03182210773229599
2022-07-08,mandeb,0.04838428646326065
2022-07-08,panama,0.07118677347898483
2022-07-08,cape,0.06883116811513901
2022-07-15,P001,0.07342234998941422
2022-07-15,P002,0.06160751357674599
2022-07-15,P003,0.0812595933675766
2022-07-15,P004,0.053621724247932434
2022-07-15,P005,0.06741845607757568
2022-07-15,P006,0.07097342610359192
2022-07-15,P007,0.060981739312410355
2022-07-15,P008,0.049935825169086456
2022-07-15,P009,0.08139046281576157
2022-07-15,P010,0.04574970155954361
2022-07-15,P011,0.07229745388031006
2022-07-15,hormuz,0.06477338820695877
2022-07-15,suez,0.04446355998516083
2022-07-15,malacca,0.036847781389951706
2022-07-15,mandeb,0.04470646753907204
2022-07-15,panama,0.03899265080690384
2022-07-15,cape,0.05155779421329498
2022-07-22,P001,0.08404242247343063
2022-07-22,P002,0.07850027829408646
2022-07-22,P003,0.09243249148130417
2022-07-22,P004,0.07070620357990265
2022-07-22,P005,0.07823877036571503
2022-07-22,P006,0.07767108827829361
2022-07-22,P007,0.043894629925489426
2022-07-22,P008,0.05546228587627411
2022-07-22,P009,0.09037904441356659
2022-07-22,P010,0.034692440181970596
2022-07-22,P011,0.0651530772447586
2022-07-22,hormuz,0.04950680583715439
2022-07-22,suez,0.029088737443089485
2022-07-22,malacca,0.04728924110531807
2022-07-22,mandeb,0.02691812999546528
2022-07-22,panama,0.04815231263637543
2022-07-22,cape,0.027871984988451004
2022-07-29,P001,0.0924510508775711
2022-07-29,P002,0.08230195939540863
2022-07-29,P003,0.10343458503484726
2022-07-29,P004,0.06382402777671814
2022-07-29,P005,0.08278904110193253
2022-07-29,P006,0.08015944808721542
2022-07-29,P007,0.04332278296351433
2022-07-29,P008,0.05450161173939705
2022-07-29,P009,0.08977097272872925
2022-07-29,P010,0.03229772299528122
2022-07-29,P011,0.06604967266321182
2022-07-29,hormuz,0.05091765150427818
2022-07-29,suez,0.031705502420663834
2022-07-29,malacca,0.05561564862728119
2022-07-29,mandeb,0.018480243161320686
2022-07-29,panama,0.022086165845394135
2022-07-29,cape,0.030291816219687462
2022-08-05,P001,0.09475298225879669
2022-08-05,P002,0.08506832271814346
2022-08-05,P003,0.09410513937473297
2022-08-05,P004,0.0630313977599144
2022-08-05,P005,0.08377599716186523
2022-08-05,P006,0.08593650162220001
2022-08-05,P007,0.038857974112033844
2022-08-05,P008,0.05055903270840645
2022-08-05,P009,0.09233101457357407
2022-08-05,P010,0.030716409906744957
2022-08-05,P011,0.07640115916728973
2022-08-05,hormuz,0.04558636620640755
2022-08-05,suez,0.02876090072095394
2022-08-05,malacca,0.048492446541786194
2022-08-05,mandeb,0.02386712096631527
2022-08-05,panama,0.033499348908662796
2022-08-05,cape,0.02425791136920452
2022-08-12,P001,0.09926889836788177
2022-08-12,P002,0.08272091299295425
2022-08-12,P003,0.09143073856830597
2022-08-12,P004,0.06576070934534073
2022-08-12,P005,0.08262534439563751
2022-08-12,P006,0.0837467759847641
2022-08-12,P007,0.03923431783914566
2022-08-12,P008,0.056485410779714584
2022-08-12,P009,0.0952659472823143
2022-08-12,P010,0.03142886236310005
2022-08-12,P011,0.07126486301422119
2022-08-12,hormuz,0.046483997255563736
2022-08-12,suez,0.025156168267130852
2022-08-12,malacca,0.04945765435695648
2022-08-12,mandeb,0.022042041644454002
2022-08-12,panama,0.03449219837784767
2022-08-12,cape,0.02313508652150631
2022-08-19,P001,0.09541208297014236
2022-08-19,P002,0.08372054994106293
2022-08-19,P003,0.09864312410354614
2022-08-19,P004,0.06576507538557053
2022-08-19,P005,0.07914475351572037
2022-08-19,P006,0.08202137053012848
2022-08-19,P007,0.041775282472372055
2022-08-19,P008,0.0599965900182724
2022-08-19,P009,0.09258510917425156
2022-08-19,P010,0.03146250173449516
2022-08-19,P011,0.0660746842622757
2022-08-19,hormuz,0.05039960891008377
2022-08-19,suez,0.02745598740875721
2022-08-19,malacca,0.0475330576300621
2022-08-19,mandeb,0.01898716203868389
2022-08-19,panama,0.026136940345168114
2022-08-19,cape,0.032886069267988205
2022-08-26,P001,0.09216941148042679
2022-08-26,P002,0.08020823448896408
2022-08-26,P003,0.10066227614879608
2022-08-26,P004,0.06832461059093475
2022-08-26,P005,0.08117234706878662
2022-08-26,P006,0.07862050086259842
2022-08-26,P007,0.0636855810880661
2022-08-26,P008,0.05672960355877876
2022-08-26,P009,0.08929884433746338
2022-08-26,P010,0.03030139021575451
2022-08-26,P011,0.05991055816411972
2022-08-26,hormuz,0.048247162252664566
2022-08-26,suez,0.021725546568632126
2022-08-26,malacca,0.04698555916547775
2022-08-26,mandeb,0.021701348945498466
2022-08-26,panama,0.03784092143177986
2022-08-26,cape,0.0224160123616457
2022-09-02,P001,0.08718433976173401
2022-09-02,P002,0.07701630890369415
2022-09-02,P003,0.0930098295211792
2022-09-02,P004,0.07173237204551697
2022-09-02,P005,0.08165623247623444
2022-09-02,P006,0.0789593756198883
2022-09-02,P007,0.05635453760623932
2022-09-02,P008,0.05696771666407585
2022-09-02,P009,0.09032430499792099
2022-09-02,P010,0.02837466262280941
2022-09-02,P011,0.07205583900213242
2022-09-02,hormuz,0.04153085872530937
2022-09-02,suez,0.03753557428717613
2022-09-02,malacca,0.04679122939705849
2022-09-02,mandeb,0.020189469680190086
2022-09-02,panama,0.02676781639456749
2022-09-02,cape,0.033549461513757706
2022-09-09,P001,0.09252692013978958
2022-09-09,P002,0.08002911508083344
2022-09-09,P003,0.09712110459804535
2022-09-09,P004,0.06603456288576126
