week_fri,NDVI_Houston,NDVI_NingboZhoushan,NDVI_Rotterdam,NDVI_Jamnagar,NDVI_Jurong,NDVI_Ulsan,NDVI_Basra,NDVI_Fujairah,NDVI_Kharg,NDVI_RasTanura,NDVI_Yanbu,NDVI_anom_Houston,NDVI_anom_NingboZhoushan,NDVI_anom_Rotterdam,NDVI_anom_Jamnagar,NDVI_anom_Jurong,NDVI_anom_Ulsan,NDVI_anom_Basra,NDVI_anom_Fujairah,NDVI_anom_Kharg,NDVI_anom_RasTanura,NDVI_anom_Yanbu,NDWI_Houston,NDWI_NingboZhoushan,NDWI_Rotterdam,NDWI_Jamnagar,NDWI_Jurong,NDWI_Ulsan,NDWI_Basra,NDWI_Fujairah,NDWI_Kharg,NDWI_RasTanura,NDWI_Yanbu,NDWI_anom_Houston,NDWI_anom_NingboZhoushan,NDWI_anom_Rotterdam,NDWI_anom_Jamnagar,NDWI_anom_Jurong,NDWI_anom_Ulsan,NDWI_anom_Basra,NDWI_anom_Fujairah,NDWI_anom_Kharg,NDWI_anom_RasTanura,NDWI_anom_Yanbu,NDBI_Houston,NDBI_NingboZhoushan,NDBI_Rotterdam,NDBI_Jamnagar,NDBI_Jurong,NDBI_Ulsan,NDBI_Basra,NDBI_Fujairah,NDBI_Kharg,NDBI_RasTanura,NDBI_Yanbu,NDBI_anom_Houston,NDBI_anom_NingboZhoushan,NDBI_anom_Rotterdam,NDBI_anom_Jamnagar,NDBI_anom_Jurong,NDBI_anom_Ulsan,NDBI_anom_Basra,NDBI_anom_Fujairah,NDBI_anom_Kharg,NDBI_anom_RasTanura,NDBI_anom_Yanbu,BSI_Houston,BSI_NingboZhoushan,BSI_Rotterdam,BSI_Jamnagar,BSI_Jurong,BSI_Ulsan,BSI_Basra,BSI_Fujairah,BSI_Kharg,BSI_RasTanura,BSI_Yanbu,BSI_anom_Houston,BSI_anom_NingboZhoushan,BSI_anom_Rotterdam,BSI_anom_Jamnagar,BSI_anom_Jurong,BSI_anom_Ulsan,BSI_anom_Basra,BSI_anom_Fujairah,BSI_anom_Kharg,BSI_anom_RasTanura,BSI_anom_Yanbu,NTL_Houston,NTL_NingboZhoushan,NTL_Rotterdam,NTL_Jamnagar,NTL_Jurong,NTL_Ulsan,NTL_Basra,NTL_Fujairah,NTL_Kharg,NTL_RasTanura,NTL_Yanbu,NTL_anom_Houston,NTL_anom_NingboZhoushan,NTL_anom_Rotterdam,NTL_anom_Jamnagar,NTL_anom_Jurong,NTL_anom_Ulsan,NTL_anom_Basra,NTL_anom_Fujairah,NTL_anom_Kharg,NTL_anom_RasTanura,NTL_anom_Yanbu,s2_age_days_Houston,s2_age_days_NingboZhoushan,s2_age_days_Rotterdam,s2_age_days_Jamnagar,s2_age_days_Jurong,s2_age_days_Ulsan,s2_age_days_Basra,s2_age_days_Fujairah,s2_age_days_Kharg,s2_age_days_RasTanura,s2_age_days_Yanbu,s2_avail_Houston,s2_avail_NingboZhoushan,s2_avail_Rotterdam,s2_avail_Jamnagar,s2_avail_Jurong,s2_avail_Ulsan,s2_avail_Basra,s2_avail_Fujairah,s2_avail_Kharg,s2_avail_RasTanura,s2_avail_Yanbu,ntl_age_days_Houston,ntl_age_days_NingboZhoushan,ntl_age_days_Rotterdam,ntl_age_days_Jamnagar,ntl_age_days_Jurong,ntl_age_days_Ulsan,ntl_age_days_Basra,ntl_age_days_Fujairah,ntl_age_days_Kharg,ntl_age_days_RasTanura,ntl_age_days_Yanbu,ntl_avail_Houston,ntl_avail_NingboZhoushan,ntl_avail_Rotterdam,ntl_avail_Jamnagar,ntl_avail_Jurong,ntl_avail_Ulsan,ntl_avail_Basra,ntl_avail_Fujairah,ntl_avail_Kharg,ntl_avail_RasTanura,ntl_avail_Yanbu
2022-03-11,0.1928803389659813,-0.1148128346549797,0.1238812411263815,0.2883184904468358,-0.003229078125985,0.1226152290380191,-0.3969200406698892,-0.0444998232163074,-0.1883305645087639,-0.2925276383675624,-0.082019694543086,1.1141344264759543,-2.2823329092804654,0.92355708009442,0.6078200582840348,0.9771002280895402,0.773200313768824,0.5510784597738757,-0.14062882930708706,-1.8238732248304177,-0.9020532024795427,-3.6988624746536614,-0.2169968034273255,0.0853191424479446,-0.07042354048046,-0.3448237877104695,0.1308075702559809,-0.0991342532279776,0.7808702148551546,0.1631625107667569,0.4323653819158728,0.6700266959249828,0.1624842894078549,-0.20392066093230035,2.1195701395197704,-0.446016899695814,-0.3703207232544534,-0.6958779543224277,-0.9440560926141152,0.23036457349605854,1.5033774098648793,1.8467140377856597,0.9559637661146195,3.2066133631945735,-0.0384928222749148,-0.5778470545621284,0.0888358699707051,0.0113648688223158,0.0137882807881023,-0.1021837482250252,-0.0954106915642145,0.181238850885376,-0.0374446682411432,-0.0347774291079261,0.1989045127664298,0.7291450049082953,-1.3656543829582546,1.7904417472018845,-0.3813399864431434,0.059030974634552605,-1.2182380362472873,0.2762703271888206,3.954041395786952,0.44442330535534547,0.3435042021081102,5.15770595253183,0.0387430882643904,-0.1295945071489838,0.021518638572083,0.064067297627542,-0.0538946502371264,-0.047796970220661,-0.4834063619472941,-0.0090578709139028,-0.3233105451712396,-0.4127100485587746,-0.0929086516086282,-0.884049055426412,-2.600455080981122,2.2768873169006505,-0.6262956776949203,0.7048315235268094,0.8318661590358358,-0.07004317937385525,1.3976800975288082,-1.7732194576954372,-1.0646572309092108,-1.8949810987139786,78.75913653587186,15.892819958850046,65.41562308787799,48.02427309371151,72.68133376001211,39.368181577972585,1.781857925557375,25.029176064835426,48.62382390320118,6.437780165556789,204.298698440686,-0.008201589030823318,1.1300710211855034,-2.9229579264595946,-0.8812493722421907,0.8067176680164182,0.7693993161108,1.3881162537928748,-0.03671737319139838,-0.7721592812738509,-0.8685575874537781,0.9069094856135346,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,1,1,1,1,1,1,1,1,1,1,1
2022-03-18,0.1602086840187014,0.0802932168657536,0.0635790746041551,0.2679018432771562,-0.003229078125985,0.2197128720321376,-0.0495405812321771,0.0235303812247957,0.0050865386831117,-0.1863614506929393,-0.0049496344774937,0.019823810160835162,0.8176572931463172,1.0002012423465392,0.4385714699016492,0.9771002280895402,3.656246746489417,3.1671850629006104,2.750452717063671,3.186805537578721,1.653551960030016,1.0816304088450857,-0.1961218991969085,-0.1489820936328272,-0.0311831699520982,-0.3483462980393619,0.1308075702559809,-0.1963156594168294,0.6073366861395927,0.0044075709381495,0.1695416483814434,0.6487922332887427,0.038765644852447,-0.5548533000334384,-0.84926096066629,-0.979946163658628,-0.6468721670025913,-0.6958779543224277,-3.485534473951222,-1.9648438814163565,-2.9349187943104615,-3.0318917639521565,1.159266023926438,-0.952643846026907,-0.035703523859557,-0.5072541734188474,-0.0492792769696133,0.0399826722442304,0.0137882807881023,-0.1426186878661889,0.4137627253168285,0.0879927203758348,0.1147741685695803,0.0552344122804173,0.0233276803959029,0.1846114154502408,-0.27235457128747687,-0.6693522236596074,0.27173513757190404,0.059030974634552605,-3.4618477804382946,2.9152265403074127,-0.6697334342173095,1.8406878352769278,2.1716302472396696,0.3906646514786462,0.0515072322731781,-0.0945099547204621,-0.0193176704390668,0.1019219784361371,-0.0538946502371264,-0.0843838935974595,-0.1826071304011828,0.0519294525895825,-0.0629347291858621,-0.4049272485005743,-0.0240934783495622,0.007333267560269106,-1.765690382916245,-0.6945196568843699,0.5098329906040122,0.7048315235268094,-2.1917739503106173,3.51669752628794,1.9881239945568923,3.4754173370628725,-0.8121252537046824,1.0524857102589302,323.0711200034049,16.43022021899393,41.927269631333864,49.39778507663597,56.17306284605422,40.74951321985722,1.6822067106929082,29.87093732459715,133.38200955048129,6.45965769524337,72.92149233439584,9.206494554497201,1.5154908491844175,-3.670193548806133,-0.9379216403822486,-0.5896404516609823,1.0595889214372751,0.7785187827361232,2.631921142915894,0.506041997335955,-0.8725163918177613,-0.5672681726461496,31.0,31.0,31.0,31.0,62.0,31.0,31.0,31.0,31.0,31.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,1,1,1,1,1,1,1,1,1,1,1
2022-03-25,0.1602086840187014,0.0802932168657536,0.0635790746041551,0.2679018432771562,-0.003229078125985,0.2197128720321376,-0.0495405812321771,0.0235303812247957,0.0050865386831117,-0.1863614506929393,-0.0049496344774937,0.019823810160835162,0.8176572931463172,1.0002012423465392,0.4385714699016492,0.9771002280895402,3.656246746489417,3.1671850629006104,2.750452717063671,3.186805537578721,1.653551960030016,1.0816304088450857,-0.1961218991969085,-0.1489820936328272,-0.0311831699520982,-0.3483462980393619,0.1308075702559809,-0.1963156594168294,0.6073366861395927,0.0044075709381495,0.1695416483814434,0.6487922332887427,0.038765644852447,-0.5548533000334384,-0.84926096066629,-0.979946163658628,-0.6468721670025913,-0.6958779543224277,-3.485534473951222,-1.9648438814163565,-2.9349187943104615,-3.0318917639521565,1.159266023926438,-0.952643846026907,-0.035703523859557,-0.5072541734188474,-0.0492792769696133,0.0399826722442304,0.0137882807881023,-0.1426186878661889,0.4137627253168285,0.0879927203758348,0.1147741685695803,0.0552344122804173,0.0233276803959029,0.1846114154502408,-0.27235457128747687,-0.6693522236596074,0.27173513757190404,0.059030974634552605,-3.4618477804382946,2.9152265403074127,-0.6697334342173095,1.8406878352769278,2.1716302472396696,0.3906646514786462,0.0515072322731781,-0.0945099547204621,-0.0193176704390668,0.1019219784361371,-0.0538946502371264,-0.0843838935974595,-0.1826071304011828,0.0519294525895825,-0.0629347291858621,-0.4049272485005743,-0.0240934783495622,0.007333267560269106,-1.765690382916245,-0.6945196568843699,0.5098329906040122,0.7048315235268094,-2.1917739503106173,3.51669752628794,1.9881239945568923,3.4754173370628725,-0.8121252537046824,1.0524857102589302,323.0711200034049,16.43022021899393,41.927269631333864,49.39778507663597,56.17306284605422,40.74951321985722,1.6822067106929082,29.87093732459715,133.38200955048129,6.45965769524337,72.92149233439584,9.206494554497201,1.5154908491844175,-3.670193548806133,-0.9379216403822486,-0.5896404516609823,1.0595889214372751,0.7785187827361232,2.631921142915894,0.506041997335955,-0.8725163918177613,-0.5672681726461496,38.0,38.0,38.0,38.0,69.0,38.0,38.0,38.0,38.0,38.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,1,1,1,1,1,1,1,1,1,1,1
2022-04-01,0.1602086840187014,0.0802932168657536,0.0635790746041551,0.2679018432771562,-0.003229078125985,0.2197128720321376,-0.0495405812321771,0.0235303812247957,0.0050865386831117,-0.1863614506929393,-0.0049496344774937,0.019823810160835162,0.8176572931463172,1.0002012423465392,0.4385714699016492,0.9771002280895402,3.656246746489417,3.1671850629006104,2.750452717063671,3.186805537578721,1.653551960030016,1.0816304088450857,-0.1961218991969085,-0.1489820936328272,-0.0311831699520982,-0.3483462980393619,0.1308075702559809,-0.1963156594168294,0.6073366861395927,0.0044075709381495,0.1695416483814434,0.6487922332887427,0.038765644852447,-0.5548533000334384,-0.84926096066629,-0.979946163658628,-0.6468721670025913,-0.6958779543224277,-3.485534473951222,-1.9648438814163565,-2.9349187943104615,-3.0318917639521565,1.159266023926438,-0.952643846026907,-0.035703523859557,-0.5072541734188474,-0.0492792769696133,0.0399826722442304,0.0137882807881023,-0.1426186878661889,0.4137627253168285,0.0879927203758348,0.1147741685695803,0.0552344122804173,0.0233276803959029,0.1846114154502408,-0.27235457128747687,-0.6693522236596074,0.27173513757190404,0.059030974634552605,-3.4618477804382946,2.9152265403074127,-0.6697334342173095,1.8406878352769278,2.1716302472396696,0.3906646514786462,0.0515072322731781,-0.0945099547204621,-0.0193176704390668,0.1019219784361371,-0.0538946502371264,-0.0843838935974595,-0.1826071304011828,0.0519294525895825,-0.0629347291858621,-0.4049272485005743,-0.0240934783495622,0.007333267560269106,-1.765690382916245,-0.6945196568843699,0.5098329906040122,0.7048315235268094,-2.1917739503106173,3.51669752628794,1.9881239945568923,3.4754173370628725,-0.8121252537046824,1.0524857102589302,323.0711200034049,16.43022021899393,41.927269631333864,49.39778507663597,56.17306284605422,40.74951321985722,1.6822067106929082,29.87093732459715,133.38200955048129,6.45965769524337,72.92149233439584,9.206494554497201,1.5154908491844175,-3.670193548806133,-0.9379216403822486,-0.5896404516609823,1.0595889214372751,0.7785187827361232,2.631921142915894,0.506041997335955,-0.8725163918177613,-0.5672681726461496,45.0,45.0,45.0,45.0,76.0,45.0,45.0,45.0,45.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1,1,1,1,1,1,1,1,1,1,1
2022-04-08,0.1602086840187014,0.0802932168657536,0.0635790746041551,0.2679018432771562,-0.003229078125985,0.2197128720321376,-0.0495405812321771,0.0235303812247957,0.0050865386831117,-0.1863614506929393,-0.0049496344774937,0.019823810160835162,0.8176572931463172,1.0002012423465392,0.4385714699016492,0.9771002280895402,3.656246746489417,3.1671850629006104,2.750452717063671,3.186805537578721,1.653551960030016,1.0816304088450857,-0.1961218991969085,-0.1489820936328272,-0.0311831699520982,-0.3483462980393619,0.1308075702559809,-0.1963156594168294,0.6073366861395927,0.0044075709381495,0.1695416483814434,0.6487922332887427,0.038765644852447,-0.5548533000334384,-0.84926096066629,-0.979946163658628,-0.6468721670025913,-0.6958779543224277,-3.485534473951222,-1.9648438814163565,-2.9349187943104615,-3.0318917639521565,1.159266023926438,-0.952643846026907,-0.035703523859557,-0.5072541734188474,-0.0492792769696133,0.0399826722442304,0.0137882807881023,-0.1426186878661889,0.4137627253168285,0.0879927203758348,0.1147741685695803,0.0552344122804173,0.0233276803959029,0.1846114154502408,-0.27235457128747687,-0.6693522236596074,0.27173513757190404,0.059030974634552605,-3.4618477804382946,2.9152265403074127,-0.6697334342173095,1.8406878352769278,2.1716302472396696,0.3906646514786462,0.0515072322731781,-0.0945099547204621,-0.0193176704390668,0.1019219784361371,-0.0538946502371264,-0.0843838935974595,-0.1826071304011828,0.0519294525895825,-0.0629347291858621,-0.4049272485005743,-0.0240934783495622,0.007333267560269106,-1.765690382916245,-0.6945196568843699,0.5098329906040122,0.7048315235268094,-2.1917739503106173,3.51669752628794,1.9881239945568923,3.4754173370628725,-0.8121252537046824,1.0524857102589302,323.0711200034049,16.43022021899393,41.927269631333864,49.39778507663597,56.17306284605422,40.74951321985722,1.6822067106929082,29.87093732459715,133.38200955048129,6.45965769524337,72.92149233439584,9.206494554497201,1.5154908491844175,-3.670193548806133,-0.9379216403822486,-0.5896404516609823,1.0595889214372751,0.7785187827361232,2.631921142915894,0.506041997335955,-0.8725163918177613,-0.5672681726461496,52.0,52.0,52.0,52.0,83.0,52.0,52.0,52.0,52.0,52.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,1,1,1,1,1,1,1,1,1,1,1
2022-04-15,0.1876167978472743,-0.0678747028934775,0.1253568518738713,0.1969131190711135,-0.0054804136603026,0.1498234371367492,-0.0621103907561015,0.0323676301304565,0.0285521815321618,-0.110868220999223,0.0096400791245991,-0.5274199782673287,-0.4605284892361816,-0.11517318040333543,0.1268813973624978,-0.4182015482766815,0.18916942458059025,1.8119826456893595,0.5377238990984766,1.646444358941387,0.4342605334556792,0.6160211475045644,-0.2128074732147267,0.0281539865259831,-0.0803227221336208,-0.2885420509732587,0.0983204106902169,-0.1277607156290056,0.387832062469421,-0.0346735024969722,0.0534871199698529,0.4145834934504473,-0.0119227302591162,-0.7239136117671038,0.35447357654749595,0.16043983252560315,-0.3284618016445008,0.6766983491573919,-0.5717818943308594,-2.2171263132978005,-1.0779379522212884,-2.016501113818734,-0.2703484851563799,-0.6865311606450327,0.0112264406689638,-0.3810889021457186,-0.0655481440101973,0.0745979244556738,-0.0304987958388131,-0.0113725829590202,-0.0240172488846658,0.0535068401495305,-0.0197122284550828,-0.0168955986445647,0.0161760146588612,1.901527233126985,0.9522117680746528,-0.7906306208405387,0.6616968262432382,-2.49362606808267,1.0365215832226138,0.29662773678201976,0.3671443716020588,-0.8115609310191708,0.13768931758597455,0.42670078539679,0.0650852119512599,0.00651036808141,-0.0348954233712708,0.1244302525823806,-0.0715357453364462,-0.0112478799573123,-0.2536173993485103,0.0550765762276721,-0.0560416293655034,-0.1930462982665214,0.0116695559909777,2.4107931479831093,3.1406965424555606,-0.5865385733645967,0.5794531309051896,-2.1291970384397727,1.4465857362143364,1.3498743257765673,1.290669100351721,1.493720709014672,0.7117881937615701,0.750395698786555,81.14817075043038,14.608123717977222,25.254159493568228,46.426507333172545,67.57231519305857,36.91656900662025,1.9681402908861352,27.054308171265596,137.96367068277544,7.672672173567887,77.30606219200929,0.35460185368889263,0.7629153263149073,-2.9728712006144433,-0.836358951877678,-0.061781403922570664,0.6802494691113405,1.847375531793282,1.6816546296967423,0.4127551239887594,0.8897756151292563,-0.7905487189445772,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,1,1,1,1,1,1,1,1,1,1,1
2022-04-22,0.1876167978472743,-0.0678747028934775,0.1253568518738713,0.1969131190711135,-0.0054804136603026,0.1498234371367492,-0.0621103907561015,0.0323676301304565,0.0285521815321618,-0.110868220999223,0.0096400791245991,-0.5274199782673287,-0.4605284892361816,-0.11517318040333543,0.1268813973624978,-0.4182015482766815,0.18916942458059025,1.8119826456893595,0.5377238990984766,1.646444358941387,0.4342605334556792,0.6160211475045644,-0.2128074732147267,0.0281539865259831,-0.0803227221336208,-0.2885420509732587,0.0983204106902169,-0.1277607156290056,0.387832062469421,-0.0346735024969722,0.0534871199698529,0.4145834934504473,-0.0119227302591162,-0.7239136117671038,0.35447357654749595,0.16043983252560315,-0.3284618016445008,0.6766983491573919,-0.5717818943308594,-2.2171263132978005,-1.0779379522212884,-2.016501113818734,-0.2703484851563799,-0.6865311606450327,0.0112264406689638,-0.3810889021457186,-0.0655481440101973,0.0745979244556738,-0.0304987958388131,-0.0113725829590202,-0.0240172488846658,0.0535068401495305,-0.0197122284550828,-0.0168955986445647,0.0161760146588612,1.901527233126985,0.9522117680746528,-0.7906306208405387,0.6616968262432382,-2.49362606808267,1.0365215832226138,0.29662773678201976,0.3671443716020588,-0.8115609310191708,0.13768931758597455,0.42670078539679,0.0650852119512599,0.00651036808141,-0.0348954233712708,0.1244302525823806,-0.0715357453364462,-0.0112478799573123,-0.2536173993485103,0.0550765762276721,-0.0560416293655034,-0.1930462982665214,0.0116695559909777,2.4107931479831093,3.1406965424555606,-0.5865385733645967,0.5794531309051896,-2.1291970384397727,1.4465857362143364,1.3498743257765673,1.290669100351721,1.493720709014672,0.7117881937615701,0.750395698786555,81.14817075043038,14.608123717977222,25.254159493568228,46.426507333172545,67.57231519305857,36.91656900662025,1.9681402908861352,27.054308171265596,137.96367068277544,7.672672173567887,77.30606219200929,0.35460185368889263,0.7629153263149073,-2.9728712006144433,-0.836358951877678,-0.061781403922570664,0.6802494691113405,1.847375531793282,1.6816546296967423,0.4127551239887594,0.8897756151292563,-0.7905487189445772,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,1,1,1,1,1,1,1,1,1,1,1
2022-04-29,0.1876167978472743,-0.0678747028934775,0.1253568518738713,0.1969131190711135,-0.0054804136603026,0.1498234371367492,-0.0621103907561015,0.0323676301304565,0.0285521815321618,-0.110868220999223,0.0096400791245991,-0.5274199782673287,-0.4605284892361816,-0.11517318040333543,0.1268813973624978,-0.4182015482766815,0.18916942458059025,1.8119826456893595,0.5377238990984766,1.646444358941387,0.4342605334556792,0.6160211475045644,-0.2128074732147267,0.0281539865259831,-0.0803227221336208,-0.2885420509732587,0.0983204106902169,-0.1277607156290056,0.387832062469421,-0.0346735024969722,0.0534871199698529,0.4145834934504473,-0.0119227302591162,-0.7239136117671038,0.35447357654749595,0.16043983252560315,-0.3284618016445008,0.6766983491573919,-0.5717818943308594,-2.2171263132978005,-1.0779379522212884,-2.016501113818734,-0.2703484851563799,-0.6865311606450327,0.0112264406689638,-0.3810889021457186,-0.0655481440101973,0.0745979244556738,-0.0304987958388131,-0.0113725829590202,-0.0240172488846658,0.0535068401495305,-0.0197122284550828,-0.0168955986445647,0.0161760146588612,1.901527233126985,0.9522117680746528,-0.7906306208405387,0.6616968262432382,-2.49362606808267,1.0365215832226138,0.29662773678201976,0.3671443716020588,-0.8115609310191708,0.13768931758597455,0.42670078539679,0.0650852119512599,0.00651036808141,-0.0348954233712708,0.1244302525823806,-0.0715357453364462,-0.0112478799573123,-0.2536173993485103,0.0550765762276721,-0.0560416293655034,-0.1930462982665214,0.0116695559909777,2.4107931479831093,3.1406965424555606,-0.5865385733645967,0.5794531309051896,-2.1291970384397727,1.4465857362143364,1.3498743257765673,1.290669100351721,1.493720709014672,0.7117881937615701,0.750395698786555,81.14817075043038,14.608123717977222,25.254159493568228,46.426507333172545,67.57231519305857,36.91656900662025,1.9681402908861352,27.054308171265596,137.96367068277544,7.672672173567887,77.30606219200929,0.35460185368889263,0.7629153263149073,-2.9728712006144433,-0.836358951877678,-0.061781403922570664,0.6802494691113405,1.847375531793282,1.6816546296967423,0.4127551239887594,0.8897756151292563,-0.7905487189445772,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1,1,1,1,1,1,1,1,1,1,1
2022-05-06,0.1876167978472743,-0.0678747028934775,0.1253568518738713,0.1969131190711135,-0.0054804136603026,0.1498234371367492,-0.0621103907561015,0.0323676301304565,0.0285521815321618,-0.110868220999223,0.0096400791245991,-0.5274199782673287,-0.4605284892361816,-0.11517318040333543,0.1268813973624978,-0.4182015482766815,0.18916942458059025,1.8119826456893595,0.5377238990984766,1.646444358941387,0.4342605334556792,0.6160211475045644,-0.2128074732147267,0.0281539865259831,-0.0803227221336208,-0.2885420509732587,0.0983204106902169,-0.1277607156290056,0.387832062469421,-0.0346735024969722,0.0534871199698529,0.4145834934504473,-0.0119227302591162,-0.7239136117671038,0.35447357654749595,0.16043983252560315,-0.3284618016445008,0.6766983491573919,-0.5717818943308594,-2.2171263132978005,-1.0779379522212884,-2.016501113818734,-0.2703484851563799,-0.6865311606450327,0.0112264406689638,-0.3810889021457186,-0.0655481440101973,0.0745979244556738,-0.0304987958388131,-0.0113725829590202,-0.0240172488846658,0.0535068401495305,-0.0197122284550828,-0.0168955986445647,0.0161760146588612,1.901527233126985,0.9522117680746528,-0.7906306208405387,0.6616968262432382,-2.49362606808267,1.0365215832226138,0.29662773678201976,0.3671443716020588,-0.8115609310191708,0.13768931758597455,0.42670078539679,0.0650852119512599,0.00651036808141,-0.0348954233712708,0.1244302525823806,-0.0715357453364462,-0.0112478799573123,-0.2536173993485103,0.0550765762276721,-0.0560416293655034,-0.1930462982665214,0.0116695559909777,2.4107931479831093,3.1406965424555606,-0.5865385733645967,0.5794531309051896,-2.1291970384397727,1.4465857362143364,1.3498743257765673,1.290669100351721,1.493720709014672,0.7117881937615701,0.750395698786555,81.14817075043038,14.608123717977222,25.254159493568228,46.426507333172545,67.57231519305857,36.91656900662025,1.9681402908861352,27.054308171265596,137.96367068277544,7.672672173567887,77.30606219200929,0.35460185368889263,0.7629153263149073,-2.9728712006144433,-0.836358951877678,-0.061781403922570664,0.6802494691113405,1.847375531793282,1.6816546296967423,0.4127551239887594,0.8897756151292563,-0.7905487189445772,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,1,1,1,1,1,1,1,1,1,1,1
2022-05-13,0.1876167978472743,-0.0678747028934775,0.1253568518738713,0.1969131190711135,-0.0054804136603026,0.1498234371367492,-0.0621103907561015,0.0323676301304565,0.0285521815321618,-0.110868220999223,0.0096400791245991,-0.5274199782673287,-0.4605284892361816,-0.11517318040333543,0.1268813973624978,-0.4182015482766815,0.18916942458059025,1.8119826456893595,0.5377238990984766,1.646444358941387,0.4342605334556792,0.6160211475045644,-0.2128074732147267,0.0281539865259831,-0.0803227221336208,-0.2885420509732587,0.0983204106902169,-0.1277607156290056,0.387832062469421,-0.0346735024969722,0.0534871199698529,0.4145834934504473,-0.0119227302591162,-0.7239136117671038,0.35447357654749595,0.16043983252560315,-0.3284618016445008,0.6766983491573919,-0.5717818943308594,-2.2171263132978005,-1.0779379522212884,-2.016501113818734,-0.2703484851563799,-0.6865311606450327,0.0112264406689638,-0.3810889021457186,-0.0655481440101973,0.0745979244556738,-0.0304987958388131,-0.0113725829590202,-0.0240172488846658,0.0535068401495305,-0.0197122284550828,-0.0168955986445647,0.0161760146588612,1.901527233126985,0.9522117680746528,-0.7906306208405387,0.6616968262432382,-2.49362606808267,1.0365215832226138,0.29662773678201976,0.3671443716020588,-0.8115609310191708,0.13768931758597455,0.42670078539679,0.0650852119512599,0.00651036808141,-0.0348954233712708,0.1244302525823806,-0.0715357453364462,-0.0112478799573123,-0.2536173993485103,0.0550765762276721,-0.0560416293655034,-0.1930462982665214,0.0116695559909777,2.4107931479831093,3.1406965424555606,-0.5865385733645967,0.5794531309051896,-2.1291970384397727,1.4465857362143364,1.3498743257765673,1.290669100351721,1.493720709014672,0.7117881937615701,0.750395698786555,81.14817075043038,14.608123717977222,25.254159493568228,46.426507333172545,67.57231519305857,36.91656900662025,1.9681402908861352,27.054308171265596,137.96367068277544,7.672672173567887,77.30606219200929,0.35460185368889263,0.7629153263149073,-2.9728712006144433,-0.836358951877678,-0.061781403922570664,0.6802494691113405,1.847375531793282,1.6816546296967423,0.4127551239887594,0.8897756151292563,-0.7905487189445772,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,1,1,1,1,1,1,1,1,1,1,1
