emb_row,site_id,site_name,site_type,month,year,obs_month_start,mean_cloud,n_scenes,patch_px,filename,sensor,emb_model,emb_dim,emb_ok
494,P006,NingboZhoushan,port,2024_01,2024,2024-01-01,50.25940675,4,640,S2_P006_NingboZhoushan_2024_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
495,P006,NingboZhoushan,port,2024_02,2024,2024-02-01,2.5649828333333335,6,640,S2_P006_NingboZhoushan_2024_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
496,P006,NingboZhoushan,port,2024_03,2024,2024-03-01,1.29002725,4,640,S2_P006_NingboZhoushan_2024_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
497,P006,NingboZhoushan,port,2024_04,2024,2024-04-01,13.734542,3,640,S2_P006_NingboZhoushan_2024_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
498,P006,NingboZhoushan,port,2024_05,2024,2024-05-01,31.8313312,5,640,S2_P006_NingboZhoushan_2024_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
499,P006,NingboZhoushan,port,2024_06,2024,2024-06-01,35.4921528,5,640,S2_P006_NingboZhoushan_2024_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
500,P006,NingboZhoushan,port,2024_07,2024,2024-07-01,23.406960250000004,8,640,S2_P006_NingboZhoushan_2024_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
501,P006,NingboZhoushan,port,2024_08,2024,2024-08-01,16.158827,10,640,S2_P006_NingboZhoushan_2024_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
502,P006,NingboZhoushan,port,2024_09,2024,2024-09-01,22.874973,4,640,S2_P006_NingboZhoushan_2024_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
503,P006,NingboZhoushan,port,2024_10,2024,2024-10-01,25.697557,3,640,S2_P006_NingboZhoushan_2024_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
504,P006,NingboZhoushan,port,2024_11,2024,2024-11-01,26.88095975,4,640,S2_P006_NingboZhoushan_2024_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
505,P006,NingboZhoushan,port,2024_12,2024,2024-12-01,5.749816125000001,8,640,S2_P006_NingboZhoushan_2024_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
506,P006,NingboZhoushan,port,2025_01,2025,2025-01-01,9.82369288888889,9,640,S2_P006_NingboZhoushan_2025_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
507,P006,NingboZhoushan,port,2025_02,2025,2025-02-01,10.918877166666666,6,640,S2_P006_NingboZhoushan_2025_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
508,P006,NingboZhoushan,port,2025_03,2025,2025-03-01,6.8612135,4,640,S2_P006_NingboZhoushan_2025_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
509,P006,NingboZhoushan,port,2025_04,2025,2025-04-01,26.764009166666668,6,640,S2_P006_NingboZhoushan_2025_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
510,P006,NingboZhoushan,port,2025_05,2025,2025-05-01,30.260014749999996,4,640,S2_P006_NingboZhoushan_2025_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
511,P006,NingboZhoushan,port,2025_06,2025,2025-06-01,18.268729333333333,3,640,S2_P006_NingboZhoushan_2025_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
512,P006,NingboZhoushan,port,2025_07,2025,2025-07-01,28.07209075,8,640,S2_P006_NingboZhoushan_2025_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
513,P006,NingboZhoushan,port,2025_08,2025,2025-08-01,23.82901891666667,12,640,S2_P006_NingboZhoushan_2025_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
514,P006,NingboZhoushan,port,2025_09,2025,2025-09-01,11.174311,12,640,S2_P006_NingboZhoushan_2025_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
515,P006,NingboZhoushan,port,2025_10,2025,2025-10-01,11.454938,7,640,S2_P006_NingboZhoushan_2025_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
516,P006,NingboZhoushan,port,2025_11,2025,2025-11-01,19.322750999999993,10,640,S2_P006_NingboZhoushan_2025_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
517,P006,NingboZhoushan,port,2025_12,2025,2025-12-01,20.666646571428572,7,640,S2_P006_NingboZhoushan_2025_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
518,P006,NingboZhoushan,port,2026_01,2026,2026-01-01,10.926348999999998,8,640,S2_P006_NingboZhoushan_2026_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
519,P006,NingboZhoushan,port,2026_02,2026,2026-02-01,16.054229399999997,10,640,S2_P006_NingboZhoushan_2026_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
520,P006,NingboZhoushan,port,2026_03,2026,2026-03-01,21.344014571428573,7,640,S2_P006_NingboZhoushan_2026_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
521,P006,NingboZhoushan,port,2026_04,2026,2026-04-01,28.684708428571433,7,640,S2_P006_NingboZhoushan_2026_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
522,P006,NingboZhoushan,port,2026_05,2026,2026-05-01,10.212564333333331,6,640,S2_P006_NingboZhoushan_2026_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
523,P007,Jamnagar,refinery,2019_01,2019,2019-01-01,14.139879142857142,7,512,S2_P007_Jamnagar_2019_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
524,P007,Jamnagar,refinery,2019_02,2019,2019-02-01,1.0098334000000002,5,512,S2_P007_Jamnagar_2019_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
525,P007,Jamnagar,refinery,2019_03,2019,2019-03-01,3.8607181666666666,6,512,S2_P007_Jamnagar_2019_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
526,P007,Jamnagar,refinery,2019_04,2019,2019-04-01,5.998763999999999,6,512,S2_P007_Jamnagar_2019_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
527,P007,Jamnagar,refinery,2019_05,2019,2019-05-01,2.9988346666666668,6,512,S2_P007_Jamnagar_2019_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
528,P007,Jamnagar,refinery,2019_06,2019,2019-06-01,34.2656652,5,512,S2_P007_Jamnagar_2019_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
529,P007,Jamnagar,refinery,2019_07,2019,2019-07-01,28.627562,1,512,S2_P007_Jamnagar_2019_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
530,P007,Jamnagar,refinery,2019_08,2019,2019-08-01,30.9590015,2,512,S2_P007_Jamnagar_2019_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
531,P007,Jamnagar,refinery,2019_09,2019,2019-09-01,40.823151499999994,2,512,S2_P007_Jamnagar_2019_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
532,P007,Jamnagar,refinery,2019_10,2019,2019-10-01,11.563925,5,512,S2_P007_Jamnagar_2019_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
533,P007,Jamnagar,refinery,2019_11,2019,2019-11-01,0.879493,4,512,S2_P007_Jamnagar_2019_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
534,P007,Jamnagar,refinery,2019_12,2019,2019-12-01,10.672214,6,512,S2_P007_Jamnagar_2019_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
535,P007,Jamnagar,refinery,2020_01,2020,2020-01-01,8.055364142857142,7,512,S2_P007_Jamnagar_2020_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
536,P007,Jamnagar,refinery,2020_02,2020,2020-02-01,9.596798799999998,5,512,S2_P007_Jamnagar_2020_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
537,P007,Jamnagar,refinery,2020_03,2020,2020-03-01,5.219098333333334,6,512,S2_P007_Jamnagar_2020_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
538,P007,Jamnagar,refinery,2020_04,2020,2020-04-01,3.176082333333333,6,512,S2_P007_Jamnagar_2020_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
539,P007,Jamnagar,refinery,2020_05,2020,2020-05-01,5.4823035,6,512,S2_P007_Jamnagar_2020_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
540,P007,Jamnagar,refinery,2020_06,2020,2020-06-01,33.88173,4,512,S2_P007_Jamnagar_2020_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
541,P007,Jamnagar,refinery,2020_07,2020,2020-07-01,46.6316225,2,512,S2_P007_Jamnagar_2020_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
542,P007,Jamnagar,refinery,2020_08,2020,2020-08-01,29.647798,1,512,S2_P007_Jamnagar_2020_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
543,P007,Jamnagar,refinery,2020_09,2020,2020-09-01,36.9894272,5,512,S2_P007_Jamnagar_2020_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
544,P007,Jamnagar,refinery,2020_10,2020,2020-10-01,10.2343944,5,512,S2_P007_Jamnagar_2020_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
545,P007,Jamnagar,refinery,2020_11,2020,2020-11-01,0.1109129999999999,6,512,S2_P007_Jamnagar_2020_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
546,P007,Jamnagar,refinery,2020_12,2020,2020-12-01,4.045769,7,512,S2_P007_Jamnagar_2020_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
547,P007,Jamnagar,refinery,2021_01,2021,2021-01-01,1.5029766666666668,6,512,S2_P007_Jamnagar_2021_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
548,P007,Jamnagar,refinery,2021_02,2021,2021-02-01,7.702105,5,512,S2_P007_Jamnagar_2021_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
549,P007,Jamnagar,refinery,2021_03,2021,2021-03-01,0.1085767142857142,7,512,S2_P007_Jamnagar_2021_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
550,P007,Jamnagar,refinery,2021_04,2021,2021-04-01,7.4412182,5,512,S2_P007_Jamnagar_2021_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
551,P007,Jamnagar,refinery,2021_05,2021,2021-05-01,7.5859702,5,512,S2_P007_Jamnagar_2021_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
552,P007,Jamnagar,refinery,2021_06,2021,2021-06-01,25.8083708,5,512,S2_P007_Jamnagar_2021_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
553,P007,Jamnagar,refinery,2021_07,2021,2021-07-01,16.310135,1,512,S2_P007_Jamnagar_2021_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
554,P007,Jamnagar,refinery,2021_08,2021,2021-08-01,49.28042366666667,3,512,S2_P007_Jamnagar_2021_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
555,P007,Jamnagar,refinery,2021_09,2021,2021-09-01,49.862675,1,512,S2_P007_Jamnagar_2021_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
556,P007,Jamnagar,refinery,2021_10,2021,2021-10-01,16.4162675,6,512,S2_P007_Jamnagar_2021_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
557,P007,Jamnagar,refinery,2021_11,2021,2021-11-01,4.490755,5,512,S2_P007_Jamnagar_2021_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
558,P007,Jamnagar,refinery,2021_12,2021,2021-12-01,1.011176,5,512,S2_P007_Jamnagar_2021_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
559,P007,Jamnagar,refinery,2022_01,2022,2022-01-01,2.5246611999999997,5,512,S2_P007_Jamnagar_2022_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
560,P007,Jamnagar,refinery,2022_02,2022,2022-02-01,1.3823708,5,512,S2_P007_Jamnagar_2022_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
561,P007,Jamnagar,refinery,2022_03,2022,2022-03-01,0.5216774285714286,7,512,S2_P007_Jamnagar_2022_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
562,P007,Jamnagar,refinery,2022_04,2022,2022-04-01,4.862452599999999,5,512,S2_P007_Jamnagar_2022_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
563,P007,Jamnagar,refinery,2022_05,2022,2022-05-01,13.2492525,6,512,S2_P007_Jamnagar_2022_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
564,P007,Jamnagar,refinery,2022_06,2022,2022-06-01,30.075583600000005,5,512,S2_P007_Jamnagar_2022_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
565,P007,Jamnagar,refinery,2022_08,2022,2022-08-01,30.861208,1,512,S2_P007_Jamnagar_2022_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
566,P007,Jamnagar,refinery,2022_09,2022,2022-09-01,32.36139466666666,3,512,S2_P007_Jamnagar_2022_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
567,P007,Jamnagar,refinery,2022_10,2022,2022-10-01,16.674250500000003,6,512,S2_P007_Jamnagar_2022_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
568,P007,Jamnagar,refinery,2022_11,2022,2022-11-01,0.0313822,5,512,S2_P007_Jamnagar_2022_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
569,P007,Jamnagar,refinery,2022_12,2022,2022-12-01,7.567582714285715,7,512,S2_P007_Jamnagar_2022_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
570,P007,Jamnagar,refinery,2023_01,2023,2023-01-01,1.909737166666667,6,512,S2_P007_Jamnagar_2023_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
571,P007,Jamnagar,refinery,2023_02,2023,2023-02-01,3.6456472,5,512,S2_P007_Jamnagar_2023_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
572,P007,Jamnagar,refinery,2023_03,2023,2023-03-01,7.975399428571429,7,512,S2_P007_Jamnagar_2023_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
573,P007,Jamnagar,refinery,2023_04,2023,2023-04-01,12.226653,4,512,S2_P007_Jamnagar_2023_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
574,P007,Jamnagar,refinery,2023_05,2023,2023-05-01,13.226676,6,512,S2_P007_Jamnagar_2023_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
575,P007,Jamnagar,refinery,2023_06,2023,2023-06-01,3.4120025,2,512,S2_P007_Jamnagar_2023_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
576,P007,Jamnagar,refinery,2023_08,2023,2023-08-01,49.958724,1,512,S2_P007_Jamnagar_2023_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
577,P007,Jamnagar,refinery,2023_09,2023,2023-09-01,34.644858,4,512,S2_P007_Jamnagar_2023_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
578,P007,Jamnagar,refinery,2023_10,2023,2023-10-01,9.591599,6,512,S2_P007_Jamnagar_2023_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
579,P007,Jamnagar,refinery,2023_11,2023,2023-11-01,15.161575,5,512,S2_P007_Jamnagar_2023_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
580,P007,Jamnagar,refinery,2023_12,2023,2023-12-01,5.25489725,4,512,S2_P007_Jamnagar_2023_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
581,P007,Jamnagar,refinery,2024_01,2024,2024-01-01,0.8661292500000001,4,512,S2_P007_Jamnagar_2024_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
582,P007,Jamnagar,refinery,2024_02,2024,2024-02-01,2.5006636666666666,6,512,S2_P007_Jamnagar_2024_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
583,P007,Jamnagar,refinery,2024_03,2024,2024-03-01,5.682895666666667,6,512,S2_P007_Jamnagar_2024_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
584,P007,Jamnagar,refinery,2024_04,2024,2024-04-01,6.495827,5,512,S2_P007_Jamnagar_2024_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
585,P007,Jamnagar,refinery,2024_05,2024,2024-05-01,14.866711,6,512,S2_P007_Jamnagar_2024_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
586,P007,Jamnagar,refinery,2024_06,2024,2024-06-01,32.452082499999996,4,512,S2_P007_Jamnagar_2024_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
587,P007,Jamnagar,refinery,2024_08,2024,2024-08-01,39.781633,1,512,S2_P007_Jamnagar_2024_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
588,P007,Jamnagar,refinery,2024_09,2024,2024-09-01,26.617697333333336,3,512,S2_P007_Jamnagar_2024_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
589,P007,Jamnagar,refinery,2024_10,2024,2024-10-01,13.89671425,4,512,S2_P007_Jamnagar_2024_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
590,P007,Jamnagar,refinery,2024_11,2024,2024-11-01,0.0285918333333333,6,512,S2_P007_Jamnagar_2024_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
591,P007,Jamnagar,refinery,2024_12,2024,2024-12-01,9.723083857142855,7,512,S2_P007_Jamnagar_2024_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
592,P007,Jamnagar,refinery,2025_01,2025,2025-01-01,0.0175981666666666,6,512,S2_P007_Jamnagar_2025_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
593,P007,Jamnagar,refinery,2025_02,2025,2025-02-01,15.5641912,5,512,S2_P007_Jamnagar_2025_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
594,P007,Jamnagar,refinery,2025_03,2025,2025-03-01,1.024391857142857,7,512,S2_P007_Jamnagar_2025_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
595,P007,Jamnagar,refinery,2025_04,2025,2025-04-01,0.129788,7,512,S2_P007_Jamnagar_2025_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
596,P007,Jamnagar,refinery,2025_05,2025,2025-05-01,24.591343285714288,7,512,S2_P007_Jamnagar_2025_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
597,P007,Jamnagar,refinery,2025_06,2025,2025-06-01,31.278488,2,512,S2_P007_Jamnagar_2025_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
598,P007,Jamnagar,refinery,2025_08,2025,2025-08-01,54.106194,1,512,S2_P007_Jamnagar_2025_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
599,P007,Jamnagar,refinery,2025_09,2025,2025-09-01,39.0630185,2,512,S2_P007_Jamnagar_2025_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
600,P007,Jamnagar,refinery,2025_10,2025,2025-10-01,9.5921508,5,512,S2_P007_Jamnagar_2025_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
601,P007,Jamnagar,refinery,2025_11,2025,2025-11-01,1.693597,7,512,S2_P007_Jamnagar_2025_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
602,P007,Jamnagar,refinery,2025_12,2025,2025-12-01,0.45129,7,512,S2_P007_Jamnagar_2025_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
603,P007,Jamnagar,refinery,2026_01,2026,2026-01-01,15.461645999999998,8,512,S2_P007_Jamnagar_2026_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
604,P007,Jamnagar,refinery,2026_02,2026,2026-02-01,0.6455586666666667,6,512,S2_P007_Jamnagar_2026_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
605,P007,Jamnagar,refinery,2026_03,2026,2026-03-01,9.883110166666668,6,512,S2_P007_Jamnagar_2026_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
606,P007,Jamnagar,refinery,2026_04,2026,2026-04-01,7.345651875000001,8,512,S2_P007_Jamnagar_2026_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
607,P007,Jamnagar,refinery,2026_05,2026,2026-05-01,14.03269657142857,7,512,S2_P007_Jamnagar_2026_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
608,P007,Jamnagar,refinery,2026_06,2026,2026-06-01,33.833004499999994,6,512,S2_P007_Jamnagar_2026_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
609,P008,Basra,terminal,2019_02,2019,2019-02-01,26.621114,4,160,S2_P008_Basra_2019_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
610,P008,Basra,terminal,2019_03,2019,2019-03-01,11.187134,4,160,S2_P008_Basra_2019_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
611,P008,Basra,terminal,2019_04,2019,2019-04-01,0.115264,2,160,S2_P008_Basra_2019_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
612,P008,Basra,terminal,2019_05,2019,2019-05-01,21.379147714285715,7,160,S2_P008_Basra_2019_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
613,P008,Basra,terminal,2019_06,2019,2019-06-01,0.6164446666666666,6,160,S2_P008_Basra_2019_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
614,P008,Basra,terminal,2019_07,2019,2019-07-01,5.518797999999999,5,160,S2_P008_Basra_2019_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
615,P008,Basra,terminal,2019_08,2019,2019-08-01,16.690315857142856,7,160,S2_P008_Basra_2019_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
616,P008,Basra,terminal,2019_09,2019,2019-09-01,0.4641321666666666,6,160,S2_P008_Basra_2019_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
617,P008,Basra,terminal,2019_10,2019,2019-10-01,10.098454,4,160,S2_P008_Basra_2019_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
618,P008,Basra,terminal,2019_11,2019,2019-11-01,19.470267,5,160,S2_P008_Basra_2019_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
619,P008,Basra,terminal,2019_12,2019,2019-12-01,12.863097333333336,6,160,S2_P008_Basra_2019_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
620,P008,Basra,terminal,2020_01,2020,2020-01-01,4.88621775,4,160,S2_P008_Basra_2020_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
621,P008,Basra,terminal,2020_02,2020,2020-02-01,5.1816452,5,160,S2_P008_Basra_2020_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
622,P008,Basra,terminal,2020_03,2020,2020-03-01,12.336765,3,160,S2_P008_Basra_2020_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
623,P008,Basra,terminal,2020_04,2020,2020-04-01,5.007228166666667,6,160,S2_P008_Basra_2020_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
624,P008,Basra,terminal,2020_05,2020,2020-05-01,13.116435666666666,6,160,S2_P008_Basra_2020_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
625,P008,Basra,terminal,2020_06,2020,2020-06-01,5.828796999999999,6,160,S2_P008_Basra_2020_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
626,P008,Basra,terminal,2020_07,2020,2020-07-01,4.2852622857142855,7,160,S2_P008_Basra_2020_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
627,P008,Basra,terminal,2020_08,2020,2020-08-01,5.995452333333333,6,160,S2_P008_Basra_2020_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
628,P008,Basra,terminal,2020_09,2020,2020-09-01,5.7555345,6,160,S2_P008_Basra_2020_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
629,P008,Basra,terminal,2020_10,2020,2020-10-01,0.1177019999999999,6,160,S2_P008_Basra_2020_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
630,P008,Basra,terminal,2020_11,2020,2020-11-01,18.706196,4,160,S2_P008_Basra_2020_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
631,P008,Basra,terminal,2020_12,2020,2020-12-01,15.49918075,4,160,S2_P008_Basra_2020_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
632,P008,Basra,terminal,2021_01,2021,2021-01-01,18.9225825,6,160,S2_P008_Basra_2021_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
633,P008,Basra,terminal,2021_02,2021,2021-02-01,9.6362524,5,160,S2_P008_Basra_2021_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
634,P008,Basra,terminal,2021_03,2021,2021-03-01,8.4706362,5,160,S2_P008_Basra_2021_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
635,P008,Basra,terminal,2021_04,2021,2021-04-01,19.606999666666667,3,160,S2_P008_Basra_2021_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
636,P008,Basra,terminal,2021_05,2021,2021-05-01,3.74293625,4,160,S2_P008_Basra_2021_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
637,P008,Basra,terminal,2021_06,2021,2021-06-01,8.884746166666666,6,160,S2_P008_Basra_2021_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
638,P008,Basra,terminal,2021_07,2021,2021-07-01,0.3437088571428571,7,160,S2_P008_Basra_2021_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
639,P008,Basra,terminal,2021_08,2021,2021-08-01,0.4492638333333333,6,160,S2_P008_Basra_2021_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
640,P008,Basra,terminal,2021_09,2021,2021-09-01,3.1632604999999994,6,160,S2_P008_Basra_2021_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
641,P008,Basra,terminal,2021_10,2021,2021-10-01,10.407797,6,160,S2_P008_Basra_2021_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
642,P008,Basra,terminal,2021_11,2021,2021-11-01,3.7000760000000006,6,160,S2_P008_Basra_2021_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
643,P008,Basra,terminal,2021_12,2021,2021-12-01,2.739949333333333,3,160,S2_P008_Basra_2021_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
644,P008,Basra,terminal,2022_01,2022,2022-01-01,14.453947000000005,5,160,S2_P008_Basra_2022_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
645,P008,Basra,terminal,2022_02,2022,2022-02-01,9.071781666666665,6,160,S2_P008_Basra_2022_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
646,P008,Basra,terminal,2022_03,2022,2022-03-01,18.2603185,4,160,S2_P008_Basra_2022_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
647,P008,Basra,terminal,2022_04,2022,2022-04-01,16.849935,5,160,S2_P008_Basra_2022_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
648,P008,Basra,terminal,2022_05,2022,2022-05-01,14.95698525,4,160,S2_P008_Basra_2022_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
649,P008,Basra,terminal,2022_06,2022,2022-06-01,6.724909666666666,6,160,S2_P008_Basra_2022_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
650,P008,Basra,terminal,2022_07,2022,2022-07-01,14.366986,5,160,S2_P008_Basra_2022_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
651,P008,Basra,terminal,2022_08,2022,2022-08-01,0.5444866,5,160,S2_P008_Basra_2022_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
652,P008,Basra,terminal,2022_09,2022,2022-09-01,0.4020124999999999,6,160,S2_P008_Basra_2022_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
653,P008,Basra,terminal,2022_10,2022,2022-10-01,7.739436166666667,6,160,S2_P008_Basra_2022_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
654,P008,Basra,terminal,2022_11,2022,2022-11-01,52.476417999999995,2,160,S2_P008_Basra_2022_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
655,P008,Basra,terminal,2022_12,2022,2022-12-01,7.3959288,5,160,S2_P008_Basra_2022_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
656,P008,Basra,terminal,2023_01,2023,2023-01-01,18.750403,4,160,S2_P008_Basra_2023_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
