date,rs:P001,rs:P002,rs:P003,rs:P004,rs:P005,rs:P006,rs:P007,rs:P008,rs:P009,rs:P010,rs:P011,sh:P001,sh:P002,sh:P003,sh:P004,sh:P005,sh:P006,sh:P007,sh:P008,sh:P009,sh:P010,sh:P011,sh:hormuz,sh:suez,sh:malacca,sh:mandeb,sh:panama,sh:cape
2023-10-06,0.04708084,0.05189143,0.05086637,0.045990475,0.031285256,0.040820383,0.049548175,0.061127003,0.040107343,0.045775253,0.04801017,0.027989423,0.0267427,0.027324356,0.027527627,0.028039347,0.027115757,0.028010381,0.027129296,0.027373333,0.028196335,0.02851782,0.030023824,0.030537993,0.031346552,0.030464515,0.030606275,0.03055178
2023-10-13,0.041428234,0.0441404,0.04524401,0.041503184,0.03392795,0.040059943,0.044099882,0.04823581,0.04123718,0.042802505,0.043212973,0.031837143,0.030189743,0.0304868,0.031158186,0.03113507,0.031089975,0.031570777,0.030488964,0.030775113,0.030032769,0.032051355,0.03117387,0.031841166,0.033508807,0.032159094,0.03221197,0.032397136
2023-10-20,0.042867288,0.051283225,0.051788792,0.04546053,0.030859921,0.03928457,0.05176668,0.06010761,0.043094873,0.04678859,0.048214868,0.029026764,0.027250923,0.027246352,0.02838368,0.027944287,0.028349997,0.030395914,0.027350355,0.027422743,0.027900934,0.028751528,0.028927587,0.029179417,0.030872162,0.029743988,0.02999187,0.029744564
2023-10-27,0.038762696,0.047609977,0.04822532,0.043233294,0.031794295,0.037899807,0.047731012,0.052130055,0.043096907,0.04459245,0.045596153,0.0306696,0.02907757,0.029361777,0.029815197,0.03003148,0.030148549,0.029527526,0.029396812,0.029472616,0.028989296,0.0307302,0.03102719,0.03172932,0.032915536,0.032135013,0.032047786,0.03225255
2023-11-03,0.03455241,0.042712137,0.043795913,0.039744686,0.033425335,0.036577944,0.04297187,0.047163792,0.04120873,0.040681135,0.041676868,0.03295478,0.031467643,0.03162534,0.032360718,0.032298084,0.0320962,0.03260226,0.031567283,0.031748354,0.031518906,0.03279929,0.03299975,0.033565965,0.034625165,0.033682346,0.03404609,0.033531006
2023-11-10,0.03257453,0.04912068,0.050132968,0.04322184,0.0304696,0.03602224,0.04805916,0.05600181,0.044273496,0.044249192,0.045871176,0.031093664,0.029305093,0.02953466,0.030452637,0.030342376,0.030176923,0.029527439,0.029242553,0.029553331,0.02973759,0.030835602,0.030576084,0.031254195,0.032855064,0.031700585,0.031683683,0.03213185
2023-11-17,0.03568036,0.03415126,0.036689214,0.034030825,0.033847954,0.034512803,0.033637393,0.03851161,0.03408844,0.034764245,0.03716267,0.037309356,0.036558393,0.036665287,0.036396526,0.036755495,0.036725346,0.0364447,0.03662991,0.036523223,0.036621343,0.03740139,0.03470155,0.034562036,0.033835568,0.035357222,0.034923665,0.035512198
2023-11-24,0.036857508,0.034835413,0.037324812,0.034159172,0.034907702,0.035287384,0.03373263,0.039159004,0.03485,0.03532796,0.03794154,0.036494154,0.035615847,0.03589219,0.035483733,0.035989642,0.035642743,0.035879485,0.036011457,0.035710864,0.036195036,0.0360822,0.034872107,0.035034418,0.033658072,0.035749342,0.035222486,0.03608311
2023-12-01,0.03533245,0.033086464,0.03595631,0.03266859,0.034049805,0.034677666,0.032231655,0.036824968,0.033261806,0.033962272,0.03438927,0.037982978,0.037509363,0.037507504,0.037258185,0.03741351,0.03790368,0.037730142,0.03761065,0.037625358,0.03759656,0.03763048,0.034696706,0.034715172,0.034578633,0.03504754,0.035162784,0.03558949
2023-12-08,0.037555642,0.03525517,0.037567113,0.0334939,0.034306783,0.036181696,0.03385146,0.039144926,0.034976576,0.035378415,0.036941227,0.03636211,0.035607055,0.03587451,0.03589165,0.03593025,0.035827085,0.035308804,0.035810668,0.035565075,0.03542943,0.036776494,0.035103638,0.035000607,0.03440944,0.035785966,0.035175618,0.035488687
2023-12-15,0.034377746,0.031879265,0.037470117,0.032489017,0.03283637,0.033426654,0.029636879,0.03503272,0.031458486,0.03432145,0.03523337,0.03860267,0.038226873,0.03825653,0.037301444,0.03854214,0.03821679,0.038120646,0.03818576,0.038406763,0.037799202,0.0383949,0.034613363,0.035277504,0.03427871,0.034970965,0.03596354,0.036680132
2023-12-22,0.037255514,0.03332085,0.03783351,0.032026827,0.03338403,0.03517895,0.03109146,0.039452374,0.032585166,0.034772612,0.03727334,0.038278848,0.037134446,0.03710592,0.03768372,0.03712912,0.037814066,0.03733477,0.03716825,0.03713014,0.03717968,0.037427142,0.0340647,0.03349154,0.033338323,0.03443362,0.034242235,0.034868844
