feature,mean_abs_shap
pw_malacca_capacity_tanker,0.0
gfw_cape_other_share,0.0
NDBI_anom_Kharg,0.0
gfw_cape_total_hours,0.0
pw_panama_capacity,0.0
gfw_malacca_total_hours_mom_pct,0.0
NDVI_anom_Yanbu,0.0
NDWI_anom_Basra,0.0
NTL_anom_NingboZhoushan,0.0
BSI_anom_Jamnagar,0.0
BSI_anom_Jurong,0.0
refinery_utilisation,0.0
refinery_crude_input,0.0
NTL_anom_Jamnagar,0.0
NTL_anom_Yanbu,0.0
pw_tanker_exp_imp_asym_4w_ma,0.0
NTL_anom_Fujairah,0.0
BSI_anom_RasTanura,0.0
pw_suez_n_total,0.0
BSI_anom_Rotterdam,0.0
pw_suez_n_tanker,0.0
pw_suez_capacity_tanker_4w_ma,0.0
pw_suez_capacity_tanker,0.0
pw_suez_capacity,0.0
brent_roll_week,0.0
NDWI_anom_NingboZhoushan,0.0
crude_production,0.0
NDWI_anom_Houston,0.0
gfw_cape_total_hours_mom_pct,0.0
pw_panama_n_tanker,0.0
gfw_cape_total_vessels,0.0
gfw_malacca_total_vessels,0.0
gfw_suez_total_vessels,0.0
gfw_suez_total_hours,0.0
gfw_suez_other_share,0.0
gfw_malacca_other_hours,0.0
gfw_suez_mean_presence_hours_per_vessel,0.0
gfw_suez_bunker_hours,0.0
gfw_panama_total_vessels,0.0
gfw_panama_total_hours_mom_pct,0.0
gfw_panama_total_hours,0.0
gfw_panama_other_share,0.0
gfw_panama_other_hours,0.0
gfw_panama_mean_presence_hours_per_vessel,0.0
gfw_panama_cargo_hours,0.0
gfw_panama_bunker_hours,0.0
gfw_mandeb_total_vessels,0.0
gfw_mandeb_total_hours_mom_pct,0.0
gfw_malacca_other_share,0.0
NDVI_anom_Jamnagar,0.0
gfw_mandeb_other_hours,0.0
gfw_mandeb_mean_presence_hours_per_vessel,0.0
gfw_malacca_total_hours,0.0
NDVI_anom_Jurong,0.0
gfw_suez_total_hours_mom_pct,0.0
global_econ_activity,0.0
pw_hormuz_n_tanker,0.0
NTL_anom_Kharg,0.0
pw_hormuz_capacity_tanker_4w_ma,0.0
gfw_hormuz_bunker_hours,0.0
pw_hormuz_capacity,0.0
NDBI_anom_Rotterdam,0.0
gfw_hormuz_mean_presence_hours_per_vessel,0.0
gfw_hormuz_other_hours,0.0
pw_cape_tanker_share,0.0
pw_cape_tanker_cap_share,0.0
pw_cape_n_total,0.0
gfw_hormuz_total_hours,0.0
gfw_hormuz_total_hours_mom_pct,0.0
pw_cape_capacity_tanker_4w_ma,0.0
NDBI_anom_Yanbu,0.0
gfw_hormuz_total_vessels,0.0
gfw_malacca_cargo_hours,0.0
pw_all_tanker_share,0.0
pw_all_n_total_sum,0.0
pw_all_n_tanker_sum,0.0
gfw_malacca_mean_presence_hours_per_vessel,0.0
nonoil_industrial_commodity,0.0
NDVI_anom_Fujairah,0.0
NDVI_anom_Houston,0.0
