date,rs:P001,rs:P002,rs:P003,rs:P004,rs:P005,rs:P006,rs:P007,rs:P008,rs:P009,rs:P010,rs:P011,sh:P001,sh:P002,sh:P003,sh:P004,sh:P005,sh:P006,sh:P007,sh:P008,sh:P009,sh:P010,sh:P011,sh:hormuz,sh:suez,sh:malacca,sh:mandeb,sh:panama,sh:cape
2022-02-11,0.03367594,0.034111813,0.03483876,0.037242427,0.0346667,0.032522757,0.03239638,0.034655523,0.033374306,0.034107342,0.038103417,0.037058815,0.03724499,0.03714868,0.03634731,0.037239093,0.03714157,0.036463793,0.037332818,0.037095796,0.03609536,0.037039176,0.035891145,0.035816696,0.03493037,0.035843194,0.03568142,0.035934396
2022-02-18,0.032698996,0.033456236,0.03343864,0.033659447,0.034066774,0.030860696,0.03112235,0.032081153,0.03274184,0.033785015,0.036966488,0.037703812,0.03845227,0.038294077,0.03645795,0.038484998,0.03792412,0.03681994,0.037913628,0.038509753,0.03677622,0.0381393,0.03682326,0.037511613,0.034737833,0.03655269,0.03672264,0.037298273
2022-02-25,0.035377406,0.035276473,0.03585912,0.036248494,0.035200026,0.034170777,0.03408404,0.036322117,0.03435505,0.034804013,0.037425965,0.03651418,0.036609475,0.03649021,0.036100082,0.036540706,0.036653876,0.035879973,0.03674241,0.036569938,0.035837635,0.036342457,0.035423633,0.035143755,0.03456041,0.035033457,0.03499734,0.035436947
2022-03-04,0.033224992,0.03292935,0.03268074,0.0355969,0.03431428,0.031042185,0.030859742,0.031194404,0.031894907,0.032301784,0.037868343,0.03833607,0.038583606,0.038511384,0.037001397,0.038578086,0.038415357,0.038704805,0.038564894,0.038496602,0.03787709,0.03847418,0.03499461,0.036124554,0.03489327,0.036018927,0.036153477,0.036364097
2022-03-11,0.035827458,0.034081656,0.03501582,0.036917247,0.035489365,0.034311805,0.032688282,0.03476277,0.033293996,0.033515017,0.038617283,0.036771305,0.036959086,0.036714002,0.03606242,0.036866397,0.03663343,0.03673587,0.03695574,0.036795534,0.036668133,0.036580756,0.035181917,0.035566967,0.034598503,0.035505,0.035491012,0.035393246
2022-03-18,0.035920553,0.034652784,0.035046354,0.03609551,0.035591997,0.03417301,0.03377895,0.034922093,0.034153882,0.03445769,0.037678026,0.036262058,0.036498383,0.036487058,0.035785485,0.036463287,0.036169283,0.035711344,0.036789663,0.036294524,0.03651677,0.037362702,0.035133876,0.035827626,0.034645814,0.036498155,0.03542416,0.035658956
2022-03-25,0.037087247,0.03437441,0.035317685,0.037835494,0.035614766,0.034505542,0.03362777,0.035970405,0.034009386,0.034625206,0.03902097,0.03606492,0.03633095,0.035985027,0.035892125,0.036249086,0.035910286,0.03591314,0.03639981,0.03615433,0.036255874,0.036099847,0.03477754,0.03515033,0.034802694,0.035321474,0.035314806,0.035388883
2022-04-01,0.036960166,0.03453693,0.03513104,0.03646723,0.03572566,0.033907898,0.033682436,0.034827083,0.03406114,0.034753982,0.038588617,0.036342584,0.036827445,0.036502693,0.036180314,0.036462076,0.036244724,0.036452144,0.036782153,0.036431015,0.03591459,0.03621792,0.03500597,0.035248294,0.03455409,0.035330452,0.035502672,0.035358656
2022-04-08,0.039129622,0.03451519,0.035822876,0.039560996,0.036244504,0.03454671,0.034444675,0.036971338,0.034476567,0.035160128,0.040192403,0.035153534,0.035529036,0.03537429,0.035781384,0.03535473,0.035115853,0.035383366,0.035873797,0.03507989,0.036561474,0.035406563,0.0346641,0.034623172,0.034823418,0.034962386,0.034931224,0.03431678
2022-04-15,0.03620756,0.03412531,0.035824668,0.03611999,0.03493026,0.032590684,0.032525912,0.03414566,0.03301619,0.035073385,0.03875217,0.03704372,0.037523713,0.037367664,0.036474515,0.03728961,0.036990337,0.03686871,0.036966026,0.037424855,0.03604726,0.037231006,0.034672517,0.035079617,0.034082387,0.034974515,0.035244502,0.035407264
