date,gate_finance_mean,gate_finance_std,gate_finance_lo,gate_finance_hi,gate_shipping_mean,gate_shipping_std,gate_shipping_lo,gate_shipping_hi
2022-11-18,0.6731317043304443,0.13684162111148487,0.5362900832189594,0.8099733254419292,0.32686832050482434,0.13684163773252983,0.1900266827722945,0.46370995823735417
2022-11-25,0.67902139822642,0.150428488735471,0.5285929094909491,0.829449886961891,0.32097860674063367,0.15042847269055198,0.17055013405008168,0.47140707943118565
2022-12-02,0.6700631479422251,0.1507116117452496,0.5193515361969755,0.8207747596874747,0.32993686695893604,0.1507115685013446,0.17922529845759144,0.48064843546028063
2022-12-09,0.6776759227116903,0.137698390564542,0.5399775321471483,0.8153743132762323,0.32232410212357837,0.1376984211829829,0.18462568094059548,0.46002252330656124
2022-12-16,0.6802530487378439,0.14528777218857758,0.5349652765492663,0.8255408209264214,0.3197469661633174,0.1452877893977986,0.17445917676551878,0.46503475556111595
2022-12-23,0.6797417799631754,0.14109904228379203,0.5386427376793834,0.8208408222469674,0.3202582448720932,0.14109903629693754,0.17915920857515566,0.46135728116903074
2022-12-30,0.686470627784729,0.14384735154670478,0.5426232762380242,0.8303179793314338,0.3135293424129486,0.14384733824966384,0.16968200416328477,0.45737668066261244
2023-01-06,0.6949876546859741,0.14999436379184997,0.5449932908941242,0.8449820184778241,0.30501239250103634,0.14999435486368887,0.15501803763734748,0.45500674736472524
2023-01-13,0.7026418447494507,0.15562837128815465,0.547013473461296,0.8582702160376053,0.2973581701517105,0.15562841291494284,0.14172975723676767,0.45298658306665335
2023-01-20,0.6176720261573792,0.09853666861985627,0.5191353575375228,0.7162086947772355,0.38232797384262085,0.09853670973529076,0.2837912641073301,0.4808646835779116
2023-01-27,0.619970440864563,0.10076372159896053,0.5192067192656025,0.7207341624635235,0.3800295392672221,0.10076374087079402,0.27926579839642807,0.48079328013801614
2023-02-03,0.6119007468223572,0.08132453651713135,0.5305762103052258,0.6932252833394885,0.3880992333094279,0.08132450934752343,0.30677472396190447,0.46942374265695136
2023-02-10,0.6061987976233164,0.09452696205155485,0.5116718355717615,0.7007257596748713,0.3938011924425761,0.09452694846575826,0.29927424397681784,0.4883281409083344
2023-02-17,0.6119151413440704,0.08299434374179097,0.5289207976022795,0.6949094850858614,0.38808485865592957,0.0829943265239228,0.30509053213200676,0.47107918517985237
2023-02-24,0.6125866174697876,0.09095793832365102,0.5216286791461365,0.7035445557934387,0.3874133924643199,0.09095792832572178,0.29645546413859813,0.47837132079004163
