week_ending_friday,from_site,to_site,n_voyages,mean_transit_days
2023-11-17,P003,P001,0.0,
2023-11-17,P003,P002,12.0,11.733939043209878
2023-11-17,P003,P004,15.0,30.83003472222222
2023-11-17,P003,P005,0.0,
2023-11-17,P003,P006,3.0,24.13456597222222
2023-11-17,P003,P007,0.0,
2023-11-17,P003,P008,2.0,1.2652199074074075
2023-11-17,P003,P009,0.0,
2023-11-17,P003,P011,0.0,
2023-11-17,P004,P001,14.0,51.53773148148148
2023-11-17,P004,P002,30.0,33.580695053606235
2023-11-17,P004,P003,15.0,19.26617146164021
2023-11-17,P004,P005,7.0,60.17689583333333
2023-11-17,P004,P006,69.0,23.645183927133655
2023-11-17,P004,P007,1.0,
2023-11-17,P004,P008,3.0,31.336840277777778
2023-11-17,P004,P009,13.0,21.666995081018516
2023-11-17,P004,P011,0.0,
2023-11-17,P005,P001,8.0,28.90880497685185
2023-11-17,P005,P002,0.0,
2023-11-17,P005,P003,2.0,40.71045138888889
2023-11-17,P005,P004,8.0,61.796273148148146
2023-11-17,P005,P006,1.0,42.35740740740741
2023-11-17,P005,P008,0.0,
2023-11-17,P005,P009,1.0,
2023-11-17,P005,P011,0.0,
2023-11-17,P006,P001,1.0,61.80230324074074
2023-11-17,P006,P002,5.0,22.01353587962963
2023-11-17,P006,P003,0.0,
2023-11-17,P006,P004,61.0,15.835807773919754
2023-11-17,P006,P005,2.0,40.507465277777776
2023-11-17,P006,P007,0.0,
2023-11-17,P006,P008,0.0,
2023-11-17,P006,P009,3.0,4.342060185185185
2023-11-17,P006,P011,0.0,
2023-11-17,P007,P002,0.0,
2023-11-17,P007,P003,0.0,
2023-11-17,P007,P004,0.0,
2023-11-17,P007,P005,0.0,
2023-11-17,P007,P011,0.0,
2023-11-17,P008,P001,0.0,
2023-11-17,P008,P002,3.0,11.10343364197531
2023-11-17,P008,P003,4.0,8.920061728395062
2023-11-17,P008,P004,0.0,
2023-11-17,P008,P005,0.0,
2023-11-17,P008,P006,0.0,
2023-11-17,P008,P007,0.0,
2023-11-17,P008,P009,0.0,
2023-11-17,P008,P010,0.0,
2023-11-17,P008,P011,0.0,
2023-11-17,P009,P001,0.0,
2023-11-17,P009,P002,1.0,
2023-11-17,P009,P003,1.0,
2023-11-17,P009,P004,11.0,18.309627976190477
2023-11-17,P009,P005,1.0,46.92207175925926
2023-11-17,P009,P006,5.0,7.89462962962963
2023-11-17,P009,P007,0.0,
2023-11-17,P009,P008,0.0,
2023-11-17,P009,P011,0.0,
2023-11-17,P010,P002,0.0,
2023-11-17,P010,P008,1.0,16.629328703703703
2023-11-17,P011,P001,0.0,
2023-11-17,P011,P002,0.0,
2023-11-17,P011,P003,0.0,
2023-11-17,P011,P004,3.0,
2023-11-17,P011,P005,0.0,
2023-11-17,P011,P006,0.0,
2023-11-17,P011,P007,1.0,83.55099537037037
2023-11-17,P011,P008,0.0,
2023-11-17,P011,P009,0.0,
2023-11-24,P001,P002,6.0,
2023-11-24,P001,P003,0.0,
2023-11-24,P001,P004,27.0,46.04841898148148
2023-11-24,P001,P005,3.0,18.633784722222224
2023-11-24,P001,P006,1.0,
2023-11-24,P001,P007,0.0,
2023-11-24,P001,P008,0.0,
2023-11-24,P001,P009,0.0,
2023-11-24,P001,P011,0.0,
2023-11-24,P002,P001,3.0,41.387060185185184
2023-11-24,P002,P003,8.0,16.935970775462962
2023-11-24,P002,P004,27.0,45.31547138047138
2023-11-24,P002,P005,3.0,
2023-11-24,P002,P006,3.0,48.27714699074074
2023-11-24,P002,P007,0.0,
2023-11-24,P002,P008,3.0,5.21558449074074
2023-11-24,P002,P009,1.0,29.620729166666667
2023-11-24,P002,P010,0.0,
2023-11-24,P002,P011,0.0,
2023-11-24,P003,P001,0.0,
2023-11-24,P003,P002,9.0,15.43338348765432
2023-11-24,P003,P004,12.0,24.172572016460904
2023-11-24,P003,P005,1.0,66.47019675925925
2023-11-24,P003,P006,2.0,27.953582175925924
2023-11-24,P003,P007,0.0,
2023-11-24,P003,P008,4.0,16.840269097222222
2023-11-24,P003,P009,1.0,22.346481481481483
2023-11-24,P003,P011,0.0,
2023-11-24,P004,P001,24.0,44.46881152534113
2023-11-24,P004,P002,16.0,22.252735339506174
2023-11-24,P004,P003,13.0,23.07877777777778
2023-11-24,P004,P005,11.0,55.644687499999996
2023-11-24,P004,P006,51.0,22.233069380144034
2023-11-24,P004,P007,0.0,
2023-11-24,P004,P008,1.0,35.33326388888889
2023-11-24,P004,P009,10.0,25.861819058641974
2023-11-24,P004,P011,1.0,
2023-11-24,P005,P001,4.0,35.73471064814815
2023-11-24,P005,P002,3.0,56.27376157407407
2023-11-24,P005,P003,0.0,
2023-11-24,P005,P004,10.0,52.357262731481484
2023-11-24,P005,P006,2.0,41.80997106481482
2023-11-24,P005,P008,0.0,
2023-11-24,P005,P009,1.0,53.0378125
2023-11-24,P005,P011,1.0,
2023-11-24,P006,P001,4.0,62.28335648148148
2023-11-24,P006,P002,3.0,
2023-11-24,P006,P003,0.0,
2023-11-24,P006,P004,77.0,19.718174145299145
2023-11-24,P006,P005,3.0,35.62407793209877
2023-11-24,P006,P007,0.0,
2023-11-24,P006,P008,1.0,23.145416666666662
2023-11-24,P006,P009,5.0,34.44375385802469
2023-11-24,P006,P011,0.0,
2023-11-24,P007,P002,0.0,
2023-11-24,P007,P003,0.0,
2023-11-24,P007,P004,0.0,
2023-11-24,P007,P005,0.0,
2023-11-24,P007,P011,1.0,89.80018518518519
2023-11-24,P008,P001,0.0,
2023-11-24,P008,P002,1.0,4.978449074074074
2023-11-24,P008,P003,1.0,10.879513888888887
2023-11-24,P008,P004,6.0,32.298134259259264
2023-11-24,P008,P005,0.0,
2023-11-24,P008,P006,0.0,
2023-11-24,P008,P007,0.0,
2023-11-24,P008,P009,0.0,
2023-11-24,P008,P010,0.0,
2023-11-24,P008,P011,0.0,
2023-11-24,P009,P001,1.0,
2023-11-24,P009,P002,1.0,
2023-11-24,P009,P003,1.0,74.12238425925926
2023-11-24,P009,P004,13.0,27.21579034391534
2023-11-24,P009,P005,0.0,
2023-11-24,P009,P006,3.0,66.3645138888889
2023-11-24,P009,P007,0.0,
2023-11-24,P009,P008,0.0,
2023-11-24,P009,P011,0.0,
2023-11-24,P010,P002,0.0,
2023-11-24,P010,P008,0.0,
2023-11-24,P011,P001,1.0,33.442824074074075
2023-11-24,P011,P002,0.0,
2023-11-24,P011,P003,1.0,
2023-11-24,P011,P004,1.0,88.14101851851852
2023-11-24,P011,P005,0.0,
2023-11-24,P011,P006,0.0,
2023-11-24,P011,P007,0.0,
2023-11-24,P011,P008,0.0,
2023-11-24,P011,P009,0.0,
2023-12-01,P001,P002,4.0,65.1833912037037
2023-12-01,P001,P003,2.0,
2023-12-01,P001,P004,20.0,42.060048076923074
2023-12-01,P001,P005,4.0,27.852037037037036
2023-12-01,P001,P006,6.0,60.79001157407407
2023-12-01,P001,P007,0.0,
2023-12-01,P001,P008,0.0,
2023-12-01,P001,P009,0.0,
2023-12-01,P001,P011,1.0,17.5425
2023-12-01,P002,P001,1.0,
2023-12-01,P002,P003,9.0,19.387013888888887
2023-12-01,P002,P004,19.0,49.21500231481481
2023-12-01,P002,P005,2.0,
2023-12-01,P002,P006,3.0,26.290613425925926
2023-12-01,P002,P007,0.0,
2023-12-01,P002,P008,3.0,18.322006172839505
2023-12-01,P002,P009,0.0,
2023-12-01,P002,P010,0.0,
2023-12-01,P002,P011,0.0,
2023-12-01,P003,P001,0.0,
2023-12-01,P003,P002,7.0,5.79384837962963
2023-12-01,P003,P004,9.0,30.962136243386247
2023-12-01,P003,P005,0.0,
2023-12-01,P003,P006,2.0,30.128391203703703
2023-12-01,P003,P007,0.0,
2023-12-01,P003,P008,5.0,8.572564814814815
2023-12-01,P003,P009,0.0,
2023-12-01,P003,P011,0.0,
2023-12-01,P004,P001,25.0,39.46414556100218
2023-12-01,P004,P002,33.0,38.12436921296296
2023-12-01,P004,P003,16.0,18.914997106481483
2023-12-01,P004,P005,3.0,67.5667824074074
2023-12-01,P004,P006,47.0,26.95008072174739
2023-12-01,P004,P007,1.0,
2023-12-01,P004,P008,1.0,18.581215277777776
2023-12-01,P004,P009,18.0,37.69399966931217
2023-12-01,P004,P011,1.0,74.4788425925926
2023-12-01,P005,P001,5.0,19.42339699074074
2023-12-01,P005,P002,4.0,
2023-12-01,P005,P003,2.0,70.44239583333334
2023-12-01,P005,P004,6.0,64.06522762345679
2023-12-01,P005,P006,2.0,38.69753472222222
2023-12-01,P005,P008,1.0,
2023-12-01,P005,P009,0.0,
2023-12-01,P005,P011,0.0,
2023-12-01,P006,P001,3.0,35.751469907407404
2023-12-01,P006,P002,4.0,28.0546875
2023-12-01,P006,P003,1.0,
2023-12-01,P006,P004,59.0,14.352172478329393
2023-12-01,P006,P005,3.0,38.07056712962963
2023-12-01,P006,P007,0.0,
2023-12-01,P006,P008,0.0,
2023-12-01,P006,P009,5.0,22.9666512345679
2023-12-01,P006,P011,1.0,
2023-12-01,P007,P002,0.0,
2023-12-01,P007,P003,0.0,
2023-12-01,P007,P004,0.0,
2023-12-01,P007,P005,0.0,
2023-12-01,P007,P011,0.0,
2023-12-01,P008,P001,0.0,
2023-12-01,P008,P002,5.0,24.565921296296295
2023-12-01,P008,P003,1.0,17.638206018518517
2023-12-01,P008,P004,0.0,
2023-12-01,P008,P005,0.0,
2023-12-01,P008,P006,0.0,
2023-12-01,P008,P007,0.0,
2023-12-01,P008,P009,0.0,
2023-12-01,P008,P010,1.0,
2023-12-01,P008,P011,0.0,
2023-12-01,P009,P001,0.0,
2023-12-01,P009,P002,2.0,
2023-12-01,P009,P003,1.0,
2023-12-01,P009,P004,13.0,33.34690740740741
2023-12-01,P009,P005,1.0,60.358333333333334
2023-12-01,P009,P006,0.0,
2023-12-01,P009,P007,0.0,
2023-12-01,P009,P008,0.0,
2023-12-01,P009,P011,0.0,
2023-12-01,P010,P002,0.0,
2023-12-01,P010,P008,0.0,
2023-12-01,P011,P001,0.0,
2023-12-01,P011,P002,2.0,19.02828125
2023-12-01,P011,P003,0.0,
2023-12-01,P011,P004,2.0,17.743854166666665
2023-12-01,P011,P005,1.0,
2023-12-01,P011,P006,0.0,
2023-12-01,P011,P007,0.0,
2023-12-01,P011,P008,0.0,
2023-12-01,P011,P009,0.0,
2023-12-08,P001,P002,1.0,46.095486111111114
2023-12-08,P001,P003,0.0,
2023-12-08,P001,P004,25.0,51.49065476190476
2023-12-08,P001,P005,2.0,
2023-12-08,P001,P006,4.0,42.33560763888889
2023-12-08,P001,P007,1.0,
2023-12-08,P001,P008,0.0,
2023-12-08,P001,P009,0.0,
2023-12-08,P001,P011,0.0,
2023-12-08,P002,P001,3.0,73.47283564814815
2023-12-08,P002,P003,4.0,38.72466145833334
2023-12-08,P002,P004,17.0,34.00943801440329
2023-12-08,P002,P005,2.0,59.13431712962963
2023-12-08,P002,P006,3.0,
2023-12-08,P002,P007,0.0,
2023-12-08,P002,P008,2.0,6.843946759259259
2023-12-08,P002,P009,1.0,
2023-12-08,P002,P010,0.0,
2023-12-08,P002,P011,0.0,
2023-12-08,P003,P001,0.0,
2023-12-08,P003,P002,9.0,8.527523148148148
2023-12-08,P003,P004,13.0,23.856780303030302
2023-12-08,P003,P005,0.0,
2023-12-08,P003,P006,4.0,34.56904706790124
2023-12-08,P003,P007,0.0,
2023-12-08,P003,P008,3.0,3.6845524691358027
2023-12-08,P003,P009,1.0,30.89412037037037
2023-12-08,P003,P011,0.0,
2023-12-08,P004,P001,20.0,37.03613095238095
2023-12-08,P004,P002,17.0,37.15387474279836
2023-12-08,P004,P003,14.0,14.4246390993266
2023-12-08,P004,P005,7.0,39.493125
2023-12-08,P004,P006,81.0,27.353355379188713
2023-12-08,P004,P007,0.0,
2023-12-08,P004,P008,0.0,
2023-12-08,P004,P009,13.0,25.469899691358023
2023-12-08,P004,P011,1.0,
2023-12-08,P005,P001,7.0,18.01880787037037
2023-12-08,P005,P002,1.0,
2023-12-08,P005,P003,0.0,
2023-12-08,P005,P004,7.0,39.85640335648148
2023-12-08,P005,P006,2.0,40.22833333333333
2023-12-08,P005,P008,0.0,
2023-12-08,P005,P009,0.0,
2023-12-08,P005,P011,0.0,
2023-12-08,P006,P001,2.0,
2023-12-08,P006,P002,3.0,16.568582175925926
2023-12-08,P006,P003,1.0,
2023-12-08,P006,P004,52.0,14.67988820496633
2023-12-08,P006,P005,1.0,32.50265046296296
2023-12-08,P006,P007,0.0,
2023-12-08,P006,P008,1.0,22.161261574074075
2023-12-08,P006,P009,5.0,15.536400462962964
2023-12-08,P006,P011,0.0,
2023-12-08,P007,P002,0.0,
2023-12-08,P007,P003,0.0,
2023-12-08,P007,P004,1.0,85.17854166666666
2023-12-08,P007,P005,0.0,
2023-12-08,P007,P011,0.0,
2023-12-08,P008,P001,1.0,54.280706018518515
2023-12-08,P008,P002,0.0,
2023-12-08,P008,P003,3.0,11.764195601851853
2023-12-08,P008,P004,0.0,
2023-12-08,P008,P005,0.0,
2023-12-08,P008,P006,0.0,
2023-12-08,P008,P007,0.0,
2023-12-08,P008,P009,0.0,
2023-12-08,P008,P010,1.0,4.5928125
2023-12-08,P008,P011,0.0,
2023-12-08,P009,P001,0.0,
2023-12-08,P009,P002,0.0,
2023-12-08,P009,P003,1.0,
2023-12-08,P009,P004,11.0,25.060377314814815
2023-12-08,P009,P005,0.0,
2023-12-08,P009,P006,3.0,12.673229166666667
2023-12-08,P009,P007,0.0,
2023-12-08,P009,P008,0.0,
2023-12-08,P009,P011,0.0,
2023-12-08,P010,P002,0.0,
2023-12-08,P010,P008,1.0,0.3154166666666667
2023-12-08,P011,P001,0.0,
2023-12-08,P011,P002,0.0,
2023-12-08,P011,P003,0.0,
2023-12-08,P011,P004,1.0,45.66311342592593
2023-12-08,P011,P005,0.0,
2023-12-08,P011,P006,0.0,
2023-12-08,P011,P007,0.0,
2023-12-08,P011,P008,0.0,
2023-12-08,P011,P009,0.0,
2023-12-15,P001,P002,1.0,
2023-12-15,P001,P003,1.0,
2023-12-15,P001,P004,29.0,41.35860867446394
2023-12-15,P001,P005,3.0,31.494618055555556
2023-12-15,P001,P006,3.0,57.21408564814815
2023-12-15,P001,P008,0.0,
2023-12-15,P001,P009,0.0,
2023-12-15,P001,P011,0.0,
2023-12-15,P002,P001,2.0,81.71636574074074
2023-12-15,P002,P003,8.0,22.715772569444443
2023-12-15,P002,P004,20.0,48.334940476190475
2023-12-15,P002,P005,0.0,
2023-12-15,P002,P006,6.0,28.767484567901235
2023-12-15,P002,P007,1.0,2.782141203703704
2023-12-15,P002,P008,0.0,
2023-12-15,P002,P009,0.0,
2023-12-15,P002,P010,0.0,
2023-12-15,P002,P011,0.0,
2023-12-15,P003,P001,1.0,
2023-12-15,P003,P002,10.0,13.671773148148148
2023-12-15,P003,P004,5.0,20.15893287037037
2023-12-15,P003,P005,2.0,64.3592824074074
2023-12-15,P003,P006,0.0,
2023-12-15,P003,P007,0.0,
2023-12-15,P003,P008,3.0,1.4750462962962965
2023-12-15,P003,P009,2.0,74.37805555555556
2023-12-15,P003,P011,0.0,
2023-12-15,P004,P001,20.0,34.15853835978836
2023-12-15,P004,P002,10.0,44.79253472222222
2023-12-15,P004,P003,12.0,16.617297453703706
2023-12-15,P004,P005,4.0,62.83844907407407
2023-12-15,P004,P006,61.0,26.541467013888887
2023-12-15,P004,P007,0.0,
2023-12-15,P004,P008,1.0,46.52928240740741
2023-12-15,P004,P009,11.0,25.539002700617285
2023-12-15,P004,P011,1.0,
2023-12-15,P005,P001,5.0,18.614386574074075
2023-12-15,P005,P002,6.0,42.09210648148148
2023-12-15,P005,P003,0.0,
2023-12-15,P005,P004,10.0,65.1545987654321
2023-12-15,P005,P006,2.0,39.29999421296296
2023-12-15,P005,P008,0.0,
2023-12-15,P005,P009,1.0,
2023-12-15,P005,P011,0.0,
2023-12-15,P006,P001,4.0,36.291805555555555
2023-12-15,P006,P002,5.0,21.177245370370372
2023-12-15,P006,P003,1.0,25.533993055555555
2023-12-15,P006,P004,51.0,15.738764804048234
2023-12-15,P006,P005,1.0,29.62616898148148
2023-12-15,P006,P007,0.0,
2023-12-15,P006,P008,1.0,75.50362268518519
2023-12-15,P006,P009,4.0,38.29097222222222
2023-12-15,P006,P011,0.0,
2023-12-15,P007,P002,0.0,
2023-12-15,P007,P003,0.0,
2023-12-15,P007,P004,0.0,
2023-12-15,P007,P005,0.0,
2023-12-15,P007,P011,0.0,
2023-12-15,P008,P001,0.0,
2023-12-15,P008,P002,2.0,11.61369212962963
2023-12-15,P008,P003,2.0,11.344716435185184
2023-12-15,P008,P004,0.0,
2023-12-15,P008,P005,0.0,
2023-12-15,P008,P006,0.0,
2023-12-15,P008,P007,0.0,
2023-12-15,P008,P009,0.0,
2023-12-15,P008,P010,0.0,
2023-12-15,P008,P011,0.0,
2023-12-15,P009,P001,1.0,42.42106481481481
2023-12-15,P009,P002,1.0,19.89809027777778
2023-12-15,P009,P003,2.0,44.671238425925935
2023-12-15,P009,P004,10.0,30.309926215277777
2023-12-15,P009,P005,1.0,
2023-12-15,P009,P006,3.0,24.377008101851857
2023-12-15,P009,P007,0.0,
2023-12-15,P009,P008,0.0,
2023-12-15,P009,P011,0.0,
2023-12-15,P010,P002,0.0,
2023-12-15,P010,P008,0.0,
2023-12-15,P011,P001,0.0,
2023-12-15,P011,P002,0.0,
2023-12-15,P011,P003,0.0,
2023-12-15,P011,P004,0.0,
2023-12-15,P011,P005,0.0,
2023-12-15,P011,P006,0.0,
2023-12-15,P011,P007,0.0,
2023-12-15,P011,P008,0.0,
2023-12-15,P011,P009,0.0,
2023-12-22,P001,P002,3.0,45.134236111111115
2023-12-22,P001,P003,0.0,
2023-12-22,P001,P004,18.0,44.97765402421653
2023-12-22,P001,P005,6.0,26.218591820987655
2023-12-22,P001,P006,4.0,42.84804012345679
2023-12-22,P001,P008,0.0,
2023-12-22,P001,P009,0.0,
2023-12-22,P001,P011,0.0,
2023-12-22,P002,P001,2.0,
2023-12-22,P002,P003,4.0,1.7848109567901236
2023-12-22,P002,P004,26.0,44.52578373015872
2023-12-22,P002,P005,0.0,
2023-12-22,P002,P006,4.0,29.293275462962963
2023-12-22,P002,P007,0.0,
2023-12-22,P002,P008,2.0,18.169976851851853
2023-12-22,P002,P009,1.0,
2023-12-22,P002,P010,0.0,
2023-12-22,P002,P011,1.0,
2023-12-22,P003,P001,0.0,
2023-12-22,P003,P002,8.0,8.351922743055555
2023-12-22,P003,P004,10.0,25.2758024691358
2023-12-22,P003,P005,0.0,
2023-12-22,P003,P006,2.0,28.12903935185185
2023-12-22,P003,P007,0.0,
2023-12-22,P003,P008,2.0,4.1521585648148145
2023-12-22,P003,P009,0.0,
2023-12-22,P003,P011,0.0,
2023-12-22,P004,P001,15.0,39.473087962962964
2023-12-22,P004,P002,25.0,52.24787126068376
2023-12-22,P004,P003,12.0,19.518337191358025
2023-12-22,P004,P005,11.0,61.32174479166667
2023-12-22,P004,P006,43.0,26.03003536522634
2023-12-22,P004,P007,0.0,
2023-12-22,P004,P008,0.0,
2023-12-22,P004,P009,10.0,14.313594907407406
2023-12-22,P004,P011,1.0,
2023-12-22,P005,P001,9.0,28.85591145833333
2023-12-22,P005,P002,3.0,51.98967592592592
2023-12-22,P005,P003,2.0,46.45576388888889
2023-12-22,P005,P004,7.0,35.868854166666665
2023-12-22,P005,P006,2.0,41.436851851851856
2023-12-22,P005,P008,1.0,
2023-12-22,P005,P009,0.0,
2023-12-22,P005,P011,0.0,
2023-12-22,P006,P001,2.0,
2023-12-22,P006,P002,1.0,
2023-12-22,P006,P003,1.0,21.664444444444445
2023-12-22,P006,P004,49.0,14.777236552028219
2023-12-22,P006,P005,2.0,31.69005787037037
2023-12-22,P006,P007,0.0,
2023-12-22,P006,P008,1.0,
2023-12-22,P006,P009,3.0,
2023-12-22,P006,P011,0.0,
2023-12-22,P007,P002,1.0,4.453946759259259
2023-12-22,P007,P003,0.0,
2023-12-22,P007,P004,0.0,
2023-12-22,P007,P005,0.0,
2023-12-22,P007,P011,0.0,
2023-12-22,P008,P001,0.0,
2023-12-22,P008,P002,5.0,24.300099537037035
2023-12-22,P008,P003,5.0,11.819226851851852
2023-12-22,P008,P004,0.0,
2023-12-22,P008,P005,0.0,
2023-12-22,P008,P006,1.0,26.888958333333335
2023-12-22,P008,P007,0.0,
2023-12-22,P008,P009,0.0,
2023-12-22,P008,P010,0.0,
2023-12-22,P008,P011,0.0,
2023-12-22,P009,P001,2.0,43.682881944444446
2023-12-22,P009,P002,1.0,
2023-12-22,P009,P003,0.0,
2023-12-22,P009,P004,10.0,27.29998015873016
2023-12-22,P009,P005,1.0,50.82447916666667
2023-12-22,P009,P006,3.0,19.70275077160494
2023-12-22,P009,P007,0.0,
2023-12-22,P009,P008,0.0,
2023-12-22,P009,P011,0.0,
2023-12-22,P010,P002,0.0,
2023-12-22,P010,P008,1.0,56.51371527777778
2023-12-22,P011,P001,0.0,
2023-12-22,P011,P002,1.0,22.38256944444445
2023-12-22,P011,P003,0.0,
2023-12-22,P011,P004,0.0,
2023-12-22,P011,P005,0.0,
2023-12-22,P011,P006,0.0,
2023-12-22,P011,P007,0.0,
2023-12-22,P011,P008,0.0,
2023-12-22,P011,P009,0.0,
2023-12-29,P001,P002,2.0,32.73863425925926
2023-12-29,P001,P003,1.0,
2023-12-29,P001,P004,21.0,45.998761574074074
2023-12-29,P001,P005,7.0,40.5126712962963
2023-12-29,P001,P006,3.0,59.25103780864197
2023-12-29,P001,P008,0.0,
2023-12-29,P001,P009,3.0,56.18586805555555
2023-12-29,P001,P011,0.0,
2023-12-29,P002,P001,3.0,67.33228587962964
2023-12-29,P002,P003,6.0,1.8776581790123457
2023-12-29,P002,P004,20.0,53.73271476337449
2023-12-29,P002,P005,0.0,
2023-12-29,P002,P006,3.0,29.814519675925926
2023-12-29,P002,P007,0.0,
2023-12-29,P002,P008,1.0,26.965752314814814
2023-12-29,P002,P009,0.0,
2023-12-29,P002,P010,0.0,
2023-12-29,P002,P011,1.0,75.03865740740741
2023-12-29,P003,P001,0.0,
2023-12-29,P003,P002,13.0,10.737832754629629
2023-12-29,P003,P004,10.0,18.32509002057613
2023-12-29,P003,P005,2.0,60.485607638888894
2023-12-29,P003,P006,1.0,26.61642361111111
2023-12-29,P003,P007,0.0,
2023-12-29,P003,P008,2.0,4.486059027777777
2023-12-29,P003,P009,0.0,
2023-12-29,P003,P011,0.0,
2023-12-29,P004,P001,21.0,46.70195818865741
2023-12-29,P004,P002,18.0,42.537766203703704
2023-12-29,P004,P003,11.0,13.304695601851853
2023-12-29,P004,P005,7.0,58.20280092592593
2023-12-29,P004,P006,42.0,20.33064695083014
2023-12-29,P004,P007,0.0,
2023-12-29,P004,P008,3.0,
2023-12-29,P004,P009,11.0,22.31802314814815
2023-12-29,P004,P011,1.0,
2023-12-29,P005,P001,1.0,25.141203703703702
2023-12-29,P005,P002,1.0,
2023-12-29,P005,P003,0.0,
2023-12-29,P005,P004,9.0,61.84565200617285
2023-12-29,P005,P006,3.0,38.21125771604938
2023-12-29,P005,P008,0.0,
2023-12-29,P005,P009,0.0,
2023-12-29,P005,P011,0.0,
2023-12-29,P006,P001,3.0,35.239392361111115
2023-12-29,P006,P002,7.0,32.23330324074074
2023-12-29,P006,P003,0.0,
2023-12-29,P006,P004,57.0,15.976287677304963
2023-12-29,P006,P005,1.0,
2023-12-29,P006,P007,0.0,
2023-12-29,P006,P008,0.0,
2023-12-29,P006,P009,0.0,
2023-12-29,P006,P011,0.0,
2023-12-29,P007,P002,0.0,
2023-12-29,P007,P003,0.0,
2023-12-29,P007,P004,0.0,
2023-12-29,P007,P005,0.0,
2023-12-29,P007,P011,0.0,
2023-12-29,P008,P001,0.0,
2023-12-29,P008,P002,3.0,22.27
2023-12-29,P008,P003,1.0,17.839768518518518
2023-12-29,P008,P004,0.0,
2023-12-29,P008,P005,0.0,
2023-12-29,P008,P006,1.0,
2023-12-29,P008,P007,0.0,
2023-12-29,P008,P009,0.0,
2023-12-29,P008,P010,0.0,
2023-12-29,P008,P011,0.0,
2023-12-29,P009,P001,1.0,28.426944444444445
2023-12-29,P009,P002,1.0,
2023-12-29,P009,P003,0.0,
2023-12-29,P009,P004,16.0,15.746448688271604
2023-12-29,P009,P005,2.0,73.10890046296296
2023-12-29,P009,P006,1.0,3.5214699074074076
2023-12-29,P009,P007,0.0,
2023-12-29,P009,P008,0.0,
2023-12-29,P009,P011,0.0,
2023-12-29,P010,P002,0.0,
2023-12-29,P010,P008,0.0,
2023-12-29,P011,P001,0.0,
2023-12-29,P011,P002,1.0,
2023-12-29,P011,P003,0.0,
2023-12-29,P011,P004,4.0,57.625034722222225
2023-12-29,P011,P005,0.0,
2023-12-29,P011,P006,0.0,
2023-12-29,P011,P007,0.0,
2023-12-29,P011,P008,0.0,
2023-12-29,P011,P009,0.0,
2024-01-05,P001,P002,0.0,
2024-01-05,P001,P003,0.0,
2024-01-05,P001,P004,23.0,53.0576350308642
2024-01-05,P001,P005,3.0,31.59922453703704
2024-01-05,P001,P006,2.0,59.22875578703703
2024-01-05,P001,P008,0.0,
2024-01-05,P001,P009,1.0,
2024-01-05,P001,P011,2.0,34.07672453703704
2024-01-05,P002,P001,3.0,80.32907986111111
2024-01-05,P002,P003,10.0,15.151120113168723
2024-01-05,P002,P004,24.0,43.68040252057613
2024-01-05,P002,P005,3.0,
2024-01-05,P002,P006,1.0,27.83395833333333
2024-01-05,P002,P007,0.0,
2024-01-05,P002,P008,0.0,
2024-01-05,P002,P009,0.0,
2024-01-05,P002,P010,0.0,
2024-01-05,P002,P011,1.0,
2024-01-05,P003,P001,0.0,
2024-01-05,P003,P002,15.0,9.233452380952382
2024-01-05,P003,P004,8.0,36.65050925925926
2024-01-05,P003,P005,0.0,
2024-01-05,P003,P006,1.0,32.30920138888889
2024-01-05,P003,P007,0.0,
2024-01-05,P003,P008,1.0,2.106400462962963
2024-01-05,P003,P009,2.0,19.05316550925926
2024-01-05,P003,P011,0.0,
2024-01-05,P004,P001,19.0,32.14020121082621
2024-01-05,P004,P002,24.0,41.102987472766884
2024-01-05,P004,P003,18.0,31.25960978835979
2024-01-05,P004,P005,11.0,64.11297222222223
2024-01-05,P004,P006,61.0,23.717923831569664
2024-01-05,P004,P007,0.0,
2024-01-05,P004,P008,1.0,19.29167824074074
2024-01-05,P004,P009,5.0,28.192699652777776
2024-01-05,P004,P011,0.0,
2024-01-05,P005,P001,7.0,35.1934799382716
2024-01-05,P005,P002,1.0,33.852037037037036
2024-01-05,P005,P003,0.0,
2024-01-05,P005,P004,7.0,81.25687500000001
2024-01-05,P005,P006,3.0,38.30292824074074
2024-01-05,P005,P008,0.0,
2024-01-05,P005,P009,3.0,
2024-01-05,P005,P011,1.0,
2024-01-05,P006,P001,0.0,
2024-01-05,P006,P002,4.0,19.197274305555556
2024-01-05,P006,P003,0.0,
2024-01-05,P006,P004,45.0,20.135478192007795
2024-01-05,P006,P005,1.0,42.77300925925926
2024-01-05,P006,P007,0.0,
2024-01-05,P006,P008,0.0,
2024-01-05,P006,P009,7.0,7.147476851851851
2024-01-05,P006,P011,0.0,
2024-01-05,P007,P002,0.0,
2024-01-05,P007,P003,0.0,
2024-01-05,P007,P004,0.0,
2024-01-05,P007,P005,0.0,
2024-01-05,P007,P011,0.0,
2024-01-05,P008,P001,0.0,
2024-01-05,P008,P002,3.0,9.716766975308643
2024-01-05,P008,P003,1.0,17.63508101851852
2024-01-05,P008,P004,1.0,61.73525462962963
2024-01-05,P008,P005,0.0,
2024-01-05,P008,P006,0.0,
2024-01-05,P008,P007,1.0,4.567731481481482
2024-01-05,P008,P009,1.0,43.32168981481482
