week_ending_friday,chokepoint,gfw_total_hours,gfw_total_vessels,gfw_cargo_hours,gfw_bunker_hours,gfw_other_hours,gfw_other_share,gfw_total_hours_mom_pct,gfw_mean_presence_hours_per_vessel,pw_n_tanker,pw_n_total,pw_capacity_tanker,pw_capacity,pw_tanker_share,pw_tanker_cap_share,pw_avg_tanker_size,pw_n_tanker_wow_pct,pw_capacity_tanker_4w_ma,sar_detections_total,sar_detections_dark,sar_dark_share
2023-06-23,hormuz,226430.0,3069.0,62317.0,2834.0,137606.0,0.60771984,-6.9085736,73.77973,411.0,697.0,24270570.0,32065276.0,0.58967,0.75691134,59052.48,-6.802721,21822486.0,1668.0,749.0,0.44904077
2023-06-30,hormuz,239005.0,3395.0,54396.0,2452.0,142910.0,0.5979373,5.5535927,70.39912,421.0,723.0,20129290.0,28352212.0,0.582296,0.7099725,47813.04,2.43309,22162864.0,1913.0,909.0,0.4751699
2023-07-07,hormuz,239005.0,3395.0,54396.0,2452.0,142910.0,0.5979373,5.5535927,70.39912,453.0,757.0,21496636.0,29937896.0,0.5984148,0.71804094,47453.94,7.6009502,22398134.0,1913.0,909.0,0.4751699
2023-07-14,hormuz,239005.0,3395.0,54396.0,2452.0,142910.0,0.5979373,5.5535927,70.39912,475.0,767.0,22844682.0,30498162.0,0.61929595,0.7490511,48094.066,4.856512,22185294.0,1913.0,909.0,0.4751699
2023-07-21,hormuz,239005.0,3395.0,54396.0,2452.0,142910.0,0.5979373,5.5535927,70.39912,438.0,702.0,21585438.0,29032880.0,0.62393165,0.74348253,49281.82,-7.7894735,21514012.0,1913.0,909.0,0.4751699
2023-07-28,hormuz,213085.0,3118.0,49925.0,2119.0,128017.0,0.60077906,-10.844961,68.34028,457.0,750.0,22514304.0,30254096.0,0.60933334,0.7441737,49265.434,4.3378997,22110264.0,1486.0,720.0,0.4845222
2023-08-04,hormuz,213085.0,3118.0,49925.0,2119.0,128017.0,0.60077906,-10.844961,68.34028,428.0,693.0,20585882.0,27909026.0,0.6176046,0.7376066,48097.855,-6.345733,21882576.0,1486.0,720.0,0.4845222
2023-08-11,hormuz,213085.0,3118.0,49925.0,2119.0,128017.0,0.60077906,-10.844961,68.34028,470.0,760.0,20506000.0,28156912.0,0.6184211,0.72827584,43629.785,9.813084,21297906.0,1486.0,720.0,0.4845222
2023-08-18,hormuz,213085.0,3118.0,49925.0,2119.0,128017.0,0.60077906,-10.844961,68.34028,430.0,729.0,20248896.0,27985510.0,0.5898491,0.72354925,47090.453,-8.510638,20963770.0,1486.0,720.0,0.4845222
2023-08-25,hormuz,213085.0,3118.0,49925.0,2119.0,128017.0,0.60077906,-10.844961,68.34028,440.0,740.0,20969968.0,28498872.0,0.5945946,0.73581743,47659.016,2.3255813,20577686.0,1486.0,720.0,0.4845222
2023-09-01,hormuz,210318.0,3122.0,48439.0,2730.0,137409.0,0.6533392,-1.2985429,67.36643,437.0,747.0,21343558.0,29888044.0,0.5850067,0.71411693,48841.094,-0.6818182,20767104.0,1848.0,864.0,0.46753246
2023-09-08,hormuz,210318.0,3122.0,48439.0,2730.0,137409.0,0.6533392,-1.2985429,67.36643,438.0,730.0,18795308.0,26541916.0,0.6,0.7081368,42911.66,0.22883295,20339432.0,1848.0,864.0,0.46753246
2023-09-15,hormuz,210318.0,3122.0,48439.0,2730.0,137409.0,0.6533392,-1.2985429,67.36643,435.0,722.0,21479982.0,28963096.0,0.60249305,0.7416328,49379.27,-0.6849315,20647204.0,1848.0,864.0,0.46753246
2023-09-22,hormuz,210318.0,3122.0,48439.0,2730.0,137409.0,0.6533392,-1.2985429,67.36643,432.0,726.0,20053112.0,28020512.0,0.59504133,0.71565837,46419.242,-0.6896552,20417990.0,1848.0,864.0,0.46753246
2023-09-29,hormuz,215118.0,3171.0,50740.0,2779.0,138519.0,0.643921,2.2822583,67.839165,446.0,721.0,19207412.0,27240164.0,0.6185853,0.7051136,43065.945,3.2407408,19883954.0,1748.0,847.0,0.48455378
2023-10-06,hormuz,215118.0,3171.0,50740.0,2779.0,138519.0,0.643921,2.2822583,67.839165,442.0,737.0,18864324.0,25954544.0,0.59972864,0.7268216,42679.465,-0.89686096,19901208.0,1748.0,847.0,0.48455378
2023-10-13,hormuz,215118.0,3171.0,50740.0,2779.0,138519.0,0.643921,2.2822583,67.839165,463.0,774.0,22285352.0,30340044.0,0.5981912,0.73451936,48132.508,4.751131,20102550.0,1748.0,847.0,0.48455378
2023-10-20,hormuz,215118.0,3171.0,50740.0,2779.0,138519.0,0.643921,2.2822583,67.839165,457.0,753.0,20561214.0,28318808.0,0.6069057,0.7260621,44991.715,-1.2958963,20229576.0,1748.0,847.0,0.48455378
2023-10-27,hormuz,215118.0,3171.0,50740.0,2779.0,138519.0,0.643921,2.2822583,67.839165,420.0,698.0,19987286.0,27276736.0,0.6017192,0.7327595,47588.777,-8.09628,20424544.0,1748.0,847.0,0.48455378
2023-11-03,hormuz,193540.0,3091.0,46877.0,2254.0,126178.0,0.6519479,-10.030774,62.61404,390.0,659.0,17277036.0,24557032.0,0.59180576,0.70354736,44300.09,-7.142857,20027722.0,1544.0,713.0,0.46178755
2023-11-10,hormuz,193540.0,3091.0,46877.0,2254.0,126178.0,0.6519479,-10.030774,62.61404,425.0,684.0,20030032.0,27643848.0,0.62134504,0.7245747,47129.49,8.974359,19463892.0,1544.0,713.0,0.46178755
2023-11-17,hormuz,193540.0,3091.0,46877.0,2254.0,126178.0,0.6519479,-10.030774,62.61404,303.0,532.0,14691575.0,20823472.0,0.56954885,0.7055295,48487.047,-28.705883,17996482.0,1544.0,713.0,0.46178755
2023-11-24,hormuz,193540.0,3091.0,46877.0,2254.0,126178.0,0.6519479,-10.030774,62.61404,395.0,655.0,17863560.0,24385122.0,0.60305345,0.73255986,45224.203,30.363037,17465552.0,1544.0,713.0,0.46178755
2023-12-01,hormuz,192201.0,3004.0,46250.0,2177.0,126575.0,0.6585554,-0.69184667,63.98169,378.0,637.0,14480596.0,22469336.0,0.5934066,0.6444603,38308.453,-4.3037972,16766441.0,999.0,480.0,0.4804805
2023-12-08,hormuz,192201.0,3004.0,46250.0,2177.0,126575.0,0.6585554,-0.69184667,63.98169,347.0,560.0,18663492.0,24464400.0,0.61964285,0.76288366,53785.277,-8.201058,16424806.0,999.0,480.0,0.4804805
2023-12-15,hormuz,192201.0,3004.0,46250.0,2177.0,126575.0,0.6585554,-0.69184667,63.98169,392.0,647.0,19441480.0,26781996.0,0.6058733,0.72591597,49595.61,12.9683,17612282.0,999.0,480.0,0.4804805
2023-12-22,hormuz,192201.0,3004.0,46250.0,2177.0,126575.0,0.6585554,-0.69184667,63.98169,388.0,645.0,19507814.0,27047068.0,0.6015504,0.7212543,50277.87,-1.0204082,18023344.0,999.0,480.0,0.4804805
2023-12-29,hormuz,169006.0,2960.0,42156.0,1441.0,107986.0,0.6389477,-12.068095,57.096622,393.0,643.0,18361704.0,25754718.0,0.61119753,0.7129452,46721.89,1.2886598,18993622.0,1505.0,679.0,0.4511628
2024-01-05,hormuz,169006.0,2960.0,42156.0,1441.0,107986.0,0.6389477,-12.068095,57.096622,403.0,653.0,17686396.0,24505768.0,0.6171516,0.72172374,43886.836,2.5445292,18749348.0,1505.0,679.0,0.4511628
2024-01-12,hormuz,169006.0,2960.0,42156.0,1441.0,107986.0,0.6389477,-12.068095,57.096622,370.0,605.0,19287376.0,25269224.0,0.61157024,0.76327527,52128.04,-8.188585,18710822.0,1505.0,679.0,0.4511628
2024-01-19,hormuz,169006.0,2960.0,42156.0,1441.0,107986.0,0.6389477,-12.068095,57.096622,373.0,598.0,18350266.0,24260272.0,0.6237458,0.7563916,49196.42,0.8108108,18421434.0,1505.0,679.0,0.4511628
2024-01-26,hormuz,169006.0,2960.0,42156.0,1441.0,107986.0,0.6389477,-12.068095,57.096622,402.0,644.0,19502692.0,25972386.0,0.6242236,0.75090104,48514.16,7.774799,18706682.0,1505.0,679.0,0.4511628
2024-02-02,hormuz,177847.0,3059.0,47874.0,1305.0,109789.0,0.61732274,5.2311754,58.138935,381.0,647.0,16741968.0,23786798.0,0.5888717,0.7038345,43942.17,-5.223881,18470576.0,1470.0,690.0,0.46938777
2024-02-09,hormuz,177847.0,3059.0,47874.0,1305.0,109789.0,0.61732274,5.2311754,58.138935,366.0,615.0,19986840.0,26921352.0,0.595122,0.7424159,54608.85,-3.937008,18645442.0,1470.0,690.0,0.46938777
2024-02-16,hormuz,177847.0,3059.0,47874.0,1305.0,109789.0,0.61732274,5.2311754,58.138935,361.0,628.0,14615109.0,21679612.0,0.5748408,0.67414075,40485.066,-1.3661202,17711652.0,1470.0,690.0,0.46938777
2024-02-23,hormuz,177847.0,3059.0,47874.0,1305.0,109789.0,0.61732274,5.2311754,58.138935,431.0,697.0,20846452.0,28501168.0,0.6183644,0.7314245,48367.64,19.390581,18047592.0,1470.0,690.0,0.46938777
2024-03-01,hormuz,161811.0,3122.0,39079.0,1901.0,104403.0,0.6452157,-9.016739,51.829277,358.0,605.0,19386180.0,25660570.0,0.59173554,0.7554851,54151.34,-16.937355,18708646.0,1565.0,730.0,0.46645367
2024-03-08,hormuz,161811.0,3122.0,39079.0,1901.0,104403.0,0.6452157,-9.016739,51.829277,378.0,648.0,17981864.0,25868836.0,0.5833333,0.69511694,47571.07,5.586592,18207402.0,1565.0,730.0,0.46645367
2024-03-15,hormuz,161811.0,3122.0,39079.0,1901.0,104403.0,0.6452157,-9.016739,51.829277,401.0,678.0,19505728.0,26964788.0,0.59144545,0.72337776,48642.715,6.0846562,19430056.0,1565.0,730.0,0.46645367
2024-03-22,hormuz,161811.0,3122.0,39079.0,1901.0,104403.0,0.6452157,-9.016739,51.829277,428.0,731.0,21520564.0,29391432.0,0.5854993,0.73220533,50281.688,6.733167,19598584.0,1565.0,730.0,0.46645367
2024-03-29,hormuz,150574.0,2974.0,39999.0,1543.0,94712.0,0.6290063,-6.944522,50.630127,454.0,778.0,22712724.0,32040078.0,0.58354753,0.7088848,50028.027,6.074766,20430220.0,1468.0,784.0,0.53405994
2024-04-05,hormuz,150574.0,2974.0,39999.0,1543.0,94712.0,0.6290063,-6.944522,50.630127,385.0,650.0,18069746.0,25572170.0,0.5923077,0.70661765,46934.406,-15.198237,20452190.0,1468.0,784.0,0.53405994
2024-04-12,hormuz,150574.0,2974.0,39999.0,1543.0,94712.0,0.6290063,-6.944522,50.630127,433.0,741.0,21659744.0,29907188.0,0.58434546,0.724232,50022.5,12.467532,20990694.0,1468.0,784.0,0.53405994
2024-04-19,hormuz,150574.0,2974.0,39999.0,1543.0,94712.0,0.6290063,-6.944522,50.630127,438.0,752.0,20488058.0,28663312.0,0.5824468,0.7147833,46776.387,1.1547344,20732568.0,1468.0,784.0,0.53405994
2024-04-26,hormuz,150574.0,2974.0,39999.0,1543.0,94712.0,0.6290063,-6.944522,50.630127,416.0,666.0,20583648.0,27220936.0,0.6246246,0.7561697,49479.92,-5.022831,20200298.0,1468.0,784.0,0.53405994
2024-05-03,hormuz,196508.0,3225.0,52349.0,2556.0,117178.0,0.59630144,30.50593,60.932713,416.0,704.0,20744370.0,28939346.0,0.59090906,0.7168223,49866.273,0.0,20868954.0,1766.0,874.0,0.49490374
2024-05-10,hormuz,196508.0,3225.0,52349.0,2556.0,117178.0,0.59630144,30.50593,60.932713,411.0,675.0,17716588.0,24886372.0,0.60888886,0.71189916,43106.055,-1.2019231,19883166.0,1766.0,874.0,0.49490374
2024-05-17,hormuz,196508.0,3225.0,52349.0,2556.0,117178.0,0.59630144,30.50593,60.932713,434.0,727.0,22364952.0,29832922.0,0.59697384,0.7496735,51532.145,5.596107,20352388.0,1766.0,874.0,0.49490374
2024-05-24,hormuz,196508.0,3225.0,52349.0,2556.0,117178.0,0.59630144,30.50593,60.932713,451.0,768.0,19905704.0,28077416.0,0.58723956,0.70895785,44136.816,3.9170506,20182904.0,1766.0,874.0,0.49490374
2024-05-31,hormuz,188559.0,3101.0,49802.0,2796.0,113217.0,0.60043275,-4.045128,60.80587,443.0,762.0,21545082.0,30443576.0,0.5813648,0.7077054,48634.496,-1.7738359,20383082.0,1631.0,810.0,0.49662784
2024-06-07,hormuz,188559.0,3101.0,49802.0,2796.0,113217.0,0.60043275,-4.045128,60.80587,440.0,745.0,19864778.0,27665038.0,0.590604,0.7180463,45147.223,-0.6772009,20920128.0,1631.0,810.0,0.49662784
2024-06-14,hormuz,188559.0,3101.0,49802.0,2796.0,113217.0,0.60043275,-4.045128,60.80587,443.0,754.0,21544722.0,30198394.0,0.5875332,0.71343935,48633.684,0.6818182,20715072.0,1631.0,810.0,0.49662784
2024-06-21,hormuz,188559.0,3101.0,49802.0,2796.0,113217.0,0.60043275,-4.045128,60.80587,446.0,759.0,19450988.0,27138870.0,0.5876153,0.71672064,43612.082,0.6772009,20601392.0,1631.0,810.0,0.49662784
2024-06-28,hormuz,251050.0,3538.0,53009.0,2922.0,140120.0,0.5581358,33.14135,70.95817,417.0,704.0,19233716.0,27173464.0,0.59232956,0.7078125,46124.02,-6.502242,20023552.0,1923.0,952.0,0.4950598
2024-07-05,hormuz,251050.0,3538.0,53009.0,2922.0,140120.0,0.5581358,33.14135,70.95817,434.0,731.0,18849490.0,26644436.0,0.59370726,0.7074456,43432.004,4.076739,19769728.0,1923.0,952.0,0.4950598
2024-07-12,hormuz,251050.0,3538.0,53009.0,2922.0,140120.0,0.5581358,33.14135,70.95817,424.0,730.0,17660792.0,26108764.0,0.58082193,0.6764315,41652.81,-2.3041475,18798746.0,1923.0,952.0,0.4950598
2024-07-19,hormuz,251050.0,3538.0,53009.0,2922.0,140120.0,0.5581358,33.14135,70.95817,452.0,759.0,21243144.0,29239294.0,0.59552044,0.7265272,46998.105,6.6037736,19246784.0,1923.0,952.0,0.4950598
2024-07-26,hormuz,251050.0,3538.0,53009.0,2922.0,140120.0,0.5581358,33.14135,70.95817,442.0,734.0,20741108.0,27755188.0,0.6021798,0.7472876,46925.582,-2.2123895,19623632.0,1923.0,952.0,0.4950598
2024-08-02,hormuz,233314.0,3122.0,57697.0,3270.0,137202.0,0.5880573,-7.0647283,74.73222,408.0,687.0,20101444.0,27724140.0,0.59388644,0.72505206,49268.246,-7.6923075,19936622.0,1793.0,841.0,0.4690463
2024-08-09,hormuz,233314.0,3122.0,57697.0,3270.0,137202.0,0.5880573,-7.0647283,74.73222,411.0,701.0,17577046.0,24963412.0,0.58630526,0.70411235,42766.535,0.7352941,19915686.0,1793.0,841.0,0.4690463
2024-08-16,hormuz,233314.0,3122.0,57697.0,3270.0,137202.0,0.5880573,-7.0647283,74.73222,421.0,694.0,19274564.0,26651932.0,0.60662824,0.72319573,45782.81,2.43309,19423540.0,1793.0,841.0,0.4690463
2024-08-23,hormuz,233314.0,3122.0,57697.0,3270.0,137202.0,0.5880573,-7.0647283,74.73222,397.0,674.0,19452128.0,27186968.0,0.5890208,0.7154946,48997.805,-5.7007127,19101296.0,1793.0,841.0,0.4690463
2024-08-30,hormuz,243706.0,3067.0,58458.0,2387.0,146203.0,0.59991544,4.4540834,79.46071,347.0,624.0,19023274.0,25923284.0,0.55608976,0.7338297,54822.117,-12.594459,18831752.0,1547.0,740.0,0.4783452
2024-09-06,hormuz,243706.0,3067.0,58458.0,2387.0,146203.0,0.59991544,4.4540834,79.46071,483.0,800.0,20175040.0,28729192.0,0.60375,0.70224875,41770.27,39.193085,19481252.0,1547.0,740.0,0.4783452
2024-09-13,hormuz,243706.0,3067.0,58458.0,2387.0,146203.0,0.59991544,4.4540834,79.46071,442.0,740.0,20011052.0,27478720.0,0.5972973,0.7282382,45273.875,-8.488613,19665374.0,1547.0,740.0,0.4783452
2024-09-20,hormuz,243706.0,3067.0,58458.0,2387.0,146203.0,0.59991544,4.4540834,79.46071,436.0,752.0,17092858.0,26736652.0,0.57978725,0.6393044,39203.805,-1.3574661,19075556.0,1547.0,740.0,0.4783452
2024-09-27,hormuz,243706.0,3067.0,58458.0,2387.0,146203.0,0.59991544,4.4540834,79.46071,432.0,757.0,19940434.0,27648118.0,0.5706737,0.7212221,46158.41,-0.9174312,19304846.0,1547.0,740.0,0.4783452
2024-10-04,hormuz,237570.0,3134.0,63761.0,2803.0,147497.0,0.620857,-2.517788,75.804085,434.0,771.0,20590742.0,29365068.0,0.5629053,0.7011985,47444.105,0.46296296,19408772.0,1931.0,904.0,0.4681512
2024-10-11,hormuz,237570.0,3134.0,63761.0,2803.0,147497.0,0.620857,-2.517788,75.804085,411.0,722.0,18322872.0,26643952.0,0.5692521,0.68769354,44581.2,-5.299539,18986726.0,1931.0,904.0,0.4681512
2024-10-18,hormuz,237570.0,3134.0,63761.0,2803.0,147497.0,0.620857,-2.517788,75.804085,426.0,735.0,20520964.0,28110696.0,0.5795918,0.73000556,48171.277,3.649635,19843754.0,1931.0,904.0,0.4681512
2024-10-25,hormuz,237570.0,3134.0,63761.0,2803.0,147497.0,0.620857,-2.517788,75.804085,437.0,737.0,19705526.0,26335952.0,0.5929444,0.7482367,45092.74,2.5821595,19785026.0,1931.0,904.0,0.4681512
2024-11-01,hormuz,234194.0,3134.0,61220.0,2228.0,145641.0,0.62188184,-1.4210548,74.72687,367.0,676.0,16891232.0,25357660.0,0.5428994,0.66611946,46025.152,-16.018307,18860148.0,2003.0,968.0,0.4832751
2024-11-08,hormuz,234194.0,3134.0,61220.0,2228.0,145641.0,0.62188184,-1.4210548,74.72687,356.0,655.0,14774443.0,22043218.0,0.54351145,0.6702489,41501.246,-2.997275,17973040.0,2003.0,968.0,0.4832751
2024-11-15,hormuz,234194.0,3134.0,61220.0,2228.0,145641.0,0.62188184,-1.4210548,74.72687,430.0,744.0,20960768.0,29091906.0,0.577957,0.7205017,48745.973,20.786516,18082992.0,2003.0,968.0,0.4832751
2024-11-22,hormuz,234194.0,3134.0,61220.0,2228.0,145641.0,0.62188184,-1.4210548,74.72687,379.0,667.0,18254644.0,24970304.0,0.5682159,0.73105407,48165.285,-11.860465,17720272.0,2003.0,968.0,0.4832751
2024-11-29,hormuz,233494.0,3303.0,56924.0,2481.0,148234.0,0.63485146,-0.2988975,70.69149,370.0,672.0,18890288.0,26741292.0,0.5505952,0.7064089,51054.832,-2.3746703,18220036.0,2002.0,1066.0,0.53246754
2024-12-06,hormuz,233494.0,3303.0,56924.0,2481.0,148234.0,0.63485146,-0.2988975,70.69149,344.0,586.0,15513242.0,22029556.0,0.5870307,0.70420134,45096.633,-7.027027,18404736.0,2002.0,1066.0,0.53246754
2024-12-13,hormuz,233494.0,3303.0,56924.0,2481.0,148234.0,0.63485146,-0.2988975,70.69149,313.0,571.0,15105651.0,21597854.0,0.54816115,0.6994052,48260.867,-9.011628,16940956.0,2002.0,1066.0,0.53246754
2024-12-20,hormuz,233494.0,3303.0,56924.0,2481.0,148234.0,0.63485146,-0.2988975,70.69149,360.0,632.0,19216354.0,26599788.0,0.56962025,0.7224251,53378.76,15.015974,17181384.0,2002.0,1066.0,0.53246754
2024-12-27,hormuz,233494.0,3303.0,56924.0,2481.0,148234.0,0.63485146,-0.2988975,70.69149,347.0,591.0,16130754.0,22270736.0,0.58714044,0.7243027,46486.324,-3.6111112,16491500.0,2002.0,1066.0,0.53246754
2025-01-03,hormuz,224625.0,3363.0,53025.0,1392.0,143380.0,0.6383083,-3.7983844,66.793045,274.0,516.0,13828993.0,20646208.0,0.53100777,0.6698079,50470.777,-21.037464,16070438.0,1833.0,936.0,0.5106383
2025-01-10,hormuz,224625.0,3363.0,53025.0,1392.0,143380.0,0.6383083,-3.7983844,66.793045,283.0,518.0,12991977.0,18827792.0,0.54633206,0.69004256,45908.047,3.2846715,15542020.0,1833.0,936.0,0.5106383
2025-01-17,hormuz,224625.0,3363.0,53025.0,1392.0,143380.0,0.6383083,-3.7983844,66.793045,266.0,493.0,12100196.0,18538280.0,0.53955376,0.6527141,45489.457,-6.007067,13762980.0,1833.0,936.0,0.5106383
2025-01-24,hormuz,224625.0,3363.0,53025.0,1392.0,143380.0,0.6383083,-3.7983844,66.793045,317.0,555.0,16464534.0,22649240.0,0.57117116,0.7269353,51938.594,19.172932,13846425.0,1833.0,936.0,0.5106383
2025-01-31,hormuz,235013.0,3435.0,57158.0,1502.0,147490.0,0.6275823,4.6245966,68.417175,299.0,525.0,15695258.0,21450216.0,0.5695238,0.7317063,52492.5,-5.6782336,14312991.0,2215.0,1179.0,0.5322799
2025-02-07,hormuz,235013.0,3435.0,57158.0,1502.0,147490.0,0.6275823,4.6245966,68.417175,332.0,585.0,15018607.0,21137818.0,0.5675214,0.7105089,45236.77,11.036789,14819649.0,2215.0,1179.0,0.5322799
2025-02-14,hormuz,235013.0,3435.0,57158.0,1502.0,147490.0,0.6275823,4.6245966,68.417175,306.0,527.0,14706375.0,21115468.0,0.58064514,0.696474,48060.05,-7.8313255,15471194.0,2215.0,1179.0,0.5322799
2025-02-21,hormuz,235013.0,3435.0,57158.0,1502.0,147490.0,0.6275823,4.6245966,68.417175,356.0,626.0,16773243.0,23432980.0,0.5686901,0.71579635,47115.85,16.339869,15548371.0,2215.0,1179.0,0.5322799
2025-02-28,hormuz,242530.0,3475.0,58320.0,1953.0,157756.0,0.65045977,3.1985464,69.79281,371.0,646.0,17476196.0,24359174.0,0.5743034,0.717438,47105.65,4.2134833,15993605.0,2009.0,991.0,0.49328023
2025-03-07,hormuz,242530.0,3475.0,58320.0,1953.0,157756.0,0.65045977,3.1985464,69.79281,321.0,554.0,12491258.0,18964056.0,0.57942235,0.65868074,38913.58,-13.477089,15361768.0,2009.0,991.0,0.49328023
2025-03-14,hormuz,242530.0,3475.0,58320.0,1953.0,157756.0,0.65045977,3.1985464,69.79281,371.0,628.0,17595564.0,24602208.0,0.59076434,0.71520257,47427.395,15.576324,16084065.0,2009.0,991.0,0.49328023
2025-03-21,hormuz,242530.0,3475.0,58320.0,1953.0,157756.0,0.65045977,3.1985464,69.79281,403.0,695.0,20697790.0,28957192.0,0.5798561,0.71477205,51359.28,8.625337,17065202.0,2009.0,991.0,0.49328023
2025-03-28,hormuz,227862.0,3345.0,53718.0,1490.0,148326.0,0.6509466,-6.0479116,68.12018,401.0,705.0,17817660.0,25498466.0,0.5687943,0.6987738,44433.066,-0.49627793,17150568.0,2202.0,1115.0,0.50635785
2025-04-04,hormuz,227862.0,3345.0,53718.0,1490.0,148326.0,0.6509466,-6.0479116,68.12018,326.0,590.0,15297662.0,23191270.0,0.5525424,0.6596302,46925.344,-18.703241,17852168.0,2202.0,1115.0,0.50635785
2025-04-11,hormuz,227862.0,3345.0,53718.0,1490.0,148326.0,0.6509466,-6.0479116,68.12018,461.0,775.0,21479284.0,29177496.0,0.59483874,0.73615927,46592.81,41.41104,18823100.0,2202.0,1115.0,0.50635785
2025-04-18,hormuz,227862.0,3345.0,53718.0,1490.0,148326.0,0.6509466,-6.0479116,68.12018,425.0,754.0,19634920.0,27338516.0,0.5636605,0.71821463,46199.812,-7.8091106,18557382.0,2202.0,1115.0,0.50635785
2025-04-25,hormuz,227862.0,3345.0,53718.0,1490.0,148326.0,0.6509466,-6.0479116,68.12018,381.0,668.0,17788764.0,25379480.0,0.5703593,0.70091134,46689.668,-10.3529415,18550158.0,2202.0,1115.0,0.50635785
2025-05-02,hormuz,251738.0,3717.0,56930.0,2500.0,166424.0,0.66110003,10.4782715,67.72612,425.0,755.0,17874984.0,26212960.0,0.5629139,0.681914,42058.79,11.548556,19194488.0,2035.0,1038.0,0.5100737
2025-05-09,hormuz,251738.0,3717.0,56930.0,2500.0,166424.0,0.66110003,10.4782715,67.72612,438.0,738.0,20062980.0,28137962.0,0.5934959,0.7130218,45805.895,3.0588236,18840412.0,2035.0,1038.0,0.5100737
2025-05-16,hormuz,251738.0,3717.0,56930.0,2500.0,166424.0,0.66110003,10.4782715,67.72612,395.0,699.0,17536088.0,25438908.0,0.565093,0.68934125,44395.16,-9.817351,18315704.0,2035.0,1038.0,0.5100737
2025-05-23,hormuz,251738.0,3717.0,56930.0,2500.0,166424.0,0.66110003,10.4782715,67.72612,452.0,772.0,20000332.0,28443992.0,0.58549225,0.7031478,44248.52,14.43038,18868596.0,2035.0,1038.0,0.5100737
2025-05-30,hormuz,282006.0,3630.0,63101.0,3429.0,171371.0,0.6076856,12.023612,77.68761,448.0,787.0,19488372.0,27638644.0,0.56925035,0.7051132,43500.832,-0.88495576,19271944.0,2266.0,1110.0,0.48984995
2025-06-06,hormuz,282006.0,3630.0,63101.0,3429.0,171371.0,0.6076856,12.023612,77.68761,414.0,749.0,19892824.0,28535794.0,0.552737,0.6971183,48050.297,-7.589286,19229404.0,2266.0,1110.0,0.48984995
2025-06-13,hormuz,282006.0,3630.0,63101.0,3429.0,171371.0,0.6076856,12.023612,77.68761,409.0,719.0,19383352.0,27415204.0,0.5688456,0.7070292,47392.055,-1.2077295,19691220.0,2266.0,1110.0,0.48984995
2025-06-20,hormuz,282006.0,3630.0,63101.0,3429.0,171371.0,0.6076856,12.023612,77.68761,437.0,792.0,21593770.0,30155252.0,0.55176765,0.71608657,49413.66,6.845966,20089580.0,2266.0,1110.0,0.48984995
2025-06-27,hormuz,282006.0,3630.0,63101.0,3429.0,171371.0,0.6076856,12.023612,77.68761,393.0,713.0,18981524.0,26698124.0,0.55119216,0.71096843,48299.043,-10.06865,19962868.0,2266.0,1110.0,0.48984995
2025-07-04,hormuz,312352.0,3994.0,64146.0,3535.0,185448.0,0.5937148,10.760764,78.20531,420.0,722.0,18630356.0,26149472.0,0.58171743,0.7124563,44357.99,6.8702292,19647250.0,2071.0,1006.0,0.48575568
2025-07-11,hormuz,312352.0,3994.0,64146.0,3535.0,185448.0,0.5937148,10.760764,78.20531,421.0,759.0,19306406.0,27138504.0,0.5546772,0.7114027,45858.445,0.23809524,19628014.0,2071.0,1006.0,0.48575568
2025-07-18,hormuz,312352.0,3994.0,64146.0,3535.0,185448.0,0.5937148,10.760764,78.20531,383.0,656.0,16789574.0,24182588.0,0.58384144,0.69428355,43837.008,-9.026128,18426964.0,2071.0,1006.0,0.48575568
2025-07-25,hormuz,312352.0,3994.0,64146.0,3535.0,185448.0,0.5937148,10.760764,78.20531,408.0,740.0,20704496.0,28479476.0,0.55135137,0.72699714,50746.312,6.5274153,18857708.0,2071.0,1006.0,0.48575568
2025-08-01,hormuz,251831.0,3553.0,50400.0,1930.0,148699.0,0.5904714,-19.375896,70.87841,387.0,699.0,17255622.0,24972142.0,0.55364805,0.69099486,44588.17,-5.147059,18514024.0,2030.0,1099.0,0.54137933
2025-08-08,hormuz,251831.0,3553.0,50400.0,1930.0,148699.0,0.5904714,-19.375896,70.87841,407.0,697.0,18873108.0,25951360.0,0.58393115,0.7272493,46371.273,5.1679587,18405700.0,2030.0,1099.0,0.54137933
2025-08-15,hormuz,251831.0,3553.0,50400.0,1930.0,148699.0,0.5904714,-19.375896,70.87841,382.0,694.0,19711042.0,27342274.0,0.55043226,0.7208999,51599.586,-6.142506,19136068.0,2030.0,1099.0,0.54137933
2025-08-22,hormuz,251831.0,3553.0,50400.0,1930.0,148699.0,0.5904714,-19.375896,70.87841,425.0,742.0,19092926.0,27744700.0,0.57277626,0.68816483,44924.53,11.256544,18733174.0,2030.0,1099.0,0.54137933
2025-08-29,hormuz,237355.0,3429.0,46177.0,1954.0,152513.0,0.6425523,-5.7482996,69.21989,418.0,736.0,20849704.0,28899364.0,0.5679348,0.72145885,49879.67,-1.6470588,19631694.0,2489.0,1379.0,0.55403775
2025-09-05,hormuz,237355.0,3429.0,46177.0,1954.0,152513.0,0.6425523,-5.7482996,69.21989,405.0,734.0,19092300.0,26656304.0,0.5517711,0.7162395,47141.48,-3.1100478,19686492.0,2489.0,1379.0,0.55403775
