week_ending_friday,region_type,region_id,region_short,detections_total,detections_dark,detections_matched,dark_share
2022-07-08,aoi,P011,P011,11.0,1.0,10.0,0.0909090909090909
2022-07-15,aoi,P011,P011,11.0,1.0,10.0,0.0909090909090909
2022-07-22,aoi,P011,P011,11.0,1.0,10.0,0.0909090909090909
2022-07-29,aoi,P011,P011,8.0,2.0,6.0,0.25
2022-08-05,aoi,P011,P011,8.0,2.0,6.0,0.25
2022-08-12,aoi,P011,P011,8.0,2.0,6.0,0.25
2022-08-19,aoi,P011,P011,8.0,2.0,6.0,0.25
2022-08-26,aoi,P011,P011,8.0,2.0,6.0,0.25
2022-09-02,aoi,P011,P011,5.0,0.0,5.0,0.0
2022-09-09,aoi,P011,P011,5.0,0.0,5.0,0.0
2022-09-16,aoi,P011,P011,5.0,0.0,5.0,0.0
2022-09-23,aoi,P011,P011,5.0,0.0,5.0,0.0
2022-09-30,aoi,P011,P011,16.0,4.0,12.0,0.25
2022-10-07,aoi,P011,P011,16.0,4.0,12.0,0.25
2022-10-14,aoi,P011,P011,16.0,4.0,12.0,0.25
2022-10-21,aoi,P011,P011,16.0,4.0,12.0,0.25
2022-10-28,aoi,P011,P011,10.0,1.0,9.0,0.1
2022-11-04,aoi,P011,P011,10.0,1.0,9.0,0.1
2022-11-11,aoi,P011,P011,10.0,1.0,9.0,0.1
2022-11-18,aoi,P011,P011,10.0,1.0,9.0,0.1
2022-11-25,aoi,P011,P011,10.0,1.0,9.0,0.1
2022-12-02,aoi,P011,P011,8.0,3.0,5.0,0.375
2022-12-09,aoi,P011,P011,8.0,3.0,5.0,0.375
2022-12-16,aoi,P011,P011,8.0,3.0,5.0,0.375
2022-12-23,aoi,P011,P011,8.0,3.0,5.0,0.375
2022-12-30,aoi,P011,P011,13.0,2.0,11.0,0.1538461538461538
2023-01-06,aoi,P011,P011,13.0,2.0,11.0,0.1538461538461538
2023-01-13,aoi,P011,P011,13.0,2.0,11.0,0.1538461538461538
2023-01-20,aoi,P011,P011,13.0,2.0,11.0,0.1538461538461538
2023-01-27,aoi,P011,P011,13.0,2.0,11.0,0.1538461538461538
2023-02-03,aoi,P011,P011,11.0,2.0,9.0,0.1818181818181818
2023-02-10,aoi,P011,P011,11.0,2.0,9.0,0.1818181818181818
2023-02-17,aoi,P011,P011,11.0,2.0,9.0,0.1818181818181818
2023-02-24,aoi,P011,P011,11.0,2.0,9.0,0.1818181818181818
2023-03-03,aoi,P011,P011,15.0,7.0,8.0,0.4666666666666667
2023-03-10,aoi,P011,P011,15.0,7.0,8.0,0.4666666666666667
2023-03-17,aoi,P011,P011,15.0,7.0,8.0,0.4666666666666667
2023-03-24,aoi,P011,P011,15.0,7.0,8.0,0.4666666666666667
2023-03-31,aoi,P011,P011,5.0,1.0,4.0,0.2
2023-04-07,aoi,P011,P011,5.0,1.0,4.0,0.2
2023-04-14,aoi,P011,P011,5.0,1.0,4.0,0.2
2023-04-21,aoi,P011,P011,5.0,1.0,4.0,0.2
2023-04-28,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-05-05,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-05-12,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-05-19,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-05-26,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-06-02,aoi,P011,P011,3.0,0.0,3.0,0.0
2023-06-09,aoi,P011,P011,3.0,0.0,3.0,0.0
2023-06-16,aoi,P011,P011,3.0,0.0,3.0,0.0
2023-06-23,aoi,P011,P011,3.0,0.0,3.0,0.0
2023-06-30,aoi,P011,P011,10.0,3.0,7.0,0.3
2023-07-07,aoi,P011,P011,10.0,3.0,7.0,0.3
2023-07-14,aoi,P011,P011,10.0,3.0,7.0,0.3
2023-07-21,aoi,P011,P011,10.0,3.0,7.0,0.3
2023-07-28,aoi,P011,P011,4.0,1.0,3.0,0.25
2023-08-04,aoi,P011,P011,4.0,1.0,3.0,0.25
2023-08-11,aoi,P011,P011,4.0,1.0,3.0,0.25
2023-08-18,aoi,P011,P011,4.0,1.0,3.0,0.25
2023-08-25,aoi,P011,P011,4.0,1.0,3.0,0.25
2023-09-01,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-09-08,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-09-15,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-09-22,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2023-09-29,aoi,P011,P011,8.0,2.0,6.0,0.25
2023-10-06,aoi,P011,P011,8.0,2.0,6.0,0.25
2023-10-13,aoi,P011,P011,8.0,2.0,6.0,0.25
2023-10-20,aoi,P011,P011,8.0,2.0,6.0,0.25
2023-10-27,aoi,P011,P011,8.0,2.0,6.0,0.25
2023-11-03,aoi,P011,P011,2.0,0.0,2.0,0.0
2023-11-10,aoi,P011,P011,2.0,0.0,2.0,0.0
2023-11-17,aoi,P011,P011,2.0,0.0,2.0,0.0
2023-11-24,aoi,P011,P011,2.0,0.0,2.0,0.0
2023-12-01,aoi,P011,P011,14.0,2.0,12.0,0.1428571428571428
2023-12-08,aoi,P011,P011,14.0,2.0,12.0,0.1428571428571428
2023-12-15,aoi,P011,P011,14.0,2.0,12.0,0.1428571428571428
2023-12-22,aoi,P011,P011,14.0,2.0,12.0,0.1428571428571428
2023-12-29,aoi,P011,P011,7.0,1.0,6.0,0.1428571428571428
2024-01-05,aoi,P011,P011,7.0,1.0,6.0,0.1428571428571428
2024-01-12,aoi,P011,P011,7.0,1.0,6.0,0.1428571428571428
2024-01-19,aoi,P011,P011,7.0,1.0,6.0,0.1428571428571428
2024-01-26,aoi,P011,P011,7.0,1.0,6.0,0.1428571428571428
2024-02-02,aoi,P011,P011,6.0,0.0,6.0,0.0
2024-02-09,aoi,P011,P011,6.0,0.0,6.0,0.0
2024-02-16,aoi,P011,P011,6.0,0.0,6.0,0.0
2024-02-23,aoi,P011,P011,6.0,0.0,6.0,0.0
2024-03-01,aoi,P011,P011,4.0,0.0,4.0,0.0
2024-03-08,aoi,P011,P011,4.0,0.0,4.0,0.0
2024-03-15,aoi,P011,P011,4.0,0.0,4.0,0.0
2024-03-22,aoi,P011,P011,4.0,0.0,4.0,0.0
2024-03-29,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-04-05,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-04-12,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-04-19,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-04-26,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-05-03,aoi,P011,P011,4.0,1.0,3.0,0.25
2024-05-10,aoi,P011,P011,4.0,1.0,3.0,0.25
2024-05-17,aoi,P011,P011,4.0,1.0,3.0,0.25
2024-05-24,aoi,P011,P011,4.0,1.0,3.0,0.25
2024-05-31,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-06-07,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-06-14,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-06-21,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-06-28,aoi,P011,P011,12.0,0.0,12.0,0.0
2024-07-05,aoi,P011,P011,12.0,0.0,12.0,0.0
2024-07-12,aoi,P011,P011,12.0,0.0,12.0,0.0
2024-07-19,aoi,P011,P011,12.0,0.0,12.0,0.0
2024-07-26,aoi,P011,P011,12.0,0.0,12.0,0.0
2024-08-02,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-08-09,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-08-16,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-08-23,aoi,P011,P011,15.0,2.0,13.0,0.1333333333333333
2024-08-30,aoi,P011,P011,15.0,1.0,14.0,0.0666666666666666
2024-09-06,aoi,P011,P011,15.0,1.0,14.0,0.0666666666666666
2024-09-13,aoi,P011,P011,15.0,1.0,14.0,0.0666666666666666
2024-09-20,aoi,P011,P011,15.0,1.0,14.0,0.0666666666666666
2024-09-27,aoi,P011,P011,15.0,1.0,14.0,0.0666666666666666
2024-10-04,aoi,P011,P011,20.0,2.0,18.0,0.1
2024-10-11,aoi,P011,P011,20.0,2.0,18.0,0.1
2024-10-18,aoi,P011,P011,20.0,2.0,18.0,0.1
2024-10-25,aoi,P011,P011,20.0,2.0,18.0,0.1
2024-11-01,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-11-08,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-11-15,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-11-22,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2024-11-29,aoi,P011,P011,14.0,1.0,13.0,0.0714285714285714
2024-12-06,aoi,P011,P011,14.0,1.0,13.0,0.0714285714285714
2024-12-13,aoi,P011,P011,14.0,1.0,13.0,0.0714285714285714
2024-12-20,aoi,P011,P011,14.0,1.0,13.0,0.0714285714285714
2024-12-27,aoi,P011,P011,14.0,1.0,13.0,0.0714285714285714
2025-01-03,aoi,P011,P011,12.0,1.0,11.0,0.0833333333333333
2025-01-10,aoi,P011,P011,12.0,1.0,11.0,0.0833333333333333
2025-01-17,aoi,P011,P011,12.0,1.0,11.0,0.0833333333333333
2025-01-24,aoi,P011,P011,12.0,1.0,11.0,0.0833333333333333
2025-01-31,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-02-07,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-02-14,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-02-21,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-02-28,aoi,P011,P011,19.0,4.0,15.0,0.2105263157894736
2025-03-07,aoi,P011,P011,19.0,4.0,15.0,0.2105263157894736
2025-03-14,aoi,P011,P011,19.0,4.0,15.0,0.2105263157894736
2025-03-21,aoi,P011,P011,19.0,4.0,15.0,0.2105263157894736
2025-03-28,aoi,P011,P011,8.0,0.0,8.0,0.0
2025-04-04,aoi,P011,P011,8.0,0.0,8.0,0.0
2025-04-11,aoi,P011,P011,8.0,0.0,8.0,0.0
2025-04-18,aoi,P011,P011,8.0,0.0,8.0,0.0
2025-04-25,aoi,P011,P011,8.0,0.0,8.0,0.0
2025-05-02,aoi,P011,P011,13.0,1.0,12.0,0.0769230769230769
2025-05-09,aoi,P011,P011,13.0,1.0,12.0,0.0769230769230769
2025-05-16,aoi,P011,P011,13.0,1.0,12.0,0.0769230769230769
2025-05-23,aoi,P011,P011,13.0,1.0,12.0,0.0769230769230769
2025-05-30,aoi,P011,P011,12.0,2.0,10.0,0.1666666666666666
2025-06-06,aoi,P011,P011,12.0,2.0,10.0,0.1666666666666666
2025-06-13,aoi,P011,P011,12.0,2.0,10.0,0.1666666666666666
2025-06-20,aoi,P011,P011,12.0,2.0,10.0,0.1666666666666666
2025-06-27,aoi,P011,P011,12.0,2.0,10.0,0.1666666666666666
2025-07-04,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-07-11,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-07-18,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-07-25,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-08-01,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-08-08,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-08-15,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-08-22,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-08-29,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-09-05,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-09-12,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-09-19,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-09-26,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-10-03,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-10-10,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-10-17,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-10-24,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-10-31,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-11-07,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-11-14,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-11-21,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-11-28,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-12-05,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-12-12,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-12-19,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2025-12-26,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-01-02,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-01-09,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-01-16,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-01-23,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-01-30,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-02-06,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-02-13,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-02-20,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-02-27,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-03-06,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-03-13,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-03-20,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-03-27,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-04-03,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-04-10,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-04-17,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-04-24,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-05-01,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-05-08,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-05-15,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-05-22,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-05-29,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-06-05,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-06-12,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-06-19,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2026-06-26,aoi,P011,P011,9.0,1.0,8.0,0.1111111111111111
2019-01-04,chokepoint,Panama Canal,panama,,,,
2019-01-11,chokepoint,Panama Canal,panama,,,,
2019-01-18,chokepoint,Panama Canal,panama,,,,
2019-01-25,chokepoint,Panama Canal,panama,,,,
2019-02-01,chokepoint,Panama Canal,panama,,,,
2019-02-08,chokepoint,Panama Canal,panama,,,,
2019-02-15,chokepoint,Panama Canal,panama,,,,
2019-02-22,chokepoint,Panama Canal,panama,,,,
2019-03-01,chokepoint,Panama Canal,panama,360.0,120.0,240.0,0.3333333333333333
2019-03-08,chokepoint,Panama Canal,panama,360.0,120.0,240.0,0.3333333333333333
2019-03-15,chokepoint,Panama Canal,panama,360.0,120.0,240.0,0.3333333333333333
2019-03-22,chokepoint,Panama Canal,panama,360.0,120.0,240.0,0.3333333333333333
2019-03-29,chokepoint,Panama Canal,panama,483.0,82.0,401.0,0.1697722567287784
2019-04-05,chokepoint,Panama Canal,panama,483.0,82.0,401.0,0.1697722567287784
2019-04-12,chokepoint,Panama Canal,panama,483.0,82.0,401.0,0.1697722567287784
2019-04-19,chokepoint,Panama Canal,panama,483.0,82.0,401.0,0.1697722567287784
2019-04-26,chokepoint,Panama Canal,panama,483.0,82.0,401.0,0.1697722567287784
2019-05-03,chokepoint,Panama Canal,panama,315.0,71.0,244.0,0.2253968253968254
2019-05-10,chokepoint,Panama Canal,panama,315.0,71.0,244.0,0.2253968253968254
2019-05-17,chokepoint,Panama Canal,panama,315.0,71.0,244.0,0.2253968253968254
2019-05-24,chokepoint,Panama Canal,panama,315.0,71.0,244.0,0.2253968253968254
2019-05-31,chokepoint,Panama Canal,panama,599.0,216.0,383.0,0.3606010016694491
2019-06-07,chokepoint,Panama Canal,panama,599.0,216.0,383.0,0.3606010016694491
2019-06-14,chokepoint,Panama Canal,panama,599.0,216.0,383.0,0.3606010016694491
2019-06-21,chokepoint,Panama Canal,panama,599.0,216.0,383.0,0.3606010016694491
2019-06-28,chokepoint,Panama Canal,panama,439.0,148.0,291.0,0.337129840546697
2019-07-05,chokepoint,Panama Canal,panama,439.0,148.0,291.0,0.337129840546697
2019-07-12,chokepoint,Panama Canal,panama,439.0,148.0,291.0,0.337129840546697
2019-07-19,chokepoint,Panama Canal,panama,439.0,148.0,291.0,0.337129840546697
2019-07-26,chokepoint,Panama Canal,panama,439.0,148.0,291.0,0.337129840546697
2019-08-02,chokepoint,Panama Canal,panama,503.0,168.0,335.0,0.3339960238568588
2019-08-09,chokepoint,Panama Canal,panama,503.0,168.0,335.0,0.3339960238568588
2019-08-16,chokepoint,Panama Canal,panama,503.0,168.0,335.0,0.3339960238568588
2019-08-23,chokepoint,Panama Canal,panama,503.0,168.0,335.0,0.3339960238568588
2019-08-30,chokepoint,Panama Canal,panama,633.0,180.0,453.0,0.2843601895734597
2019-09-06,chokepoint,Panama Canal,panama,633.0,180.0,453.0,0.2843601895734597
2019-09-13,chokepoint,Panama Canal,panama,633.0,180.0,453.0,0.2843601895734597
2019-09-20,chokepoint,Panama Canal,panama,633.0,180.0,453.0,0.2843601895734597
2019-09-27,chokepoint,Panama Canal,panama,633.0,180.0,453.0,0.2843601895734597
2019-10-04,chokepoint,Panama Canal,panama,376.0,101.0,275.0,0.2686170212765957
2019-10-11,chokepoint,Panama Canal,panama,376.0,101.0,275.0,0.2686170212765957
2019-10-18,chokepoint,Panama Canal,panama,376.0,101.0,275.0,0.2686170212765957
2019-10-25,chokepoint,Panama Canal,panama,376.0,101.0,275.0,0.2686170212765957
2019-11-01,chokepoint,Panama Canal,panama,546.0,97.0,449.0,0.1776556776556776
2019-11-08,chokepoint,Panama Canal,panama,546.0,97.0,449.0,0.1776556776556776
2019-11-15,chokepoint,Panama Canal,panama,546.0,97.0,449.0,0.1776556776556776
2019-11-22,chokepoint,Panama Canal,panama,546.0,97.0,449.0,0.1776556776556776
2019-11-29,chokepoint,Panama Canal,panama,439.0,133.0,306.0,0.3029612756264236
2019-12-06,chokepoint,Panama Canal,panama,439.0,133.0,306.0,0.3029612756264236
2019-12-13,chokepoint,Panama Canal,panama,439.0,133.0,306.0,0.3029612756264236
2019-12-20,chokepoint,Panama Canal,panama,439.0,133.0,306.0,0.3029612756264236
2019-12-27,chokepoint,Panama Canal,panama,439.0,133.0,306.0,0.3029612756264236
2020-01-03,chokepoint,Panama Canal,panama,647.0,145.0,502.0,0.2241112828438949
2020-01-10,chokepoint,Panama Canal,panama,647.0,145.0,502.0,0.2241112828438949
2020-01-17,chokepoint,Panama Canal,panama,647.0,145.0,502.0,0.2241112828438949
2020-01-24,chokepoint,Panama Canal,panama,647.0,145.0,502.0,0.2241112828438949
2020-01-31,chokepoint,Panama Canal,panama,398.0,81.0,317.0,0.2035175879396984
2020-02-07,chokepoint,Panama Canal,panama,398.0,81.0,317.0,0.2035175879396984
2020-02-14,chokepoint,Panama Canal,panama,398.0,81.0,317.0,0.2035175879396984
2020-02-21,chokepoint,Panama Canal,panama,398.0,81.0,317.0,0.2035175879396984
2020-02-28,chokepoint,Panama Canal,panama,657.0,142.0,515.0,0.2161339421613394
2020-03-06,chokepoint,Panama Canal,panama,657.0,142.0,515.0,0.2161339421613394
2020-03-13,chokepoint,Panama Canal,panama,657.0,142.0,515.0,0.2161339421613394
2020-03-20,chokepoint,Panama Canal,panama,657.0,142.0,515.0,0.2161339421613394
2020-03-27,chokepoint,Panama Canal,panama,657.0,142.0,515.0,0.2161339421613394
2020-04-03,chokepoint,Panama Canal,panama,310.0,36.0,274.0,0.1161290322580645
2020-04-10,chokepoint,Panama Canal,panama,310.0,36.0,274.0,0.1161290322580645
2020-04-17,chokepoint,Panama Canal,panama,310.0,36.0,274.0,0.1161290322580645
2020-04-24,chokepoint,Panama Canal,panama,310.0,36.0,274.0,0.1161290322580645
2020-05-01,chokepoint,Panama Canal,panama,667.0,76.0,591.0,0.1139430284857571
2020-05-08,chokepoint,Panama Canal,panama,667.0,76.0,591.0,0.1139430284857571
2020-05-15,chokepoint,Panama Canal,panama,667.0,76.0,591.0,0.1139430284857571
2020-05-22,chokepoint,Panama Canal,panama,667.0,76.0,591.0,0.1139430284857571
2020-05-29,chokepoint,Panama Canal,panama,377.0,25.0,352.0,0.0663129973474801
2020-06-05,chokepoint,Panama Canal,panama,377.0,25.0,352.0,0.0663129973474801
2020-06-12,chokepoint,Panama Canal,panama,377.0,25.0,352.0,0.0663129973474801
2020-06-19,chokepoint,Panama Canal,panama,377.0,25.0,352.0,0.0663129973474801
2020-06-26,chokepoint,Panama Canal,panama,377.0,25.0,352.0,0.0663129973474801
2020-07-03,chokepoint,Panama Canal,panama,532.0,98.0,434.0,0.1842105263157894
2020-07-10,chokepoint,Panama Canal,panama,532.0,98.0,434.0,0.1842105263157894
2020-07-17,chokepoint,Panama Canal,panama,532.0,98.0,434.0,0.1842105263157894
2020-07-24,chokepoint,Panama Canal,panama,532.0,98.0,434.0,0.1842105263157894
2020-07-31,chokepoint,Panama Canal,panama,356.0,96.0,260.0,0.2696629213483146
2020-08-07,chokepoint,Panama Canal,panama,356.0,96.0,260.0,0.2696629213483146
2020-08-14,chokepoint,Panama Canal,panama,356.0,96.0,260.0,0.2696629213483146
2020-08-21,chokepoint,Panama Canal,panama,356.0,96.0,260.0,0.2696629213483146
2020-08-28,chokepoint,Panama Canal,panama,582.0,171.0,411.0,0.2938144329896907
2020-09-04,chokepoint,Panama Canal,panama,582.0,171.0,411.0,0.2938144329896907
2020-09-11,chokepoint,Panama Canal,panama,582.0,171.0,411.0,0.2938144329896907
2020-09-18,chokepoint,Panama Canal,panama,582.0,171.0,411.0,0.2938144329896907
2020-09-25,chokepoint,Panama Canal,panama,582.0,171.0,411.0,0.2938144329896907
2020-10-02,chokepoint,Panama Canal,panama,611.0,147.0,464.0,0.2405891980360065
2020-10-09,chokepoint,Panama Canal,panama,611.0,147.0,464.0,0.2405891980360065
2020-10-16,chokepoint,Panama Canal,panama,611.0,147.0,464.0,0.2405891980360065
2020-10-23,chokepoint,Panama Canal,panama,611.0,147.0,464.0,0.2405891980360065
2020-10-30,chokepoint,Panama Canal,panama,465.0,63.0,402.0,0.1354838709677419
2020-11-06,chokepoint,Panama Canal,panama,465.0,63.0,402.0,0.1354838709677419
2020-11-13,chokepoint,Panama Canal,panama,465.0,63.0,402.0,0.1354838709677419
2020-11-20,chokepoint,Panama Canal,panama,465.0,63.0,402.0,0.1354838709677419
2020-11-27,chokepoint,Panama Canal,panama,465.0,63.0,402.0,0.1354838709677419
2020-12-04,chokepoint,Panama Canal,panama,733.0,100.0,633.0,0.1364256480218281
2020-12-11,chokepoint,Panama Canal,panama,733.0,100.0,633.0,0.1364256480218281
2020-12-18,chokepoint,Panama Canal,panama,733.0,100.0,633.0,0.1364256480218281
2020-12-25,chokepoint,Panama Canal,panama,733.0,100.0,633.0,0.1364256480218281
2021-01-01,chokepoint,Panama Canal,panama,745.0,128.0,617.0,0.1718120805369127
2021-01-08,chokepoint,Panama Canal,panama,745.0,128.0,617.0,0.1718120805369127
2021-01-15,chokepoint,Panama Canal,panama,745.0,128.0,617.0,0.1718120805369127
2021-01-22,chokepoint,Panama Canal,panama,745.0,128.0,617.0,0.1718120805369127
2021-01-29,chokepoint,Panama Canal,panama,848.0,195.0,653.0,0.2299528301886792
2021-02-05,chokepoint,Panama Canal,panama,848.0,195.0,653.0,0.2299528301886792
2021-02-12,chokepoint,Panama Canal,panama,848.0,195.0,653.0,0.2299528301886792
2021-02-19,chokepoint,Panama Canal,panama,848.0,195.0,653.0,0.2299528301886792
2021-02-26,chokepoint,Panama Canal,panama,848.0,195.0,653.0,0.2299528301886792
2021-03-05,chokepoint,Panama Canal,panama,507.0,59.0,448.0,0.1163708086785009
2021-03-12,chokepoint,Panama Canal,panama,507.0,59.0,448.0,0.1163708086785009
2021-03-19,chokepoint,Panama Canal,panama,507.0,59.0,448.0,0.1163708086785009
2021-03-26,chokepoint,Panama Canal,panama,507.0,59.0,448.0,0.1163708086785009
2021-04-02,chokepoint,Panama Canal,panama,581.0,67.0,514.0,0.1153184165232358
2021-04-09,chokepoint,Panama Canal,panama,581.0,67.0,514.0,0.1153184165232358
2021-04-16,chokepoint,Panama Canal,panama,581.0,67.0,514.0,0.1153184165232358
2021-04-23,chokepoint,Panama Canal,panama,581.0,67.0,514.0,0.1153184165232358
2021-04-30,chokepoint,Panama Canal,panama,418.0,50.0,368.0,0.1196172248803827
2021-05-07,chokepoint,Panama Canal,panama,418.0,50.0,368.0,0.1196172248803827
2021-05-14,chokepoint,Panama Canal,panama,418.0,50.0,368.0,0.1196172248803827
2021-05-21,chokepoint,Panama Canal,panama,418.0,50.0,368.0,0.1196172248803827
2021-05-28,chokepoint,Panama Canal,panama,650.0,117.0,533.0,0.18
2021-06-04,chokepoint,Panama Canal,panama,650.0,117.0,533.0,0.18
2021-06-11,chokepoint,Panama Canal,panama,650.0,117.0,533.0,0.18
2021-06-18,chokepoint,Panama Canal,panama,650.0,117.0,533.0,0.18
2021-06-25,chokepoint,Panama Canal,panama,650.0,117.0,533.0,0.18
2021-07-02,chokepoint,Panama Canal,panama,426.0,95.0,331.0,0.2230046948356807
2021-07-09,chokepoint,Panama Canal,panama,426.0,95.0,331.0,0.2230046948356807
2021-07-16,chokepoint,Panama Canal,panama,426.0,95.0,331.0,0.2230046948356807
2021-07-23,chokepoint,Panama Canal,panama,426.0,95.0,331.0,0.2230046948356807
2021-07-30,chokepoint,Panama Canal,panama,543.0,149.0,394.0,0.2744014732965009
2021-08-06,chokepoint,Panama Canal,panama,543.0,149.0,394.0,0.2744014732965009
2021-08-13,chokepoint,Panama Canal,panama,543.0,149.0,394.0,0.2744014732965009
2021-08-20,chokepoint,Panama Canal,panama,543.0,149.0,394.0,0.2744014732965009
2021-08-27,chokepoint,Panama Canal,panama,543.0,149.0,394.0,0.2744014732965009
2021-09-03,chokepoint,Panama Canal,panama,529.0,70.0,459.0,0.1323251417769376
2021-09-10,chokepoint,Panama Canal,panama,529.0,70.0,459.0,0.1323251417769376
2021-09-17,chokepoint,Panama Canal,panama,529.0,70.0,459.0,0.1323251417769376
2021-09-24,chokepoint,Panama Canal,panama,529.0,70.0,459.0,0.1323251417769376
2021-10-01,chokepoint,Panama Canal,panama,735.0,134.0,601.0,0.182312925170068
2021-10-08,chokepoint,Panama Canal,panama,735.0,134.0,601.0,0.182312925170068
2021-10-15,chokepoint,Panama Canal,panama,735.0,134.0,601.0,0.182312925170068
2021-10-22,chokepoint,Panama Canal,panama,735.0,134.0,601.0,0.182312925170068
2021-10-29,chokepoint,Panama Canal,panama,577.0,116.0,461.0,0.2010398613518197
2021-11-05,chokepoint,Panama Canal,panama,577.0,116.0,461.0,0.2010398613518197
