week_ending_friday,site_id,pw_portcalls_tanker,pw_portcalls_cargo,pw_import_tanker,pw_export_tanker,gfw_n_visits,gfw_dwell_hrs_mean,gfw_dwell_hrs_median,gfw_self_loops,sar_detections_total,sar_detections_dark,sar_dark_share,avail_node
2022-12-30,P008,14.0,1.0,11830.0,2573950.0,7.0,50.15420634920635,11.805833333333334,3.0,475.0,284.0,0.5978947368421053,1
2022-12-30,P009,69.0,31.0,643458.0,410972.0,94.0,38.827374551971324,18.220277777777778,65.0,111.0,7.0,0.063063063063063,1
2022-12-30,P010,2.0,0.0,0.0,72839.0,2.0,12.712916666666667,12.712916666666667,2.0,61.0,46.0,0.7540983606557377,1
2022-12-30,P011,22.0,2.0,83159.0,703851.0,10.0,100.73963888888889,44.73638888888889,2.0,13.0,2.0,0.1538461538461538,1
2023-01-06,P001,321.0,227.0,2790022.0,761506.0,270.0,54.14654699626866,30.459778194444446,224.0,107.0,11.0,0.102803738317757,1
2023-01-06,P002,75.0,10.0,883523.0,652608.0,114.0,39.54221978557505,20.632083333333334,59.0,710.0,26.0,0.0366197183098591,1
2023-01-06,P003,8.0,0.0,91261.0,736175.0,36.0,79.24662698412698,41.37361111111111,8.0,195.0,20.0,0.1025641025641025,1
2023-01-06,P004,487.0,356.0,3280721.0,2104830.0,540.0,35.42919185236625,24.057916666666664,398.0,982.0,69.0,0.070264765784114,1
2023-01-06,P005,85.0,46.0,334035.0,2155370.0,46.0,113.11953503019323,100.0638888888889,23.0,17.0,4.0,0.2352941176470588,1
2023-01-06,P006,149.0,300.0,2157517.0,409608.0,421.0,77.23930521262002,43.433055555555555,342.0,392.0,30.0,0.0765306122448979,1
2023-01-06,P007,9.0,0.0,39323.0,200180.0,3.0,26.13712962962963,27.86277777777778,2.0,34.0,7.0,0.2058823529411764,1
2023-01-06,P008,14.0,0.0,6655.0,2528098.0,18.0,31.83827160493827,12.651250000000001,9.0,475.0,284.0,0.5978947368421053,1
2023-01-06,P009,79.0,29.0,932172.0,703873.0,89.0,45.446257802746565,23.558333333333337,63.0,111.0,7.0,0.063063063063063,1
2023-01-06,P010,3.0,0.0,0.0,103750.0,3.0,50.74462962962963,6.065833333333333,3.0,61.0,46.0,0.7540983606557377,1
2023-01-06,P011,30.0,2.0,472936.0,1746805.0,4.0,26.037569444444443,19.27861111111111,4.0,13.0,2.0,0.1538461538461538,1
2023-01-13,P001,301.0,255.0,3242110.0,733360.0,188.0,67.29436339391253,52.531666666666666,167.0,107.0,11.0,0.102803738317757,1
2023-01-13,P002,58.0,4.0,759964.0,506312.0,90.0,39.37921913580247,16.19027777777778,49.0,710.0,26.0,0.0366197183098591,1
2023-01-13,P003,10.0,0.0,154335.0,953746.0,28.0,99.37925555555556,56.32277777777778,4.0,195.0,20.0,0.1025641025641025,1
2023-01-13,P004,507.0,359.0,3991258.0,2402720.0,557.0,35.9580873485306,24.120416666666664,405.0,982.0,69.0,0.070264765784114,1
2023-01-13,P005,81.0,46.0,527922.0,2167848.0,44.0,141.0571319121447,80.78,22.0,17.0,4.0,0.2352941176470588,1
2023-01-13,P006,125.0,318.0,2126659.0,227955.0,491.0,64.25531287175826,35.53,407.0,392.0,30.0,0.0765306122448979,1
2023-01-13,P007,9.0,0.0,104195.0,241570.0,2.0,53.37222222222222,53.37222222222222,1.0,34.0,7.0,0.2058823529411764,1
2023-01-13,P008,12.0,0.0,5174.0,2178695.0,13.0,29.791944444444443,7.115,5.0,475.0,284.0,0.5978947368421053,1
2023-01-13,P009,85.0,21.0,426781.0,347811.0,97.0,47.396156930126004,23.227777777777774,70.0,111.0,7.0,0.063063063063063,1
2023-01-13,P010,2.0,0.0,0.0,115404.0,1.0,117.15138888888887,117.15138888888887,1.0,61.0,46.0,0.7540983606557377,1
2023-01-13,P011,23.0,3.0,669402.0,1012387.0,9.0,56.62996913580247,51.77194444444444,2.0,13.0,2.0,0.1538461538461538,1
2023-01-20,P001,300.0,277.0,3348529.0,765499.0,233.0,57.679383650453026,34.15416666666667,192.0,107.0,11.0,0.102803738317757,1
2023-01-20,P002,47.0,7.0,488245.0,550704.0,117.0,46.897659420289855,18.24361111111111,57.0,710.0,26.0,0.0366197183098591,1
2023-01-20,P003,11.0,0.0,140900.0,474271.0,26.0,143.20748931623933,63.00791666666667,4.0,195.0,20.0,0.1025641025641025,1
2023-01-20,P004,507.0,383.0,3689700.0,2393690.0,559.0,41.234669802802806,24.39527777777778,407.0,982.0,69.0,0.070264765784114,1
2023-01-20,P005,105.0,45.0,397892.0,2243236.0,47.0,89.0394621749409,48.82555555555555,26.0,17.0,4.0,0.2352941176470588,1
2023-01-20,P006,129.0,287.0,2174942.0,291655.0,482.0,78.40762767812656,37.85666666666666,380.0,392.0,30.0,0.0765306122448979,1
2023-01-20,P007,14.0,2.0,174146.0,349075.0,0.0,,,0.0,34.0,7.0,0.2058823529411764,1
2023-01-20,P008,8.0,0.0,2962.0,1811532.0,8.0,56.67444444444445,12.314861111111114,2.0,475.0,284.0,0.5978947368421053,1
2023-01-20,P009,96.0,36.0,732072.0,605263.0,110.0,29.180330808080807,14.539722222222224,91.0,111.0,7.0,0.063063063063063,1
2023-01-20,P010,3.0,0.0,0.0,147289.0,3.0,86.16703703703705,7.094166666666666,3.0,61.0,46.0,0.7540983606557377,1
2023-01-20,P011,31.0,0.0,699259.0,1435902.0,7.0,68.59551587301588,48.07388888888889,3.0,13.0,2.0,0.1538461538461538,1
2023-01-27,P001,318.0,287.0,3168432.0,999724.0,239.0,48.88991713352008,33.060694444444444,203.0,107.0,11.0,0.102803738317757,1
2023-01-27,P002,66.0,9.0,997843.0,620968.0,100.0,46.612166666666674,21.276250000000005,55.0,710.0,26.0,0.0366197183098591,1
2023-01-27,P003,11.0,0.0,130993.0,1199497.0,32.0,101.64387962962964,39.2725,9.0,195.0,20.0,0.1025641025641025,1
2023-01-27,P004,518.0,357.0,2982202.0,2615868.0,610.0,35.41186664836171,24.352222222222224,444.0,982.0,69.0,0.070264765784114,1
2023-01-27,P005,105.0,44.0,712120.0,2409459.0,43.0,103.9721834625323,64.65611111111112,19.0,17.0,4.0,0.2352941176470588,1
2023-01-27,P006,107.0,291.0,1018239.0,234865.0,426.0,127.68731060606062,42.88263888888889,347.0,392.0,30.0,0.0765306122448979,1
2023-01-27,P007,7.0,0.0,18861.0,305030.0,1.0,12.669166666666667,12.669166666666667,1.0,34.0,7.0,0.2058823529411764,1
2023-01-27,P008,8.0,0.0,1481.0,1580278.0,14.0,17.022222222222222,13.574027777777777,8.0,475.0,284.0,0.5978947368421053,1
2023-01-27,P009,80.0,20.0,966062.0,437670.0,99.0,37.01840067340068,20.2425,74.0,111.0,7.0,0.063063063063063,1
2023-01-27,P010,2.0,0.0,0.0,153205.0,1.0,6.2025,6.2025,1.0,61.0,46.0,0.7540983606557377,1
2023-01-27,P011,17.0,5.0,126212.0,1075812.0,7.0,58.16380952380952,23.754722222222224,6.0,13.0,2.0,0.1538461538461538,1
2023-02-03,P001,341.0,318.0,2645774.0,1260927.0,254.0,48.72233970136144,30.644166666666667,216.0,93.0,15.0,0.1612903225806451,1
2023-02-03,P002,57.0,6.0,715098.0,664912.0,112.0,44.36032986111111,21.12027777777778,64.0,820.0,35.0,0.0426829268292682,1
2023-02-03,P003,8.0,0.0,34112.0,785357.0,24.0,66.66662037037037,63.10069444444444,6.0,261.0,25.0,0.0957854406130268,1
2023-02-03,P004,476.0,352.0,3172530.0,2387656.0,589.0,36.76352498580352,22.95916666666667,428.0,618.0,46.0,0.0744336569579288,1
2023-02-03,P005,88.0,39.0,567500.0,2132142.0,45.0,94.91368518518519,51.79555555555555,27.0,14.0,2.0,0.1428571428571428,1
2023-02-03,P006,83.0,237.0,1588553.0,297441.0,331.0,129.12908026755852,43.17111111111111,256.0,193.0,11.0,0.0569948186528497,1
2023-02-03,P007,8.0,0.0,5622.0,257199.0,3.0,64.63722222222222,61.26805555555555,2.0,41.0,9.0,0.2195121951219512,1
2023-02-03,P008,17.0,0.0,5174.0,3500653.0,14.0,44.70073412698413,19.269305555555558,7.0,524.0,266.0,0.5076335877862596,1
2023-02-03,P009,80.0,22.0,698046.0,470905.0,102.0,57.77859204793028,22.480416666666667,73.0,154.0,9.0,0.0584415584415584,1
2023-02-03,P010,5.0,0.0,0.0,320824.0,5.0,55.36688888888889,48.425555555555555,3.0,78.0,66.0,0.8461538461538461,1
2023-02-03,P011,21.0,0.0,70240.0,698430.0,11.0,108.93636363636364,121.7675,3.0,11.0,2.0,0.1818181818181818,1
2023-02-10,P001,297.0,312.0,3050819.0,1381860.0,280.0,45.34193353174604,30.12611111111111,241.0,93.0,15.0,0.1612903225806451,1
2023-02-10,P002,47.0,5.0,593695.0,517852.0,84.0,52.55282076719577,22.40611111111111,42.0,820.0,35.0,0.0426829268292682,1
2023-02-10,P003,16.0,0.0,142593.0,1888919.0,36.0,104.50056327160493,74.20430555555555,8.0,261.0,25.0,0.0957854406130268,1
2023-02-10,P004,524.0,374.0,3121092.0,2591760.0,570.0,42.33421378091873,24.488611111111112,423.0,618.0,46.0,0.0744336569579288,1
2023-02-10,P005,91.0,45.0,702106.0,1946234.0,39.0,77.39570512820512,65.05444444444444,19.0,14.0,2.0,0.1428571428571428,1
2023-02-10,P006,127.0,237.0,1301962.0,292834.0,198.0,98.34216114019779,44.66305555555556,137.0,193.0,11.0,0.0569948186528497,1
2023-02-10,P007,11.0,0.0,160350.0,256621.0,1.0,31.259444444444444,31.259444444444444,1.0,41.0,9.0,0.2195121951219512,1
2023-02-10,P008,13.0,0.0,136564.0,1594575.0,15.0,37.29598148148148,17.33416666666667,7.0,524.0,266.0,0.5076335877862596,1
2023-02-10,P009,81.0,32.0,1130461.0,470122.0,77.0,50.994148629148626,17.68888888888889,48.0,154.0,9.0,0.0584415584415584,1
2023-02-10,P010,4.0,0.0,0.0,261082.0,3.0,80.18453703703703,6.277222222222222,2.0,78.0,66.0,0.8461538461538461,1
2023-02-10,P011,24.0,1.0,126660.0,778781.0,9.0,20.898518518518518,12.585,4.0,11.0,2.0,0.1818181818181818,1
2023-02-17,P001,312.0,315.0,3688048.0,923599.0,263.0,45.632223282442745,31.7075,217.0,93.0,15.0,0.1612903225806451,1
2023-02-17,P002,49.0,6.0,534099.0,644777.0,98.0,48.25521764032073,19.210555555555555,54.0,820.0,35.0,0.0426829268292682,1
2023-02-17,P003,16.0,0.0,195023.0,1458179.0,25.0,70.90471111111111,31.29111111111111,6.0,261.0,25.0,0.0957854406130268,1
2023-02-17,P004,544.0,369.0,3535108.0,2845615.0,591.0,39.95429941421013,24.52277777777778,439.0,618.0,46.0,0.0744336569579288,1
2023-02-17,P005,91.0,40.0,275656.0,2115560.0,43.0,89.33285052910053,52.56527777777778,26.0,14.0,2.0,0.1428571428571428,1
2023-02-17,P006,122.0,255.0,1471446.0,339377.0,281.0,94.01782510288065,36.70222222222222,217.0,193.0,11.0,0.0569948186528497,1
2023-02-17,P007,16.0,0.0,158702.0,466934.0,1.0,38.314166666666665,38.314166666666665,1.0,41.0,9.0,0.2195121951219512,1
2023-02-17,P008,14.0,0.0,2587.0,2163754.0,14.0,53.54535714285714,19.521388888888886,8.0,524.0,266.0,0.5076335877862596,1
2023-02-17,P009,97.0,41.0,1289787.0,524350.0,113.0,41.11853982300885,16.918055555555554,80.0,154.0,9.0,0.0584415584415584,1
2023-02-17,P010,4.0,1.0,0.0,239349.0,2.0,268.90305555555557,268.90305555555557,2.0,78.0,66.0,0.8461538461538461,1
2023-02-17,P011,23.0,1.0,109323.0,881269.0,10.0,67.07302777777777,56.33444444444444,4.0,11.0,2.0,0.1818181818181818,1
2023-02-24,P001,334.0,316.0,3524678.0,1104330.0,262.0,44.77331849024597,29.118055555555557,224.0,93.0,15.0,0.1612903225806451,1
2023-02-24,P002,69.0,6.0,1074324.0,652217.0,100.0,49.73028333333334,21.299861111111113,50.0,820.0,35.0,0.0426829268292682,1
2023-02-24,P003,10.0,0.0,264791.0,1121562.0,29.0,95.85835249042145,56.02361111111111,6.0,261.0,25.0,0.0957854406130268,1
2023-02-24,P004,479.0,357.0,3216700.0,2687435.0,575.0,37.4809391996892,23.280833333333334,419.0,618.0,46.0,0.0744336569579288,1
2023-02-24,P005,94.0,46.0,550634.0,2325476.0,37.0,92.95850600600602,63.78055555555556,16.0,14.0,2.0,0.1428571428571428,1
2023-02-24,P006,118.0,275.0,1518271.0,264517.0,466.0,94.77147554080629,46.75375,371.0,193.0,11.0,0.0569948186528497,1
2023-02-24,P007,19.0,2.0,4920.0,653649.0,0.0,,,0.0,41.0,9.0,0.2195121951219512,1
2023-02-24,P008,16.0,0.0,2587.0,2989678.0,10.0,38.98836111111111,14.760694444444447,3.0,524.0,266.0,0.5076335877862596,1
2023-02-24,P009,104.0,32.0,885261.0,823602.0,122.0,42.94223588342441,17.265416666666667,93.0,154.0,9.0,0.0584415584415584,1
2023-02-24,P010,5.0,2.0,0.0,257616.0,2.0,14.225972222222223,14.225972222222223,2.0,78.0,66.0,0.8461538461538461,1
2023-02-24,P011,17.0,2.0,41469.0,434898.0,6.0,116.25152777777777,66.07027777777778,2.0,11.0,2.0,0.1818181818181818,1
2023-03-03,P001,309.0,328.0,2424170.0,1075901.0,255.0,44.17054461942257,28.01486111111111,211.0,76.0,9.0,0.1184210526315789,1
2023-03-03,P002,56.0,3.0,492342.0,828186.0,110.0,44.11140404040405,18.133194444444445,66.0,991.0,39.0,0.0393541876892028,1
2023-03-03,P003,18.0,0.0,244823.0,1733364.0,24.0,95.44335648148149,67.43319444444444,6.0,292.0,37.0,0.1267123287671233,1
2023-03-03,P004,504.0,346.0,3212885.0,1926861.0,543.0,35.296775922490205,23.572222222222223,404.0,993.0,73.0,0.0735146022155085,1
2023-03-03,P005,74.0,39.0,343359.0,2324892.0,46.0,85.90055555555556,60.580416666666665,24.0,38.0,3.0,0.0789473684210526,1
2023-03-03,P006,109.0,280.0,1682762.0,235810.0,492.0,74.4588629013629,40.16444444444444,409.0,216.0,14.0,0.0648148148148148,1
2023-03-03,P007,13.0,1.0,63055.0,342545.0,4.0,33.22152777777778,33.03111111111111,3.0,65.0,4.0,0.0615384615384615,1
2023-03-03,P008,17.0,0.0,5174.0,2591673.0,4.0,109.27930555555557,98.10902777777778,2.0,411.0,196.0,0.4768856447688564,1
2023-03-03,P009,110.0,41.0,1151797.0,703614.0,106.0,51.03569182389938,20.429027777777776,80.0,159.0,9.0,0.0566037735849056,1
2023-03-03,P010,6.0,0.0,0.0,250403.0,5.0,44.39227777777778,37.58555555555556,4.0,63.0,50.0,0.7936507936507936,1
2023-03-03,P011,27.0,1.0,147437.0,1324556.0,5.0,98.02777777777777,58.54666666666667,2.0,15.0,7.0,0.4666666666666667,1
2023-03-10,P001,314.0,315.0,2875862.0,1021319.0,287.0,43.785140340689125,28.85,244.0,76.0,9.0,0.1184210526315789,1
2023-03-10,P002,63.0,6.0,689451.0,703253.0,100.0,38.12886666666667,19.19027777777778,52.0,991.0,39.0,0.0393541876892028,1
2023-03-10,P003,12.0,0.0,213326.0,1275942.0,38.0,108.0618567251462,58.93569444444445,5.0,292.0,37.0,0.1267123287671233,1
2023-03-10,P004,521.0,364.0,3499071.0,2358002.0,553.0,32.73580438756856,23.565,407.0,993.0,73.0,0.0735146022155085,1
2023-03-10,P005,119.0,50.0,871050.0,3069098.0,40.0,91.39310416666667,52.0025,22.0,38.0,3.0,0.0789473684210526,1
2023-03-10,P006,129.0,302.0,2063599.0,230965.0,498.0,63.9313791322314,36.06333333333333,435.0,216.0,14.0,0.0648148148148148,1
2023-03-10,P007,8.0,2.0,77727.0,195408.0,2.0,28.641944444444444,28.641944444444444,2.0,65.0,4.0,0.0615384615384615,1
2023-03-10,P008,12.0,0.0,4068.0,1970228.0,10.0,46.73361111111111,15.900555555555556,7.0,411.0,196.0,0.4768856447688564,1
2023-03-10,P009,126.0,53.0,1279191.0,836447.0,98.0,53.306992630385494,23.90375,67.0,159.0,9.0,0.0566037735849056,1
2023-03-10,P010,4.0,0.0,0.0,205496.0,5.0,14.675902777777779,7.465,4.0,63.0,50.0,0.7936507936507936,1
2023-03-10,P011,21.0,1.0,122812.0,1033171.0,6.0,89.78509259259259,77.58180555555555,2.0,15.0,7.0,0.4666666666666667,1
2023-03-17,P001,313.0,309.0,3457080.0,692273.0,279.0,45.787521903624054,29.47222222222222,239.0,76.0,9.0,0.1184210526315789,1
2023-03-17,P002,80.0,2.0,780083.0,1060420.0,115.0,29.85462801932367,17.250833333333333,54.0,991.0,39.0,0.0393541876892028,1
2023-03-17,P003,17.0,0.0,320372.0,1237953.0,31.0,107.88714157706093,73.16333333333333,9.0,292.0,37.0,0.1267123287671233,1
2023-03-17,P004,476.0,366.0,3114410.0,2388552.0,553.0,40.0871702020202,25.58861111111111,416.0,993.0,73.0,0.0735146022155085,1
2023-03-17,P005,103.0,42.0,627626.0,2409846.0,49.0,76.93554988662132,55.92638888888889,29.0,38.0,3.0,0.0789473684210526,1
2023-03-17,P006,106.0,293.0,1681451.0,297694.0,510.0,61.32302822400714,35.37416666666667,437.0,216.0,14.0,0.0648148148148148,1
2023-03-17,P007,11.0,2.0,127564.0,310658.0,0.0,,,0.0,65.0,4.0,0.0615384615384615,1
2023-03-17,P008,17.0,0.0,0.0,2184875.0,17.0,92.27790849673204,18.121944444444445,5.0,411.0,196.0,0.4768856447688564,1
2023-03-17,P009,170.0,58.0,1553063.0,900341.0,105.0,41.00204232804233,17.025,83.0,159.0,9.0,0.0566037735849056,1
2023-03-17,P010,3.0,0.0,0.0,161710.0,4.0,13.807222222222222,7.400972222222221,4.0,63.0,50.0,0.7936507936507936,1
2023-03-17,P011,22.0,3.0,166705.0,1239197.0,6.0,68.44402777777778,33.151805555555555,2.0,15.0,7.0,0.4666666666666667,1
2023-03-24,P001,317.0,300.0,3203631.0,926642.0,272.0,49.06331488314883,29.82638888888889,235.0,76.0,9.0,0.1184210526315789,1
2023-03-24,P002,65.0,7.0,730594.0,679030.0,118.0,48.74147128060264,18.02847222222222,69.0,991.0,39.0,0.0393541876892028,1
2023-03-24,P003,18.0,0.0,255988.0,1898906.0,24.0,54.422418981481485,42.952777777777776,10.0,292.0,37.0,0.1267123287671233,1
2023-03-24,P004,482.0,362.0,3522711.0,2454901.0,590.0,39.29837876206701,26.003055555555555,435.0,993.0,73.0,0.0735146022155085,1
2023-03-24,P005,109.0,46.0,535303.0,2456004.0,44.0,89.19763888888889,62.941944444444445,18.0,38.0,3.0,0.0789473684210526,1
2023-03-24,P006,98.0,292.0,1941854.0,255860.0,514.0,71.66816888888889,36.84097222222222,424.0,216.0,14.0,0.0648148148148148,1
2023-03-24,P007,8.0,0.0,111387.0,176710.0,0.0,,,0.0,65.0,4.0,0.0615384615384615,1
2023-03-24,P008,19.0,0.0,12935.0,3106460.0,14.0,94.87579365079365,23.71625,4.0,411.0,196.0,0.4768856447688564,1
2023-03-24,P009,104.0,38.0,1367008.0,720186.0,113.0,36.07004670599803,17.669166666666666,86.0,159.0,9.0,0.0566037735849056,1
2023-03-24,P010,3.0,0.0,0.0,122931.0,4.0,4.9568055555555555,4.085138888888888,4.0,63.0,50.0,0.7936507936507936,1
2023-03-24,P011,18.0,2.0,40946.0,468634.0,6.0,79.01583333333333,63.56583333333333,2.0,15.0,7.0,0.4666666666666667,1
2023-03-31,P001,307.0,307.0,3242156.0,1019983.0,272.0,44.66916769167692,29.24111111111111,234.0,104.0,19.0,0.1826923076923076,1
2023-03-31,P002,64.0,5.0,599949.0,576700.0,96.0,33.90095775462963,16.218472222222225,47.0,839.0,45.0,0.0536352800953516,1
2023-03-31,P003,11.0,0.0,192165.0,656699.0,23.0,97.6756884057971,42.04527777777778,5.0,163.0,11.0,0.0674846625766871,1
2023-03-31,P004,464.0,369.0,3236017.0,2492379.0,558.0,35.28727177177177,25.266111111111112,421.0,634.0,46.0,0.0725552050473186,1
2023-03-31,P005,107.0,38.0,573627.0,2786920.0,45.0,84.05661728395062,59.98305555555555,29.0,31.0,1.0,0.032258064516129,1
2023-03-31,P006,103.0,259.0,883298.0,234840.0,513.0,68.26827833333334,35.11694444444444,420.0,253.0,16.0,0.0632411067193675,1
2023-03-31,P007,8.0,1.0,3748.0,171501.0,0.0,,,0.0,43.0,7.0,0.1627906976744186,1
2023-03-31,P008,17.0,0.0,6656.0,2794730.0,6.0,44.07810185185185,34.285555555555554,3.0,427.0,222.0,0.5199063231850117,1
2023-03-31,P009,114.0,40.0,967756.0,617676.0,108.0,45.99557355967078,23.264166666666668,83.0,91.0,1.0,0.0109890109890109,1
2023-03-31,P010,4.0,0.0,0.0,268609.0,5.0,12.746944444444445,7.490555555555556,5.0,39.0,28.0,0.717948717948718,1
2023-03-31,P011,19.0,2.0,76400.0,632933.0,4.0,62.47395833333333,69.18152777777777,2.0,5.0,1.0,0.2,1
2023-04-07,P001,307.0,287.0,2525586.0,987593.0,267.0,42.37429463171036,26.692777777777778,230.0,104.0,19.0,0.1826923076923076,1
2023-04-07,P002,69.0,6.0,590875.0,855514.0,97.0,54.18387457044674,17.817777777777778,56.0,839.0,45.0,0.0536352800953516,1
2023-04-07,P003,14.0,0.0,138184.0,2057557.0,28.0,98.7719547325103,44.52361111111111,7.0,163.0,11.0,0.0674846625766871,1
2023-04-07,P004,495.0,374.0,3371977.0,2100560.0,565.0,35.52080328999212,25.21361111111111,398.0,634.0,46.0,0.0725552050473186,1
2023-04-07,P005,94.0,46.0,561782.0,2796199.0,37.0,82.60801801801803,68.56944444444444,17.0,31.0,1.0,0.032258064516129,1
2023-04-07,P006,101.0,324.0,1525705.0,118756.0,506.0,74.65316744600311,41.67388888888889,427.0,253.0,16.0,0.0632411067193675,1
2023-04-07,P007,6.0,2.0,1874.0,236761.0,3.0,30.874074074074073,38.250277777777775,3.0,43.0,7.0,0.1627906976744186,1
2023-04-07,P008,14.0,0.0,8136.0,2518491.0,9.0,28.929479166666667,23.670555555555556,5.0,427.0,222.0,0.5199063231850117,1
2023-04-07,P009,126.0,60.0,1415218.0,814201.0,117.0,41.073653846153846,17.473055555555554,95.0,91.0,1.0,0.0109890109890109,1
2023-04-07,P010,4.0,2.0,0.0,239350.0,2.0,317.32722222222225,317.32722222222225,2.0,39.0,28.0,0.717948717948718,1
2023-04-07,P011,22.0,1.0,248553.0,734353.0,11.0,100.90287878787878,94.68555555555557,5.0,5.0,1.0,0.2,1
2023-04-14,P001,306.0,321.0,3149949.0,822027.0,272.0,49.053371119281046,33.27569444444444,241.0,104.0,19.0,0.1826923076923076,1
2023-04-14,P002,63.0,6.0,863043.0,799935.0,103.0,53.27358660130719,20.767361111111107,54.0,839.0,45.0,0.0536352800953516,1
2023-04-14,P003,14.0,0.0,40124.0,2089492.0,31.0,112.01133512544804,54.31055555555555,7.0,163.0,11.0,0.0674846625766871,1
2023-04-14,P004,544.0,381.0,4005718.0,2364338.0,568.0,36.381969562647754,25.833750000000002,417.0,634.0,46.0,0.0725552050473186,1
2023-04-14,P005,88.0,53.0,441897.0,2095468.0,41.0,98.95961382113822,47.115,19.0,31.0,1.0,0.032258064516129,1
2023-04-14,P006,99.0,287.0,1551585.0,235818.0,548.0,71.96774886410574,36.332638888888894,460.0,253.0,16.0,0.0632411067193675,1
2023-04-14,P007,7.0,1.0,19447.0,116803.0,0.0,,,0.0,43.0,7.0,0.1627906976744186,1
2023-04-14,P008,13.0,0.0,7761.0,2010227.0,15.0,51.67466666666667,12.520833333333334,7.0,427.0,222.0,0.5199063231850117,1
2023-04-14,P009,126.0,47.0,1374906.0,801031.0,129.0,53.14330534022394,16.628888888888888,99.0,91.0,1.0,0.0109890109890109,1
2023-04-14,P010,3.0,0.0,0.0,176237.0,2.0,12.154305555555556,12.154305555555556,1.0,39.0,28.0,0.717948717948718,1
2023-04-14,P011,23.0,2.0,209654.0,856943.0,4.0,153.65548611111112,91.12611111111111,2.0,5.0,1.0,0.2,1
2023-04-21,P001,305.0,280.0,3639904.0,893198.0,290.0,46.8082969348659,31.02125,242.0,104.0,19.0,0.1826923076923076,1
2023-04-21,P002,69.0,7.0,839589.0,556616.0,101.0,33.984284928492855,19.477222222222224,49.0,839.0,45.0,0.0536352800953516,1
2023-04-21,P003,16.0,0.0,73499.0,1763766.0,28.0,97.18893849206349,56.785,9.0,163.0,11.0,0.0674846625766871,1
2023-04-21,P004,509.0,362.0,3514199.0,2336357.0,620.0,40.00226255211166,25.891111111111112,463.0,634.0,46.0,0.0725552050473186,1
2023-04-21,P005,89.0,36.0,678989.0,2183194.0,51.0,91.36849673202614,62.78916666666667,27.0,31.0,1.0,0.032258064516129,1
2023-04-21,P006,93.0,307.0,1828921.0,146287.0,455.0,71.97051435705369,38.92,377.0,253.0,16.0,0.0632411067193675,1
2023-04-21,P007,12.0,1.0,124241.0,307643.0,0.0,,,0.0,43.0,7.0,0.1627906976744186,1
2023-04-21,P008,14.0,1.0,11795.0,2284455.0,19.0,99.53788011695907,18.024722222222223,6.0,427.0,222.0,0.5199063231850117,1
2023-04-21,P009,145.0,53.0,1446339.0,935185.0,108.0,41.86207047325103,20.024166666666666,85.0,91.0,1.0,0.0109890109890109,1
2023-04-21,P010,4.0,1.0,0.0,239093.0,0.0,,,0.0,39.0,28.0,0.717948717948718,1
2023-04-21,P011,23.0,3.0,77305.0,1139124.0,4.0,54.23277777777778,54.7825,2.0,5.0,1.0,0.2,1
2023-04-28,P001,314.0,320.0,2858666.0,663264.0,247.0,49.28571300044984,32.86472222222222,208.0,85.0,14.0,0.1647058823529411,1
2023-04-28,P002,59.0,6.0,685773.0,1104572.0,128.0,42.18116970486111,19.367083333333333,66.0,777.0,27.0,0.0347490347490347,1
2023-04-28,P003,19.0,0.0,172591.0,1250948.0,31.0,97.60468637992831,49.128055555555555,6.0,193.0,13.0,0.0673575129533678,1
2023-04-28,P004,507.0,351.0,2842906.0,2847486.0,609.0,38.86334797730185,26.17361111111111,414.0,936.0,53.0,0.0566239316239316,1
2023-04-28,P005,98.0,49.0,601700.0,2562916.0,37.0,76.6361111111111,55.01416666666667,21.0,45.0,1.0,0.0222222222222222,1
2023-04-28,P006,108.0,287.0,1673874.0,338713.0,560.0,70.47442354740062,35.76166666666666,461.0,430.0,31.0,0.0720930232558139,1
2023-04-28,P007,15.0,1.0,151833.0,266440.0,1.0,160.44027777777777,160.44027777777777,0.0,71.0,12.0,0.1690140845070422,1
2023-04-28,P008,18.0,0.0,18882.0,2993330.0,13.0,63.882222222222225,25.260277777777777,4.0,650.0,441.0,0.6784615384615384,1
2023-04-28,P009,91.0,32.0,441112.0,519510.0,109.0,53.70054791029562,20.850833333333338,85.0,109.0,5.0,0.0458715596330275,1
2023-04-28,P010,3.0,1.0,0.0,214037.0,1.0,27.433888888888887,27.433888888888887,0.0,68.0,50.0,0.7352941176470589,1
2023-04-28,P011,20.0,4.0,100874.0,1337558.0,9.0,83.12450617283952,52.245555555555555,3.0,9.0,1.0,0.1111111111111111,1
2023-05-05,P001,331.0,329.0,3118899.0,891659.0,293.0,53.889870624048704,31.98902777777778,235.0,85.0,14.0,0.1647058823529411,1
2023-05-05,P002,66.0,4.0,841703.0,474252.0,86.0,30.89785294117647,16.642222222222223,51.0,777.0,27.0,0.0347490347490347,1
2023-05-05,P003,11.0,0.0,88623.0,1185213.0,27.0,76.28701646090536,40.21333333333333,6.0,193.0,13.0,0.0673575129533678,1
2023-05-05,P004,504.0,363.0,3201853.0,1848461.0,610.0,44.863283534356725,29.14736111111111,449.0,936.0,53.0,0.0566239316239316,1
2023-05-05,P005,102.0,53.0,530769.0,2347545.0,48.0,69.78212962962964,50.69902777777778,23.0,45.0,1.0,0.0222222222222222,1
