week_ending_friday,gfw_cape_total_hours,gfw_cape_total_vessels,gfw_cape_cargo_hours,gfw_cape_bunker_hours,gfw_cape_other_hours,gfw_cape_nontanker_hours,gfw_cape_other_share,gfw_cape_total_hours_mom_pct,gfw_cape_dwell_hours_per_vessel,gfw_hormuz_total_hours,gfw_hormuz_total_vessels,gfw_hormuz_cargo_hours,gfw_hormuz_bunker_hours,gfw_hormuz_other_hours,gfw_hormuz_nontanker_hours,gfw_hormuz_other_share,gfw_hormuz_total_hours_mom_pct,gfw_hormuz_dwell_hours_per_vessel,gfw_malacca_total_hours,gfw_malacca_total_vessels,gfw_malacca_cargo_hours,gfw_malacca_bunker_hours,gfw_malacca_other_hours,gfw_malacca_nontanker_hours,gfw_malacca_other_share,gfw_malacca_total_hours_mom_pct,gfw_malacca_dwell_hours_per_vessel,gfw_mandeb_total_hours,gfw_mandeb_total_vessels,gfw_mandeb_cargo_hours,gfw_mandeb_bunker_hours,gfw_mandeb_other_hours,gfw_mandeb_nontanker_hours,gfw_mandeb_other_share,gfw_mandeb_total_hours_mom_pct,gfw_mandeb_dwell_hours_per_vessel,gfw_panama_total_hours,gfw_panama_total_vessels,gfw_panama_cargo_hours,gfw_panama_bunker_hours,gfw_panama_other_hours,gfw_panama_nontanker_hours,gfw_panama_other_share,gfw_panama_total_hours_mom_pct,gfw_panama_dwell_hours_per_vessel,gfw_suez_total_hours,gfw_suez_total_vessels,gfw_suez_cargo_hours,gfw_suez_bunker_hours,gfw_suez_other_hours,gfw_suez_nontanker_hours,gfw_suez_other_share,gfw_suez_total_hours_mom_pct,gfw_suez_dwell_hours_per_vessel,gfw_all_total_hours_sum,pw_cape_n_tanker,pw_cape_n_total,pw_cape_capacity_tanker,pw_cape_capacity,pw_cape_tanker_share,pw_cape_tanker_cap_share,pw_cape_avg_tanker_size,pw_cape_n_tanker_wow_pct,pw_cape_capacity_tanker_4w_ma,pw_hormuz_n_tanker,pw_hormuz_n_total,pw_hormuz_capacity_tanker,pw_hormuz_capacity,pw_hormuz_tanker_share,pw_hormuz_tanker_cap_share,pw_hormuz_avg_tanker_size,pw_hormuz_n_tanker_wow_pct,pw_hormuz_capacity_tanker_4w_ma,pw_malacca_n_tanker,pw_malacca_n_total,pw_malacca_capacity_tanker,pw_malacca_capacity,pw_malacca_tanker_share,pw_malacca_tanker_cap_share,pw_malacca_avg_tanker_size,pw_malacca_n_tanker_wow_pct,pw_malacca_capacity_tanker_4w_ma,pw_mandeb_n_tanker,pw_mandeb_n_total,pw_mandeb_capacity_tanker,pw_mandeb_capacity,pw_mandeb_tanker_share,pw_mandeb_tanker_cap_share,pw_mandeb_avg_tanker_size,pw_mandeb_n_tanker_wow_pct,pw_mandeb_capacity_tanker_4w_ma,pw_panama_n_tanker,pw_panama_n_total,pw_panama_capacity_tanker,pw_panama_capacity,pw_panama_tanker_share,pw_panama_tanker_cap_share,pw_panama_avg_tanker_size,pw_panama_n_tanker_wow_pct,pw_panama_capacity_tanker_4w_ma,pw_suez_n_tanker,pw_suez_n_total,pw_suez_capacity_tanker,pw_suez_capacity,pw_suez_tanker_share,pw_suez_tanker_cap_share,pw_suez_avg_tanker_size,pw_suez_n_tanker_wow_pct,pw_suez_capacity_tanker_4w_ma,pw_all_n_tanker_sum,pw_all_n_total_sum,pw_all_tanker_share,pw_exp_hubs_export_vol,pw_imp_hubs_import_vol,pw_tanker_exp_imp_net,pw_tanker_exp_imp_asym,pw_tanker_exp_imp_log_ratio,pw_tanker_exp_imp_asym_4w_ma,pw_exp_hubs_export_vol_wow_pct,avail_gfw,avail_pw_chokepoints,avail_pw_ports,avail_shipping
2021-01-15,123562.0,1939.0,26514.0,196.0,32334.0,26710.0,0.26168239426360856,6.029038237111273,63.724600309437854,82994.0,2447.0,23067.0,509.0,56290.0,23576.0,0.6782418006120925,-36.46684171444756,33.91663261136085,1623741.0,10090.0,247029.0,58357.0,1104391.0,305386.0,0.6801521917596464,-2.7276544939024316,160.92576808721506,13804.0,1578.0,8885.0,7.0,4621.0,8892.0,0.33475804114749347,2.6014568158168494,8.747782002534855,252709.0,1644.0,62714.0,2618.0,144737.0,65332.0,0.5727417701783474,-4.088704351720418,153.71593673965936,94345.0,1775.0,42676.0,1003.0,47721.0,43679.0,0.5058137686151889,5.549029479219114,53.15211267605634,2191155.0,87.0,315.0,5989949.0,17410140.0,0.2761904761904762,0.34404944474886473,68849.98850574713,-2.2471910112359605,5985348.0,311.0,495.0,10971571.0,15396083.0,0.6282828282828283,0.712620930921196,35278.363344051446,0.9740259740259827,9806943.75,454.0,1149.0,16904581.0,42952303.0,0.3951261966927763,0.39356634730389195,37234.759911894274,-2.3655913978494647,18201102.5,138.0,407.0,5244143.0,18419425.0,0.33906633906633904,0.28470720448656783,38001.036231884056,30.188679245283012,4892988.5,95.0,216.0,2496312.0,6380132.0,0.4398148148148148,0.3912633782498544,26276.968421052632,-8.653846153846157,2327749.0,110.0,368.0,5628953.0,18259093.0,0.29891304347826086,0.3082821802813535,51172.3,3.7735849056603765,4331959.25,1195.0,2950.0,0.40508474576271186,8755573.0,12901257.0,-4145684.0,-0.19142616901919626,-0.38763429986838577,-0.14701561270455066,18.969946666090532,1,1,1,1
2021-01-22,123562.0,1939.0,26514.0,196.0,32334.0,26710.0,0.26168239426360856,6.029038237111273,63.724600309437854,82994.0,2447.0,23067.0,509.0,56290.0,23576.0,0.6782418006120925,-36.46684171444756,33.91663261136085,1623741.0,10090.0,247029.0,58357.0,1104391.0,305386.0,0.6801521917596464,-2.7276544939024316,160.92576808721506,13804.0,1578.0,8885.0,7.0,4621.0,8892.0,0.33475804114749347,2.6014568158168494,8.747782002534855,252709.0,1644.0,62714.0,2618.0,144737.0,65332.0,0.5727417701783474,-4.088704351720418,153.71593673965936,94345.0,1775.0,42676.0,1003.0,47721.0,43679.0,0.5058137686151889,5.549029479219114,53.15211267605634,2191155.0,77.0,319.0,5361270.0,20135240.0,0.2413793103448276,0.26626302939522944,69626.88311688312,-11.494252873563216,6074977.0,294.0,475.0,9125337.0,13742329.0,0.6189473684210526,0.6640313297695026,31038.561224489797,-5.466237942122188,9975200.75,493.0,1133.0,20880672.0,45485175.0,0.4351279788172992,0.459065442751402,42354.30425963489,8.590308370044042,18293540.75,139.0,397.0,5982728.0,18599741.0,0.3501259445843829,0.32165652199135464,43041.20863309353,0.7246376811594235,5012575.0,90.0,224.0,2556656.0,7127009.0,0.4017857142857143,0.35872776363829484,28407.28888888889,-5.263157894736848,2435724.25,118.0,369.0,4742423.0,16474322.0,0.31978319783197834,0.2878675674786495,40190.02542372881,7.272727272727275,4764850.0,1211.0,2917.0,0.4151525539938293,7363691.0,10207701.0,-2844010.0,-0.16185456451031313,-0.32658109598526697,-0.12108314189669098,-15.897097768472722,1,1,1,1
2021-01-29,132155.0,1904.0,25312.0,414.0,33061.0,25726.0,0.2501683629071923,6.954403457373637,69.40913865546219,70238.0,2371.0,18436.0,633.0,48370.0,19069.0,0.688658560892964,-15.36978576764585,29.62378743146352,1674314.0,10346.0,257216.0,62220.0,1129192.0,319436.0,0.6744206881146547,3.114597709856426,161.83201237193117,14249.0,1597.0,8922.0,0.0,5033.0,8922.0,0.35321776966804685,3.2237032744132144,8.922354414527238,265368.0,1680.0,73259.0,2599.0,149339.0,75858.0,0.5627619004552169,5.0093190191089265,157.95714285714286,104002.0,1761.0,47150.0,1050.0,53733.0,48200.0,0.5166535258937328,10.235836557316237,59.05848949460534,2260326.0,71.0,286.0,5739378.0,16083853.0,0.24825174825174826,0.35684098828806754,80836.30985915494,-7.792207792207795,6043423.75,347.0,586.0,17765171.0,24288678.0,0.5921501706484642,0.7314177823922735,51196.45821325648,18.02721088435375,11645728.5,527.0,1232.0,21565643.0,45754040.0,0.4277597402597403,0.47133855283599,40921.52371916509,6.896551724137923,19242123.0,135.0,380.0,4814286.0,15597933.0,0.35526315789473684,0.3086489729119878,35661.37777777778,-2.877697841726623,5036150.25,88.0,218.0,2251326.0,6287823.0,0.4036697247706422,0.3580453839110929,25583.25,-2.2222222222222254,2516674.0,119.0,353.0,5051933.0,16042673.0,0.3371104815864023,0.3149059386799195,42453.21848739496,0.8474576271186418,4895071.25,1287.0,3055.0,0.42127659574468085,6707426.0,8698316.0,-1990890.0,-0.12923038695572078,-0.25991413875227193,-0.14524034681893042,-8.91217461460564,1,1,1,1
2021-02-05,132155.0,1904.0,25312.0,414.0,33061.0,25726.0,0.2501683629071923,6.954403457373637,69.40913865546219,70238.0,2371.0,18436.0,633.0,48370.0,19069.0,0.688658560892964,-15.36978576764585,29.62378743146352,1674314.0,10346.0,257216.0,62220.0,1129192.0,319436.0,0.6744206881146547,3.114597709856426,161.83201237193117,14249.0,1597.0,8922.0,0.0,5033.0,8922.0,0.35321776966804685,3.2237032744132144,8.922354414527238,265368.0,1680.0,73259.0,2599.0,149339.0,75858.0,0.5627619004552169,5.0093190191089265,157.95714285714286,104002.0,1761.0,47150.0,1050.0,53733.0,48200.0,0.5166535258937328,10.235836557316237,59.05848949460534,2260326.0,65.0,273.0,7228402.0,17969473.0,0.23809523809523808,0.40226009967014614,111206.18461538461,-8.450704225352112,6079749.75,332.0,513.0,15053517.0,19634737.0,0.6471734892787524,0.7666778016940079,45341.9186746988,-4.322766570605186,13228899.0,461.0,1144.0,19033458.0,43373664.0,0.40297202797202797,0.43882522813843905,41287.32754880694,-12.523719165085389,19596088.5,130.0,398.0,4775789.0,16949666.0,0.32663316582914576,0.2817630152712154,36736.838461538464,-3.703703703703709,5204236.5,98.0,232.0,2412131.0,6789304.0,0.4224137931034483,0.35528398787268917,24613.581632653062,11.363636363636353,2429106.25,107.0,366.0,3679321.0,14435628.0,0.2923497267759563,0.2548777926391564,34386.17757009346,-10.084033613445376,4775657.5,1193.0,2926.0,0.40772385509227616,7856677.0,8610808.0,-754131.0,-0.04579515329754361,-0.09165440374610381,-0.13207656844569346,17.134009380051296,1,1,1,1
2021-02-12,132155.0,1904.0,25312.0,414.0,33061.0,25726.0,0.2501683629071923,6.954403457373637,69.40913865546219,70238.0,2371.0,18436.0,633.0,48370.0,19069.0,0.688658560892964,-15.36978576764585,29.62378743146352,1674314.0,10346.0,257216.0,62220.0,1129192.0,319436.0,0.6744206881146547,3.114597709856426,161.83201237193117,14249.0,1597.0,8922.0,0.0,5033.0,8922.0,0.35321776966804685,3.2237032744132144,8.922354414527238,265368.0,1680.0,73259.0,2599.0,149339.0,75858.0,0.5627619004552169,5.0093190191089265,157.95714285714286,104002.0,1761.0,47150.0,1050.0,53733.0,48200.0,0.5166535258937328,10.235836557316237,59.05848949460534,2260326.0,89.0,319.0,7925365.0,18764190.0,0.27899686520376177,0.42236648637644364,89049.04494382022,36.92307692307693,6563603.75,326.0,530.0,15961910.0,21737882.0,0.6150943396226415,0.7342900288077744,48962.91411042945,-1.8072289156626509,14476483.75,480.0,1121.0,19929099.0,42416480.0,0.4281891168599465,0.46984330147150355,41518.95625,4.121475054229928,20352218.0,118.0,398.0,3704009.0,16481402.0,0.2964824120603015,0.22473870851521005,31389.906779661018,-9.230769230769232,4819203.0,88.0,222.0,1832417.0,6989112.0,0.3963963963963964,0.2621816619908223,20822.920454545456,-10.204081632653061,2263132.5,122.0,382.0,4805201.0,17201259.0,0.3193717277486911,0.2793517032677666,39386.89344262295,14.018691588785037,4569719.5,1223.0,2972.0,0.411507402422611,8794923.0,9849403.0,-1054480.0,-0.05655768945468986,-0.11323620886039018,-0.09835944855456684,11.942020780541185,1,1,1,1
2021-02-19,132155.0,1904.0,25312.0,414.0,33061.0,25726.0,0.2501683629071923,6.954403457373637,69.40913865546219,70238.0,2371.0,18436.0,633.0,48370.0,19069.0,0.688658560892964,-15.36978576764585,29.62378743146352,1674314.0,10346.0,257216.0,62220.0,1129192.0,319436.0,0.6744206881146547,3.114597709856426,161.83201237193117,14249.0,1597.0,8922.0,0.0,5033.0,8922.0,0.35321776966804685,3.2237032744132144,8.922354414527238,265368.0,1680.0,73259.0,2599.0,149339.0,75858.0,0.5627619004552169,5.0093190191089265,157.95714285714286,104002.0,1761.0,47150.0,1050.0,53733.0,48200.0,0.5166535258937328,10.235836557316237,59.05848949460534,2260326.0,87.0,326.0,7847853.0,19395583.0,0.2668711656441718,0.40462062934638265,90205.20689655172,-2.2471910112359605,7185249.5,328.0,512.0,16054856.0,21126264.0,0.640625,0.7599477124777008,48947.73170731707,0.6134969325153339,16208863.5,475.0,1158.0,19855175.0,43375652.0,0.41018998272884283,0.4577493152149044,41800.36842105263,-1.041666666666663,20095843.75,139.0,415.0,6285918.0,19006242.0,0.3349397590361446,0.33072913624902806,45222.43165467626,17.796610169491522,4895000.5,95.0,225.0,2195740.0,6668358.0,0.4222222222222222,0.3292774623078125,23113.052631578947,7.954545454545459,2172903.5,105.0,384.0,4361925.0,16940570.0,0.2734375,0.2574839571513827,41542.142857142855,-13.934426229508201,4474595.0,1229.0,3020.0,0.406953642384106,8592289.0,11210283.0,-2617994.0,-0.13220474592896317,-0.26596628176124393,-0.09094699390922936,-2.303988335088325,1,1,1,1
2021-02-26,132155.0,1904.0,25312.0,414.0,33061.0,25726.0,0.2501683629071923,6.954403457373637,69.40913865546219,70238.0,2371.0,18436.0,633.0,48370.0,19069.0,0.688658560892964,-15.36978576764585,29.62378743146352,1674314.0,10346.0,257216.0,62220.0,1129192.0,319436.0,0.6744206881146547,3.114597709856426,161.83201237193117,14249.0,1597.0,8922.0,0.0,5033.0,8922.0,0.35321776966804685,3.2237032744132144,8.922354414527238,265368.0,1680.0,73259.0,2599.0,149339.0,75858.0,0.5627619004552169,5.0093190191089265,157.95714285714286,104002.0,1761.0,47150.0,1050.0,53733.0,48200.0,0.5166535258937328,10.235836557316237,59.05848949460534,2260326.0,74.0,300.0,5390615.0,17153374.0,0.24666666666666667,0.31425974854859456,72846.14864864865,-14.942528735632187,7098058.75,345.0,569.0,16692814.0,23158178.0,0.6063268892794376,0.7208172421854604,48384.96811594203,5.182926829268286,15940774.25,487.0,1144.0,19434139.0,41546853.0,0.4256993006993007,0.467764405645838,39905.829568788504,2.5263157894736876,19562967.75,146.0,426.0,5187877.0,18165556.0,0.3427230046948357,0.285588671219312,35533.40410958904,5.035971223021574,4988398.25,80.0,218.0,2055613.0,6103985.0,0.3669724770642202,0.3367657358266772,25695.1625,-15.789473684210531,2123975.25,106.0,379.0,4484274.0,17805759.0,0.2796833773087071,0.2518440241721793,42304.47169811321,0.952380952380949,4332680.25,1238.0,3036.0,0.4077733860342556,8785816.0,9695660.0,-909844.0,-0.04923005067344188,-0.09853974909872647,-0.07094690983865963,2.2523334585230925,1,1,1,1
2021-03-05,117949.0,1858.0,28022.0,179.0,30452.0,28201.0,0.25817938261451984,-10.749498694714543,63.48170075349839,87043.0,2428.0,23455.0,940.0,59774.0,24395.0,0.6867180588904335,23.925795153620545,35.8496705107084,1711387.0,10468.0,269906.0,62824.0,1160487.0,332730.0,0.6780973561210878,2.214220271705303,163.4874856706152,14758.0,1670.0,9061.0,8.0,5522.0,9069.0,0.3741699417265212,3.572180503895006,8.837125748502993,265365.0,1618.0,72386.0,2821.0,152511.0,75207.0,0.5747216098581199,-0.0011305055620858262,164.0080346106304,104178.0,1771.0,43569.0,730.0,57352.0,44299.0,0.5505193034997792,0.1692275148554856,58.82439299830604,2300680.0,98.0,357.0,7351637.0,19188005.0,0.27450980392156865,0.38313712134221356,75016.70408163265,32.432432432432435,7128867.5,297.0,482.0,12761350.0,18242063.0,0.6161825726141079,0.6995562947019753,42967.50841750842,-13.913043478260867,15367732.5,440.0,1095.0,19517909.0,42151047.0,0.4018264840182648,0.46304683724700835,44358.884090909094,-9.650924024640661,19684080.5,124.0,399.0,5143996.0,17897677.0,0.3107769423558897,0.2874113774653549,41483.83870967742,-15.068493150684937,5080450.0,83.0,232.0,1406877.0,6632447.0,0.3577586206896552,0.21212035316678746,16950.32530120482,3.750000000000009,1872661.75,128.0,405.0,6729075.0,19123138.0,0.3160493827160494,0.35188131780464066,52570.8984375,20.75471698113207,5095118.75,1170.0,2970.0,0.3939393939393939,6500312.0,10149048.0,-3648736.0,-0.21915172715347617,-0.44552967692851814,-0.11428605330264277,-26.01356550148558,1,1,1,1
2021-03-12,117949.0,1858.0,28022.0,179.0,30452.0,28201.0,0.25817938261451984,-10.749498694714543,63.48170075349839,87043.0,2428.0,23455.0,940.0,59774.0,24395.0,0.6867180588904335,23.925795153620545,35.8496705107084,1711387.0,10468.0,269906.0,62824.0,1160487.0,332730.0,0.6780973561210878,2.214220271705303,163.4874856706152,14758.0,1670.0,9061.0,8.0,5522.0,9069.0,0.3741699417265212,3.572180503895006,8.837125748502993,265365.0,1618.0,72386.0,2821.0,152511.0,75207.0,0.5747216098581199,-0.0011305055620858262,164.0080346106304,104178.0,1771.0,43569.0,730.0,57352.0,44299.0,0.5505193034997792,0.1692275148554856,58.82439299830604,2300680.0,84.0,353.0,7053926.0,18948421.0,0.23796033994334279,0.37226985826417935,83975.30952380953,-14.28571428571429,6911007.75,297.0,498.0,11909736.0,18153505.0,0.5963855421686747,0.6560571085308319,40100.121212121216,0.0,14354689.0,476.0,1163.0,21938327.0,46435872.0,0.40928632846087704,0.4724435238343322,46088.92226890756,8.18181818181818,20186387.5,138.0,411.0,5137332.0,18565487.0,0.3357664233576642,0.2767140985851866,37227.04347826087,11.290322580645151,5438780.75,85.0,225.0,1282717.0,5716291.0,0.37777777777777777,0.22439672857802376,15090.788235294118,2.4096385542168752,1735236.75,115.0,406.0,4964620.0,18219484.0,0.2832512315270936,0.27248960508431525,43170.608695652176,-10.15625,5134973.5,1195.0,3056.0,0.3910340314136126,10187891.0,9501716.0,686175.0,0.03484960365130701,0.0697274372366439,-0.09143423002614355,56.729261610827294,1,1,1,1
2021-03-19,117949.0,1858.0,28022.0,179.0,30452.0,28201.0,0.25817938261451984,-10.749498694714543,63.48170075349839,87043.0,2428.0,23455.0,940.0,59774.0,24395.0,0.6867180588904335,23.925795153620545,35.8496705107084,1711387.0,10468.0,269906.0,62824.0,1160487.0,332730.0,0.6780973561210878,2.214220271705303,163.4874856706152,14758.0,1670.0,9061.0,8.0,5522.0,9069.0,0.3741699417265212,3.572180503895006,8.837125748502993,265365.0,1618.0,72386.0,2821.0,152511.0,75207.0,0.5747216098581199,-0.0011305055620858262,164.0080346106304,104178.0,1771.0,43569.0,730.0,57352.0,44299.0,0.5505193034997792,0.1692275148554856,58.82439299830604,2300680.0,85.0,339.0,5690894.0,15858482.0,0.25073746312684364,0.35885490174910817,66951.69411764706,1.1904761904761862,6371768.0,316.0,511.0,15703369.0,21294549.0,0.6183953033268101,0.7374360922130824,49694.20569620253,6.3973063973064015,14266817.25,421.0,1034.0,17330710.0,37935564.0,0.4071566731141199,0.4568459823083163,41165.58194774347,-11.5546218487395,19555271.25,115.0,411.0,5623830.0,19045488.0,0.2798053527980535,0.2952841113863819,48902.86956521739,-16.666666666666664,5273258.75,86.0,231.0,1948487.0,6569334.0,0.3722943722943723,0.29660343042384507,22656.825581395347,1.17647058823529,1673423.5,117.0,410.0,4992626.0,18407479.0,0.28536585365853656,0.27122812417713477,42672.017094017094,1.7391304347825987,5292648.75,1140.0,2936.0,0.388283378746594,9573723.0,11411453.0,-1837730.0,-0.08757277041660265,-0.17559532535359113,-0.08027623614805343,-6.0284115721300875,1,1,1,1
2021-03-26,117949.0,1858.0,28022.0,179.0,30452.0,28201.0,0.25817938261451984,-10.749498694714543,63.48170075349839,87043.0,2428.0,23455.0,940.0,59774.0,24395.0,0.6867180588904335,23.925795153620545,35.8496705107084,1711387.0,10468.0,269906.0,62824.0,1160487.0,332730.0,0.6780973561210878,2.214220271705303,163.4874856706152,14758.0,1670.0,9061.0,8.0,5522.0,9069.0,0.3741699417265212,3.572180503895006,8.837125748502993,265365.0,1618.0,72386.0,2821.0,152511.0,75207.0,0.5747216098581199,-0.0011305055620858262,164.0080346106304,104178.0,1771.0,43569.0,730.0,57352.0,44299.0,0.5505193034997792,0.1692275148554856,58.82439299830604,2300680.0,75.0,331.0,5571490.0,17902758.0,0.22658610271903323,0.3112084741356611,74286.53333333334,-11.764705882352944,6416986.75,326.0,531.0,15834760.0,21851277.0,0.6139359698681732,0.7246606228093672,48572.88343558282,3.164556962025311,14052303.75,455.0,1145.0,18490070.0,45011895.0,0.39737991266375544,0.4107818611058255,40637.51648351648,8.076009501187652,19319254.0,156.0,430.0,7084889.0,20414274.0,0.3627906976744186,0.34705564351688434,45415.955128205125,35.65217391304347,5747511.75,89.0,223.0,2094820.0,6445240.0,0.3991031390134529,0.3250181529314657,23537.303370786518,3.488372093023262,1683225.25,113.0,371.0,5487412.0,17238912.0,0.3045822102425876,0.3183154482139012,48561.16814159292,-3.4188034188034178,5543433.25,1214.0,3031.0,0.40052787858792477,10060153.0,10422671.0,-362518.0,-0.017698633743081522,-0.035400960689583115,-0.07239338191546334,5.080886505698978,1,1,1,1
2021-04-02,117106.0,1933.0,27296.0,149.0,28159.0,27445.0,0.24045736341434257,-0.7147156822016276,60.58251422659079,102334.0,2368.0,27329.0,734.0,70929.0,28063.0,0.6931127484511501,17.567179440046864,43.21537162162162,1531062.0,10030.0,242890.0,57013.0,1037859.0,299903.0,0.6778686950626428,-10.536775142033916,152.6482552342971,12950.0,1551.0,8087.0,12.0,4774.0,8099.0,0.36864864864864866,-12.250982517956366,8.349451966473243,225626.0,1583.0,58625.0,2356.0,130021.0,60981.0,0.5762678060152642,-14.975222806323362,142.53063802905874,92279.0,1698.0,41338.0,420.0,48852.0,41758.0,0.5293945534737048,-11.421797308452842,54.34570082449941,2081357.0,87.0,327.0,6502539.0,17281069.0,0.26605504587155965,0.3762810622421564,74741.8275862069,15.999999999999993,6204712.25,325.0,540.0,15402428.0,21146668.0,0.6018518518518519,0.7283619338989954,47392.086153846154,-0.30674846625766694,14712573.25,421.0,1092.0,18903821.0,42697598.0,0.38553113553113555,0.44273734086868305,44902.187648456056,-7.472527472527468,19165732.0,119.0,361.0,5095915.0,16715574.0,0.3296398891966759,0.30486030572446987,42822.815126050424,-23.717948717948723,5735491.5,91.0,230.0,1872358.0,6313403.0,0.39565217391304347,0.2965687443047751,20575.362637362636,2.2471910112359605,1799595.5,63.0,221.0,2330186.0,9866192.0,0.2850678733031674,0.23617886211823164,36987.079365079364,-44.24778761061947,4443711.0,1106.0,2771.0,0.39913388668350774,8675782.0,10930698.0,-2254916.0,-0.11500871140561691,-0.23103967144231208,-0.04635762797849852,-13.760933854584522,1,1,1,1
2021-04-09,117106.0,1933.0,27296.0,149.0,28159.0,27445.0,0.24045736341434257,-0.7147156822016276,60.58251422659079,102334.0,2368.0,27329.0,734.0,70929.0,28063.0,0.6931127484511501,17.567179440046864,43.21537162162162,1531062.0,10030.0,242890.0,57013.0,1037859.0,299903.0,0.6778686950626428,-10.536775142033916,152.6482552342971,12950.0,1551.0,8087.0,12.0,4774.0,8099.0,0.36864864864864866,-12.250982517956366,8.349451966473243,225626.0,1583.0,58625.0,2356.0,130021.0,60981.0,0.5762678060152642,-14.975222806323362,142.53063802905874,92279.0,1698.0,41338.0,420.0,48852.0,41758.0,0.5293945534737048,-11.421797308452842,54.34570082449941,2081357.0,85.0,340.0,4376505.0,17086231.0,0.25,0.2561422118195639,51488.294117647056,-2.298850574712641,5535357.0,368.0,609.0,14949929.0,22023588.0,0.6042692939244664,0.6788144147992597,40624.80706521739,13.230769230769223,15472621.5,454.0,1174.0,20728656.0,47557013.0,0.38671209540034074,0.43586959509000284,45657.83259911894,7.838479809976251,18863314.25,88.0,258.0,2787282.0,9884693.0,0.34108527131782945,0.28197962243238106,31673.659090909092,-26.050420168067223,5147979.0,90.0,203.0,2269085.0,6106842.0,0.4433497536945813,0.3715643863063757,25212.055555555555,-1.098901098901095,2046187.5,90.0,334.0,4368473.0,16324336.0,0.2694610778443114,0.2676049427063986,48538.58888888889,42.85714285714286,4294674.25,1175.0,2918.0,0.40267306374228923,9699378.0,9332023.0,367355.0,0.019302572627207006,0.038609936889525936,-0.05024438573452352,11.798313973310993,1,1,1,1
2021-04-16,117106.0,1933.0,27296.0,149.0,28159.0,27445.0,0.24045736341434257,-0.7147156822016276,60.58251422659079,102334.0,2368.0,27329.0,734.0,70929.0,28063.0,0.6931127484511501,17.567179440046864,43.21537162162162,1531062.0,10030.0,242890.0,57013.0,1037859.0,299903.0,0.6778686950626428,-10.536775142033916,152.6482552342971,12950.0,1551.0,8087.0,12.0,4774.0,8099.0,0.36864864864864866,-12.250982517956366,8.349451966473243,225626.0,1583.0,58625.0,2356.0,130021.0,60981.0,0.5762678060152642,-14.975222806323362,142.53063802905874,92279.0,1698.0,41338.0,420.0,48852.0,41758.0,0.5293945534737048,-11.421797308452842,54.34570082449941,2081357.0,109.0,378.0,7534845.0,22318110.0,0.28835978835978837,0.3376112493396618,69127.01834862385,28.23529411764707,5996344.75,416.0,660.0,19861032.0,26873270.0,0.6303030303030303,0.7390627192001569,47742.86538461538,13.043478260869556,16512037.25,494.0,1231.0,19187169.0,46195178.0,0.40129975629569453,0.4153500393482627,38840.42307692308,8.81057268722467,19327429.0,132.0,457.0,6290287.0,22934180.0,0.2888402625820569,0.2742756444747534,47653.68939393939,50.0,5314593.25,85.0,219.0,2501491.0,6912131.0,0.3881278538812785,0.36189866771911583,29429.305882352943,-5.555555555555558,2184438.5,160.0,533.0,7739435.0,27210976.0,0.300187617260788,0.28442327831239866,48371.46875,77.77777777777777,4981376.5,1396.0,3478.0,0.4013801035077631,10746629.0,10349249.0,397380.0,0.018836855237786262,0.0376781637361909,-0.023641979320926293,10.797094411621044,1,1,1,1
2021-04-23,117106.0,1933.0,27296.0,149.0,28159.0,27445.0,0.24045736341434257,-0.7147156822016276,60.58251422659079,102334.0,2368.0,27329.0,734.0,70929.0,28063.0,0.6931127484511501,17.567179440046864,43.21537162162162,1531062.0,10030.0,242890.0,57013.0,1037859.0,299903.0,0.6778686950626428,-10.536775142033916,152.6482552342971,12950.0,1551.0,8087.0,12.0,4774.0,8099.0,0.36864864864864866,-12.250982517956366,8.349451966473243,225626.0,1583.0,58625.0,2356.0,130021.0,60981.0,0.5762678060152642,-14.975222806323362,142.53063802905874,92279.0,1698.0,41338.0,420.0,48852.0,41758.0,0.5293945534737048,-11.421797308452842,54.34570082449941,2081357.0,98.0,351.0,6450315.0,19137619.0,0.2792022792022792,0.33704898190313015,65819.54081632652,-10.09174311926605,6216051.0,346.0,567.0,15942105.0,22658651.0,0.6102292768959435,0.7035769693438502,46075.44797687861,-16.826923076923073,16538873.5,464.0,1134.0,19085794.0,42780916.0,0.4091710758377425,0.44612868971763014,41133.17672413793,-6.072874493927127,19476360.0,129.0,446.0,5418631.0,21212430.0,0.289237668161435,0.25544602857852683,42004.891472868214,-2.2727272727272707,4898028.75,92.0,227.0,2334848.0,6755960.0,0.4052863436123348,0.3455982569464591,25378.782608695652,8.23529411764705,2244445.5,97.0,380.0,4447432.0,17286189.0,0.25526315789473686,0.25728238884811455,45849.81443298969,-39.37500000000001,4721381.5,1226.0,3105.0,0.39484702093397744,11067539.0,9592111.0,1475428.0,0.0714159242775168,0.14307540574926464,-0.0013633398157767117,2.986145702061549,1,1,1,1
