site_id,site_name,site_type,month,year,filename,file_exists,excluded,pixel_valid,valid_mask,n_scenes,mean_cloud,patch_px,crs,exclude_reason
P005,Houston,port,2023_11,2023,S2_P005_Houston_2023_11.tif,1,0,1,1,12,26.509940666666665,640,EPSG:32615,
P005,Houston,port,2023_12,2023,S2_P005_Houston_2023_12.tif,1,0,1,1,13,23.04946446153846,640,EPSG:32615,
P005,Houston,port,2024_01,2024,S2_P005_Houston_2024_01.tif,1,0,1,1,11,25.351179727272733,640,EPSG:32615,
P005,Houston,port,2024_02,2024,S2_P005_Houston_2024_02.tif,1,0,1,1,8,20.825222125,640,EPSG:32615,
P005,Houston,port,2024_03,2024,S2_P005_Houston_2024_03.tif,1,0,1,1,11,19.354049727272727,640,EPSG:32615,
P005,Houston,port,2024_04,2024,S2_P005_Houston_2024_04.tif,1,0,1,1,10,20.8802033,640,EPSG:32615,
P005,Houston,port,2024_05,2024,S2_P005_Houston_2024_05.tif,1,0,1,1,9,34.382435,640,EPSG:32615,
P005,Houston,port,2024_06,2024,S2_P005_Houston_2024_06.tif,1,0,1,1,18,35.2280995,640,EPSG:32615,
P005,Houston,port,2024_07,2024,S2_P005_Houston_2024_07.tif,1,0,1,1,14,30.782607428571428,640,EPSG:32615,
P005,Houston,port,2024_08,2024,S2_P005_Houston_2024_08.tif,1,0,1,1,17,30.807943411764708,640,EPSG:32615,
P005,Houston,port,2024_09,2024,S2_P005_Houston_2024_09.tif,1,0,1,1,18,19.501976944444444,640,EPSG:32615,
P005,Houston,port,2024_10,2024,S2_P005_Houston_2024_10.tif,1,0,1,1,22,10.669350636363639,640,EPSG:32615,
P005,Houston,port,2024_11,2024,S2_P005_Houston_2024_11.tif,1,0,1,1,11,8.212967454545455,640,EPSG:32615,
P005,Houston,port,2024_12,2024,S2_P005_Houston_2024_12.tif,1,0,1,1,14,8.757911428571427,640,EPSG:32615,
P005,Houston,port,2025_01,2025,S2_P005_Houston_2025_01.tif,1,0,1,1,4,4.1098765,640,EPSG:32615,
P005,Houston,port,2025_02,2025,S2_P005_Houston_2025_02.tif,1,0,1,1,12,25.59869416666667,640,EPSG:32615,
P005,Houston,port,2025_03,2025,S2_P005_Houston_2025_03.tif,1,0,1,1,15,11.081129933333333,640,EPSG:32615,
P005,Houston,port,2025_04,2025,S2_P005_Houston_2025_04.tif,1,0,1,1,18,26.1500485,640,EPSG:32615,
P005,Houston,port,2025_05,2025,S2_P005_Houston_2025_05.tif,1,0,1,1,17,31.645165352941177,640,EPSG:32615,
P005,Houston,port,2025_06,2025,S2_P005_Houston_2025_06.tif,1,0,1,1,22,38.48282054545455,640,EPSG:32615,
P005,Houston,port,2025_07,2025,S2_P005_Houston_2025_07.tif,1,0,1,1,20,33.490355650000005,640,EPSG:32615,
P005,Houston,port,2025_08,2025,S2_P005_Houston_2025_08.tif,1,0,1,1,23,34.392358782608696,640,EPSG:32615,
P005,Houston,port,2025_09,2025,S2_P005_Houston_2025_09.tif,1,0,1,1,24,27.037226083333334,640,EPSG:32615,
P005,Houston,port,2025_10,2025,S2_P005_Houston_2025_10.tif,1,0,1,1,29,14.562825137931036,640,EPSG:32615,
P005,Houston,port,2025_11,2025,S2_P005_Houston_2025_11.tif,1,0,1,1,22,24.225882045454547,640,EPSG:32615,
P005,Houston,port,2025_12,2025,S2_P005_Houston_2025_12.tif,1,0,1,1,16,17.740728187499997,640,EPSG:32615,
P005,Houston,port,2026_01,2026,S2_P005_Houston_2026_01.tif,1,0,1,1,14,14.788630357142859,640,EPSG:32615,
P005,Houston,port,2026_02,2026,S2_P005_Houston_2026_02.tif,1,0,1,1,15,11.017100999999997,640,EPSG:32615,
P005,Houston,port,2026_03,2026,S2_P005_Houston_2026_03.tif,1,0,1,1,19,19.156723052631577,640,EPSG:32615,
P005,Houston,port,2026_04,2026,S2_P005_Houston_2026_04.tif,1,0,1,1,3,17.21513566666667,640,EPSG:32615,
P005,Houston,port,2026_05,2026,S2_P005_Houston_2026_05.tif,1,0,1,1,18,22.888477833333333,640,EPSG:32615,
P005,Houston,port,2026_06,2026,S2_P005_Houston_2026_06.tif,1,0,1,1,11,47.292606727272734,640,EPSG:32615,
P006,NingboZhoushan,port,2019_01,2019,S2_P006_NingboZhoushan_2019_01.tif,1,0,1,1,2,44.81185,640,EPSG:32651,
P006,NingboZhoushan,port,2019_03,2019,S2_P006_NingboZhoushan_2019_03.tif,1,0,1,1,4,0.33615375,640,EPSG:32651,
P006,NingboZhoushan,port,2019_04,2019,S2_P006_NingboZhoushan_2019_04.tif,1,0,1,1,4,30.343899999999998,640,EPSG:32651,
P006,NingboZhoushan,port,2019_05,2019,S2_P006_NingboZhoushan_2019_05.tif,1,0,1,1,3,21.329777333333332,640,EPSG:32651,
P006,NingboZhoushan,port,2019_06,2019,S2_P006_NingboZhoushan_2019_06.tif,1,0,1,1,3,10.473199333333334,640,EPSG:32651,
P006,NingboZhoushan,port,2019_07,2019,S2_P006_NingboZhoushan_2019_07.tif,1,0,1,1,4,23.81757875,640,EPSG:32651,
P006,NingboZhoushan,port,2019_08,2019,S2_P006_NingboZhoushan_2019_08.tif,1,0,1,1,6,27.362464166666665,640,EPSG:32651,
P006,NingboZhoushan,port,2019_09,2019,S2_P006_NingboZhoushan_2019_09.tif,1,0,1,1,8,22.2698125,640,EPSG:32651,
P006,NingboZhoushan,port,2019_10,2019,S2_P006_NingboZhoushan_2019_10.tif,1,0,1,1,4,27.9248475,640,EPSG:32651,
P006,NingboZhoushan,port,2019_11,2019,S2_P006_NingboZhoushan_2019_11.tif,1,0,1,1,5,35.351629200000005,640,EPSG:32651,
P006,NingboZhoushan,port,2019_12,2019,S2_P006_NingboZhoushan_2019_12.tif,1,0,1,1,8,28.843086375000002,640,EPSG:32651,
P006,NingboZhoushan,port,2020_01,2020,S2_P006_NingboZhoushan_2020_01.tif,1,0,1,1,6,9.876125666666667,640,EPSG:32651,
P006,NingboZhoushan,port,2020_02,2020,S2_P006_NingboZhoushan_2020_02.tif,1,0,1,1,8,12.052215875000002,640,EPSG:32651,
P006,NingboZhoushan,port,2020_03,2020,S2_P006_NingboZhoushan_2020_03.tif,1,0,1,1,8,12.947956,640,EPSG:32651,
P006,NingboZhoushan,port,2020_04,2020,S2_P006_NingboZhoushan_2020_04.tif,1,0,1,1,7,26.383182714285716,640,EPSG:32651,
P006,NingboZhoushan,port,2020_05,2020,S2_P006_NingboZhoushan_2020_05.tif,1,0,1,1,2,55.750393,640,EPSG:32651,
P006,NingboZhoushan,port,2020_06,2020,S2_P006_NingboZhoushan_2020_06.tif,1,0,1,1,1,49.361561,640,EPSG:32651,
P006,NingboZhoushan,port,2020_07,2020,S2_P006_NingboZhoushan_2020_07.tif,1,0,1,1,2,33.079651999999996,640,EPSG:32651,
P006,NingboZhoushan,port,2020_08,2020,S2_P006_NingboZhoushan_2020_08.tif,1,0,1,1,10,23.448477999999998,640,EPSG:32651,
P006,NingboZhoushan,port,2020_09,2020,S2_P006_NingboZhoushan_2020_09.tif,1,0,1,1,4,21.8716785,640,EPSG:32651,
P006,NingboZhoushan,port,2020_10,2020,S2_P006_NingboZhoushan_2020_10.tif,1,0,1,1,6,39.55256083333333,640,EPSG:32651,
P006,NingboZhoushan,port,2020_11,2020,S2_P006_NingboZhoushan_2020_11.tif,1,0,1,1,5,25.8140002,640,EPSG:32651,
P006,NingboZhoushan,port,2020_12,2020,S2_P006_NingboZhoushan_2020_12.tif,1,0,1,1,7,21.756798,640,EPSG:32651,
P006,NingboZhoushan,port,2021_01,2021,S2_P006_NingboZhoushan_2021_01.tif,1,0,1,1,8,16.454690375000002,640,EPSG:32651,
P006,NingboZhoushan,port,2021_02,2021,S2_P006_NingboZhoushan_2021_02.tif,1,0,1,1,6,32.98387,640,EPSG:32651,
P006,NingboZhoushan,port,2021_03,2021,S2_P006_NingboZhoushan_2021_03.tif,1,0,1,1,2,38.4449525,640,EPSG:32651,
P006,NingboZhoushan,port,2021_04,2021,S2_P006_NingboZhoushan_2021_04.tif,1,0,1,1,9,17.395674111111113,640,EPSG:32651,
P006,NingboZhoushan,port,2021_05,2021,S2_P006_NingboZhoushan_2021_05.tif,1,0,1,1,6,21.7998395,640,EPSG:32651,
P006,NingboZhoushan,port,2021_06,2021,S2_P006_NingboZhoushan_2021_06.tif,1,0,1,1,1,58.735418,640,EPSG:32651,
P006,NingboZhoushan,port,2021_07,2021,S2_P006_NingboZhoushan_2021_07.tif,1,0,1,1,5,34.3976252,640,EPSG:32651,
P006,NingboZhoushan,port,2021_08,2021,S2_P006_NingboZhoushan_2021_08.tif,1,0,1,1,5,19.1125746,640,EPSG:32651,
P006,NingboZhoushan,port,2021_09,2021,S2_P006_NingboZhoushan_2021_09.tif,1,0,1,1,6,7.400531833333333,640,EPSG:32651,
P006,NingboZhoushan,port,2021_10,2021,S2_P006_NingboZhoushan_2021_10.tif,1,0,1,1,3,32.126179666666665,640,EPSG:32651,
P006,NingboZhoushan,port,2021_11,2021,S2_P006_NingboZhoushan_2021_11.tif,1,0,1,1,5,11.3913192,640,EPSG:32651,
P006,NingboZhoushan,port,2021_12,2021,S2_P006_NingboZhoushan_2021_12.tif,1,0,1,1,8,12.103422749999998,640,EPSG:32651,
P006,NingboZhoushan,port,2022_01,2022,S2_P006_NingboZhoushan_2022_01.tif,1,0,1,1,3,18.641051333333333,640,EPSG:32651,
P006,NingboZhoushan,port,2022_02,2022,S2_P006_NingboZhoushan_2022_02.tif,1,0,1,1,6,28.041913000000005,640,EPSG:32651,
P006,NingboZhoushan,port,2022_03,2022,S2_P006_NingboZhoushan_2022_03.tif,1,0,1,1,2,3.154278,640,EPSG:32651,
P006,NingboZhoushan,port,2022_04,2022,S2_P006_NingboZhoushan_2022_04.tif,1,0,1,1,2,18.083942,640,EPSG:32651,
P006,NingboZhoushan,port,2022_05,2022,S2_P006_NingboZhoushan_2022_05.tif,1,0,1,1,3,20.717760333333334,640,EPSG:32651,
P006,NingboZhoushan,port,2022_06,2022,S2_P006_NingboZhoushan_2022_06.tif,1,0,1,1,4,21.14101975,640,EPSG:32651,
P006,NingboZhoushan,port,2022_07,2022,S2_P006_NingboZhoushan_2022_07.tif,1,0,1,1,7,27.736957571428572,640,EPSG:32651,
P006,NingboZhoushan,port,2022_08,2022,S2_P006_NingboZhoushan_2022_08.tif,1,0,1,1,10,19.7927777,640,EPSG:32651,
P006,NingboZhoushan,port,2022_09,2022,S2_P006_NingboZhoushan_2022_09.tif,1,0,1,1,5,37.05334259999999,640,EPSG:32651,
P006,NingboZhoushan,port,2022_10,2022,S2_P006_NingboZhoushan_2022_10.tif,1,0,1,1,3,16.303952,640,EPSG:32651,
P006,NingboZhoushan,port,2022_11,2022,S2_P006_NingboZhoushan_2022_11.tif,1,0,1,1,4,6.20061175,640,EPSG:32651,
P006,NingboZhoushan,port,2022_12,2022,S2_P006_NingboZhoushan_2022_12.tif,1,0,1,1,8,20.133573375,640,EPSG:32651,
P006,NingboZhoushan,port,2023_01,2023,S2_P006_NingboZhoushan_2023_01.tif,1,0,1,1,6,7.899154166666668,640,EPSG:32651,
P006,NingboZhoushan,port,2023_03,2023,S2_P006_NingboZhoushan_2023_03.tif,1,0,1,1,3,9.972677666666668,640,EPSG:32651,
P006,NingboZhoushan,port,2023_04,2023,S2_P006_NingboZhoushan_2023_04.tif,1,0,1,1,4,14.0510065,640,EPSG:32651,
P006,NingboZhoushan,port,2023_05,2023,S2_P006_NingboZhoushan_2023_05.tif,1,0,1,1,6,20.976333833333335,640,EPSG:32651,
P006,NingboZhoushan,port,2023_06,2023,S2_P006_NingboZhoushan_2023_06.tif,1,0,1,1,4,41.166945999999996,640,EPSG:32651,
P006,NingboZhoushan,port,2023_08,2023,S2_P006_NingboZhoushan_2023_08.tif,1,0,1,1,8,40.514402375,640,EPSG:32651,
P006,NingboZhoushan,port,2023_09,2023,S2_P006_NingboZhoushan_2023_09.tif,1,0,1,1,6,15.686916833333335,640,EPSG:32651,
P006,NingboZhoushan,port,2023_10,2023,S2_P006_NingboZhoushan_2023_10.tif,1,0,1,1,7,27.511891285714285,640,EPSG:32651,
P006,NingboZhoushan,port,2023_11,2023,S2_P006_NingboZhoushan_2023_11.tif,1,0,1,1,6,0.6385586666666667,640,EPSG:32651,
P006,NingboZhoushan,port,2023_12,2023,S2_P006_NingboZhoushan_2023_12.tif,1,0,1,1,9,23.831820777777782,640,EPSG:32651,
P006,NingboZhoushan,port,2024_01,2024,S2_P006_NingboZhoushan_2024_01.tif,1,0,1,1,4,50.25940675,640,EPSG:32651,
P006,NingboZhoushan,port,2024_02,2024,S2_P006_NingboZhoushan_2024_02.tif,1,0,1,1,6,2.5649828333333335,640,EPSG:32651,
P006,NingboZhoushan,port,2024_03,2024,S2_P006_NingboZhoushan_2024_03.tif,1,0,1,1,4,1.29002725,640,EPSG:32651,
P006,NingboZhoushan,port,2024_04,2024,S2_P006_NingboZhoushan_2024_04.tif,1,0,1,1,3,13.734542,640,EPSG:32651,
P006,NingboZhoushan,port,2024_05,2024,S2_P006_NingboZhoushan_2024_05.tif,1,0,1,1,5,31.8313312,640,EPSG:32651,
P006,NingboZhoushan,port,2024_06,2024,S2_P006_NingboZhoushan_2024_06.tif,1,0,1,1,5,35.4921528,640,EPSG:32651,
P006,NingboZhoushan,port,2024_07,2024,S2_P006_NingboZhoushan_2024_07.tif,1,0,1,1,8,23.406960250000004,640,EPSG:32651,
P006,NingboZhoushan,port,2024_08,2024,S2_P006_NingboZhoushan_2024_08.tif,1,0,1,1,10,16.158827,640,EPSG:32651,
P006,NingboZhoushan,port,2024_09,2024,S2_P006_NingboZhoushan_2024_09.tif,1,0,1,1,4,22.874973,640,EPSG:32651,
P006,NingboZhoushan,port,2024_10,2024,S2_P006_NingboZhoushan_2024_10.tif,1,0,1,1,3,25.697557,640,EPSG:32651,
P006,NingboZhoushan,port,2024_11,2024,S2_P006_NingboZhoushan_2024_11.tif,1,0,1,1,4,26.88095975,640,EPSG:32651,
P006,NingboZhoushan,port,2024_12,2024,S2_P006_NingboZhoushan_2024_12.tif,1,0,1,1,8,5.749816125000001,640,EPSG:32651,
P006,NingboZhoushan,port,2025_01,2025,S2_P006_NingboZhoushan_2025_01.tif,1,0,1,1,9,9.82369288888889,640,EPSG:32651,
P006,NingboZhoushan,port,2025_02,2025,S2_P006_NingboZhoushan_2025_02.tif,1,0,1,1,6,10.918877166666666,640,EPSG:32651,
P006,NingboZhoushan,port,2025_03,2025,S2_P006_NingboZhoushan_2025_03.tif,1,0,1,1,4,6.8612135,640,EPSG:32651,
P006,NingboZhoushan,port,2025_04,2025,S2_P006_NingboZhoushan_2025_04.tif,1,0,1,1,6,26.764009166666668,640,EPSG:32651,
P006,NingboZhoushan,port,2025_05,2025,S2_P006_NingboZhoushan_2025_05.tif,1,0,1,1,4,30.260014749999996,640,EPSG:32651,
P006,NingboZhoushan,port,2025_06,2025,S2_P006_NingboZhoushan_2025_06.tif,1,0,1,1,3,18.268729333333333,640,EPSG:32651,
P006,NingboZhoushan,port,2025_07,2025,S2_P006_NingboZhoushan_2025_07.tif,1,0,1,1,8,28.07209075,640,EPSG:32651,
P006,NingboZhoushan,port,2025_08,2025,S2_P006_NingboZhoushan_2025_08.tif,1,0,1,1,12,23.82901891666667,640,EPSG:32651,
P006,NingboZhoushan,port,2025_09,2025,S2_P006_NingboZhoushan_2025_09.tif,1,0,1,1,12,11.174311000000001,640,EPSG:32651,
P006,NingboZhoushan,port,2025_10,2025,S2_P006_NingboZhoushan_2025_10.tif,1,0,1,1,7,11.454938,640,EPSG:32651,
P006,NingboZhoushan,port,2025_11,2025,S2_P006_NingboZhoushan_2025_11.tif,1,0,1,1,10,19.322750999999993,640,EPSG:32651,
P006,NingboZhoushan,port,2025_12,2025,S2_P006_NingboZhoushan_2025_12.tif,1,0,1,1,7,20.666646571428572,640,EPSG:32651,
P006,NingboZhoushan,port,2026_01,2026,S2_P006_NingboZhoushan_2026_01.tif,1,0,1,1,8,10.926348999999998,640,EPSG:32651,
P006,NingboZhoushan,port,2026_02,2026,S2_P006_NingboZhoushan_2026_02.tif,1,0,1,1,10,16.054229399999997,640,EPSG:32651,
P006,NingboZhoushan,port,2026_03,2026,S2_P006_NingboZhoushan_2026_03.tif,1,0,1,1,7,21.344014571428573,640,EPSG:32651,
P006,NingboZhoushan,port,2026_04,2026,S2_P006_NingboZhoushan_2026_04.tif,1,0,1,1,7,28.684708428571433,640,EPSG:32651,
P006,NingboZhoushan,port,2026_05,2026,S2_P006_NingboZhoushan_2026_05.tif,1,0,1,1,6,10.212564333333333,640,EPSG:32651,
P007,Jamnagar,refinery,2019_01,2019,S2_P007_Jamnagar_2019_01.tif,1,0,1,1,7,14.139879142857142,512,EPSG:32642,
P007,Jamnagar,refinery,2019_02,2019,S2_P007_Jamnagar_2019_02.tif,1,0,1,1,5,1.0098334000000002,512,EPSG:32642,
P007,Jamnagar,refinery,2019_03,2019,S2_P007_Jamnagar_2019_03.tif,1,0,1,1,6,3.8607181666666666,512,EPSG:32642,
P007,Jamnagar,refinery,2019_04,2019,S2_P007_Jamnagar_2019_04.tif,1,0,1,1,6,5.998763999999999,512,EPSG:32642,
P007,Jamnagar,refinery,2019_05,2019,S2_P007_Jamnagar_2019_05.tif,1,0,1,1,6,2.9988346666666668,512,EPSG:32642,
P007,Jamnagar,refinery,2019_06,2019,S2_P007_Jamnagar_2019_06.tif,1,0,1,1,5,34.2656652,512,EPSG:32642,
P007,Jamnagar,refinery,2019_07,2019,S2_P007_Jamnagar_2019_07.tif,1,0,1,1,1,28.627562,512,EPSG:32642,
P007,Jamnagar,refinery,2019_08,2019,S2_P007_Jamnagar_2019_08.tif,1,0,1,1,2,30.9590015,512,EPSG:32642,
P007,Jamnagar,refinery,2019_09,2019,S2_P007_Jamnagar_2019_09.tif,1,0,1,1,2,40.823151499999994,512,EPSG:32642,
P007,Jamnagar,refinery,2019_10,2019,S2_P007_Jamnagar_2019_10.tif,1,0,1,1,5,11.563925000000001,512,EPSG:32642,
P007,Jamnagar,refinery,2019_11,2019,S2_P007_Jamnagar_2019_11.tif,1,0,1,1,4,0.879493,512,EPSG:32642,
P007,Jamnagar,refinery,2019_12,2019,S2_P007_Jamnagar_2019_12.tif,1,0,1,1,6,10.672213999999999,512,EPSG:32642,
P007,Jamnagar,refinery,2020_01,2020,S2_P007_Jamnagar_2020_01.tif,1,0,1,1,7,8.055364142857142,512,EPSG:32642,
P007,Jamnagar,refinery,2020_02,2020,S2_P007_Jamnagar_2020_02.tif,1,0,1,1,5,9.596798799999998,512,EPSG:32642,
P007,Jamnagar,refinery,2020_03,2020,S2_P007_Jamnagar_2020_03.tif,1,0,1,1,6,5.219098333333334,512,EPSG:32642,
P007,Jamnagar,refinery,2020_04,2020,S2_P007_Jamnagar_2020_04.tif,1,0,1,1,6,3.176082333333333,512,EPSG:32642,
P007,Jamnagar,refinery,2020_05,2020,S2_P007_Jamnagar_2020_05.tif,1,0,1,1,6,5.4823035,512,EPSG:32642,
P007,Jamnagar,refinery,2020_06,2020,S2_P007_Jamnagar_2020_06.tif,1,0,1,1,4,33.88173,512,EPSG:32642,
P007,Jamnagar,refinery,2020_07,2020,S2_P007_Jamnagar_2020_07.tif,1,0,1,1,2,46.6316225,512,EPSG:32642,
P007,Jamnagar,refinery,2020_08,2020,S2_P007_Jamnagar_2020_08.tif,1,0,1,1,1,29.647798,512,EPSG:32642,
P007,Jamnagar,refinery,2020_09,2020,S2_P007_Jamnagar_2020_09.tif,1,0,1,1,5,36.9894272,512,EPSG:32642,
P007,Jamnagar,refinery,2020_10,2020,S2_P007_Jamnagar_2020_10.tif,1,0,1,1,5,10.234394400000001,512,EPSG:32642,
P007,Jamnagar,refinery,2020_11,2020,S2_P007_Jamnagar_2020_11.tif,1,0,1,1,6,0.11091299999999998,512,EPSG:32642,
P007,Jamnagar,refinery,2020_12,2020,S2_P007_Jamnagar_2020_12.tif,1,0,1,1,7,4.045769,512,EPSG:32642,
P007,Jamnagar,refinery,2021_01,2021,S2_P007_Jamnagar_2021_01.tif,1,0,1,1,6,1.5029766666666668,512,EPSG:32642,
P007,Jamnagar,refinery,2021_02,2021,S2_P007_Jamnagar_2021_02.tif,1,0,1,1,5,7.702105,512,EPSG:32642,
P007,Jamnagar,refinery,2021_03,2021,S2_P007_Jamnagar_2021_03.tif,1,0,1,1,7,0.10857671428571428,512,EPSG:32642,
P007,Jamnagar,refinery,2021_04,2021,S2_P007_Jamnagar_2021_04.tif,1,0,1,1,5,7.4412182,512,EPSG:32642,
P007,Jamnagar,refinery,2021_05,2021,S2_P007_Jamnagar_2021_05.tif,1,0,1,1,5,7.5859702,512,EPSG:32642,
P007,Jamnagar,refinery,2021_06,2021,S2_P007_Jamnagar_2021_06.tif,1,0,1,1,5,25.8083708,512,EPSG:32642,
P007,Jamnagar,refinery,2021_07,2021,S2_P007_Jamnagar_2021_07.tif,1,0,1,1,1,16.310135,512,EPSG:32642,
P007,Jamnagar,refinery,2021_08,2021,S2_P007_Jamnagar_2021_08.tif,1,0,1,1,3,49.28042366666667,512,EPSG:32642,
P007,Jamnagar,refinery,2021_09,2021,S2_P007_Jamnagar_2021_09.tif,1,0,1,1,1,49.862675,512,EPSG:32642,
P007,Jamnagar,refinery,2021_10,2021,S2_P007_Jamnagar_2021_10.tif,1,0,1,1,6,16.4162675,512,EPSG:32642,
P007,Jamnagar,refinery,2021_11,2021,S2_P007_Jamnagar_2021_11.tif,1,0,1,1,5,4.490755,512,EPSG:32642,
P007,Jamnagar,refinery,2021_12,2021,S2_P007_Jamnagar_2021_12.tif,1,0,1,1,5,1.011176,512,EPSG:32642,
P007,Jamnagar,refinery,2022_01,2022,S2_P007_Jamnagar_2022_01.tif,1,0,1,1,5,2.5246611999999997,512,EPSG:32642,
P007,Jamnagar,refinery,2022_02,2022,S2_P007_Jamnagar_2022_02.tif,1,0,1,1,5,1.3823708,512,EPSG:32642,
P007,Jamnagar,refinery,2022_03,2022,S2_P007_Jamnagar_2022_03.tif,1,0,1,1,7,0.5216774285714286,512,EPSG:32642,
P007,Jamnagar,refinery,2022_04,2022,S2_P007_Jamnagar_2022_04.tif,1,0,1,1,5,4.862452599999999,512,EPSG:32642,
P007,Jamnagar,refinery,2022_05,2022,S2_P007_Jamnagar_2022_05.tif,1,0,1,1,6,13.249252499999999,512,EPSG:32642,
P007,Jamnagar,refinery,2022_06,2022,S2_P007_Jamnagar_2022_06.tif,1,0,1,1,5,30.075583600000005,512,EPSG:32642,
P007,Jamnagar,refinery,2022_08,2022,S2_P007_Jamnagar_2022_08.tif,1,0,1,1,1,30.861208,512,EPSG:32642,
P007,Jamnagar,refinery,2022_09,2022,S2_P007_Jamnagar_2022_09.tif,1,0,1,1,3,32.36139466666666,512,EPSG:32642,
P007,Jamnagar,refinery,2022_10,2022,S2_P007_Jamnagar_2022_10.tif,1,0,1,1,6,16.674250500000003,512,EPSG:32642,
P007,Jamnagar,refinery,2022_11,2022,S2_P007_Jamnagar_2022_11.tif,1,0,1,1,5,0.031382200000000006,512,EPSG:32642,
P007,Jamnagar,refinery,2022_12,2022,S2_P007_Jamnagar_2022_12.tif,1,0,1,1,7,7.567582714285715,512,EPSG:32642,
P007,Jamnagar,refinery,2023_01,2023,S2_P007_Jamnagar_2023_01.tif,1,0,1,1,6,1.909737166666667,512,EPSG:32642,
P007,Jamnagar,refinery,2023_02,2023,S2_P007_Jamnagar_2023_02.tif,1,0,1,1,5,3.6456472,512,EPSG:32642,
P007,Jamnagar,refinery,2023_03,2023,S2_P007_Jamnagar_2023_03.tif,1,0,1,1,7,7.975399428571429,512,EPSG:32642,
P007,Jamnagar,refinery,2023_04,2023,S2_P007_Jamnagar_2023_04.tif,1,0,1,1,4,12.226652999999999,512,EPSG:32642,
P007,Jamnagar,refinery,2023_05,2023,S2_P007_Jamnagar_2023_05.tif,1,0,1,1,6,13.226676,512,EPSG:32642,
P007,Jamnagar,refinery,2023_06,2023,S2_P007_Jamnagar_2023_06.tif,1,0,1,1,2,3.4120025,512,EPSG:32642,
P007,Jamnagar,refinery,2023_08,2023,S2_P007_Jamnagar_2023_08.tif,1,0,1,1,1,49.958724,512,EPSG:32642,
P007,Jamnagar,refinery,2023_09,2023,S2_P007_Jamnagar_2023_09.tif,1,0,1,1,4,34.644858,512,EPSG:32642,
P007,Jamnagar,refinery,2023_10,2023,S2_P007_Jamnagar_2023_10.tif,1,0,1,1,6,9.591599,512,EPSG:32642,
P007,Jamnagar,refinery,2023_11,2023,S2_P007_Jamnagar_2023_11.tif,1,0,1,1,5,15.161575,512,EPSG:32642,
P007,Jamnagar,refinery,2023_12,2023,S2_P007_Jamnagar_2023_12.tif,1,0,1,1,4,5.25489725,512,EPSG:32642,
P007,Jamnagar,refinery,2024_01,2024,S2_P007_Jamnagar_2024_01.tif,1,0,1,1,4,0.8661292500000001,512,EPSG:32642,
P007,Jamnagar,refinery,2024_02,2024,S2_P007_Jamnagar_2024_02.tif,1,0,1,1,6,2.5006636666666666,512,EPSG:32642,
P007,Jamnagar,refinery,2024_03,2024,S2_P007_Jamnagar_2024_03.tif,1,0,1,1,6,5.682895666666667,512,EPSG:32642,
P007,Jamnagar,refinery,2024_04,2024,S2_P007_Jamnagar_2024_04.tif,1,0,1,1,5,6.495827,512,EPSG:32642,
P007,Jamnagar,refinery,2024_05,2024,S2_P007_Jamnagar_2024_05.tif,1,0,1,1,6,14.866711,512,EPSG:32642,
P007,Jamnagar,refinery,2024_06,2024,S2_P007_Jamnagar_2024_06.tif,1,0,1,1,4,32.452082499999996,512,EPSG:32642,
P007,Jamnagar,refinery,2024_08,2024,S2_P007_Jamnagar_2024_08.tif,1,0,1,1,1,39.781633,512,EPSG:32642,
P007,Jamnagar,refinery,2024_09,2024,S2_P007_Jamnagar_2024_09.tif,1,0,1,1,3,26.617697333333336,512,EPSG:32642,
P007,Jamnagar,refinery,2024_10,2024,S2_P007_Jamnagar_2024_10.tif,1,0,1,1,4,13.896714249999999,512,EPSG:32642,
P007,Jamnagar,refinery,2024_11,2024,S2_P007_Jamnagar_2024_11.tif,1,0,1,1,6,0.028591833333333334,512,EPSG:32642,
P007,Jamnagar,refinery,2024_12,2024,S2_P007_Jamnagar_2024_12.tif,1,0,1,1,7,9.723083857142857,512,EPSG:32642,
P007,Jamnagar,refinery,2025_01,2025,S2_P007_Jamnagar_2025_01.tif,1,0,1,1,6,0.017598166666666665,512,EPSG:32642,
P007,Jamnagar,refinery,2025_02,2025,S2_P007_Jamnagar_2025_02.tif,1,0,1,1,5,15.5641912,512,EPSG:32642,
P007,Jamnagar,refinery,2025_03,2025,S2_P007_Jamnagar_2025_03.tif,1,0,1,1,7,1.024391857142857,512,EPSG:32642,
P007,Jamnagar,refinery,2025_04,2025,S2_P007_Jamnagar_2025_04.tif,1,0,1,1,7,0.129788,512,EPSG:32642,
P007,Jamnagar,refinery,2025_05,2025,S2_P007_Jamnagar_2025_05.tif,1,0,1,1,7,24.591343285714288,512,EPSG:32642,
P007,Jamnagar,refinery,2025_06,2025,S2_P007_Jamnagar_2025_06.tif,1,0,1,1,2,31.278488,512,EPSG:32642,
P007,Jamnagar,refinery,2025_08,2025,S2_P007_Jamnagar_2025_08.tif,1,0,1,1,1,54.106194,512,EPSG:32642,
P007,Jamnagar,refinery,2025_09,2025,S2_P007_Jamnagar_2025_09.tif,1,0,1,1,2,39.0630185,512,EPSG:32642,
P007,Jamnagar,refinery,2025_10,2025,S2_P007_Jamnagar_2025_10.tif,1,0,1,1,5,9.592150799999999,512,EPSG:32642,
P007,Jamnagar,refinery,2025_11,2025,S2_P007_Jamnagar_2025_11.tif,1,0,1,1,7,1.693597,512,EPSG:32642,
